Time,Aggregate
2026-07-13 01:28:24,2874.335633623941
2026-07-13 01:28:32,2855.9942732381824
2026-07-13 01:28:40,2841.982246893468
2026-07-13 01:28:48,2865.9136947085703
2026-07-13 01:28:56,2863.396964924386
2026-07-13 01:29:04,2861.192924680929
2026-07-13 01:29:12,2842.4556672457697
2026-07-13 01:29:20,2851.700738773773
2026-07-13 01:29:28,2850.4291245919912
2026-07-13 01:29:36,2865.4403320959327
2026-07-13 01:29:44,2836.2108435473456
2026-07-13 01:29:52,2859.4895445779816
2026-07-13 01:30:00,2831.9014060930417
2026-07-13 01:30:08,2861.7166671458813
2026-07-13 01:30:16,2852.5380527025904
2026-07-13 01:30:24,2859.940145318296
2026-07-13 01:30:32,2840.9863178841592
2026-07-13 01:30:40,625.2982895715628
2026-07-13 01:30:48,659.0225193295618
2026-07-13 01:30:56,651.059266276488
2026-07-13 01:31:04,635.7246324301345
2026-07-13 01:31:12,640.8738986533796
2026-07-13 01:31:20,648.8467781192793
2026-07-13 01:31:28,644.5983959723469
2026-07-13 01:31:36,650.3895864333803
2026-07-13 01:31:44,667.9428715590793
2026-07-13 01:31:52,662.6543002081999
2026-07-13 01:32:00,637.4207584009825
2026-07-13 01:32:08,655.0909418112491
2026-07-13 01:32:16,672.5204663788073
2026-07-13 01:32:24,624.7088863765844
2026-07-13 01:32:32,665.5096035729126
2026-07-13 01:32:40,640.337129483327
2026-07-13 01:32:48,648.1330817432714
2026-07-13 01:32:56,642.7961557281069
2026-07-13 01:33:04,644.8403010930488
2026-07-13 01:33:12,653.2918016465562
2026-07-13 01:33:20,793.6126238759049
2026-07-13 01:33:28,797.2332341145828
2026-07-13 01:33:36,797.7710767305557
2026-07-13 01:33:44,792.7470648135561
2026-07-13 01:33:52,810.6728530415332
2026-07-13 01:34:00,816.9166898752413
2026-07-13 01:34:08,801.5252792393727
2026-07-13 01:34:16,781.2681482898578
2026-07-13 01:34:24,796.627934659299
2026-07-13 01:34:32,796.2203417498147
2026-07-13 01:34:40,785.3416070134895
2026-07-13 01:34:48,791.6184412969063
2026-07-13 01:34:56,795.5159097831303
2026-07-13 01:35:04,800.1725311474687
2026-07-13 01:35:12,794.8895425537527
2026-07-13 01:35:20,798.8447134897228
2026-07-13 01:35:28,784.18496467054
2026-07-13 01:35:36,795.6871767813642
2026-07-13 01:35:44,790.9592647767058
2026-07-13 01:35:52,806.9090275368828
2026-07-13 01:36:00,787.3614121286168
2026-07-13 01:36:08,787.9478211254009
2026-07-13 01:36:16,791.7735146315151
2026-07-13 01:36:24,815.6473263928284
2026-07-13 01:36:32,816.8228192130174
2026-07-13 01:36:40,792.3882978957981
2026-07-13 01:36:48,797.3525464340979
2026-07-13 01:36:56,800.2745771412581
2026-07-13 01:37:04,802.1348383974757
2026-07-13 01:37:12,805.5028622920541
2026-07-13 01:37:20,796.0130119785977
2026-07-13 01:37:28,796.2553470806059
2026-07-13 01:37:36,825.5298763444927
2026-07-13 01:37:44,816.4659026850424
2026-07-13 01:37:52,812.3681854077055
2026-07-13 01:38:00,809.7682538528489
2026-07-13 01:38:08,790.5232613002377
2026-07-13 01:38:16,801.8431450202581
2026-07-13 01:38:24,790.3415526612637
2026-07-13 01:38:32,817.6510352192366
2026-07-13 01:38:40,794.8472227910535
2026-07-13 01:38:48,799.6656883459341
2026-07-13 01:38:56,813.5370761375445
2026-07-13 01:39:04,784.2712750920606
2026-07-13 01:39:12,791.496231670318
2026-07-13 01:39:20,793.139742974382
2026-07-13 01:39:28,789.2910855982823
2026-07-13 01:39:36,797.7368097292375
2026-07-13 01:39:44,788.4271796009357
2026-07-13 01:39:52,796.5735449209761
2026-07-13 01:40:00,642.0606063203551
2026-07-13 01:40:08,657.5113981517628
2026-07-13 01:40:16,661.7251825003967
2026-07-13 01:40:24,644.2749730718015
2026-07-13 01:40:32,681.0480036682651
2026-07-13 01:40:40,641.0543392596304
2026-07-13 01:40:48,652.0441897908942
2026-07-13 01:40:56,648.9612419711606
2026-07-13 01:41:04,635.829319075742
2026-07-13 01:41:12,682.594413599782
2026-07-13 01:41:20,636.7491009723451
2026-07-13 01:41:28,650.6890697540493
2026-07-13 01:41:36,653.915849097861
2026-07-13 01:41:44,648.4047350984123
2026-07-13 01:41:52,623.5583871684039
2026-07-13 01:42:00,658.115758994081
2026-07-13 01:42:08,662.3632043734224
2026-07-13 01:42:16,662.1537378825273
2026-07-13 01:42:24,648.5666327612073
2026-07-13 01:42:32,650.0388167079233
2026-07-13 01:42:40,639.8708151708347
2026-07-13 01:42:48,650.8881888350434
2026-07-13 01:42:56,642.3935859372093
2026-07-13 01:43:04,624.484900650901
2026-07-13 01:43:12,653.1044689476723
2026-07-13 01:43:20,676.2080775397435
2026-07-13 01:43:28,633.0766357153788
2026-07-13 01:43:36,643.0509241270614
2026-07-13 01:43:44,633.8161121478768
2026-07-13 01:43:52,653.050895130576
2026-07-13 01:44:00,662.614406566321
2026-07-13 01:44:08,673.4577247619775
2026-07-13 01:44:16,668.4960555736377
2026-07-13 01:44:24,646.6262437990033
2026-07-13 01:44:32,643.4801054596817
2026-07-13 01:44:40,642.3852043581825
2026-07-13 01:44:48,636.6405975063713
2026-07-13 01:44:56,657.6699961631742
2026-07-13 01:45:04,670.3564244245335
2026-07-13 01:45:12,642.2773380337034
2026-07-13 01:45:20,654.4819470973405
2026-07-13 01:45:28,647.8666565600904
2026-07-13 01:45:36,649.2071887463115
2026-07-13 01:45:44,660.3911437528556
2026-07-13 01:45:52,659.62496733781
2026-07-13 01:46:00,655.0950360053935
2026-07-13 01:46:08,658.044899592554
2026-07-13 01:46:16,634.5076503291597
2026-07-13 01:46:24,654.2632717478957
2026-07-13 01:46:32,642.3275710588265
2026-07-13 01:46:40,304.7610633248256
2026-07-13 01:46:48,306.9979823597768
2026-07-13 01:46:56,289.4041668754481
2026-07-13 01:47:04,288.1255436866533
2026-07-13 01:47:12,290.785517661927
2026-07-13 01:47:20,301.7797907741436
2026-07-13 01:47:28,313.72924282383093
2026-07-13 01:47:36,299.9123622655199
2026-07-13 01:47:44,317.30631239867745
2026-07-13 01:47:52,286.96992645024403
2026-07-13 01:48:00,296.7839367272903
2026-07-13 01:48:08,277.9571550580746
2026-07-13 01:48:16,308.56997303014373
2026-07-13 01:48:24,304.00016632940816
2026-07-13 01:48:32,311.5292708890084
2026-07-13 01:48:40,305.9618917846351
2026-07-13 01:48:48,279.7086964641903
2026-07-13 01:48:56,314.4693747478876
2026-07-13 01:49:04,291.88122710911375
2026-07-13 01:49:12,299.91114469035165
2026-07-13 01:49:20,318.64852786078336
2026-07-13 01:49:28,304.46619080203374
2026-07-13 01:49:36,289.4767511758663
2026-07-13 01:49:44,299.80951534997644
2026-07-13 01:49:52,312.8470115125367
2026-07-13 01:50:00,321.17558027455453
2026-07-13 01:50:08,282.370487603176
2026-07-13 01:50:16,313.4881144843613
2026-07-13 01:50:24,287.6741524472008
2026-07-13 01:50:32,306.5653113303705
2026-07-13 01:50:40,295.4824448832102
2026-07-13 01:50:48,288.8037409775592
2026-07-13 01:50:56,317.40987553744344
2026-07-13 01:51:04,306.05082350129
2026-07-13 01:51:12,297.29472904209996
2026-07-13 01:51:20,299.8749463523894
2026-07-13 01:51:28,296.10567470051586
2026-07-13 01:51:36,328.9332293829715
2026-07-13 01:51:44,295.4704891320702
2026-07-13 01:51:52,314.9742319132534
2026-07-13 01:52:00,299.7420434665045
2026-07-13 01:52:08,285.0196443032644
2026-07-13 01:52:16,312.7990477907658
2026-07-13 01:52:24,308.76265830859944
2026-07-13 01:52:32,317.11407079706873
2026-07-13 01:52:40,312.0425583685682
2026-07-13 01:52:48,286.8541771371067
2026-07-13 01:52:56,284.2397285005261
2026-07-13 01:53:04,302.1092156146868
2026-07-13 01:53:12,302.5166433292031
2026-07-13 01:53:20,135.52313205964654
2026-07-13 01:53:28,140.49909546066456
2026-07-13 01:53:36,156.36338695894742
2026-07-13 01:53:44,139.6192329257495
2026-07-13 01:53:52,171.18814847600626
2026-07-13 01:54:00,152.71927434409102
2026-07-13 01:54:08,131.95163178894538
2026-07-13 01:54:16,140.48769053355514
2026-07-13 01:54:24,144.86547246514257
2026-07-13 01:54:32,144.04155305841093
2026-07-13 01:54:40,147.60509468369267
2026-07-13 01:54:48,144.03197727511557
2026-07-13 01:54:56,133.68468965054274
2026-07-13 01:55:04,147.642127793687
2026-07-13 01:55:12,140.05390815259278
2026-07-13 01:55:20,137.76539634561712
2026-07-13 01:55:28,155.04527603897358
2026-07-13 01:55:36,134.06792236933512
2026-07-13 01:55:44,175.13005146251942
2026-07-13 01:55:52,172.73217256489175
2026-07-13 01:56:00,133.07838535863235
2026-07-13 01:56:08,152.01792978508323
2026-07-13 01:56:16,159.12033195396097
2026-07-13 01:56:24,171.82161200642702
2026-07-13 01:56:32,146.0781597542225
2026-07-13 01:56:40,156.50992843748324
2026-07-13 01:56:48,152.21402546009688
2026-07-13 01:56:56,156.35245848487588
2026-07-13 01:57:04,142.0959425012481
2026-07-13 01:57:12,149.48416450669353
2026-07-13 01:57:20,137.34158579235896
2026-07-13 01:57:28,152.08956586257895
2026-07-13 01:57:36,151.818895104739
2026-07-13 01:57:44,168.93195528705607
2026-07-13 01:57:52,146.33521859656258
2026-07-13 01:58:00,152.32937639449668
2026-07-13 01:58:08,163.39040017547816
2026-07-13 01:58:16,149.06984169408707
2026-07-13 01:58:24,143.64564487646157
2026-07-13 01:58:32,152.3160795786673
2026-07-13 01:58:40,152.99430469653535
2026-07-13 01:58:48,149.19018359016673
2026-07-13 01:58:56,176.78652913816563
2026-07-13 01:59:04,166.71773637352237
2026-07-13 01:59:12,166.08746263901415
2026-07-13 01:59:20,138.69322431933563
2026-07-13 01:59:28,140.25180269948143
2026-07-13 01:59:36,153.6211587304637
2026-07-13 01:59:44,158.77325881887015
2026-07-13 01:59:52,147.0514893105123
2026-07-13 02:00:00,292.6191954670652
2026-07-13 02:00:08,307.14955253096855
2026-07-13 02:00:16,290.73687464425393
2026-07-13 02:00:24,291.65267424560045
2026-07-13 02:00:32,296.57335752690443
2026-07-13 02:00:40,281.08358177068595
2026-07-13 02:00:48,299.7041316209068
2026-07-13 02:00:56,287.7456775301232
2026-07-13 02:01:04,298.99718969088644
2026-07-13 02:01:12,294.69460826957953
2026-07-13 02:01:20,317.40096638556014
2026-07-13 02:01:28,323.47214656688647
2026-07-13 02:01:36,288.8264369995436
2026-07-13 02:01:44,303.92550035816146
2026-07-13 02:01:52,297.04986144544677
2026-07-13 02:02:00,317.85876890784505
2026-07-13 02:02:08,297.9267563519251
2026-07-13 02:02:16,298.5464767039309
2026-07-13 02:02:24,283.6996777690178
2026-07-13 02:02:32,312.6270721335962
2026-07-13 02:02:40,278.1965864067634
2026-07-13 02:02:48,301.48487474757235
2026-07-13 02:02:56,304.1576567693008
2026-07-13 02:03:04,312.1316979513709
2026-07-13 02:03:12,303.3147191894454
2026-07-13 02:03:20,293.0564514109643
2026-07-13 02:03:28,302.7625131661778
2026-07-13 02:03:36,310.4655900157641
2026-07-13 02:03:44,294.5762975333655
2026-07-13 02:03:52,287.9103607722589
2026-07-13 02:04:00,304.4577499903831
2026-07-13 02:04:08,287.13151270912414
2026-07-13 02:04:16,307.17135029654673
2026-07-13 02:04:24,290.3717666481901
2026-07-13 02:04:32,305.9189503365496
2026-07-13 02:04:40,296.8986569748213
2026-07-13 02:04:48,291.6318729581782
2026-07-13 02:04:56,297.23093284635235
2026-07-13 02:05:04,287.3933052897258
2026-07-13 02:05:12,303.3848404189222
2026-07-13 02:05:20,320.3767580606539
2026-07-13 02:05:28,295.5984115440653
2026-07-13 02:05:36,298.2338622078778
2026-07-13 02:05:44,305.8526303957696
2026-07-13 02:05:52,296.40116964513436
2026-07-13 02:06:00,293.63801667800874
2026-07-13 02:06:08,313.1595265368046
2026-07-13 02:06:16,263.7831611676057
2026-07-13 02:06:24,335.29844421246275
2026-07-13 02:06:32,313.0825147496975
2026-07-13 02:06:40,141.50103544745932
2026-07-13 02:06:48,153.46588370395907
2026-07-13 02:06:56,164.0032160117388
2026-07-13 02:07:04,160.02999620164877
2026-07-13 02:07:12,143.60803118291352
2026-07-13 02:07:20,160.81177043594036
2026-07-13 02:07:28,157.2271447092434
2026-07-13 02:07:36,136.53302395739362
2026-07-13 02:07:44,154.91552762852461
2026-07-13 02:07:52,154.10207092915218
2026-07-13 02:08:00,123.29729717873231
2026-07-13 02:08:08,158.16382745086602
2026-07-13 02:08:16,142.44267253604667
2026-07-13 02:08:24,151.7089924322072
2026-07-13 02:08:32,134.97884373743946
2026-07-13 02:08:40,159.48447195239373
2026-07-13 02:08:48,158.01457854277186
2026-07-13 02:08:56,168.01621335654798
2026-07-13 02:09:04,135.40198527786214
2026-07-13 02:09:12,152.96082864449352
2026-07-13 02:09:20,142.30733220448818
2026-07-13 02:09:28,150.23426049970962
2026-07-13 02:09:36,150.30599299671863
2026-07-13 02:09:44,133.68946208912104
2026-07-13 02:09:52,132.7969866407571
2026-07-13 02:10:00,141.00586527895553
2026-07-13 02:10:08,163.37782136973445
2026-07-13 02:10:16,157.12115083286014
2026-07-13 02:10:24,130.64062116446135
2026-07-13 02:10:32,145.63240236175722
2026-07-13 02:10:40,143.32540327178333
2026-07-13 02:10:48,161.65296372802203
2026-07-13 02:10:56,160.38112696322457
2026-07-13 02:11:04,156.21826379516799
2026-07-13 02:11:12,157.25851304110887
2026-07-13 02:11:20,153.1544160225422
2026-07-13 02:11:28,138.612237844548
2026-07-13 02:11:36,144.7264639943568
2026-07-13 02:11:44,165.50325011614203
2026-07-13 02:11:52,171.15464001371836
2026-07-13 02:12:00,149.24545770593267
2026-07-13 02:12:08,152.59729252014284
2026-07-13 02:12:16,131.77566994078495
2026-07-13 02:12:24,137.41579771328506
2026-07-13 02:12:32,134.5298477797187
2026-07-13 02:12:40,147.4501366495485
2026-07-13 02:12:48,143.86904554869147
2026-07-13 02:12:56,160.8690705218212
2026-07-13 02:13:04,157.15119422401705
2026-07-13 02:13:12,154.46334684669333
