Time,Aggregate,Fridge_Freezer,Fridge_Freezer_ON,Tumble_Dryer,Tumble_Dryer_ON,Washing_Machine,Washing_Machine_ON,Dishwasher,Dishwasher_ON,Food_Mixer,Food_Mixer_ON,Television,Television_ON,Kettle_Toaster,Kettle_Toaster_ON,Vivarium,Vivarium_ON,Pond_Pump,Pond_Pump_ON
2014-04-01 01:29:52,692.0,1.0,0,541.0,1,0.0,0,81.0,1,1.0,0,0.0,0,14.0,0,0.0,0,0.0,0
2014-04-01 01:30:00,761.0,1.0,0,637.0,1,0.0,0,80.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:30:08,676.0,1.0,0,542.0,1,0.0,0,76.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:30:16,761.0,1.0,0,620.0,1,0.0,0,82.0,1,0.0,0,0.0,0,0.0,0,0.0,0,8.0,0
2014-04-01 01:30:24,685.0,1.0,0,549.0,1,0.0,0,82.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:30:32,745.0,1.0,0,614.0,1,0.0,0,72.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:30:40,710.0,1.0,0,576.0,1,0.0,0,80.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:30:48,742.0,1.0,0,610.0,1,0.0,0,82.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:30:56,797.0,1.0,0,666.0,1,0.0,0,79.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:31:04,750.0,1.0,0,620.5,1,0.0,0,78.5,1,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:31:12,792.0,1.0,0,628.0,1,0.0,0,81.0,1,0.0,0,0.0,0,15.0,0,0.0,0,0.0,0
2014-04-01 01:31:20,758.0,2.0,0,637.0,1,0.0,0,81.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:31:28,778.0,1.0,0,594.0,1,0.0,0,83.0,1,1.0,0,0.0,0,0.0,0,47.0,1,0.0,0
2014-04-01 01:31:36,1273.0,1.0,0,567.0,1,0.0,0,82.5,1,543.0,1,0.0,0,0.0,0,23.5,1,0.0,0
2014-04-01 01:31:44,1768.0,1.0,0,540.0,1,0.0,0,82.0,1,1085.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:31:52,1798.0,1.0,0,553.0,1,0.0,0,77.0,1,1094.0,1,0.0,0,14.0,0,0.0,0,0.0,0
2014-04-01 01:32:00,1916.0,1.0,0,671.0,1,0.0,0,77.0,1,1114.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:32:08,1805.0,1.0,0,638.0,1,0.0,0,80.0,1,1040.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:32:16,1995.0,118.0,1,680.0,1,0.0,0,78.0,1,1071.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:32:24,1873.0,124.0,1,550.0,1,0.0,0,78.0,1,535.5,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:32:32,876.0,121.0,1,620.0,1,0.0,0,81.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:32:40,813.0,119.0,1,560.0,1,0.0,0,80.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:32:48,848.0,114.0,1,600.0,1,0.0,0,82.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:32:56,768.0,113.0,1,528.0,1,0.0,0,80.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:33:04,874.0,122.0,1,582.0,1,0.0,0,73.0,1,0.0,0,0.0,0,0.0,0,46.0,1,0.0,0
2014-04-01 01:33:12,802.0,121.0,1,550.0,1,0.0,0,78.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:33:20,861.0,116.0,1,612.0,1,0.0,0,78.5,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:33:28,880.0,122.0,1,611.0,1,0.0,0,79.0,1,1.0,0,0.0,0,14.0,0,0.0,0,0.0,0
2014-04-01 01:33:36,903.0,122.0,1,630.0,1,0.0,0,79.0,1,0.0,0,0.0,0,15.0,0,0.0,0,0.0,0
2014-04-01 01:33:44,750.0,118.0,1,583.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:33:52,713.0,122.0,1,542.0,1,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:34:00,846.0,116.0,1,682.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:34:08,758.0,122.0,1,583.0,1,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,9.0,0
2014-04-01 01:34:16,748.0,114.0,1,582.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:34:24,787.5,114.0,1,623.5,1,0.0,0,0.0,0,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:34:32,827.0,114.0,1,665.0,1,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:34:40,773.0,122.5,1,596.5,1,0.0,0,0.0,0,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:34:48,170.0,116.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:34:56,179.0,114.0,1,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,15.0,0,0.0,0,0.0,0
2014-04-01 01:35:04,173.0,121.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:35:12,168.0,114.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:35:20,170.0,121.0,1,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:35:28,190.0,125.0,1,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,13.0,0,0.0,0,0.0,0
2014-04-01 01:35:36,163.0,111.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:35:44,189.0,120.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,9.0,0
2014-04-01 01:35:52,210.0,115.0,1,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,45.0,1,0.0,0
2014-04-01 01:36:00,172.0,113.0,1,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:36:08,173.0,120.0,1,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:36:16,168.0,116.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:36:24,182.0,121.5,1,0.0,0,0.0,0,0.0,0,0.5,0,0.0,0,8.0,0,0.0,0,0.0,0
2014-04-01 01:36:32,196.0,127.0,1,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,16.0,0,0.0,0,0.0,0
2014-04-01 01:36:40,181.0,120.0,1,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:36:48,194.0,126.0,1,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,15.0,0,0.0,0,0.0,0
2014-04-01 01:36:56,162.0,116.0,1,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:37:04,170.0,123.0,1,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:37:12,173.0,120.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:37:20,174.0,118.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:37:28,187.75,119.5,1,0.0,0,0.0,0,0.0,0,0.25,0,0.0,0,3.75,0,11.5,1,0.0,0
2014-04-01 01:37:36,201.5,121.0,1,0.0,0,0.0,0,0.0,0,0.5,0,0.0,0,7.5,0,23.0,1,0.0,0
2014-04-01 01:37:44,174.0,119.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:37:52,168.0,119.0,1,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:38:00,166.0,115.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:38:08,219.0,118.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,43.0,1,0.0,0
2014-04-01 01:38:16,190.0,111.5,1,0.0,0,0.0,0,0.0,0,0.5,0,0.0,0,0.0,0,21.5,1,4.5,0
2014-04-01 01:38:24,161.0,105.0,1,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,9.0,0
2014-04-01 01:38:32,168.0,124.0,1,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:38:40,168.0,117.0,1,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:38:48,179.0,122.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:38:56,196.0,122.0,1,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,16.0,0,0.0,0,0.0,0
2014-04-01 01:39:04,183.0,112.0,1,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,14.0,0,0.0,0,0.0,0
2014-04-01 01:39:12,186.0,125.0,1,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:39:20,174.0,120.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:39:28,181.0,112.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,16.0,0,0.0,0,0.0,0
2014-04-01 01:39:36,180.0,122.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,16.0,0,0.0,0,0.0,0
2014-04-01 01:39:44,173.0,123.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:39:52,53.0,1.0,0,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:40:00,1167.0,1.0,0,0.0,0,0.0,0,0.0,0,1107.0,1,0.0,0,14.0,0,0.0,0,0.0,0
2014-04-01 01:40:08,1141.0,1.0,0,0.0,0,0.0,0,0.0,0,1078.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:40:16,1229.0,1.0,0,0.0,0,0.0,0,80.0,1,1095.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:40:24,1185.0,1.0,0,0.0,0,0.0,0,77.0,1,1062.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:40:32,1223.0,1.0,0,0.0,0,0.0,0,78.0,1,1090.5,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:40:40,1235.0,1.0,0,0.0,0,0.0,0,82.0,1,1093.0,1,0.0,0,0.0,0,0.0,0,10.0,1
2014-04-01 01:40:48,1220.0,1.0,0,0.0,0,0.0,0,82.0,1,1085.5,1,0.0,0,0.0,0,0.0,0,5.0,0
2014-04-01 01:40:56,1205.0,1.0,0,0.0,0,0.0,0,82.0,1,1078.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:41:04,1279.0,1.0,0,0.0,0,0.0,0,76.0,1,1102.0,1,0.0,0,0.0,0,46.0,1,0.0,0
2014-04-01 01:41:12,1279.0,1.0,0,0.0,0,0.0,0,78.0,1,1129.0,1,0.0,0,15.0,0,0.0,0,0.0,0
2014-04-01 01:41:20,1183.0,1.0,0,0.0,0,0.0,0,77.0,1,1060.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:41:28,128.0,1.0,0,0.0,0,0.0,0,81.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:41:36,152.0,1.0,0,0.0,0,0.0,0,82.0,1,0.0,0,0.0,0,15.0,0,0.0,0,0.0,0
2014-04-01 01:41:44,120.0,1.0,0,0.0,0,0.0,0,73.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:41:52,146.0,1.0,0,0.0,0,0.0,0,81.0,1,0.0,0,0.0,0,15.0,0,0.0,0,0.0,0
2014-04-01 01:42:00,148.0,1.0,0,0.0,0,0.0,0,76.0,1,0.0,0,0.0,0,15.0,0,0.0,0,0.0,0
2014-04-01 01:42:08,151.0,1.0,0,0.0,0,0.0,0,79.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:42:16,126.0,1.0,0,0.0,0,0.0,0,74.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:42:24,146.0,1.0,0,0.0,0,0.0,0,77.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:42:32,131.0,1.0,0,0.0,0,0.0,0,80.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:42:40,133.0,1.0,0,0.0,0,0.0,0,77.5,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:42:48,149.0,1.0,0,0.0,0,0.0,0,83.0,1,1.0,0,0.0,0,13.0,0,0.0,0,0.0,0
2014-04-01 01:42:56,141.0,1.0,0,0.0,0,0.0,0,82.0,1,0.0,0,0.0,0,0.0,0,0.0,0,9.0,0
2014-04-01 01:43:04,148.0,1.0,0,0.0,0,0.0,0,81.0,1,0.0,0,0.0,0,15.0,0,0.0,0,0.0,0
2014-04-01 01:43:12,137.0,1.0,0,0.0,0,0.0,0,78.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:43:20,133.0,1.0,0,0.0,0,0.0,0,77.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:43:28,127.0,1.0,0,0.0,0,0.0,0,75.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:43:36,143.0,1.0,0,0.0,0,0.0,0,85.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:43:44,135.0,1.0,0,0.0,0,0.0,0,79.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:43:52,122.0,1.0,0,0.0,0,0.0,0,76.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:44:00,133.0,1.0,0,0.0,0,0.0,0,79.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:44:08,131.0,1.0,0,0.0,0,0.0,0,77.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:44:16,130.0,1.0,0,0.0,0,0.0,0,76.0,1,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:44:24,129.0,1.0,0,0.0,0,0.0,0,75.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:44:32,119.0,1.0,0,0.0,0,0.0,0,78.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:44:40,130.0,1.0,0,0.0,0,0.0,0,80.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:44:48,151.0,1.0,0,0.0,0,0.0,0,81.0,1,1.0,0,0.0,0,14.0,0,0.0,0,0.0,0
2014-04-01 01:44:56,137.0,1.0,0,0.0,0,0.0,0,85.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:45:04,125.0,1.0,0,0.0,0,0.0,0,79.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:45:12,127.0,1.0,0,0.0,0,0.0,0,80.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:45:20,132.0,1.0,0,0.0,0,0.0,0,79.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:45:28,128.0,1.0,0,0.0,0,0.0,0,77.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:45:36,132.0,1.0,0,0.0,0,0.0,0,80.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:45:44,130.0,1.0,0,0.0,0,0.0,0,81.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:45:52,188.0,1.0,0,0.0,0,0.0,0,80.0,1,1.0,0,0.0,0,14.0,0,41.0,1,0.0,0
2014-04-01 01:46:00,162.0,1.0,0,0.0,0,0.0,0,81.0,1,1.0,0,0.0,0,7.0,0,20.5,1,0.0,0
2014-04-01 01:46:08,136.0,1.0,0,0.0,0,0.0,0,82.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:46:16,134.0,1.0,0,0.0,0,0.0,0,80.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:46:24,137.0,1.0,0,0.0,0,0.0,0,75.0,1,0.0,0,0.0,0,15.0,0,0.0,0,0.0,0
2014-04-01 01:46:32,172.0,1.0,0,0.0,0,0.0,0,82.0,1,1.0,0,0.0,0,0.0,0,45.0,1,0.0,0
2014-04-01 01:46:40,144.0,1.0,0,0.0,0,0.0,0,80.0,1,1.0,0,0.0,0,14.0,0,0.0,0,0.0,0
2014-04-01 01:46:48,140.0,1.0,0,0.0,0,0.0,0,79.8,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:46:56,151.88888888888889,14.11111111111111,0,0.0,0,0.0,0,79.6,1,0.1111111111111111,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:47:04,163.77777777777777,27.22222222222222,1,0.0,0,0.0,0,79.4,1,0.2222222222222222,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:47:12,175.66666666666669,40.33333333333333,1,0.0,0,0.0,0,79.2,1,0.3333333333333333,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:47:20,187.55555555555554,53.44444444444444,1,0.0,0,0.0,0,79.0,1,0.4444444444444444,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:47:28,199.44444444444446,66.55555555555556,1,0.0,0,0.0,0,0.0,0,0.5555555555555556,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:47:36,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:47:44,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:47:52,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:48:00,247.0,119.0,1,0.0,0,0.0,0,78.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:48:08,262.0,120.0,1,0.0,0,0.0,0,81.0,1,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:48:16,243.0,115.0,1,0.0,0,0.0,0,76.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:48:24,266.0,130.0,1,0.0,0,0.0,0,75.0,1,1.0,0,0.0,0,0.0,0,0.0,0,11.0,1
2014-04-01 01:48:32,254.0,120.0,1,0.0,0,0.0,0,77.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:48:40,265.0,129.0,1,0.0,0,0.0,0,79.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:48:48,289.0,126.0,1,0.0,0,0.0,0,79.0,1,0.5,0,0.0,0,7.5,0,22.5,1,0.0,0
2014-04-01 01:48:56,241.0,116.0,1,0.0,0,0.0,0,78.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:49:04,244.0,116.0,1,0.0,0,0.0,0,79.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:49:12,265.0,128.0,1,0.0,0,0.0,0,81.0,1,0.0,0,0.0,0,12.0,0,0.0,0,0.0,0
2014-04-01 01:49:20,260.0,122.0,1,0.0,0,0.0,0,79.0,1,0.0,0,0.0,0,12.0,0,0.0,0,0.0,0
2014-04-01 01:49:28,250.0,124.0,1,0.0,0,0.0,0,74.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:49:36,278.0,128.0,1,0.0,0,0.0,0,77.0,1,0.0,0,0.0,0,14.0,0,0.0,0,0.0,0
2014-04-01 01:49:44,264.0,119.0,1,0.0,0,0.0,0,76.0,1,1.0,0,0.0,0,14.0,0,0.0,0,0.0,0
2014-04-01 01:49:52,263.0,116.0,1,0.0,0,0.0,0,79.0,1,0.0,0,0.0,0,15.0,0,0.0,0,0.0,0
2014-04-01 01:50:00,254.0,122.0,1,0.0,0,0.0,0,77.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:50:08,258.0,127.0,1,0.0,0,0.0,0,80.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:50:16,257.0,122.0,1,0.0,0,0.0,0,82.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:50:24,285.0,128.0,1,0.0,0,0.0,0,82.0,1,0.0,0,0.0,0,14.0,0,0.0,0,0.0,0
2014-04-01 01:50:32,274.0,118.0,1,0.0,0,0.0,0,84.0,1,1.0,0,0.0,0,14.0,0,0.0,0,0.0,0
2014-04-01 01:50:40,247.0,120.0,1,0.0,0,0.0,0,80.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:50:48,266.0,122.0,1,0.0,0,0.0,0,83.0,1,1.0,0,0.0,0,0.0,0,0.0,0,9.0,0
2014-04-01 01:50:56,270.0,119.0,1,0.0,0,0.0,0,81.0,1,0.0,0,0.0,0,16.0,0,0.0,0,0.0,0
2014-04-01 01:51:04,253.0,116.0,1,0.0,0,0.0,0,81.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:51:12,241.0,112.0,1,0.0,0,0.0,0,79.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:51:20,257.0,112.0,1,0.0,0,0.0,0,77.0,1,0.0,0,0.0,0,0.0,0,0.0,0,10.0,1
2014-04-01 01:51:28,271.0,123.0,1,0.0,0,0.0,0,79.0,1,0.0,0,0.0,0,15.0,0,0.0,0,0.0,0
2014-04-01 01:51:36,265.0,120.0,1,0.0,0,0.0,0,82.0,1,0.0,0,0.0,0,13.0,0,0.0,0,0.0,0
2014-04-01 01:51:44,255.0,119.0,1,0.0,0,0.0,0,82.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:51:52,256.0,113.0,1,0.0,0,0.0,0,86.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:52:00,261.0,129.0,1,0.0,0,0.0,0,82.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:52:08,257.0,122.0,1,0.0,0,0.0,0,77.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:52:16,263.0,123.0,1,0.0,0,0.0,0,84.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:52:24,255.0,121.0,1,0.0,0,0.0,0,82.0,1,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:52:32,247.0,119.0,1,0.0,0,0.0,0,80.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:52:40,251.0,117.0,1,0.0,0,0.0,0,79.0,1,0.5,0,0.0,0,7.0,0,0.0,0,0.0,0
2014-04-01 01:52:48,255.0,115.0,1,0.0,0,0.0,0,78.0,1,1.0,0,0.0,0,14.0,0,0.0,0,0.0,0
2014-04-01 01:52:56,246.0,123.0,1,0.0,0,0.0,0,83.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:53:04,1370.0,123.0,1,0.0,0,0.0,0,81.0,1,1095.0,1,0.0,0,14.0,0,0.0,0,0.0,0
2014-04-01 01:53:12,1346.0,119.0,1,0.0,0,0.0,0,82.0,1,1091.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:53:20,1355.0,117.0,1,0.0,0,0.0,0,81.0,1,1105.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:53:28,1310.0,113.0,1,0.0,0,0.0,0,78.0,1,1075.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:53:36,1307.0,115.0,1,0.0,0,0.0,0,75.0,1,1069.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:53:44,1373.0,112.0,1,0.0,0,0.0,0,83.0,1,1115.0,1,0.0,0,15.0,0,0.0,0,0.0,0
2014-04-01 01:53:52,288.0,119.0,1,0.0,0,0.0,0,79.0,1,0.0,0,0.0,0,0.0,0,42.0,1,0.0,0
2014-04-01 01:54:00,238.0,114.0,1,0.0,0,0.0,0,77.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:54:08,246.0,116.0,1,0.0,0,0.0,0,83.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:54:16,314.0,130.0,1,0.0,0,0.0,0,84.0,1,1.0,0,0.0,0,0.0,0,42.0,1,0.0,0
2014-04-01 01:54:24,251.0,118.5,1,0.0,0,0.0,0,80.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:54:32,266.0,117.25,1,0.0,0,0.0,0,82.0,1,1.0,0,0.0,0,6.5,0,0.0,0,5.0,0
2014-04-01 01:54:40,281.0,116.0,1,0.0,0,0.0,0,84.0,1,1.0,0,0.0,0,13.0,0,0.0,0,10.0,1
2014-04-01 01:54:48,248.0,120.0,1,0.0,0,0.0,0,80.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:54:56,257.0,128.0,1,0.0,0,0.0,0,81.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:55:04,259.0,116.0,1,0.0,0,0.0,0,72.0,1,0.0,0,0.0,0,15.0,0,0.0,0,0.0,0
2014-04-01 01:55:12,260.0,115.5,1,0.0,0,0.0,0,83.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:55:20,245.0,115.0,1,0.0,0,0.0,0,77.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:55:28,244.0,117.0,1,0.0,0,0.0,0,77.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
