Time,Aggregate,Fridge,Fridge_ON,Freezer_Garage,Freezer_Garage_ON,Freezer,Freezer_ON,Tumble_Dryer,Tumble_Dryer_ON,Washing_Machine,Washing_Machine_ON,Dishwasher,Dishwasher_ON,Television_Site,Television_Site_ON,Toaster,Toaster_ON,Kettle,Kettle_ON
2014-04-01 01:26:08,424.0,124.0,1,0.0,0,159.0,1,80.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:26:16,288.0,1.0,0,0.0,0,153.0,1,78.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:26:24,281.0,1.0,0,0.0,0,151.0,1,80.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:26:32,285.0,1.0,0,0.0,0,151.0,1,77.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:26:40,271.0,1.0,0,0.0,0,139.0,1,79.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:26:48,265.0,1.0,0,0.0,0,139.0,1,78.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:26:56,297.0,1.0,0,0.0,0,162.0,1,83.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:27:04,299.0,1.0,0,0.0,0,166.0,1,79.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:27:12,277.0,1.0,0,0.0,0,140.0,1,69.0,1,0.0,0,0.0,0,16.0,1,0.0,0,0.0,0
2014-04-01 01:27:20,275.0,1.0,0,0.0,0,146.0,1,79.0,1,1.0,0,0.0,0,8.0,0,0.0,0,0.0,0
2014-04-01 01:27:28,253.0,1.0,0,0.0,0,135.0,1,75.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:27:36,277.0,2.0,0,0.0,0,135.0,1,76.0,1,0.0,0,0.0,0,14.0,1,0.0,0,0.0,0
2014-04-01 01:27:44,276.0,1.0,0,0.0,0,148.0,1,74.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:27:52,276.5,1.0,0,0.0,0,141.0,1,81.5,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:28:00,315.0,1.0,0,0.0,0,165.0,1,83.0,1,1.0,0,0.0,0,15.0,1,0.0,0,0.0,0
2014-04-01 01:28:08,304.0,1.0,0,0.0,0,166.0,1,83.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:28:16,150.0,1.0,0,0.0,0,0.0,0,86.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:28:24,156.0,1.0,0,0.0,0,0.0,0,80.0,1,0.5,0,0.0,0,0.0,0,22.5,0,0.0,0
2014-04-01 01:28:32,151.5,1.0,0,0.0,0,0.0,0,80.0,1,0.75,0,0.0,0,0.0,0,11.25,0,0.0,0
2014-04-01 01:28:40,147.0,1.0,0,0.0,0,0.0,0,80.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:28:48,129.0,1.0,0,0.0,0,0.0,0,78.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:28:56,188.0,1.0,0,0.0,0,0.0,0,81.0,1,0.0,0,0.0,0,0.0,0,42.0,0,0.0,0
2014-04-01 01:29:04,148.0,1.0,0,0.0,0,0.0,0,80.0,1,0.0,0,0.0,0,16.0,1,0.0,0,0.0,0
2014-04-01 01:29:12,146.0,1.0,0,0.0,0,0.0,0,79.0,1,0.0,0,0.0,0,0.0,0,43.0,0,0.0,0
2014-04-01 01:29:20,144.0,1.0,0,0.0,0,0.0,0,85.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:29:28,160.0,1.0,0,0.0,0,0.0,0,83.0,1,1.0,0,0.0,0,15.0,1,0.0,0,0.0,0
2014-04-01 01:29:36,143.0,1.0,0,0.0,0,0.0,0,80.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:29:44,143.0,1.0,0,0.0,0,0.0,0,83.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:29:52,195.0,1.0,0,0.0,0,0.0,0,82.0,1,1.0,0,0.0,0,14.0,1,46.0,0,0.0,0
2014-04-01 01:30:00,131.0,1.0,0,0.0,0,0.0,0,78.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:30:08,127.0,1.0,0,0.0,0,0.0,0,77.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:30:16,151.0,1.0,0,0.0,0,0.0,0,87.0,1,0.0,0,0.0,0,0.0,0,0.0,0,8.0,0
2014-04-01 01:30:24,132.0,1.0,0,0.0,0,0.0,0,77.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:30:32,133.0,1.0,0,0.0,0,0.0,0,81.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:30:40,133.0,1.0,0,0.0,0,0.0,0,81.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:30:48,133.0,1.0,0,0.0,0,0.0,0,81.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:30:56,147.0,1.0,0,0.0,0,0.0,0,80.0,1,1.0,0,0.0,0,14.0,1,0.0,0,0.0,0
2014-04-01 01:31:04,136.0,1.0,0,0.0,0,0.0,0,83.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:31:12,142.0,1.0,0,0.0,0,0.0,0,78.0,1,1.0,0,0.0,0,0.0,0,0.0,0,10.0,0
2014-04-01 01:31:20,127.0,1.0,0,0.0,0,0.0,0,77.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:31:28,136.0,2.0,0,0.0,0,0.0,0,84.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:31:36,129.0,1.0,0,0.0,0,0.0,0,77.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:31:44,152.0,1.0,0,0.0,0,0.0,0,86.0,1,1.0,0,0.0,0,13.0,1,0.0,0,0.0,0
2014-04-01 01:31:52,130.0,1.0,0,0.0,0,0.0,0,78.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:32:00,140.0,1.0,0,0.0,0,0.0,0,82.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:32:08,132.0,1.0,0,0.0,0,0.0,0,79.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:32:16,133.5,1.0,0,0.0,0,0.0,0,79.5,1,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:32:24,135.0,1.0,0,0.0,0,0.0,0,80.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:32:32,150.0,1.0,0,0.0,0,0.0,0,80.0,1,0.0,0,0.0,0,14.0,1,0.0,0,0.0,0
2014-04-01 01:32:40,150.0,1.0,0,0.0,0,0.0,0,79.0,1,1.0,0,0.0,0,15.0,1,0.0,0,0.0,0
2014-04-01 01:32:48,155.0,1.0,0,0.0,0,0.0,0,78.0,1,0.5,0,0.0,0,0.0,0,22.5,0,0.0,0
2014-04-01 01:32:56,143.25,1.0,0,0.0,0,0.0,0,78.25,1,0.25,0,0.0,0,0.0,0,11.25,0,0.0,0
2014-04-01 01:33:04,131.5,1.0,0,0.0,0,0.0,0,78.5,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:33:12,174.0,1.0,0,0.0,0,0.0,0,78.0,1,0.0,0,0.0,0,0.0,0,44.0,0,0.0,0
2014-04-01 01:33:20,165.0,1.0,0,0.0,0,0.0,0,80.0,1,1.0,0,0.0,0,14.0,1,0.0,0,9.0,0
2014-04-01 01:33:28,123.0,1.0,0,0.0,0,0.0,0,80.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:33:36,123.0,1.0,0,0.0,0,0.0,0,71.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:33:44,154.0,1.0,0,0.0,0,0.0,0,82.0,1,0.0,0,0.0,0,15.0,1,0.0,0,0.0,0
2014-04-01 01:33:52,141.0,1.0,0,0.0,0,0.0,0,81.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:34:00,133.0,1.0,0,0.0,0,0.0,0,80.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:34:08,148.0,1.0,0,0.0,0,0.0,0,76.0,1,0.0,0,0.0,0,15.0,1,0.0,0,0.0,0
2014-04-01 01:34:16,1257.0,1.0,0,0.0,0,0.0,0,83.0,1,1117.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:34:24,1226.0,1.0,0,0.0,0,0.0,0,83.0,1,1097.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:34:32,1222.0,1.0,0,0.0,0,0.0,0,77.0,1,1066.0,1,0.0,0,15.0,1,0.0,0,0.0,0
2014-04-01 01:34:40,1227.25,1.0,0,0.0,0,0.0,0,77.75,1,1078.0,1,0.0,0,10.75,1,0.0,0,0.0,0
2014-04-01 01:34:48,1232.5,1.0,0,0.0,0,0.0,0,78.5,1,1090.0,1,0.0,0,6.5,0,0.0,0,0.0,0
2014-04-01 01:34:56,1346.0,117.0,1,0.0,0,0.0,0,79.0,1,1104.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:35:04,1326.5,114.0,1,0.0,0,0.0,0,81.5,1,1085.5,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:35:12,1307.0,111.0,1,0.0,0,0.0,0,84.0,1,1067.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:35:20,1354.0,124.0,1,0.0,0,0.0,0,81.0,1,1095.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:35:28,1342.0,126.0,1,0.0,0,0.0,0,85.0,1,1083.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:35:36,1319.0,114.0,1,0.0,0,0.0,0,79.0,1,1082.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:35:44,1361.0,119.0,1,0.0,0,0.0,0,84.0,1,1091.0,1,0.0,0,0.0,0,0.0,0,9.0,0
2014-04-01 01:35:52,1335.0,127.0,1,0.0,0,0.0,0,80.0,1,1073.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:36:00,1342.0,120.0,1,0.0,0,0.0,0,80.0,1,1092.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:36:08,1359.0,127.0,1,0.0,0,0.0,0,80.0,1,1100.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:36:16,1336.0,127.0,1,0.0,0,0.0,0,80.0,1,1074.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:36:24,1327.0,116.0,1,0.0,0,0.0,0,78.0,1,1072.0,1,0.0,0,0.0,0,0.0,0,8.0,0
2014-04-01 01:36:32,1345.0,123.0,1,0.0,0,0.0,0,83.0,1,1093.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:36:40,1369.0,123.0,1,0.0,0,0.0,0,84.0,1,1101.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:36:48,1336.0,121.0,1,0.0,0,0.0,0,80.0,1,1092.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:36:56,268.0,129.0,1,0.0,0,0.0,0,81.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:37:04,270.0,114.0,1,0.0,0,0.0,0,80.0,1,1.0,0,0.0,0,14.0,1,0.0,0,9.0,0
2014-04-01 01:37:12,244.0,110.0,1,0.0,0,0.0,0,77.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:37:20,245.0,115.0,1,0.0,0,0.0,0,79.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:37:28,251.5,119.0,1,0.0,0,0.0,0,77.0,1,0.5,0,0.0,0,0.0,0,0.0,0,4.5,0
2014-04-01 01:37:36,261.0,115.0,1,0.0,0,0.0,0,81.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:37:44,268.25,118.5,1,0.0,0,0.0,0,79.25,1,0.25,0,0.0,0,3.75,0,0.0,0,4.75,0
2014-04-01 01:37:52,275.5,122.0,1,0.0,0,0.0,0,77.5,1,0.5,0,0.0,0,7.5,0,0.0,0,9.5,0
2014-04-01 01:38:00,266.75,119.0,1,0.0,0,0.0,0,80.75,1,0.75,0,0.0,0,3.75,0,0.0,0,4.75,0
2014-04-01 01:38:08,258.0,116.0,1,0.0,0,0.0,0,84.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:38:16,246.0,119.0,1,0.0,0,0.0,0,80.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:38:24,301.0,118.0,1,0.0,0,0.0,0,78.0,1,1.0,0,0.0,0,15.0,1,47.0,0,0.0,0
2014-04-01 01:38:32,243.0,117.0,1,0.0,0,0.0,0,79.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:38:40,247.0,113.0,1,0.0,0,0.0,0,74.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:38:48,255.0,127.0,1,0.0,0,0.0,0,79.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:38:56,255.0,117.0,1,0.0,0,0.0,0,80.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:39:04,280.0,120.0,1,0.0,0,0.0,0,78.0,1,0.0,0,0.0,0,0.0,0,44.0,0,0.0,0
2014-04-01 01:39:12,248.0,113.0,1,0.0,0,0.0,0,75.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:39:20,256.0,118.0,1,0.0,0,0.0,0,80.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:39:28,255.0,118.0,1,0.0,0,0.0,0,82.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:39:36,1383.0,122.0,1,0.0,0,0.0,0,78.0,1,1139.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:39:44,1330.0,115.0,1,0.0,0,0.0,0,76.0,1,1068.0,1,0.0,0,15.0,1,0.0,0,0.0,0
2014-04-01 01:39:52,1375.0,115.0,1,0.0,0,0.0,0,77.0,1,1096.0,1,0.0,0,0.0,0,40.0,0,0.0,0
2014-04-01 01:40:00,1327.0,114.0,1,0.0,0,0.0,0,81.0,1,1086.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:40:08,1411.0,123.0,1,0.0,0,0.0,0,82.0,1,1111.0,1,0.0,0,0.0,0,43.0,0,0.0,0
2014-04-01 01:40:16,1380.0,123.0,1,0.0,0,0.0,0,79.0,1,1132.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:40:24,244.0,116.0,1,0.0,0,0.0,0,78.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:40:32,275.0,122.0,1,0.0,0,0.0,0,78.0,1,0.0,0,0.0,0,14.0,1,0.0,0,0.0,0
2014-04-01 01:40:40,265.9,109.9,1,0.0,0,0.0,0,78.2,1,0.0,0,0.0,0,12.6,1,4.6,0,0.0,0
2014-04-01 01:40:48,256.8,97.8,1,0.0,0,0.0,0,78.4,1,0.0,0,0.0,0,11.2,1,9.2,0,0.0,0
2014-04-01 01:40:56,247.7,85.7,1,0.0,0,0.0,0,78.6,1,0.0,0,0.0,0,9.8,0,13.799999999999999,0,0.0,0
2014-04-01 01:41:04,238.6,73.6,1,0.0,0,0.0,0,78.8,1,0.0,0,0.0,0,8.4,0,18.4,0,0.0,0
2014-04-01 01:41:12,229.5,61.5,1,0.0,0,0.0,0,79.0,1,0.0,0,0.0,0,7.0,0,23.0,0,0.0,0
2014-04-01 01:41:20,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:41:28,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:41:36,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:41:44,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:41:52,184.0,1.0,0,0.0,0,0.0,0,80.0,1,0.0,0,0.0,0,0.0,0,46.0,0,0.0,0
2014-04-01 01:42:00,134.0,1.0,0,0.0,0,0.0,0,76.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:42:08,147.0,1.0,0,0.0,0,0.0,0,77.6,1,0.8,0,0.0,0,2.8,0,8.6,0,0.0,0
2014-04-01 01:42:16,160.0,1.0,0,0.0,0,0.0,0,79.2,1,0.6,0,0.0,0,5.6,0,17.2,0,0.0,0
2014-04-01 01:42:24,173.0,1.0,0,0.0,0,0.0,0,80.8,1,0.3999999999999999,0,0.0,0,8.399999999999999,0,25.799999999999997,0,0.0,0
2014-04-01 01:42:32,186.0,1.0,0,0.0,0,0.0,0,82.4,1,0.19999999999999996,0,0.0,0,11.2,1,34.4,0,0.0,0
2014-04-01 01:42:40,199.0,1.0,0,0.0,0,0.0,0,84.0,1,0.0,0,0.0,0,14.0,1,43.0,0,0.0,0
2014-04-01 01:42:48,140.0,1.0,0,0.0,0,0.0,0,83.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:42:56,133.0,1.0,0,0.0,0,0.0,0,81.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:43:04,132.0,1.0,0,0.0,0,0.0,0,78.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:43:12,171.0,1.0,0,0.0,0,0.0,0,76.0,1,0.0,0,0.0,0,0.0,0,45.0,0,0.0,0
2014-04-01 01:43:20,144.0,1.0,0,0.0,0,0.0,0,83.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:43:28,143.5,1.0,0,0.0,0,0.0,0,82.9375,1,0.9375,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:43:36,143.0,1.0,0,0.0,0,0.0,0,82.875,1,0.875,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:43:44,142.5,1.0,0,0.0,0,0.0,0,82.8125,1,0.8125,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:43:52,142.0,1.0,0,0.0,0,0.0,0,82.75,1,0.75,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:44:00,141.5,1.0,0,0.0,0,0.0,0,82.6875,1,0.6875,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:44:08,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:44:16,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:44:24,140.0,1.0,0,0.0,0,0.0,0,82.5,1,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:44:32,134.0,1.0,0,0.0,0,0.0,0,82.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:44:40,138.0,1.0,0,0.0,0,0.0,0,79.0,1,0.0,0,0.0,0,15.0,1,0.0,0,0.0,0
2014-04-01 01:44:48,132.0,1.0,0,0.0,0,0.0,0,82.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:44:56,133.0,1.0,0,0.0,0,0.0,0,82.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:45:04,155.0,1.0,0,0.0,0,0.0,0,82.0,1,1.0,0,0.0,0,16.0,1,0.0,0,0.0,0
2014-04-01 01:45:12,132.0,1.0,0,0.0,0,0.0,0,79.0,1,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:45:20,131.0,1.0,0,0.0,0,0.0,0,77.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:45:28,132.0,1.0,0,0.0,0,0.0,0,80.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:45:36,132.5,1.0,0,0.0,0,0.0,0,80.0,1,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:45:44,133.0,1.0,0,0.0,0,0.0,0,80.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:45:52,132.0,1.0,0,0.0,0,0.0,0,79.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:46:00,124.0,1.0,0,0.0,0,0.0,0,76.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:46:08,132.0,1.0,0,0.0,0,0.0,0,81.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:46:16,139.0,1.0,0,0.0,0,0.0,0,73.0,1,1.0,0,0.0,0,0.0,0,0.0,0,10.0,0
2014-04-01 01:46:24,144.0,1.0,0,0.0,0,0.0,0,84.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:46:32,140.5,1.0,0,0.0,0,0.0,0,82.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:46:40,137.0,1.0,0,0.0,0,0.0,0,80.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:46:48,137.5,1.0,0,0.0,0,0.0,0,78.25,1,0.5,0,0.0,0,3.5,0,0.0,0,0.0,0
2014-04-01 01:46:56,138.0,1.0,0,0.0,0,0.0,0,76.5,1,0.0,0,0.0,0,7.0,0,0.0,0,0.0,0
2014-04-01 01:47:04,179.0,1.0,0,0.0,0,0.0,0,78.0,1,1.0,0,0.0,0,0.0,0,46.0,0,0.0,0
2014-04-01 01:47:12,154.5,1.0,0,0.0,0,0.0,0,77.5,1,1.0,0,0.0,0,0.0,0,23.0,0,0.0,0
2014-04-01 01:47:20,130.0,1.0,0,0.0,0,0.0,0,77.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:47:28,145.0,1.0,0,0.0,0,0.0,0,82.0,1,0.0,0,0.0,0,13.0,1,0.0,0,0.0,0
2014-04-01 01:47:36,171.0,1.0,0,0.0,0,0.0,0,80.0,1,0.0,0,0.0,0,0.0,0,45.0,0,0.0,0
2014-04-01 01:47:44,130.0,1.0,0,0.0,0,0.0,0,78.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:47:52,154.0,1.0,0,0.0,0,0.0,0,78.5,1,0.0,0,0.0,0,0.0,0,21.5,0,0.0,0
2014-04-01 01:48:00,135.5,1.0,0,0.0,0,0.0,0,76.75,1,0.0,0,0.0,0,0.0,0,10.75,0,0.0,0
2014-04-01 01:48:08,117.0,1.0,0,0.0,0,0.0,0,75.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:48:16,162.5,1.0,0,0.0,0,0.0,0,76.5,1,0.0,0,0.0,0,8.0,0,21.5,0,0.0,0
2014-04-01 01:48:24,174.0,1.0,0,0.0,0,0.0,0,77.0,1,1.0,0,0.0,0,0.0,0,45.0,0,0.0,0
2014-04-01 01:48:32,149.0,1.0,0,0.0,0,0.0,0,80.0,1,1.0,0,0.0,0,0.0,0,0.0,0,10.0,0
2014-04-01 01:48:40,141.0,1.0,0,0.0,0,0.0,0,74.0,1,1.0,0,0.0,0,12.0,1,0.0,0,0.0,0
2014-04-01 01:48:48,131.0,1.0,0,0.0,0,0.0,0,78.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:48:56,132.0,1.0,0,0.0,0,0.0,0,83.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:49:04,178.0,1.0,0,0.0,0,0.0,0,77.0,1,1.0,0,0.0,0,0.0,0,46.0,0,0.0,0
2014-04-01 01:49:12,137.0,1.0,0,0.0,0,0.0,0,78.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:49:20,201.5,58.5,1,0.0,0,0.0,0,78.0,1,0.5,0,0.0,0,8.0,0,0.0,0,0.0,0
2014-04-01 01:49:28,266.0,116.0,1,0.0,0,0.0,0,78.0,1,1.0,0,0.0,0,16.0,1,0.0,0,0.0,0
2014-04-01 01:49:36,255.0,122.0,1,0.0,0,0.0,0,78.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:49:44,288.0,111.0,1,0.0,0,0.0,0,75.0,1,0.0,0,0.0,0,0.0,0,43.0,0,0.0,0
2014-04-01 01:49:52,266.0,115.0,1,0.0,0,0.0,0,76.0,1,1.0,0,0.0,0,14.0,1,0.0,0,0.0,0
2014-04-01 01:50:00,243.0,121.0,1,0.0,0,0.0,0,75.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:50:08,243.0,115.0,1,0.0,0,0.0,0,77.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:50:16,265.0,117.0,1,0.0,0,0.0,0,81.0,1,1.0,0,0.0,0,15.0,1,0.0,0,0.0,0
2014-04-01 01:50:24,246.0,122.0,1,0.0,0,0.0,0,76.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:50:32,241.0,107.0,1,0.0,0,0.0,0,81.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:50:40,242.0,111.0,1,0.0,0,0.0,0,83.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:50:48,243.0,117.0,1,0.0,0,0.0,0,81.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:50:56,254.0,117.0,1,0.0,0,0.0,0,80.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:51:04,286.0,120.5,1,0.0,0,0.0,0,82.0,1,0.0,0,0.0,0,6.5,0,23.0,0,4.5,0
2014-04-01 01:51:12,2081.0,121.0,1,1789.0,1,0.0,0,81.0,1,0.0,0,0.0,0,0.0,0,42.0,0,0.0,0
2014-04-01 01:51:20,2030.0,117.0,1,1764.0,1,0.0,0,79.0,1,1.0,0,0.0,0,15.0,1,0.0,0,0.0,0
2014-04-01 01:51:28,2027.2,117.4,1,1758.5,1,0.0,0,78.9,1,1.0,0,0.0,0,13.5,1,4.3,0,0.0,0
2014-04-01 01:51:36,2024.4,117.8,1,1753.0,1,0.0,0,78.8,1,1.0,0,0.0,0,12.0,1,8.6,0,0.0,0
2014-04-01 01:51:44,2021.6,118.2,1,1747.5,1,0.0,0,78.7,1,1.0,0,0.0,0,10.5,1,12.899999999999999,0,0.0,0
