Time,Aggregate,Magimix_Blender,Magimix_Blender_ON,Freezer,Freezer_ON,Chest_Freezer_In_Garage,Chest_Freezer_In_Garage_ON,Fridge_Freezer,Fridge_Freezer_ON,Washing_Machine,Washing_Machine_ON,Dishwasher,Dishwasher_ON,Television_Site,Television_Site_ON,Microwave,Microwave_ON,Kenwood_KMix,Kenwood_KMix_ON
2014-04-01 01:22:16,545.0,1.0,0,250.0,1,153.0,1,80.0,1,1.0,0,0.0,0,8.0,0,0.0,0,0.0,0
2014-04-01 01:22:24,536.0,1.0,0,247.0,1,153.0,1,80.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:22:32,530.0,1.0,0,242.0,1,155.0,1,77.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:22:40,594.0,1.0,0,264.0,1,150.0,1,85.0,1,1.0,0,0.0,0,0.0,0,44.0,0,0.0,0
2014-04-01 01:22:48,570.0,1.0,0,253.0,1,144.0,1,82.0,1,0.0,0,0.0,0,0.0,0,43.0,0,0.0,0
2014-04-01 01:22:56,473.0,1.0,0,178.0,1,135.0,1,80.0,1,1.0,0,0.0,0,15.0,1,0.0,0,10.0,1
2014-04-01 01:23:04,553.0,1.0,0,262.0,1,147.0,1,82.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:23:12,557.0,1.0,0,246.0,1,154.0,1,83.0,1,1.0,0,0.0,0,15.0,1,0.0,0,0.0,0
2014-04-01 01:23:20,540.0,1.0,0,259.0,1,150.0,1,83.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:23:28,494.0,1.0,0,230.0,1,134.0,1,80.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:23:36,519.0,1.0,0,234.0,1,144.0,1,79.0,1,0.0,0,0.0,0,14.0,1,0.0,0,0.0,0
2014-04-01 01:23:44,562.0,1.0,0,240.0,1,144.0,1,80.0,1,0.0,0,0.0,0,0.0,0,44.0,0,0.0,0
2014-04-01 01:23:52,546.0,1.0,0,252.0,1,153.0,1,78.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:24:00,502.0,0.0,0,230.0,1,139.0,1,81.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:24:08,538.0,1.0,0,250.0,1,157.0,1,75.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:24:16,511.0,1.0,0,233.0,1,138.0,1,79.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:24:24,583.0,1.0,0,239.0,1,163.0,1,82.0,1,1.0,0,0.0,0,0.0,0,43.0,0,0.0,0
2014-04-01 01:24:32,503.0,1.0,0,230.0,1,137.0,1,77.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:24:40,558.0,1.0,0,273.0,1,159.0,1,79.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:24:48,544.0,1.0,0,259.0,1,162.0,1,77.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:24:56,496.0,1.0,0,217.0,1,153.0,1,79.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:25:04,497.0,1.0,0,223.0,1,140.0,1,82.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:25:12,512.0,1.0,0,235.0,1,145.0,1,77.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:25:20,507.0,1.0,0,252.0,1,128.0,1,76.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:25:28,526.0,1.0,0,244.0,1,147.0,1,80.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:25:36,580.0,1.0,0,250.0,1,152.0,1,76.0,1,1.0,0,0.0,0,0.0,0,42.0,0,0.0,0
2014-04-01 01:25:44,608.0,1.0,0,247.0,1,161.0,1,82.0,1,1.0,0,0.0,0,14.0,1,43.0,0,0.0,0
2014-04-01 01:25:52,515.0,1.0,0,236.0,1,137.0,1,77.0,1,0.0,0,0.0,0,0.0,0,0.0,0,10.0,1
2014-04-01 01:26:00,528.5,1.0,0,259.0,1,136.0,1,78.5,1,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:26:08,522.25,1.0,0,244.0,1,145.75,1,78.0,1,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:26:16,516.0,1.0,0,229.0,1,155.5,1,77.5,1,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:26:24,568.0,1.0,0,287.0,1,151.0,1,79.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:26:32,543.0,1.0,0,235.0,1,173.0,1,77.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:26:40,1593.0,1.0,0,225.0,1,135.0,1,78.0,1,1113.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:26:48,1718.0,1.0,0,271.0,1,170.0,1,83.0,1,1134.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:26:56,1616.0,1.0,0,253.0,1,163.0,1,79.0,1,1069.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:27:04,1664.0,1.0,0,270.0,1,154.0,1,84.0,1,1106.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:27:12,1646.5,1.0,0,240.5,1,165.5,1,78.5,1,1099.5,1,0.0,0,7.0,0,0.0,0,0.0,0
2014-04-01 01:27:20,1701.75,1.0,0,261.25,1,172.25,1,78.75,1,1122.25,1,0.0,0,10.5,1,0.0,0,0.0,0
2014-04-01 01:27:28,1757.0,1.0,0,282.0,1,179.0,1,79.0,1,1145.0,1,0.0,0,14.0,1,0.0,0,0.0,0
2014-04-01 01:27:36,1625.0,1.0,0,259.0,1,139.0,1,77.0,1,1093.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:27:44,1621.0,1.0,0,241.0,1,133.0,1,83.0,1,1110.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:27:52,1770.0,117.0,1,248.0,1,144.0,1,76.0,1,1116.0,1,0.0,0,14.0,1,0.0,0,0.0,0
2014-04-01 01:28:00,1745.0,114.0,1,230.0,1,147.0,1,78.0,1,1125.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:28:08,1770.0,114.0,1,231.0,1,149.0,1,78.0,1,1113.0,1,0.0,0,14.0,1,0.0,0,10.0,1
2014-04-01 01:28:16,1801.0,121.0,1,253.5,1,161.5,1,77.5,1,1118.5,1,0.0,0,7.0,0,0.0,0,5.0,0
2014-04-01 01:28:24,1832.0,128.0,1,276.0,1,174.0,1,77.0,1,1124.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:28:32,1777.0,122.5,1,245.5,1,142.5,1,80.0,1,1089.5,1,0.0,0,0.0,0,42.0,0,0.0,0
2014-04-01 01:28:40,1700.5,120.25,1,257.25,1,71.25,1,79.25,1,1097.25,1,0.0,0,0.0,0,21.0,0,0.0,0
2014-04-01 01:28:48,1624.0,118.0,1,269.0,1,0.0,0,78.5,1,1105.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:28:56,1599.0,119.0,1,253.0,1,0.0,0,78.0,1,1097.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:29:04,1620.0,123.0,1,228.0,1,0.0,0,82.0,1,1137.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:29:12,489.0,116.0,1,243.0,1,0.0,0,79.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:29:20,501.5,118.5,1,252.0,1,0.0,0,81.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:29:28,514.0,121.0,1,261.0,1,0.0,0,83.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:29:36,494.0,122.0,1,234.0,1,0.0,0,82.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:29:44,516.0,120.0,1,250.0,1,0.0,0,84.0,1,0.0,0,0.0,0,0.0,0,0.0,0,9.0,0
2014-04-01 01:29:52,548.0,110.0,1,292.0,1,0.0,0,78.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:30:00,509.0,129.0,1,249.0,1,0.0,0,79.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:30:08,1749.0,124.0,1,253.0,1,1235.0,1,81.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:30:16,1732.0,122.0,1,242.0,1,1187.0,1,73.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:30:24,1715.0,111.0,1,259.5,1,1195.5,1,78.0,1,0.5,0,0.0,0,0.0,0,21.5,0,0.0,0
2014-04-01 01:30:32,1682.5,117.0,1,233.25,1,1184.75,1,81.0,1,0.25,0,0.0,0,0.0,0,10.75,0,0.0,0
2014-04-01 01:30:40,1650.0,123.0,1,207.0,1,1174.0,1,84.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:30:48,1710.5,117.0,1,268.5,1,1187.5,1,79.5,1,0.5,0,0.0,0,7.0,0,0.0,0,0.0,0
2014-04-01 01:30:56,1794.0,121.0,1,274.0,1,1262.0,1,82.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:31:04,1706.0,114.0,1,256.0,1,1210.0,1,76.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:31:12,1740.0,119.0,1,233.0,1,1230.0,1,78.0,1,1.0,0,0.0,0,14.0,1,0.0,0,0.0,0
2014-04-01 01:31:20,1679.0,119.0,1,250.0,1,1169.0,1,78.0,1,1.0,0,0.0,0,16.0,1,0.0,0,0.0,0
2014-04-01 01:31:28,1716.5,120.5,1,255.5,1,1208.0,1,79.0,1,0.5,0,0.0,0,8.0,0,0.0,0,0.0,0
2014-04-01 01:31:36,1754.0,122.0,1,261.0,1,1247.0,1,80.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:31:44,2040.0,115.0,1,593.0,1,1179.0,1,77.0,1,0.0,0,0.0,0,16.0,1,0.0,0,0.0,0
2014-04-01 01:31:52,2115.0,110.0,1,687.0,1,1189.0,1,80.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:32:00,1999.0,117.0,1,582.0,1,1156.0,1,81.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:32:08,2017.0,114.0,1,601.0,1,1174.0,1,76.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:32:16,2001.0,121.0,1,600.0,1,1158.0,1,77.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:32:24,1949.0,114.0,1,556.0,1,1133.0,1,80.0,1,0.0,0,0.0,0,14.0,1,0.0,0,5.0,0
2014-04-01 01:32:32,1983.0,114.0,1,537.0,1,1190.0,1,77.0,1,0.0,0,0.0,0,0.0,0,0.0,0,10.0,1
2014-04-01 01:32:40,2110.0,122.0,1,614.0,1,1221.0,1,79.0,1,1.0,0,0.0,0,16.0,1,0.0,0,0.0,0
2014-04-01 01:32:48,2151.0,113.0,1,661.0,1,1236.0,1,83.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:32:56,2054.0,128.0,1,601.0,1,1194.0,1,76.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:33:04,987.0,119.0,1,585.0,1,146.0,1,81.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:33:12,1140.0,117.0,1,676.0,1,169.0,1,78.0,1,0.0,0,0.0,0,0.0,0,43.0,0,0.0,0
2014-04-01 01:33:20,971.0,115.0,1,603.0,1,116.0,1,84.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:33:28,1087.0,125.0,1,670.0,1,146.0,1,78.0,1,0.0,0,0.0,0,0.0,0,0.0,0,9.0,0
2014-04-01 01:33:36,1029.0,119.0,1,575.0,1,155.0,1,82.0,1,0.0,0,0.0,0,0.0,0,46.0,0,0.0,0
2014-04-01 01:33:44,888.0,1.0,0,577.0,1,157.0,1,82.0,1,0.0,0,0.0,0,13.0,1,0.0,0,0.0,0
2014-04-01 01:33:52,889.0,1.0,0,594.0,1,146.0,1,77.0,1,1.0,0,0.0,0,15.0,1,0.0,0,0.0,0
2014-04-01 01:34:00,854.0,1.0,0,559.0,1,166.0,1,80.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:34:08,858.0,1.0,0,559.0,1,160.0,1,79.5,1,0.5,0,0.0,0,7.5,0,0.0,0,0.0,0
2014-04-01 01:34:16,862.0,1.0,0,559.0,1,154.0,1,79.0,1,1.0,0,0.0,0,15.0,1,0.0,0,0.0,0
2014-04-01 01:34:24,890.0,1.0,0,613.0,1,147.0,1,82.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:34:32,864.0,1.0,0,576.0,1,138.0,1,80.0,1,0.0,0,0.0,0,15.0,1,0.0,0,0.0,0
2014-04-01 01:34:40,911.0,1.0,0,636.0,1,140.0,1,84.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:34:48,965.0,1.0,0,672.0,1,156.0,1,85.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:34:56,1006.0,1.0,0,680.0,1,170.0,1,79.0,1,1.0,0,0.0,0,14.0,1,0.0,0,0.0,0
2014-04-01 01:35:04,891.0,1.0,0,594.0,1,152.0,1,80.0,1,0.0,0,0.0,0,13.0,1,0.0,0,0.0,0
2014-04-01 01:35:12,865.5,1.0,0,583.0,1,145.0,1,80.5,1,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:35:20,930.0,1.0,0,594.0,1,156.0,1,80.0,1,1.0,0,0.0,0,0.0,0,46.0,0,0.0,0
2014-04-01 01:35:28,889.0,1.0,0,611.0,1,137.0,1,82.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:35:36,932.5,1.0,0,627.0,1,143.0,1,82.5,1,0.5,0,0.0,0,0.0,0,22.0,0,0.0,0
2014-04-01 01:35:44,976.0,1.0,0,643.0,1,149.0,1,83.0,1,1.0,0,0.0,0,0.0,0,44.0,0,0.0,0
2014-04-01 01:35:52,871.0,1.0,0,573.0,1,150.0,1,79.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:36:00,858.0,0.0,0,579.0,1,138.0,1,81.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:36:08,926.0,1.0,0,622.0,1,147.5,1,80.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:36:16,945.0,1.0,0,605.0,1,157.0,1,84.0,1,1.0,0,0.0,0,0.0,0,44.0,0,0.0,0
2014-04-01 01:36:24,816.0,1.0,0,535.0,1,148.0,1,81.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:36:32,908.0,1.0,0,608.0,1,171.0,1,76.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:36:40,877.0,1.0,0,600.0,1,144.0,1,78.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:36:48,866.0,1.0,0,569.0,1,149.0,1,78.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:36:56,898.0,1.0,0,606.0,1,148.0,1,86.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:37:04,907.0,1.0,0,616.0,1,142.0,1,80.0,1,0.0,0,0.0,0,14.0,1,0.0,0,0.0,0
2014-04-01 01:37:12,294.0,1.0,0,0.0,0,160.0,1,79.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:37:20,303.0,1.0,0,0.0,0,157.0,1,79.5,1,0.0,0,0.0,0,7.5,0,0.0,0,0.0,0
2014-04-01 01:37:28,335.0,1.0,0,0.0,0,153.0,1,85.0,1,1.0,0,0.0,0,0.0,0,45.0,0,0.0,0
2014-04-01 01:37:36,341.5,1.0,0,0.0,0,160.0,1,84.0,1,1.0,0,0.0,0,0.0,0,45.5,0,0.0,0
2014-04-01 01:37:44,348.0,1.0,0,0.0,0,167.0,1,83.0,1,1.0,0,0.0,0,0.0,0,46.0,0,0.0,0
2014-04-01 01:37:52,300.0,1.0,0,0.0,0,162.0,1,84.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:38:00,1382.0,1.0,0,0.0,0,158.0,1,77.0,1,1095.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:38:08,1421.0,1.0,0,0.0,0,153.0,1,75.0,1,1141.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:38:16,1447.0,1.0,0,0.0,0,145.0,1,82.0,1,1127.0,1,0.0,0,0.0,0,46.0,0,0.0,0
2014-04-01 01:38:24,1358.0,1.0,0,0.0,0,138.0,1,79.0,1,1084.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:38:32,1393.0,1.0,0,0.0,0,151.0,1,80.0,1,1105.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:38:40,1437.0,1.0,0,0.0,0,161.0,1,81.0,1,1093.0,1,0.0,0,14.0,1,48.0,0,0.0,0
2014-04-01 01:38:48,1406.0,1.0,0,0.0,0,149.0,1,82.0,1,1112.0,1,0.0,0,14.0,1,0.0,0,0.0,0
2014-04-01 01:38:56,3192.5,1.0,0,1791.5,1,146.0,1,79.5,1,1103.5,1,0.0,0,0.0,0,23.5,0,0.0,0
2014-04-01 01:39:04,3184.75,1.0,0,1799.75,1,136.0,1,77.25,1,1105.75,1,0.0,0,0.0,0,11.75,0,0.0,0
2014-04-01 01:39:12,3177.0,1.0,0,1808.0,1,126.0,1,75.0,1,1108.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:39:20,3062.1111111111113,1.1111111111111112,0,1812.4444444444443,1,130.22222222222223,1,75.33333333333333,1,984.8888888888889,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:39:28,2947.222222222222,1.2222222222222223,0,1816.888888888889,1,134.44444444444446,1,75.66666666666667,1,861.7777777777778,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:39:36,2832.3333333333335,1.3333333333333333,0,1821.3333333333333,1,138.66666666666666,1,76.0,1,738.6666666666666,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:39:44,2717.4444444444443,1.4444444444444444,0,1825.7777777777778,1,142.88888888888889,1,76.33333333333333,1,615.5555555555555,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:39:52,2602.5555555555557,1.5555555555555556,0,1830.2222222222222,1,147.11111111111111,1,76.66666666666667,1,492.44444444444446,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:40:00,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:40:08,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:40:16,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:40:24,2143.0,2.0,0,1848.0,1,164.0,1,78.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:40:32,2119.0,1.0,0,1800.0,1,147.0,1,80.0,1,1.0,0,0.0,0,0.0,0,45.0,0,0.0,0
2014-04-01 01:40:40,2040.0,1.0,0,1763.0,1,141.0,1,81.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:40:48,2033.0,1.0,0,1747.0,1,156.0,1,78.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:40:56,2215.0,1.0,0,1873.0,1,145.0,1,79.0,1,0.5,0,0.0,0,14.0,1,48.0,0,0.0,0
2014-04-01 01:41:04,2035.0,1.0,0,1752.0,1,148.0,1,83.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:41:12,2056.0,1.0,0,1872.0,1,135.0,1,80.0,1,0.0,0,0.0,0,15.0,1,0.0,0,8.0,0
2014-04-01 01:41:20,2077.0,1.0,0,1794.0,1,149.0,1,78.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:41:28,2101.0,1.0,0,1809.0,1,160.0,1,76.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:41:36,2094.625,1.0,0,1804.875,1,158.375,1,76.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:41:44,2088.25,1.0,0,1800.75,1,156.75,1,76.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:41:52,2081.875,1.0,0,1796.625,1,155.125,1,76.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:42:00,2075.5,1.0,0,1792.5,1,153.5,1,76.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:42:08,2069.125,1.0,0,1788.375,1,151.875,1,76.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:42:16,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:42:24,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:42:32,2050.0,1.0,0,1776.0,1,147.0,1,76.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:42:40,2034.0,1.0,0,1801.0,1,139.0,1,0.0,0,1.0,0,0.0,0,0.0,0,43.0,0,0.0,0
2014-04-01 01:42:48,2011.0,1.0,0,1784.5,1,142.0,1,0.0,0,0.5,0,0.0,0,6.5,0,21.5,0,0.0,0
2014-04-01 01:42:56,1988.0,1.0,0,1768.0,1,145.0,1,0.0,0,0.0,0,0.0,0,13.0,1,0.0,0,0.0,0
2014-04-01 01:43:04,1985.0,1.0,0,1767.0,1,163.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:43:12,1953.0,1.0,0,1734.0,1,152.0,1,0.0,0,0.0,0,0.0,0,17.0,1,0.0,0,0.0,0
2014-04-01 01:43:20,1974.0,1.0,0,1758.0,1,160.5,1,0.0,0,0.5,0,0.0,0,6.5,0,0.0,0,0.0,0
2014-04-01 01:43:28,2004.0,1.0,0,1808.0,1,125.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,10.0,1
2014-04-01 01:43:36,2049.0,1.0,0,1817.0,1,165.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,10.0,1
2014-04-01 01:43:44,2027.0,1.0,0,1818.0,1,133.0,1,0.0,0,1.0,0,0.0,0,14.0,1,0.0,0,0.0,0
2014-04-01 01:43:52,2079.5,1.0,0,1840.5,1,144.5,1,0.0,0,1.0,0,0.0,0,14.5,1,22.5,0,0.0,0
2014-04-01 01:44:00,2132.0,1.0,0,1863.0,1,156.0,1,0.0,0,1.0,0,0.0,0,15.0,1,45.0,0,0.0,0
2014-04-01 01:44:08,2021.0,1.0,0,1796.0,1,149.0,1,0.0,0,0.0,0,0.0,0,0.0,0,24.5,0,0.0,0
2014-04-01 01:44:16,2091.0,1.0,0,1886.0,1,145.0,1,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:44:24,2061.0,1.0,0,1841.0,1,145.0,1,0.0,0,1.0,0,0.0,0,14.0,1,0.0,0,0.0,0
2014-04-01 01:44:32,2004.5,1.0,0,1798.0,1,145.0,1,0.0,0,1.0,0,0.0,0,7.0,0,0.0,0,0.0,0
2014-04-01 01:44:40,1948.0,1.0,0,1755.0,1,145.0,1,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:44:48,2043.0,1.0,0,1841.0,1,155.0,1,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:44:56,1903.0,1.0,0,1718.0,1,136.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:45:04,1995.0,1.0,0,1780.0,1,161.0,1,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:45:12,2099.0,1.0,0,1902.0,1,137.0,1,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:45:20,2057.0,1.0,0,1848.0,1,144.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,9.0,0
2014-04-01 01:45:28,2000.0,1.0,0,1763.0,1,171.0,1,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:45:36,2055.25,57.25,1,1771.25,1,158.0,1,0.0,0,0.5,0,0.0,0,0.0,0,11.0,0,0.0,0
2014-04-01 01:45:44,2110.5,113.5,1,1779.5,1,145.0,1,0.0,0,0.0,0,0.0,0,0.0,0,22.0,0,0.0,0
2014-04-01 01:45:52,2065.0,119.0,1,1733.0,1,153.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:46:00,2191.0,122.0,1,1852.0,1,149.0,1,0.0,0,0.0,0,0.0,0,14.0,1,0.0,0,0.0,0
2014-04-01 01:46:08,3169.0,120.0,1,1830.0,1,1168.0,1,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:46:16,3177.0,122.0,1,1751.0,1,1244.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:46:24,3178.0,125.0,1,1847.0,1,1154.0,1,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:46:32,3233.0,114.0,1,1868.0,1,1195.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:46:40,3226.0,118.0,1,1838.0,1,1209.0,1,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:46:48,3047.0,125.0,1,1721.0,1,1160.0,1,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:46:56,3270.0,124.0,1,1829.0,1,1199.0,1,0.0,0,1.0,0,0.0,0,17.0,1,46.0,0,0.0,0
2014-04-01 01:47:04,3092.0,123.0,1,1697.0,1,1225.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:47:12,3149.0,112.0,1,1812.0,1,1173.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:47:20,4282.0,118.0,1,1772.0,1,1268.0,1,0.0,0,1071.0,1,0.0,0,0.0,0,0.0,0,0.0,0
