Time,Aggregate,Fridge_Freezer,Fridge_Freezer_ON,Washing_Machine,Washing_Machine_ON,Television_Site,Television_Site_ON,Microwave,Microwave_ON,Kettle,Kettle_ON,Toaster,Toaster_ON,Bread_maker,Bread_maker_ON,Lamp_80Watts,Lamp_80Watts_ON,Hi_Fi,Hi_Fi_ON
2014-04-01 01:43:36,1591.0,0.5,0,235.5,1,1220.0,1,77.5,0,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:43:44,1611.0,0.0,0,241.0,1,1233.0,1,81.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:43:52,1668.0,1.0,0,286.0,1,1245.0,1,83.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:44:00,1602.0,1.0,0,216.0,1,1245.0,1,79.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:44:08,1553.0,1.0,0,217.0,1,1204.0,1,78.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:44:16,1582.0,1.0,0,247.0,1,1200.0,1,75.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:44:24,1522.0,1.0,0,218.0,1,1167.0,1,78.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:44:32,1608.0,1.0,0,258.0,1,1170.0,1,86.0,0,0.0,0,0.0,0,0.0,0,41.0,1,0.0,0
2014-04-01 01:44:40,1605.0,1.0,0,239.0,1,1204.0,1,77.0,0,1.0,0,0.0,0,15.0,1,0.0,0,10.0,1
2014-04-01 01:44:48,1661.0,1.0,0,273.0,1,1257.0,1,76.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:44:56,1579.0,1.0,0,252.0,1,1191.0,1,77.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:45:04,1622.0,1.0,0,237.0,1,1216.0,1,81.0,0,0.0,0,0.0,0,0.0,0,42.0,1,0.0,0
2014-04-01 01:45:12,1667.0,1.0,0,266.0,1,1268.0,1,82.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:45:20,1592.0,1.0,0,257.0,1,1204.0,1,79.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:45:28,1532.0,1.0,0,213.0,1,1170.0,1,80.0,0,0.0,0,0.0,0,14.0,1,0.0,0,0.0,0
2014-04-01 01:45:36,1562.0,1.0,0,261.0,1,1158.0,1,78.0,0,1.0,0,0.0,0,14.0,1,0.0,0,0.0,0
2014-04-01 01:45:44,1608.0,1.0,0,252.0,1,1219.0,1,79.0,0,1.0,0,0.0,0,13.0,1,0.0,0,0.0,0
2014-04-01 01:45:52,1630.5,1.0,0,243.0,1,1139.0,1,80.0,0,1.0,0,0.0,0,15.0,1,45.0,1,0.0,0
2014-04-01 01:46:00,1653.0,1.0,0,256.0,1,1255.0,1,86.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:46:08,1617.0,1.0,0,286.0,1,1200.0,1,78.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:46:16,1562.0,1.0,0,227.0,1,1196.0,1,79.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:46:24,1623.0,57.0,1,249.5,1,1183.5,1,77.5,0,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:46:32,1684.0,113.0,1,272.0,1,1171.0,1,76.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:46:40,1639.0,114.0,1,235.0,1,1151.0,1,76.0,0,1.0,0,0.0,0,13.0,1,0.0,0,0.0,0
2014-04-01 01:46:48,1646.0,113.5,1,242.0,1,1149.5,1,78.5,0,1.0,0,0.0,0,7.5,0,0.0,0,0.0,0
2014-04-01 01:46:56,1693.0,121.0,1,262.0,1,1182.0,1,77.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:47:04,1664.0,119.0,1,261.0,1,1156.0,1,84.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:47:12,1694.5,122.0,1,256.0,1,1185.0,1,81.5,0,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:47:20,1725.0,125.0,1,251.0,1,1214.0,1,79.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:47:28,1737.0,126.0,1,247.0,1,1231.0,1,83.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:47:36,1727.0,116.0,1,270.0,1,1200.0,1,81.0,0,1.0,0,0.0,0,0.0,0,0.0,0,10.0,1
2014-04-01 01:47:44,1726.0,118.0,1,288.0,1,1188.0,1,76.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:47:52,1704.0,110.0,1,238.0,1,1172.0,1,80.0,0,1.0,0,0.0,0,0.0,0,42.0,1,0.0,0
2014-04-01 01:48:00,1733.0,126.0,1,269.0,1,1204.0,1,78.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:48:08,1718.0,116.0,1,249.0,1,1224.0,1,77.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:48:16,1701.0,122.0,1,213.0,1,1229.0,1,81.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:48:24,1711.0,118.0,1,262.0,1,1191.0,1,77.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:48:32,1714.7142857142858,118.71428571428571,1,263.42857142857144,1,1191.5714285714287,1,76.85714285714286,0,0.0,0,0.0,0,2.2857142857142856,0,0.0,0,0.0,0
2014-04-01 01:48:40,1718.4285714285713,119.42857142857143,1,264.85714285714283,1,1192.142857142857,1,76.71428571428571,0,0.0,0,0.0,0,4.571428571428571,0,0.0,0,0.0,0
2014-04-01 01:48:48,1722.142857142857,120.14285714285714,1,266.2857142857143,1,1192.7142857142858,1,76.57142857142857,0,0.0,0,0.0,0,6.857142857142857,0,0.0,0,0.0,0
2014-04-01 01:48:56,1725.857142857143,120.85714285714286,1,267.7142857142857,1,1193.2857142857142,1,76.42857142857143,0,0.0,0,0.0,0,9.142857142857142,0,0.0,0,0.0,0
2014-04-01 01:49:04,1729.5714285714287,121.57142857142857,1,269.14285714285717,1,1193.857142857143,1,76.28571428571429,0,0.0,0,0.0,0,11.428571428571427,1,0.0,0,0.0,0
2014-04-01 01:49:12,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:49:20,1737.0,123.0,1,272.0,1,1195.0,1,76.0,0,0.0,0,0.0,0,16.0,1,0.0,0,0.0,0
2014-04-01 01:49:28,1699.0,123.5,1,262.0,1,1173.0,1,81.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:49:36,1746.0,124.0,1,277.0,1,1208.0,1,80.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:49:44,2096.0,121.0,1,666.0,1,1176.0,1,79.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:49:52,2013.0,121.0,1,551.0,1,1180.0,1,82.0,0,0.0,0,0.0,0,16.0,1,0.0,0,9.0,0
2014-04-01 01:50:00,2141.0,119.0,1,616.0,1,1212.0,1,81.0,0,0.0,0,0.0,0,15.0,1,44.0,1,0.0,0
2014-04-01 01:50:08,2077.0,117.0,1,650.0,1,1187.0,1,77.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:50:16,2075.0,121.0,1,612.0,1,1200.0,1,74.0,0,0.0,0,0.0,0,14.0,1,0.0,0,0.0,0
2014-04-01 01:50:24,2064.75,120.5,1,611.2,1,1202.0,1,55.5,0,0.25,0,0.0,0,10.5,1,0.0,0,2.5,0
2014-04-01 01:50:32,2054.5,120.0,1,610.4,1,1204.0,1,37.0,0,0.5,0,0.0,0,7.0,0,0.0,0,5.0,0
2014-04-01 01:50:40,2044.25,119.5,1,609.6,1,1206.0,1,18.5,0,0.75,0,0.0,0,3.5,0,0.0,0,7.5,0
2014-04-01 01:50:48,2034.0,119.0,1,608.8,1,1208.0,1,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,10.0,1
2014-04-01 01:50:56,1966.0,118.0,1,608.0,1,1177.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:51:04,914.0,112.0,1,599.0,1,147.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:51:12,945.0,111.0,1,618.0,1,161.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:51:20,885.0,117.0,1,594.0,1,126.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:51:28,919.0,114.0,1,599.0,1,142.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:51:36,930.0,129.0,1,614.0,1,129.0,1,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:51:44,939.0,126.0,1,608.0,1,150.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:51:52,939.0,126.0,1,593.0,1,165.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:52:00,919.0,124.0,1,590.0,1,151.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:52:08,915.0,120.75,1,585.0,1,151.5,1,0.0,0,0.5,0,0.0,0,3.5,0,0.0,0,0.0,0
2014-04-01 01:52:16,911.0,117.5,1,580.0,1,152.0,1,0.0,0,1.0,0,0.0,0,7.0,0,0.0,0,0.0,0
2014-04-01 01:52:24,902.0,116.75,1,586.0,1,140.0,1,0.0,0,1.0,0,0.0,0,3.5,0,0.0,0,0.0,0
2014-04-01 01:52:32,893.0,116.0,1,592.0,1,128.0,1,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:52:40,961.0,116.0,1,569.0,1,149.0,1,82.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:52:48,986.0,119.0,1,576.0,1,150.5,1,79.5,0,0.0,0,0.0,0,8.5,0,0.0,0,0.0,0
2014-04-01 01:52:56,1018.0,119.0,1,628.0,1,135.0,1,84.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:53:04,3250.0,118.0,1,650.0,1,128.0,1,75.0,0,0.0,0,2226.0,1,0.0,0,0.0,0,0.0,0
2014-04-01 01:53:12,3212.0,118.0,1,598.0,1,141.0,1,80.0,0,0.0,0,2229.0,1,0.0,0,0.0,0,0.0,0
2014-04-01 01:53:20,3217.0,121.0,1,562.0,1,159.0,1,75.0,0,1.0,0,2243.0,1,0.0,0,21.0,1,0.0,0
2014-04-01 01:53:28,3265.0,125.0,1,558.0,1,158.0,1,84.0,0,1.0,0,2251.0,1,0.0,0,42.0,1,0.0,0
2014-04-01 01:53:36,3245.0,120.0,1,556.0,1,142.0,1,80.0,0,0.0,0,2291.0,1,0.0,0,0.0,0,0.0,0
2014-04-01 01:53:44,3140.0,122.0,1,565.0,1,139.0,1,77.0,0,1.0,0,2188.0,1,0.0,0,0.0,0,0.0,0
2014-04-01 01:53:52,3248.0,115.0,1,622.0,1,176.0,1,81.0,0,1.0,0,2196.0,1,0.0,0,0.0,0,0.0,0
2014-04-01 01:54:00,3182.0,132.0,1,618.0,1,156.0,1,74.0,0,1.0,0,2149.0,1,0.0,0,0.0,0,0.0,0
2014-04-01 01:54:08,3188.0,125.75,1,608.0,1,150.75,1,76.75,0,0.5,0,2172.25,1,3.5,0,0.0,0,0.0,0
2014-04-01 01:54:16,3194.0,119.5,1,598.0,1,145.5,1,79.5,0,0.0,0,2195.5,1,7.0,0,0.0,0,0.0,0
2014-04-01 01:54:24,3088.0,120.0,1,551.0,1,154.0,1,80.0,0,0.0,0,2133.0,1,3.5,0,0.0,0,0.0,0
2014-04-01 01:54:32,3224.0,128.0,1,589.0,1,145.0,1,85.0,0,0.0,0,2224.0,1,0.0,0,0.0,0,0.0,0
2014-04-01 01:54:40,3163.0,126.0,1,555.0,1,138.0,1,82.0,0,0.0,0,2184.0,1,14.0,1,0.0,0,9.0,0
2014-04-01 01:54:48,902.0,102.0,1,546.0,1,132.0,1,79.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:54:56,966.0,119.0,1,591.0,1,133.0,1,75.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:55:04,976.4444444444445,118.44444444444444,1,598.6666666666666,1,134.33333333333334,1,75.66666666666667,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:55:12,986.8888888888889,117.88888888888889,1,606.3333333333334,1,135.66666666666666,1,76.33333333333333,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:55:20,997.3333333333334,117.33333333333333,1,614.0,1,137.0,1,77.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:55:28,1007.7777777777778,116.77777777777777,1,621.6666666666666,1,138.33333333333334,1,77.66666666666667,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:55:36,1018.2222222222222,116.22222222222223,1,629.3333333333334,1,139.66666666666666,1,78.33333333333333,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:55:44,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:55:52,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:56:00,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:56:08,1060.0,114.0,1,660.0,1,145.0,1,81.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:56:16,928.0,110.0,1,526.0,1,162.0,1,79.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:56:24,995.0,119.0,1,263.0,1,153.0,1,77.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:56:32,393.0,117.0,1,0.0,0,153.0,1,76.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:56:40,410.0,128.0,1,0.0,0,155.0,1,77.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:56:48,409.0,123.0,1,0.0,0,152.5,1,78.5,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:56:56,408.0,118.0,1,0.0,0,150.0,1,80.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:57:04,423.0,124.0,1,0.0,0,147.0,1,86.0,0,0.0,0,0.0,0,16.0,1,0.0,0,0.0,0
2014-04-01 01:57:12,384.0,115.0,1,0.0,0,140.0,1,74.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:57:20,386.0,119.0,1,0.0,0,147.0,1,75.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:57:28,410.0,121.0,1,0.0,0,160.0,1,79.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:57:36,398.0,119.0,1,0.0,0,148.0,1,82.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:57:44,405.0,112.0,1,0.0,0,158.0,1,81.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:57:52,396.0,119.0,1,0.0,0,141.0,1,76.0,0,1.0,0,0.0,0,13.0,1,0.0,0,0.0,0
2014-04-01 01:58:00,418.0,129.0,1,0.0,0,152.0,1,84.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:58:08,397.0,125.0,1,0.0,0,135.0,1,79.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:58:16,400.0,121.0,1,0.0,0,151.0,1,80.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:58:24,385.0,119.0,1,0.0,0,132.0,1,79.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:58:32,408.0,118.0,1,0.0,0,161.0,1,78.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:58:40,416.0,118.0,1,0.0,0,141.0,1,82.0,0,0.0,0,0.0,0,13.0,1,0.0,0,0.0,0
2014-04-01 01:58:48,435.0,124.0,1,0.0,0,154.0,1,80.0,0,0.0,0,0.0,0,14.0,1,0.0,0,0.0,0
2014-04-01 01:58:56,420.0,120.0,1,0.0,0,158.0,1,79.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:59:04,444.0,113.0,1,0.0,0,143.0,1,87.0,0,0.0,0,0.0,0,0.0,0,47.0,1,0.0,0
2014-04-01 01:59:12,382.0,111.0,1,0.0,0,135.0,1,83.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:59:20,284.0,1.0,0,0.0,0,136.0,1,84.0,0,0.0,0,0.0,0,17.0,1,0.0,0,0.0,0
2014-04-01 01:59:28,288.0,1.0,0,0.0,0,155.0,1,78.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:59:36,295.0,1.0,0,0.0,0,151.0,1,81.0,0,1.0,0,0.0,0,15.0,1,0.0,0,0.0,0
2014-04-01 01:59:44,294.0,1.0,0,0.0,0,165.0,1,81.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:59:52,284.0,1.0,0,0.0,0,151.0,1,75.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:00:00,280.0,1.0,0,0.0,0,145.0,1,77.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:00:08,281.5,1.0,0,0.0,0,136.0,1,80.0,0,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:00:16,290.25,1.0,0,0.0,0,145.0,1,81.5,0,0.25,0,0.0,0,0.0,0,0.0,0,4.5,0
2014-04-01 02:00:24,299.0,1.0,0,0.0,0,154.0,1,83.0,0,0.0,0,0.0,0,0.0,0,0.0,0,9.0,0
2014-04-01 02:00:32,303.0,1.0,0,0.0,0,164.0,1,81.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:00:40,332.0,1.0,0,0.0,0,142.0,1,81.0,0,1.0,0,0.0,0,13.0,1,44.0,1,0.0,0
2014-04-01 02:00:48,286.0,1.0,0,0.0,0,158.0,1,80.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:00:56,277.0,1.0,0,0.0,0,144.0,1,78.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:01:04,281.0,1.0,0,0.0,0,142.0,1,76.0,0,0.0,0,0.0,0,0.0,0,0.0,0,9.0,0
2014-04-01 02:01:12,299.0,1.0,0,0.0,0,150.0,1,81.0,0,1.0,0,0.0,0,15.0,1,0.0,0,0.0,0
2014-04-01 02:01:20,289.0,1.0,0,0.0,0,152.0,1,80.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:01:28,1368.0,1.0,0,0.0,0,150.0,1,81.0,0,1077.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:01:36,1384.0,1.0,0,0.0,0,147.0,1,78.0,0,1100.5,1,0.0,0,13.0,1,0.0,0,0.0,0
2014-04-01 02:01:44,1412.0,1.0,0,0.0,0,140.0,1,75.0,0,1124.0,1,0.0,0,15.0,1,0.0,0,0.0,0
2014-04-01 02:01:52,1406.0,1.0,0,0.0,0,150.0,1,85.0,0,1118.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:02:00,1458.0,1.0,0,0.0,0,161.0,1,78.0,0,1144.0,1,0.0,0,14.0,1,0.0,0,0.0,0
2014-04-01 02:02:08,1450.4444444444443,1.0,0,0.0,0,160.88888888888889,1,78.33333333333333,0,1138.888888888889,1,0.0,0,12.444444444444445,1,0.0,0,0.0,0
2014-04-01 02:02:16,1442.888888888889,1.0,0,0.0,0,160.77777777777777,1,78.66666666666667,0,1133.7777777777778,1,0.0,0,10.88888888888889,1,0.0,0,0.0,0
2014-04-01 02:02:24,1435.3333333333333,1.0,0,0.0,0,160.66666666666666,1,79.0,0,1128.6666666666667,1,0.0,0,9.333333333333332,0,0.0,0,0.0,0
2014-04-01 02:02:32,1427.7777777777778,1.0,0,0.0,0,160.55555555555554,1,79.33333333333333,0,1123.5555555555557,1,0.0,0,7.777777777777778,0,0.0,0,0.0,0
2014-04-01 02:02:40,1420.2222222222222,1.0,0,0.0,0,160.44444444444446,1,79.66666666666667,0,1118.4444444444443,1,0.0,0,6.222222222222222,0,0.0,0,0.0,0
2014-04-01 02:02:48,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:02:56,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:03:04,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:03:12,1390.0,1.0,0,0.0,0,160.0,1,81.0,0,1098.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:03:20,1381.0,1.0,0,0.0,0,148.0,1,79.0,0,1101.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:03:28,299.0,1.0,0,0.0,0,164.0,1,84.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:03:36,271.0,1.0,0,0.0,0,146.0,1,79.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:03:44,310.0,1.0,0,0.0,0,162.0,1,77.0,0,1.0,0,0.0,0,15.0,1,0.0,0,0.0,0
2014-04-01 02:03:52,279.0,1.0,0,0.0,0,149.0,1,73.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:04:00,814.5,1.0,0,0.0,0,675.5,1,82.0,0,0.0,0,0.0,0,0.0,0,0.0,0,5.5,0
2014-04-01 02:04:08,1079.75,1.0,0,0.0,0,940.75,1,81.0,0,0.0,0,0.0,0,0.0,0,0.0,0,2.75,0
2014-04-01 02:04:16,1345.0,1.0,0,0.0,0,1206.0,1,80.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:04:24,1326.5,1.0,0,0.0,0,1192.0,1,77.0,0,0.5,0,0.0,0,7.0,0,0.0,0,0.0,0
2014-04-01 02:04:32,1333.5,1.0,0,0.0,0,1204.25,1,76.25,0,0.25,0,0.0,0,3.5,0,0.0,0,0.0,0
2014-04-01 02:04:40,1340.5,1.0,0,0.0,0,1216.5,1,75.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:04:48,1309.75,1.0,0,0.0,0,1182.75,1,76.25,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:04:56,1279.0,1.0,0,0.0,0,1149.0,1,77.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:05:04,1344.0,1.0,0,0.0,0,1187.0,1,84.0,0,0.0,0,0.0,0,13.0,1,0.0,0,0.0,0
2014-04-01 02:05:12,1326.0,1.0,0,0.0,0,1186.0,1,79.0,0,0.0,0,0.0,0,13.0,1,0.0,0,0.0,0
2014-04-01 02:05:20,1326.0,1.0,0,0.0,0,1187.5,1,81.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:05:28,1343.75,1.0,0,0.0,0,1197.5,1,79.5,0,0.75,0,0.0,0,0.0,0,11.25,1,0.0,0
2014-04-01 02:05:36,1361.5,1.0,0,0.0,0,1207.5,1,78.0,0,0.5,0,0.0,0,0.0,0,22.5,1,0.0,0
2014-04-01 02:05:44,1369.0,1.0,0,0.0,0,1232.0,1,84.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:05:52,1335.0,1.0,0,0.0,0,1202.0,1,81.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:06:00,1328.0,1.0,0,0.0,0,1192.0,1,83.0,0,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:06:08,1321.0,1.0,0,0.0,0,1182.0,1,85.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:06:16,1357.0,1.0,0,0.0,0,1182.0,1,79.0,0,1.0,0,0.0,0,0.0,0,42.0,1,0.0,0
2014-04-01 02:06:24,1331.0,1.0,0,0.0,0,1200.0,1,84.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:06:32,1313.0,1.0,0,0.0,0,1182.0,1,77.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:06:40,1371.5,1.0,0,0.0,0,1214.5,1,77.5,0,0.5,0,0.0,0,0.0,0,24.0,1,0.0,0
2014-04-01 02:06:48,1373.0,1.0,0,0.0,0,1232.0,1,79.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:06:56,1395.0,1.0,0,0.0,0,1256.0,1,82.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:07:04,1292.0,1.0,0,0.0,0,1150.0,1,83.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:07:12,1420.0,1.0,0,0.0,0,1231.0,1,81.0,0,1.0,0,0.0,0,0.0,0,45.0,1,0.0,0
2014-04-01 02:07:20,1357.0,1.0,0,0.0,0,1226.0,1,78.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:07:28,1331.0,1.0,0,0.0,0,1204.0,1,81.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:07:36,1327.0,1.0,0,0.0,0,1193.0,1,80.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:07:44,1324.0,1.0,0,0.0,0,1180.0,1,78.0,0,0.0,0,0.0,0,15.0,1,0.0,0,0.0,0
2014-04-01 02:07:52,1395.0,1.0,0,0.0,0,1250.0,1,80.0,0,1.0,0,0.0,0,0.0,0,0.0,0,9.0,0
2014-04-01 02:08:00,1414.0,1.0,0,0.0,0,1232.0,1,84.0,0,0.0,0,0.0,0,0.0,0,46.0,1,0.0,0
2014-04-01 02:08:08,1373.5,1.0,0,0.0,0,1218.25,1,80.75,0,0.0,0,0.0,0,0.0,0,23.0,1,0.0,0
2014-04-01 02:08:16,1333.0,1.0,0,0.0,0,1204.5,1,77.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:08:24,1333.0,1.0,0,0.0,0,1212.0,1,77.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
