Time,Aggregate,Fridge_Freezer,Fridge_Freezer_ON,Washing_Machine,Washing_Machine_ON,Dishwasher,Dishwasher_ON,Television,Television_ON,Microwave,Microwave_ON,Toaster,Toaster_ON,Hi_Fi,Hi_Fi_ON,Kettle,Kettle_ON,Oven_Extractor_Fan,Oven_Extractor_Fan_ON
2014-04-01 01:34:16,1605.0,124.0,1,240.0,1,0.0,0,77.0,1,1116.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:34:24,1643.0,123.0,1,258.0,1,0.0,0,83.0,1,1118.0,1,0.0,0,0.0,0,0.0,0,9.0,0
2014-04-01 01:34:32,1605.5,118.5,1,265.0,1,0.0,0,83.5,1,1083.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:34:40,1624.0,120.0,1,259.0,1,0.0,0,81.0,1,1095.5,1,0.0,0,0.0,0,11.0,0,0.0,0
2014-04-01 01:34:48,1642.5,121.5,1,253.0,1,0.0,0,78.5,1,1108.0,1,0.0,0,0.0,0,22.0,0,0.0,0
2014-04-01 01:34:56,1628.25,126.25,1,258.0,1,0.0,0,78.75,1,1101.5,1,0.0,0,0.0,0,11.0,0,0.0,0
2014-04-01 01:35:04,1614.0,131.0,1,263.0,1,0.0,0,79.0,1,1095.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:35:12,1581.0,121.0,1,232.0,1,0.0,0,78.0,1,1089.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:35:20,1632.0,128.0,1,253.0,1,0.0,0,82.0,1,1104.0,1,0.0,0,0.0,0,0.0,0,9.0,0
2014-04-01 01:35:28,1632.0,123.0,1,252.0,1,0.0,0,76.0,1,1127.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:35:36,1610.0,120.0,1,284.0,1,0.0,0,78.0,1,1076.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:35:44,1613.0,115.0,1,252.0,1,0.0,0,80.0,1,1113.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:35:52,1617.0,123.0,1,234.0,1,0.0,0,77.0,1,1138.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:36:00,1585.0,114.0,1,260.0,1,0.0,0,81.0,1,1075.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:36:08,909.0,119.0,1,662.0,1,0.0,0,73.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:36:16,884.0,120.5,1,621.5,1,0.0,0,79.0,1,0.5,0,0.0,0,8.5,0,0.0,0,0.0,0
2014-04-01 01:36:24,859.0,122.0,1,581.0,1,0.0,0,85.0,1,1.0,0,0.0,0,17.0,1,0.0,0,0.0,0
2014-04-01 01:36:32,861.0,116.0,1,616.0,1,0.0,0,78.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:36:40,820.0,114.0,1,567.0,1,0.0,0,76.0,1,1.0,0,0.0,0,14.0,1,0.0,0,0.0,0
2014-04-01 01:36:48,812.0,116.0,1,558.0,1,0.0,0,76.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:36:56,828.0,122.0,1,574.0,1,0.0,0,80.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:37:04,920.0,119.0,1,663.0,1,0.0,0,84.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:37:12,835.0,123.0,1,574.0,1,0.0,0,78.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:37:20,789.0,129.0,1,539.0,1,0.0,0,73.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:37:28,863.0,116.0,1,564.0,1,0.0,0,81.0,1,1.0,0,0.0,0,15.0,1,45.0,0,0.0,0
2014-04-01 01:37:36,812.0,125.0,1,556.0,1,0.0,0,81.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:37:44,868.0,121.0,1,615.0,1,0.0,0,76.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:37:52,927.0,117.0,1,677.0,1,0.0,0,80.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:38:00,840.0,117.0,1,584.0,1,0.0,0,76.0,1,0.0,0,0.0,0,15.0,1,0.0,0,0.0,0
2014-04-01 01:38:08,856.0,114.0,1,565.0,1,0.0,0,77.0,1,1.0,0,0.0,0,7.5,0,0.0,0,9.0,0
2014-04-01 01:38:16,872.0,119.0,1,613.0,1,0.0,0,82.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:38:24,860.0,111.0,1,616.0,1,0.0,0,78.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:38:32,907.0,109.0,1,663.0,1,0.0,0,76.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:38:40,844.0,115.0,1,595.0,1,0.0,0,80.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:38:48,822.0,1.0,0,678.0,1,0.0,0,81.0,1,1.0,0,0.0,0,0.0,0,0.0,0,8.0,0
2014-04-01 01:38:56,740.0,1.0,0,604.0,1,0.0,0,82.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:39:04,757.0,1.0,0,569.0,1,0.0,0,78.0,1,1.0,0,0.0,0,14.0,1,42.0,0,0.0,0
2014-04-01 01:39:12,689.0,1.0,0,568.0,1,0.0,0,78.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:39:20,742.0,1.0,0,588.5,1,0.0,0,82.0,1,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:39:28,730.0,1.0,0,578.2,1,0.0,0,81.8,1,0.4,0,0.0,0,3.0,0,0.0,0,0.0,0
2014-04-01 01:39:36,718.0,1.0,0,567.9,1,0.0,0,81.6,1,0.3,0,0.0,0,6.0,0,0.0,0,0.0,0
2014-04-01 01:39:44,706.0,1.0,0,557.6,1,0.0,0,81.4,1,0.19999999999999996,0,0.0,0,9.0,0,0.0,0,0.0,0
2014-04-01 01:39:52,694.0,1.0,0,547.3,1,0.0,0,81.2,1,0.09999999999999998,0,0.0,0,12.0,1,0.0,0,0.0,0
2014-04-01 01:40:00,682.0,1.0,0,537.0,1,0.0,0,81.0,1,0.0,0,0.0,0,15.0,1,0.0,0,0.0,0
2014-04-01 01:40:08,824.0,1.0,0,649.0,1,0.0,0,81.0,1,0.0,0,0.0,0,0.0,0,45.0,0,0.0,0
2014-04-01 01:40:16,811.0,1.0,0,671.0,1,0.0,0,81.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:40:24,713.0,1.0,0,586.0,1,0.0,0,73.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:40:32,692.0,1.0,0,552.0,1,0.0,0,77.0,1,1.0,0,0.0,0,14.0,1,0.0,0,0.0,0
2014-04-01 01:40:40,718.0,1.0,0,582.0,1,0.0,0,82.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:40:48,769.0,1.0,0,640.0,1,0.0,0,77.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:40:56,725.0,1.0,0,597.0,1,0.0,0,80.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:41:04,809.0,1.0,0,621.0,1,0.0,0,79.0,1,0.0,0,0.0,0,16.0,1,42.0,0,0.0,0
2014-04-01 01:41:12,763.0,1.0,0,615.0,1,0.0,0,78.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:41:20,736.0,1.0,0,538.0,1,0.0,0,77.0,1,0.0,0,0.0,0,16.0,1,44.0,0,0.0,0
2014-04-01 01:41:28,747.0,1.0,0,623.0,1,0.0,0,80.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:41:36,797.0,1.0,0,659.0,1,0.0,0,78.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:41:44,709.0,1.0,0,573.0,1,0.0,0,81.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:41:52,760.0,1.0,0,624.0,1,0.0,0,75.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:42:00,448.5,1.0,0,312.0,1,0.0,0,75.75,1,0.5,0,0.0,0,0.0,0,0.0,0,2.5,0
2014-04-01 01:42:08,137.0,1.0,0,0.0,0,0.0,0,76.5,1,0.0,0,0.0,0,0.0,0,0.0,0,5.0,0
2014-04-01 01:42:16,128.0,1.0,0,0.0,0,0.0,0,81.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:42:24,130.0,1.0,0,0.0,0,0.0,0,79.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:42:32,132.0,1.0,0,0.0,0,0.0,0,77.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:42:40,153.0,1.0,0,0.0,0,0.0,0,76.5,1,0.0,0,0.0,0,0.0,0,23.0,0,0.0,0
2014-04-01 01:42:48,153.5,1.0,0,0.0,0,0.0,0,78.0,1,0.0,0,0.0,0,7.25,0,11.5,0,0.0,0
2014-04-01 01:42:56,154.0,1.0,0,0.0,0,0.0,0,79.5,1,0.0,0,0.0,0,14.5,1,0.0,0,0.0,0
2014-04-01 01:43:04,135.0,1.0,0,0.0,0,0.0,0,81.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:43:12,135.0,1.0,0,0.0,0,0.0,0,83.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:43:20,141.0,1.0,0,0.0,0,0.0,0,83.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:43:28,133.0,1.0,0,0.0,0,0.0,0,79.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:43:36,141.5,1.5,0,0.0,0,0.0,0,77.0,1,0.0,0,0.0,0,8.0,0,0.0,0,0.0,0
2014-04-01 01:43:44,150.0,2.0,0,0.0,0,0.0,0,75.0,1,0.0,0,0.0,0,16.0,1,0.0,0,0.0,0
2014-04-01 01:43:52,138.0,1.0,0,0.0,0,0.0,0,79.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:44:00,129.0,1.0,0,0.0,0,0.0,0,81.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:44:08,154.0,1.0,0,0.0,0,0.0,0,88.0,1,0.0,0,0.0,0,15.0,1,0.0,0,0.0,0
2014-04-01 01:44:16,154.0,1.0,0,0.0,0,0.0,0,80.0,1,0.0,0,0.0,0,15.0,1,0.0,0,0.0,0
2014-04-01 01:44:24,182.0,1.0,0,0.0,0,0.0,0,83.0,1,1.0,0,0.0,0,0.0,0,45.0,0,0.0,0
2014-04-01 01:44:32,139.0,1.0,0,0.0,0,0.0,0,77.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:44:40,136.0,1.0,0,0.0,0,0.0,0,80.5,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:44:48,136.0,1.0,0,0.0,0,0.0,0,76.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:44:56,129.0,1.0,0,0.0,0,0.0,0,79.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:45:04,128.0,1.0,0,0.0,0,0.0,0,81.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:45:12,48.0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:45:20,62.0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,9.0,0
2014-04-01 01:45:28,119.0,1.0,0,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,14.0,1,44.0,0,0.0,0
2014-04-01 01:45:36,59.0,1.0,0,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,10.0,1
2014-04-01 01:45:44,40.0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:45:52,52.0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:46:00,98.0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,44.0,0,0.0,0
2014-04-01 01:46:08,72.0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,12.0,1,0.0,0,10.0,1
2014-04-01 01:46:16,116.0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,16.0,1,48.0,0,0.0,0
2014-04-01 01:46:24,56.0,1.0,0,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:46:32,59.0,1.0,0,0.0,0,0.0,0,0.0,0,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:46:40,51.0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:46:48,53.0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:46:56,55.0,1.0,0,0.0,0,0.0,0,0.0,0,0.25,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:47:04,57.0,1.0,0,0.0,0,0.0,0,0.0,0,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:47:12,57.5,1.0,0,0.0,0,0.0,0,0.0,0,0.5625,0,0.0,0,0.0,0,0.0,0,1.125,0
2014-04-01 01:47:20,58.0,1.0,0,0.0,0,0.0,0,0.0,0,0.625,0,0.0,0,0.0,0,0.0,0,2.25,0
2014-04-01 01:47:28,58.5,1.0,0,0.0,0,0.0,0,0.0,0,0.6875,0,0.0,0,0.0,0,0.0,0,3.375,0
2014-04-01 01:47:36,59.0,1.0,0,0.0,0,0.0,0,0.0,0,0.75,0,0.0,0,0.0,0,0.0,0,4.5,0
2014-04-01 01:47:44,59.5,1.0,0,0.0,0,0.0,0,0.0,0,0.8125,0,0.0,0,0.0,0,0.0,0,5.625,0
2014-04-01 01:47:52,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:48:00,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:48:08,61.0,1.0,0,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,9.0,0
2014-04-01 01:48:16,51.0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:48:24,65.0,1.0,0,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,8.0,0,0.0,0,0.0,0
2014-04-01 01:48:32,61.0,1.0,0,0.0,0,0.0,0,0.0,0,0.75,0,0.0,0,4.0,0,0.0,0,0.0,0
2014-04-01 01:48:40,57.0,1.0,0,0.0,0,0.0,0,0.0,0,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:48:48,75.0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,14.0,1,0.0,0,0.0,0
2014-04-01 01:48:56,55.0,1.0,0,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:49:04,69.0,1.0,0,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,15.0,1,0.0,0,0.0,0
2014-04-01 01:49:12,55.0,1.0,0,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:49:20,195.0,116.0,1,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,15.0,1,0.0,0,10.0,1
2014-04-01 01:49:28,203.0,123.0,1,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,15.0,1,0.0,0,9.0,0
2014-04-01 01:49:36,198.375,121.875,1,0.0,0,0.0,0,0.0,0,0.875,0,0.0,0,13.125,1,0.0,0,7.875,0
2014-04-01 01:49:44,193.75,120.75,1,0.0,0,0.0,0,0.0,0,0.75,0,0.0,0,11.25,1,0.0,0,6.75,0
2014-04-01 01:49:52,189.125,119.625,1,0.0,0,0.0,0,0.0,0,0.625,0,0.0,0,9.375,0,0.0,0,5.625,0
2014-04-01 01:50:00,184.5,118.5,1,0.0,0,0.0,0,0.0,0,0.5,0,0.0,0,7.5,0,0.0,0,4.5,0
2014-04-01 01:50:08,179.875,117.375,1,0.0,0,0.0,0,0.0,0,0.375,0,0.0,0,5.625,0,0.0,0,3.375,0
2014-04-01 01:50:16,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:50:24,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:50:32,166.0,114.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:50:40,194.5,119.0,1,0.0,0,0.0,0,0.0,0,0.5,0,0.0,0,0.0,0,21.0,0,0.0,0
2014-04-01 01:50:48,223.0,124.0,1,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,42.0,0,0.0,0
2014-04-01 01:50:56,171.0,120.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:51:04,174.0,122.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:51:12,180.0,119.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,22.0,0,0.0,0
2014-04-01 01:51:20,161.0,112.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:51:28,177.0,127.0,1,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:51:36,178.0,116.0,1,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:51:44,169.0,115.0,1,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:51:52,171.0,121.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:52:00,169.5,120.0,1,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,46.0,0,0.0,0
2014-04-01 01:52:08,168.0,117.0,1,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:52:16,170.0,116.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:52:24,180.0,122.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:52:32,198.0,127.0,1,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,14.0,1,0.0,0,0.0,0
2014-04-01 01:52:40,183.25,123.0,1,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,7.0,0,0.0,0,0.0,0
2014-04-01 01:52:48,168.5,119.0,1,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:52:56,171.5,119.75,1,0.0,0,0.0,0,0.0,0,0.75,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:53:04,174.5,120.5,1,0.0,0,0.0,0,0.0,0,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:53:12,201.0,113.0,1,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,44.0,0,0.0,0
2014-04-01 01:53:20,185.0,113.0,1,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,22.0,0,0.0,0
2014-04-01 01:53:28,169.0,113.0,1,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:53:36,180.0,117.0,1,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,9.0,0
2014-04-01 01:53:44,196.0,118.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,16.0,1,0.0,0,0.0,0
2014-04-01 01:53:52,165.0,110.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:54:00,233.0,120.0,1,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,46.0,0,10.0,1
2014-04-01 01:54:08,216.0,120.0,1,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,47.0,0,0.0,0
2014-04-01 01:54:16,174.0,114.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:54:24,187.0,120.0,1,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,10.0,1
2014-04-01 01:54:32,187.0,133.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:54:40,158.0,117.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:54:48,167.0,112.0,1,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:54:56,168.0,115.0,1,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:55:04,168.16666666666666,115.0,1,0.0,0,0.0,0,0.0,0,0.8333333333333334,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:55:12,168.33333333333334,115.0,1,0.0,0,0.0,0,0.0,0,0.6666666666666667,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:55:20,168.5,115.0,1,0.0,0,0.0,0,0.0,0,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:55:28,168.66666666666666,115.0,1,0.0,0,0.0,0,0.0,0,0.33333333333333337,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:55:36,168.83333333333334,115.0,1,0.0,0,0.0,0,0.0,0,0.16666666666666674,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:55:44,169.0,115.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:55:52,173.0,115.25,1,0.0,0,0.0,0,0.0,0,0.25,0,0.0,0,3.5,0,0.0,0,0.0,0
2014-04-01 01:56:00,177.0,115.5,1,0.0,0,0.0,0,0.0,0,0.5,0,0.0,0,7.0,0,0.0,0,0.0,0
2014-04-01 01:56:08,171.0,114.75,1,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:56:16,169.0,114.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:56:24,172.0,121.0,1,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:56:32,186.0,119.0,1,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:56:40,176.0,120.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:56:48,175.0,110.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,14.0,1,0.0,0,0.0,0
2014-04-01 01:56:56,193.25,118.5,1,0.0,0,0.0,0,0.0,0,0.25,0,0.0,0,7.0,0,12.0,0,0.0,0
2014-04-01 01:57:04,211.5,127.0,1,0.0,0,0.0,0,0.0,0,0.5,0,0.0,0,0.0,0,24.0,0,0.0,0
2014-04-01 01:57:12,208.75,123.5,1,0.0,0,0.0,0,0.0,0,0.25,0,0.0,0,0.0,0,34.0,0,0.0,0
2014-04-01 01:57:20,206.0,120.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,44.0,0,0.0,0
2014-04-01 01:57:28,178.0,118.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,9.0,0
2014-04-01 01:57:36,167.0,118.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:57:44,175.0,127.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:57:52,215.5,118.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,43.5,0,0.0,0
2014-04-01 01:58:00,190.25,116.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,21.75,0,0.0,0
2014-04-01 01:58:08,165.0,114.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:58:16,251.0,128.0,1,0.0,0,0.0,0,80.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:58:24,242.0,122.0,1,0.0,0,0.0,0,76.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:58:32,250.0,120.0,1,0.0,0,0.0,0,80.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:58:40,234.0,114.0,1,0.0,0,0.0,0,74.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:58:48,259.0,108.0,1,0.0,0,0.0,0,83.0,1,1.0,0,0.0,0,13.0,1,0.0,0,0.0,0
2014-04-01 01:58:56,255.0,110.0,1,0.0,0,0.0,0,80.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:59:04,264.0,116.0,1,0.0,0,0.0,0,82.0,1,0.0,0,0.0,0,15.0,1,0.0,0,0.0,0
2014-04-01 01:59:12,305.0,125.0,1,0.0,0,0.0,0,80.0,1,0.0,0,0.0,0,0.0,0,42.0,0,0.0,0
2014-04-01 01:59:20,238.0,112.5,1,0.0,0,0.0,0,79.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:59:28,246.0,118.0,1,0.0,0,0.0,0,75.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:59:36,253.0,117.0,1,0.0,0,0.0,0,78.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:59:44,260.0,116.0,1,0.0,0,0.0,0,81.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:59:52,260.0,119.0,1,0.0,0,0.0,0,88.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
