Time,Aggregate,Fridge,Fridge_ON,Freezer,Freezer_ON,Fridge_Freezer,Fridge_Freezer_ON,Washing_Machine_1,Washing_Machine_1_ON,Washing_Machine_2,Washing_Machine_2_ON,Computer_Site,Computer_Site_ON,Television_Site,Television_Site_ON,Microwave,Microwave_ON,Kettle,Kettle_ON
2014-04-01 02:02:56,1336.0,119.0,1,0.0,0,0.0,0,78.0,1,1090.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:03:04,1385.0,116.0,1,0.0,0,0.0,0,82.0,1,1125.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:03:12,1387.4444444444443,116.88888888888889,1,0.0,0,0.0,0,81.33333333333333,1,1126.4444444444443,1,0.0,0,1.5555555555555556,0,0.0,0,0.0,0
2014-04-01 02:03:20,1389.888888888889,117.77777777777777,1,0.0,0,0.0,0,80.66666666666667,1,1127.888888888889,1,0.0,0,3.111111111111111,0,0.0,0,0.0,0
2014-04-01 02:03:28,1392.3333333333333,118.66666666666667,1,0.0,0,0.0,0,80.0,1,1129.3333333333333,1,0.0,0,4.666666666666667,0,0.0,0,0.0,0
2014-04-01 02:03:36,1394.7777777777778,119.55555555555556,1,0.0,0,0.0,0,79.33333333333333,1,1130.7777777777778,1,0.0,0,6.222222222222222,0,0.0,0,0.0,0
2014-04-01 02:03:44,1397.2222222222222,120.44444444444444,1,0.0,0,0.0,0,78.66666666666667,1,1132.2222222222222,1,0.0,0,7.777777777777778,0,0.0,0,0.0,0
2014-04-01 02:03:52,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:04:00,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:04:08,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:04:16,1407.0,124.0,1,0.0,0,0.0,0,76.0,1,1138.0,1,0.0,0,14.0,1,0.0,0,0.0,0
2014-04-01 02:04:24,1361.0,113.0,1,0.0,0,0.0,0,81.0,1,1113.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:04:32,1361.0,122.0,1,0.0,0,0.0,0,80.0,1,1103.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:04:40,1382.0,109.0,1,0.0,0,0.0,0,82.0,1,1140.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:04:48,1368.0,126.0,1,0.0,0,0.0,0,77.0,1,1105.0,1,0.0,0,14.0,1,0.0,0,0.0,0
2014-04-01 02:04:56,783.5,121.5,1,0.0,0,0.0,0,80.0,1,527.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:05:04,509.75,114.25,1,0.0,0,0.0,0,79.5,1,263.5,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:05:12,236.0,107.0,1,0.0,0,0.0,0,79.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:05:20,244.0,117.0,1,0.0,0,0.0,0,78.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:05:28,218.0,114.0,1,0.0,0,0.0,0,39.0,1,0.5,0,0.0,0,15.0,1,0.0,0,0.0,0
2014-04-01 02:05:36,170.0,117.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:05:44,165.0,114.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:05:52,170.25,118.5,1,0.0,0,0.0,0,0.0,0,0.25,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:06:00,175.5,123.0,1,0.0,0,0.0,0,0.0,0,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:06:08,189.0,133.0,1,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:06:16,179.75,126.0,1,0.0,0,0.0,0,0.0,0,0.75,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:06:24,170.5,119.0,1,0.0,0,0.0,0,0.0,0,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:06:32,178.75,119.5,1,0.0,0,0.0,0,0.0,0,0.75,0,0.0,0,8.0,0,0.0,0,0.0,0
2014-04-01 02:06:40,187.0,120.0,1,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,16.0,1,0.0,0,0.0,0
2014-04-01 02:06:48,179.0,124.0,1,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:06:56,173.0,114.0,1,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:07:04,169.0,115.0,1,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:07:12,175.0,121.0,1,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:07:20,166.0,111.0,1,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:07:28,179.0,131.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:07:36,179.0,123.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:07:44,172.0,125.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:07:52,177.0,122.0,1,0.0,0,0.0,0,0.0,0,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:08:00,56.0,1.0,0,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:08:08,54.5,1.0,0,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:08:16,53.0,1.0,0,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:08:24,83.0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,7.0,0,22.5,0,0.0,0
2014-04-01 02:08:32,46.0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:08:40,67.0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,15.0,1,0.0,0,0.0,0
2014-04-01 02:08:48,45.0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:08:56,59.0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:09:04,103.0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,45.0,0,0.0,0
2014-04-01 02:09:12,83.5,1.0,0,0.0,0,0.0,0,0.0,0,0.5,0,0.0,0,4.666666666666667,0,22.5,0,4.5,0
2014-04-01 02:09:20,64.0,1.0,0,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,9.333333333333334,0,0.0,0,9.0,0
2014-04-01 02:09:28,105.0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,14.0,1,43.0,0,0.0,0
2014-04-01 02:09:36,51.0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:09:44,75.0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,17.0,1,0.0,0,10.0,0
2014-04-01 02:09:52,66.0,1.0,0,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,14.0,1,0.0,0,0.0,0
2014-04-01 02:10:00,57.0,1.0,0,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:10:08,54.0,1.0,0,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:10:16,55.0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:10:24,73.0,1.0,0,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,12.0,1,0.0,0,0.0,0
2014-04-01 02:10:32,58.0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:10:40,98.0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,44.0,0,0.0,0
2014-04-01 02:10:48,70.0,1.0,0,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,13.0,1,0.0,0,0.0,0
2014-04-01 02:10:56,58.0,1.0,0,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,15.0,1,0.0,0,0.0,0
2014-04-01 02:11:04,52.0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:11:12,67.0,1.0,0,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,9.0,0
2014-04-01 02:11:20,62.0,1.0,0,0.0,0,0.0,0,0.0,0,0.5,0,0.0,0,0.0,0,0.0,0,5.0,0
2014-04-01 02:11:28,57.0,1.0,0,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:11:36,59.5,1.0,0,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:11:44,62.0,1.0,0,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:11:52,55.0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:12:00,62.0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,13.0,1,0.0,0,0.0,0
2014-04-01 02:12:08,75.0,1.0,0,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,15.0,1,0.0,0,0.0,0
2014-04-01 02:12:16,50.0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:12:24,55.0,1.0,0,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:12:32,76.0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,15.0,1,0.0,0,0.0,0
2014-04-01 02:12:40,60.0,1.0,0,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,8.0,0
2014-04-01 02:12:48,48.0,1.0,0,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:12:56,63.0,1.0,0,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,14.0,1,0.0,0,0.0,0
2014-04-01 02:13:04,60.0,1.0,0,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:13:12,63.0,1.0,0,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,15.0,1,0.0,0,0.0,0
2014-04-01 02:13:20,52.0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:13:28,65.0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,16.0,1,0.0,0,0.0,0
2014-04-01 02:13:36,62.0,1.0,0,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,13.0,1,0.0,0,0.0,0
2014-04-01 02:13:44,55.0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:13:52,54.0,1.0,0,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:14:00,50.0,1.0,0,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:14:08,46.0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:14:16,51.0,1.0,0,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:14:24,46.0,1.0,0,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:14:32,59.0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:14:40,44.0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:14:48,45.0,1.0,0,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:14:56,49.0,1.0,0,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:15:04,44.0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:15:12,55.0,1.0,0,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:15:20,58.0,1.0,0,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:15:28,51.0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:15:36,59.0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:15:44,63.5,1.0,0,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:15:52,68.0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,14.0,1,0.0,0,0.0,0
2014-04-01 02:16:00,66.77777777777777,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,12.444444444444445,1,0.0,0,0.0,0
2014-04-01 02:16:08,65.55555555555556,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,10.88888888888889,1,0.0,0,0.0,0
2014-04-01 02:16:16,64.33333333333333,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,9.333333333333332,0,0.0,0,0.0,0
2014-04-01 02:16:24,63.111111111111114,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,7.777777777777778,0,0.0,0,0.0,0
2014-04-01 02:16:32,61.888888888888886,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,6.222222222222222,0,0.0,0,0.0,0
2014-04-01 02:16:40,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:16:48,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:16:56,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:17:04,57.0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:17:12,79.0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,16.0,1,0.0,0,0.0,0
2014-04-01 02:17:20,51.0,1.0,0,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:17:28,55.0,1.0,0,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:17:36,176.0,121.0,1,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:17:44,169.0,117.0,1,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:17:52,179.0,122.0,1,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:18:00,175.0,117.0,1,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:18:08,184.0,122.0,1,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:18:16,232.0,124.0,1,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,13.0,1,48.0,0,0.0,0
2014-04-01 02:18:24,156.0,110.0,1,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:18:32,173.5,113.0,1,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,7.0,0,0.0,0,0.0,0
2014-04-01 02:18:40,191.0,116.0,1,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,14.0,1,0.0,0,0.0,0
2014-04-01 02:18:48,171.0,120.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:18:56,172.0,119.0,1,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:19:04,178.0,122.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:19:12,172.0,117.0,1,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:19:20,176.0,122.0,1,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:19:28,181.0,117.5,1,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,7.0,0,0.0,0,5.0,0
2014-04-01 02:19:36,186.0,113.0,1,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,14.0,1,0.0,0,10.0,0
2014-04-01 02:19:44,1322.0,122.5,1,0.0,0,0.0,0,0.0,0,1141.5,1,0.0,0,0.0,0,0.0,0,5.0,0
2014-04-01 02:19:52,1300.5,121.75,1,0.0,0,0.0,0,0.0,0,1125.75,1,0.0,0,0.0,0,0.0,0,2.5,0
2014-04-01 02:20:00,1279.0,121.0,1,0.0,0,0.0,0,0.0,0,1110.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:20:08,1314.0,115.0,1,0.0,0,0.0,0,0.0,0,1149.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:20:16,1271.0,119.0,1,0.0,0,0.0,0,0.0,0,1102.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:20:24,1270.0,121.0,1,0.0,0,0.0,0,0.0,0,1096.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:20:32,1319.0,128.0,1,0.0,0,0.0,0,0.0,0,1148.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:20:40,1273.0,113.0,1,0.0,0,0.0,0,0.0,0,1087.0,1,0.0,0,14.0,1,0.0,0,0.0,0
2014-04-01 02:20:48,1330.0,118.0,1,0.0,0,0.0,0,0.0,0,1154.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:20:56,1290.0,117.0,1,0.0,0,0.0,0,0.0,0,1123.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:21:04,1242.0,113.0,1,0.0,0,0.0,0,0.0,0,1074.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:21:12,1304.0,126.0,1,0.0,0,0.0,0,0.0,0,1110.0,1,0.0,0,14.0,1,0.0,0,0.0,0
2014-04-01 02:21:20,1223.0,118.0,1,0.0,0,0.0,0,0.0,0,1061.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:21:28,1269.0,116.0,1,0.0,0,0.0,0,0.0,0,1102.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:21:36,1273.0,111.0,1,0.0,0,0.0,0,0.0,0,1102.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:21:44,1270.0,119.0,1,0.0,0,0.0,0,0.0,0,1084.0,1,0.0,0,14.0,1,0.0,0,0.0,0
2014-04-01 02:21:52,173.0,122.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:22:00,175.0,115.0,1,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:22:08,177.0,125.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:22:16,213.0,115.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,42.0,0,0.0,0
2014-04-01 02:22:24,168.0,119.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:22:32,1315.0,127.0,1,0.0,0,0.0,0,0.0,0,537.5,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:22:40,1251.0,127.0,1,0.0,0,0.0,0,0.0,0,1075.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:22:48,1255.125,126.75,1,0.0,0,0.0,0,0.0,0,1079.5,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:22:56,1259.25,126.5,1,0.0,0,0.0,0,0.0,0,1084.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:23:04,1263.375,126.25,1,0.0,0,0.0,0,0.0,0,1088.5,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:23:12,1267.5,126.0,1,0.0,0,0.0,0,0.0,0,1093.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:23:20,1271.625,125.75,1,0.0,0,0.0,0,0.0,0,1097.5,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:23:28,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:23:36,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:23:44,1284.0,125.0,1,0.0,0,0.0,0,0.0,0,1111.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:23:52,1286.0,114.0,1,0.0,0,0.0,0,0.0,0,1104.0,1,0.0,0,15.0,1,0.0,0,0.0,0
2014-04-01 02:24:00,1315.0,120.0,1,0.0,0,0.0,0,0.0,0,1121.0,1,0.0,0,0.0,0,0.0,0,10.0,0
2014-04-01 02:24:08,1286.0,114.0,1,0.0,0,0.0,0,0.0,0,1097.0,1,0.0,0,13.0,1,0.0,0,0.0,0
2014-04-01 02:24:16,1247.0,117.0,1,0.0,0,0.0,0,0.0,0,1084.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:24:24,1297.0,131.0,1,0.0,0,0.0,0,0.0,0,1111.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:24:32,1306.0,125.0,1,0.0,0,0.0,0,0.0,0,1131.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:24:40,1269.0,122.0,1,0.0,0,0.0,0,0.0,0,1098.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:24:48,1293.0,116.0,1,0.0,0,0.0,0,0.0,0,1081.0,1,0.0,0,0.0,0,42.0,0,0.0,0
2014-04-01 02:24:56,1274.0,123.0,1,0.0,0,0.0,0,0.0,0,1092.0,1,0.0,0,0.0,0,0.0,0,9.0,0
2014-04-01 02:25:04,158.0,111.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:25:12,176.0,123.0,1,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:25:20,173.0,117.0,1,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:25:28,177.0,123.0,1,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:25:36,175.625,122.25,1,0.0,0,0.0,0,0.0,0,0.875,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:25:44,174.25,121.5,1,0.0,0,0.0,0,0.0,0,0.75,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:25:52,172.875,120.75,1,0.0,0,0.0,0,0.0,0,0.625,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:26:00,171.5,120.0,1,0.0,0,0.0,0,0.0,0,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:26:08,170.125,119.25,1,0.0,0,0.0,0,0.0,0,0.375,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:26:16,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:26:24,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:26:32,166.0,117.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:26:40,209.0,113.0,1,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,44.0,0,0.0,0
2014-04-01 02:26:48,188.0,115.25,1,0.0,0,0.0,0,0.0,0,0.5,0,0.0,0,0.0,0,22.0,0,0.0,0
2014-04-01 02:26:56,167.0,117.5,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:27:04,2390.0,126.0,1,0.0,0,0.0,0,0.0,0,1.0,0,2208.0,1,0.0,0,0.0,0,0.0,0
2014-04-01 02:27:12,2350.0,119.0,1,0.0,0,0.0,0,0.0,0,1.0,0,2181.0,1,0.0,0,0.0,0,0.0,0
2014-04-01 02:27:20,2347.0,110.0,1,0.0,0,0.0,0,0.0,0,0.0,0,2191.0,1,0.0,0,0.0,0,0.0,0
2014-04-01 02:27:28,2326.0,117.0,1,0.0,0,0.0,0,0.0,0,1.0,0,2170.0,1,0.0,0,0.0,0,0.0,0
2014-04-01 02:27:36,2381.0,123.0,1,0.0,0,0.0,0,0.0,0,1.0,0,2191.0,1,14.0,1,0.0,0,0.0,0
2014-04-01 02:27:44,2406.0,123.0,1,0.0,0,0.0,0,0.0,0,1.0,0,2168.0,1,15.0,1,45.0,0,0.0,0
2014-04-01 02:27:52,2471.0,124.0,1,0.0,0,0.0,0,0.0,0,1.0,0,2290.0,1,0.0,0,0.0,0,0.0,0
2014-04-01 02:28:00,2356.0,118.0,1,0.0,0,0.0,0,0.0,0,1.0,0,2180.0,1,0.0,0,0.0,0,0.0,0
2014-04-01 02:28:08,2299.0,122.0,1,0.0,0,0.0,0,0.0,0,0.0,0,2110.0,1,15.0,1,0.0,0,0.0,0
2014-04-01 02:28:16,2314.5,122.5,1,0.0,0,0.0,0,0.0,0,0.5,0,2130.0,1,7.5,0,0.0,0,0.0,0
