Time,Aggregate,Fridge_Freezer,Fridge_Freezer_ON,Tumble_Dryer,Tumble_Dryer_ON,Washing_Machine,Washing_Machine_ON,Dishwasher,Dishwasher_ON,Computer_Site,Computer_Site_ON,Television_Site,Television_Site_ON,Microwave,Microwave_ON,Kettle,Kettle_ON,Toaster,Toaster_ON
2014-04-01 01:27:28,142.0,1.0,0,0.0,0,0.0,0,83.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:27:36,144.0,1.0,0,0.0,0,0.0,0,80.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:27:44,135.0,1.0,0,0.0,0,0.0,0,78.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:27:52,131.0,1.0,0,0.0,0,0.0,0,79.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:28:00,138.0,1.0,0,0.0,0,0.0,0,76.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:28:08,130.0,1.0,0,0.0,0,0.0,0,80.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:28:16,141.5,1.0,0,0.0,0,0.0,0,80.5,1,0.0,0,0.0,0,7.0,0,0.0,0,0.0,0
2014-04-01 01:28:24,144.25,1.0,0,0.0,0,0.0,0,80.25,1,0.0,0,0.0,0,3.5,0,0.0,0,0.0,0
2014-04-01 01:28:32,147.0,1.0,0,0.0,0,0.0,0,80.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:28:40,149.0,1.0,0,0.0,0,0.0,0,78.0,1,1.0,0,0.0,0,14.0,0,0.0,0,0.0,0
2014-04-01 01:28:48,143.0,1.0,0,0.0,0,0.0,0,85.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:28:56,143.5,1.0,0,0.0,0,0.0,0,80.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:29:04,144.0,1.0,0,0.0,0,0.0,0,81.5,1,0.0,0,0.0,0,6.5,0,0.0,0,0.0,0
2014-04-01 01:29:12,160.5,1.0,0,0.0,0,0.0,0,79.25,1,0.0,0,0.0,0,3.25,0,21.5,0,0.0,0
2014-04-01 01:29:20,177.0,1.0,0,0.0,0,0.0,0,77.0,1,0.0,0,0.0,0,0.0,0,43.0,0,0.0,0
2014-04-01 01:29:28,249.0,118.0,1,0.0,0,0.0,0,84.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:29:36,308.0,130.0,1,0.0,0,0.0,0,81.0,1,0.0,0,0.0,0,0.0,0,46.0,0,0.0,0
2014-04-01 01:29:44,258.0,120.0,1,0.0,0,0.0,0,84.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:29:52,253.0,123.0,1,0.0,0,0.0,0,82.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:30:00,268.0,127.0,1,0.0,0,0.0,0,84.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:30:08,252.0,117.0,1,0.0,0,0.0,0,82.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:30:16,261.0,110.0,1,0.0,0,0.0,0,80.0,1,0.0,0,0.0,0,15.0,0,0.0,0,0.0,0
2014-04-01 01:30:24,258.0,130.0,1,0.0,0,0.0,0,84.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:30:32,259.0,116.0,1,0.0,0,0.0,0,84.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:30:40,255.75,117.0,1,0.0,0,0.0,0,83.75,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:30:48,252.5,118.0,1,0.0,0,0.0,0,83.5,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:30:56,249.25,119.0,1,0.0,0,0.0,0,83.25,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:31:04,246.0,120.0,1,0.0,0,0.0,0,83.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:31:12,248.0,120.0,1,0.0,0,0.0,0,81.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:31:20,245.0,118.0,1,0.0,0,0.0,0,77.0,1,1.0,0,0.0,0,0.0,0,0.0,0,9.0,0
2014-04-01 01:31:28,248.0,124.0,1,0.0,0,0.0,0,76.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:31:36,265.0,128.0,1,0.0,0,0.0,0,87.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:31:44,253.0,123.0,1,0.0,0,0.0,0,79.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:31:52,263.0,125.0,1,0.0,0,0.0,0,80.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:32:00,252.0,121.0,1,0.0,0,0.0,0,74.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:32:08,243.0,114.0,1,0.0,0,0.0,0,75.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:32:16,235.0,121.0,1,0.0,0,0.0,0,74.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:32:24,244.0,118.0,1,0.0,0,0.0,0,78.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:32:32,248.0,117.0,1,0.0,0,0.0,0,77.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:32:40,296.0,121.0,1,0.0,0,0.0,0,75.0,1,1.0,0,0.0,0,0.0,0,47.0,0,0.0,0
2014-04-01 01:32:48,248.0,123.0,1,0.0,0,0.0,0,83.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:32:56,275.0,120.0,1,0.0,0,0.0,0,86.0,1,1.0,0,0.0,0,15.0,0,0.0,0,0.0,0
2014-04-01 01:33:04,263.0,128.0,1,0.0,0,0.0,0,79.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:33:12,251.0,119.0,1,0.0,0,0.0,0,80.5,1,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:33:20,248.75,119.0,1,0.0,0,0.0,0,78.0,1,0.5,0,0.0,0,0.0,0,0.0,0,2.25,0
2014-04-01 01:33:28,246.5,119.0,1,0.0,0,0.0,0,75.5,1,0.5,0,0.0,0,0.0,0,0.0,0,4.5,0
2014-04-01 01:33:36,259.5,120.0,1,0.0,0,0.0,0,79.0,1,0.5,0,0.0,0,3.75,0,0.0,0,2.25,0
2014-04-01 01:33:44,272.5,121.0,1,0.0,0,0.0,0,82.5,1,0.5,0,0.0,0,7.5,0,0.0,0,0.0,0
2014-04-01 01:33:52,245.0,115.0,1,0.0,0,0.0,0,79.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:34:00,249.0,115.0,1,0.0,0,0.0,0,78.0,1,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:34:08,253.0,115.0,1,0.0,0,0.0,0,77.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:34:16,254.7,115.2,1,0.0,0,0.0,0,77.7,1,0.9,0,0.0,0,1.5,0,0.0,0,0.0,0
2014-04-01 01:34:24,256.4,115.4,1,0.0,0,0.0,0,78.4,1,0.8,0,0.0,0,3.0,0,0.0,0,0.0,0
2014-04-01 01:34:32,258.1,115.6,1,0.0,0,0.0,0,79.1,1,0.7,0,0.0,0,4.5,0,0.0,0,0.0,0
2014-04-01 01:34:40,259.8,115.8,1,0.0,0,0.0,0,79.8,1,0.6,0,0.0,0,6.0,0,0.0,0,0.0,0
2014-04-01 01:34:48,261.5,116.0,1,0.0,0,0.0,0,80.5,1,0.5,0,0.0,0,7.5,0,0.0,0,0.0,0
2014-04-01 01:34:56,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:35:04,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:35:12,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:35:20,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:35:28,270.0,117.0,1,0.0,0,0.0,0,84.0,1,0.0,0,0.0,0,15.0,0,0.0,0,0.0,0
2014-04-01 01:35:36,269.875,117.75,1,0.0,0,0.0,0,83.875,1,0.0,0,0.0,0,14.75,0,0.0,0,0.0,0
2014-04-01 01:35:44,269.75,118.5,1,0.0,0,0.0,0,83.75,1,0.0,0,0.0,0,14.5,0,0.0,0,0.0,0
2014-04-01 01:35:52,269.625,119.25,1,0.0,0,0.0,0,83.625,1,0.0,0,0.0,0,14.25,0,0.0,0,0.0,0
2014-04-01 01:36:00,269.5,120.0,1,0.0,0,0.0,0,83.5,1,0.0,0,0.0,0,14.0,0,0.0,0,0.0,0
2014-04-01 01:36:08,269.375,120.75,1,0.0,0,0.0,0,83.375,1,0.0,0,0.0,0,13.75,0,0.0,0,0.0,0
2014-04-01 01:36:16,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:36:24,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:36:32,269.0,123.0,1,0.0,0,0.0,0,83.0,1,0.0,0,0.0,0,13.0,0,0.0,0,0.0,0
2014-04-01 01:36:40,247.0,114.0,1,0.0,0,0.0,0,80.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:36:48,241.0,118.0,1,0.0,0,0.0,0,74.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:36:56,262.0,113.0,1,0.0,0,0.0,0,80.0,1,1.0,0,0.0,0,0.0,0,0.0,0,10.0,0
2014-04-01 01:37:04,248.0,119.0,1,0.0,0,0.0,0,78.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:37:12,292.0,117.0,1,0.0,0,0.0,0,84.0,1,1.0,0,0.0,0,0.0,0,41.0,0,0.0,0
2014-04-01 01:37:20,257.0,121.0,1,0.0,0,0.0,0,83.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:37:28,253.0,114.0,1,0.0,0,0.0,0,87.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:37:36,259.0,123.0,1,0.0,0,0.0,0,82.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:37:44,258.0,125.0,1,0.0,0,0.0,0,83.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:37:52,300.0,124.25,1,0.0,0,0.0,0,76.0,1,0.0,0,0.0,0,0.0,0,45.0,0,0.0,0
2014-04-01 01:38:00,279.5,123.5,1,0.0,0,0.0,0,81.0,1,0.5,0,0.0,0,15.0,0,0.0,0,4.5,0
2014-04-01 01:38:08,246.0,124.0,1,0.0,0,0.0,0,77.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:38:16,259.0,119.0,1,0.0,0,0.0,0,79.0,1,0.0,0,0.0,0,14.0,0,0.0,0,0.0,0
2014-04-01 01:38:24,267.5,121.75,1,0.0,0,0.0,0,79.75,1,0.25,0,0.0,0,7.0,0,11.0,0,0.0,0
2014-04-01 01:38:32,276.0,124.5,1,0.0,0,0.0,0,80.5,1,0.5,0,0.0,0,0.0,0,22.0,0,0.0,0
2014-04-01 01:38:40,265.0,114.0,1,0.0,0,0.0,0,81.0,1,1.0,0,0.0,0,12.0,0,0.0,0,0.0,0
2014-04-01 01:38:48,269.0,115.0,1,0.0,0,0.0,0,81.0,1,1.0,0,0.0,0,18.0,0,0.0,0,0.0,0
2014-04-01 01:38:56,265.0,121.0,1,0.0,0,0.0,0,83.0,1,0.0,0,0.0,0,15.0,0,0.0,0,0.0,0
2014-04-01 01:39:04,247.0,117.0,1,0.0,0,0.0,0,77.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:39:12,247.0,115.0,1,0.0,0,0.0,0,81.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:39:20,298.0,116.0,1,0.0,0,0.0,0,84.0,1,1.0,0,0.0,0,0.0,0,45.0,0,0.0,0
2014-04-01 01:39:28,265.0,114.0,1,0.0,0,0.0,0,84.0,1,0.0,0,0.0,0,14.0,0,0.0,0,0.0,0
2014-04-01 01:39:36,245.0,121.0,1,0.0,0,0.0,0,77.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:39:44,240.0,118.0,1,0.0,0,0.0,0,77.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:39:52,274.0,120.0,1,0.0,0,0.0,0,81.0,1,1.0,0,0.0,0,0.0,0,0.0,0,10.0,0
2014-04-01 01:40:00,248.0,118.0,1,0.0,0,0.0,0,76.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:40:08,126.0,1.0,0,0.0,0,0.0,0,74.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:40:16,133.0,1.0,0,0.0,0,0.0,0,80.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:40:24,133.0,1.0,0,0.0,0,0.0,0,77.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:40:32,124.0,1.0,0,0.0,0,0.0,0,69.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:40:40,156.0,1.0,0,0.0,0,0.0,0,80.0,1,1.0,0,0.0,0,14.0,0,0.0,0,0.0,0
2014-04-01 01:40:48,144.5,1.0,0,0.0,0,0.0,0,80.0,1,0.0,0,0.0,0,14.0,0,0.0,0,0.0,0
2014-04-01 01:40:56,133.0,1.0,0,0.0,0,0.0,0,81.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:41:04,177.0,1.0,0,0.0,0,0.0,0,75.0,1,1.0,0,0.0,0,0.0,0,42.0,0,0.0,0
2014-04-01 01:41:12,135.0,1.0,0,0.0,0,0.0,0,76.5,1,0.0,0,0.0,0,7.5,0,0.0,0,0.0,0
2014-04-01 01:41:20,135.0,1.0,0,0.0,0,0.0,0,82.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:41:28,133.0,1.0,0,0.0,0,0.0,0,84.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:41:36,151.0,1.0,0,0.0,0,0.0,0,82.0,1,0.0,0,0.0,0,14.0,0,0.0,0,0.0,0
2014-04-01 01:41:44,129.0,1.0,0,0.0,0,0.0,0,73.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:41:52,128.0,1.0,0,0.0,0,0.0,0,76.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:42:00,149.0,1.0,0,0.0,0,0.0,0,91.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:42:08,148.5,1.0,0,0.0,0,0.0,0,82.5,1,1.0,0,0.0,0,6.0,0,0.0,0,5.0,0
2014-04-01 01:42:16,144.5,1.0,0,0.0,0,0.0,0,82.25,1,0.75,0,0.0,0,6.75,0,0.0,0,2.5,0
2014-04-01 01:42:24,140.5,1.0,0,0.0,0,0.0,0,82.0,1,0.5,0,0.0,0,7.5,0,0.0,0,0.0,0
2014-04-01 01:42:32,144.0,1.0,0,0.0,0,0.0,0,80.0,1,0.0,0,0.0,0,0.0,0,0.0,0,10.0,0
2014-04-01 01:42:40,139.25,1.0,0,0.0,0,0.0,0,80.0,1,0.5,0,0.0,0,0.0,0,0.0,0,5.0,0
2014-04-01 01:42:48,134.5,1.0,0,0.0,0,0.0,0,80.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:42:56,133.0,1.0,0,0.0,0,0.0,0,81.0,1,0.75,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:43:04,131.5,1.0,0,0.0,0,0.0,0,82.0,1,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:43:12,179.0,1.0,0,0.0,0,0.0,0,78.0,1,1.0,0,0.0,0,0.0,0,45.0,0,0.0,0
2014-04-01 01:43:20,130.0,1.0,0,0.0,0,0.0,0,73.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:43:28,147.0,1.0,0,0.0,0,0.0,0,83.0,1,1.0,0,0.0,0,13.0,0,0.0,0,0.0,0
2014-04-01 01:43:36,135.0,1.0,0,0.0,0,0.0,0,77.0,1,0.0,0,0.0,0,6.5,0,0.0,0,0.0,0
2014-04-01 01:43:44,149.0,1.0,0,0.0,0,0.0,0,83.0,1,0.0,0,0.0,0,0.0,0,0.0,0,9.0,0
2014-04-01 01:43:52,202.0,1.0,0,0.0,0,0.0,0,85.0,1,1.0,0,0.0,0,15.0,0,43.0,0,0.0,0
2014-04-01 01:44:00,132.0,1.0,0,0.0,0,0.0,0,78.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:44:08,165.0,1.0,0,0.0,0,0.0,0,77.0,1,0.0,0,0.0,0,0.0,0,45.0,0,0.0,0
2014-04-01 01:44:16,135.5,1.0,0,0.0,0,0.0,0,80.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:44:24,129.0,1.0,0,0.0,0,0.0,0,75.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:44:32,141.0,1.0,0,0.0,0,0.0,0,80.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:44:40,150.5,1.0,0,0.0,0,0.0,0,81.0,1,0.5,0,0.0,0,0.0,0,10.75,0,0.0,0
2014-04-01 01:44:48,160.0,1.0,0,0.0,0,0.0,0,82.0,1,0.0,0,0.0,0,0.0,0,21.5,0,0.0,0
2014-04-01 01:44:56,174.5,1.0,0,0.0,0,0.0,0,82.5,1,0.5,0,0.0,0,0.0,0,33.25,0,0.0,0
2014-04-01 01:45:04,189.0,1.0,0,0.0,0,0.0,0,83.0,1,1.0,0,0.0,0,0.0,0,45.0,0,0.0,0
2014-04-01 01:45:12,182.0,1.0,0,0.0,0,0.0,0,82.33333333333333,1,0.8888888888888888,0,0.0,0,0.0,0,40.0,0,0.0,0
2014-04-01 01:45:20,175.0,1.0,0,0.0,0,0.0,0,81.66666666666667,1,0.7777777777777778,0,0.0,0,0.0,0,35.0,0,0.0,0
2014-04-01 01:45:28,168.0,1.0,0,0.0,0,0.0,0,81.0,1,0.6666666666666667,0,0.0,0,0.0,0,30.0,0,0.0,0
2014-04-01 01:45:36,161.0,1.0,0,0.0,0,0.0,0,80.33333333333333,1,0.5555555555555556,0,0.0,0,0.0,0,25.0,0,0.0,0
2014-04-01 01:45:44,154.0,1.0,0,0.0,0,0.0,0,79.66666666666667,1,0.4444444444444444,0,0.0,0,0.0,0,20.0,0,0.0,0
2014-04-01 01:45:52,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:46:00,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:46:08,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:46:16,126.0,1.0,0,0.0,0,0.0,0,77.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:46:24,135.0,1.0,0,0.0,0,0.0,0,77.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:46:32,129.0,1.0,0,0.0,0,0.0,0,76.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:46:40,185.0,1.0,0,0.0,0,0.0,0,83.0,1,1.0,0,0.0,0,0.0,0,44.0,0,9.0,0
2014-04-01 01:46:48,131.0,1.0,0,0.0,0,0.0,0,78.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:46:56,136.0,1.0,0,0.0,0,0.0,0,80.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:47:04,155.0,1.0,0,0.0,0,0.0,0,81.0,1,1.0,0,0.0,0,13.0,0,0.0,0,0.0,0
2014-04-01 01:47:12,140.5,1.0,0,0.0,0,0.0,0,82.5,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:47:20,203.0,1.0,0,0.0,0,0.0,0,82.0,1,1.0,0,0.0,0,15.0,0,43.0,0,0.0,0
2014-04-01 01:47:28,207.0,29.75,1,0.0,0,0.0,0,80.5,1,0.5,0,0.0,0,7.5,0,32.5,0,0.0,0
2014-04-01 01:47:36,211.0,58.5,1,0.0,0,0.0,0,79.0,1,0.0,0,0.0,0,0.0,0,22.0,0,0.0,0
2014-04-01 01:47:44,243.25,87.75,1,0.0,0,0.0,0,80.25,1,0.0,0,0.0,0,0.0,0,21.75,0,0.0,0
2014-04-01 01:47:52,275.5,117.0,1,0.0,0,0.0,0,81.5,1,0.0,0,0.0,0,0.0,0,21.5,0,0.0,0
2014-04-01 01:48:00,312.0,115.0,1,0.0,0,0.0,0,79.0,1,1.0,0,0.0,0,14.0,0,49.0,0,0.0,0
2014-04-01 01:48:08,271.0,121.0,1,0.0,0,0.0,0,78.0,1,1.0,0,0.0,0,14.0,0,0.0,0,0.0,0
2014-04-01 01:48:16,267.0,122.0,1,0.0,0,0.0,0,83.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:48:24,305.0,126.0,1,0.0,0,0.0,0,78.0,1,1.0,0,0.0,0,0.0,0,41.0,0,0.0,0
2014-04-01 01:48:32,255.0,116.0,1,0.0,0,0.0,0,79.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:48:40,291.0,118.0,1,0.0,0,0.0,0,79.0,1,0.0,0,0.0,0,0.0,0,41.0,0,0.0,0
2014-04-01 01:48:48,253.0,125.0,1,0.0,0,0.0,0,79.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:48:56,259.0,117.0,1,0.0,0,0.0,0,78.0,1,1.0,0,0.0,0,14.0,0,0.0,0,0.0,0
2014-04-01 01:49:04,271.0,127.0,1,0.0,0,0.0,0,76.0,1,0.0,0,0.0,0,14.0,0,0.0,0,0.0,0
2014-04-01 01:49:12,248.0,122.0,1,0.0,0,0.0,0,83.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:49:20,269.0,111.0,1,0.0,0,0.0,0,87.0,1,0.0,0,0.0,0,0.0,0,0.0,0,10.0,0
2014-04-01 01:49:28,259.0,110.0,1,0.0,0,0.0,0,80.0,1,0.0,0,0.0,0,14.0,0,0.0,0,0.0,0
2014-04-01 01:49:36,258.25,112.75,1,0.0,0,0.0,0,81.25,1,0.25,0,0.0,0,7.0,0,0.0,0,2.5,0
2014-04-01 01:49:44,257.5,115.5,1,0.0,0,0.0,0,82.5,1,0.5,0,0.0,0,0.0,0,0.0,0,5.0,0
2014-04-01 01:49:52,250.5,115.75,1,0.0,0,0.0,0,80.0,1,0.75,0,0.0,0,0.0,0,0.0,0,2.5,0
2014-04-01 01:50:00,243.5,116.0,1,0.0,0,0.0,0,77.5,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:50:08,265.0,124.0,1,0.0,0,0.0,0,83.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:50:16,301.0,118.0,1,0.0,0,0.0,0,75.0,1,0.0,0,0.0,0,0.0,0,48.0,0,0.0,0
2014-04-01 01:50:24,246.0,119.0,1,0.0,0,0.0,0,80.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:50:32,262.0,117.0,1,0.0,0,0.0,0,81.0,1,1.0,0,0.0,0,0.0,0,0.0,0,9.0,0
2014-04-01 01:50:40,268.875,116.625,1,0.0,0,0.0,0,80.125,1,0.875,0,0.0,0,2.0,0,5.75,0,7.875,0
2014-04-01 01:50:48,275.75,116.25,1,0.0,0,0.0,0,79.25,1,0.75,0,0.0,0,4.0,0,11.5,0,6.75,0
2014-04-01 01:50:56,282.625,115.875,1,0.0,0,0.0,0,78.375,1,0.625,0,0.0,0,6.0,0,17.25,0,5.625,0
2014-04-01 01:51:04,289.5,115.5,1,0.0,0,0.0,0,77.5,1,0.5,0,0.0,0,8.0,0,23.0,0,4.5,0
2014-04-01 01:51:12,296.375,115.125,1,0.0,0,0.0,0,76.625,1,0.375,0,0.0,0,10.0,0,28.75,0,3.375,0
2014-04-01 01:51:20,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:51:28,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:51:36,317.0,114.0,1,0.0,0,0.0,0,74.0,1,0.0,0,0.0,0,16.0,0,46.0,0,0.0,0
2014-04-01 01:51:44,296.0,121.0,1,0.0,0,0.0,0,81.0,1,1.0,0,0.0,0,0.0,0,44.0,0,0.0,0
2014-04-01 01:51:52,262.0,125.0,1,0.0,0,0.0,0,75.0,1,1.0,0,0.0,0,13.0,0,0.0,0,0.0,0
2014-04-01 01:52:00,251.0,111.0,1,0.0,0,0.0,0,78.0,1,0.0,0,0.0,0,16.0,0,0.0,0,0.0,0
2014-04-01 01:52:08,254.0,126.0,1,0.0,0,0.0,0,79.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:52:16,313.0,114.0,1,0.0,0,0.0,0,81.0,1,1.0,0,0.0,0,16.0,0,45.0,0,0.0,0
2014-04-01 01:52:24,247.0,115.0,1,0.0,0,0.0,0,81.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:52:32,235.0,112.0,1,0.0,0,0.0,0,73.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:52:40,281.0,130.0,1,0.0,0,0.0,0,84.0,1,1.0,0,0.0,0,15.0,0,0.0,0,0.0,0
2014-04-01 01:52:48,278.09090909090907,128.54545454545453,1,0.0,0,0.0,0,83.45454545454545,1,0.9090909090909091,0,0.0,0,13.636363636363637,0,0.0,0,0.0,0
2014-04-01 01:52:56,275.1818181818182,127.0909090909091,1,0.0,0,0.0,0,82.9090909090909,1,0.8181818181818181,0,0.0,0,12.272727272727273,0,0.0,0,0.0,0
2014-04-01 01:53:04,272.27272727272725,125.63636363636364,1,0.0,0,0.0,0,82.36363636363636,1,0.7272727272727273,0,0.0,0,10.90909090909091,0,0.0,0,0.0,0
