Time,Aggregate,Fridge,Fridge_ON,Freezer,Freezer_ON,Dryer,Dryer_ON,Washing_Machine,Washing_Machine_ON,Toaster,Toaster_ON,Computer,Computer_ON,Television_Site,Television_Site_ON,Microwave,Microwave_ON,Kettle,Kettle_ON
2014-04-01 02:02:08,1688.0,114.0,1,277.0,1,1156.0,1,77.0,1,1.0,0,0.0,0,0.0,0,0.0,0,10.0,0
2014-04-01 02:02:16,1729.0,128.0,1,226.0,1,1233.0,1,77.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:02:24,1719.0,125.25,1,233.0,1,1223.5,1,77.75,1,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:02:32,1709.0,122.5,1,240.0,1,1214.0,1,78.5,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:02:40,1789.0,122.0,1,254.0,1,1229.0,1,86.0,1,1.0,0,0.0,0,0.0,0,45.0,0,0.0,0
2014-04-01 02:02:48,1678.0,119.0,1,203.0,1,1216.0,1,85.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:02:56,1703.0,119.0,1,241.0,1,1206.0,1,84.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:03:04,1715.0,125.0,1,227.0,1,1232.0,1,83.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:03:12,1680.0,113.0,1,264.0,1,1171.0,1,81.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:03:20,1698.0,119.0,1,248.0,1,1210.5,1,76.0,1,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:03:28,1716.0,131.0,1,254.0,1,1184.0,1,80.0,1,0.0,0,0.0,0,15.0,1,0.0,0,0.0,0
2014-04-01 02:03:36,1736.0,116.0,1,256.0,1,1218.0,1,83.0,1,1.0,0,0.0,0,13.0,1,0.0,0,0.0,0
2014-04-01 02:03:44,1689.0,123.0,1,255.0,1,1191.0,1,79.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:03:52,1674.0,118.0,1,229.0,1,1193.0,1,77.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:04:00,1643.0,124.0,1,228.0,1,1165.0,1,80.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:04:08,1604.0,1.0,0,247.0,1,1231.0,1,76.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:04:16,1571.5,1.0,0,225.0,1,1210.0,1,76.5,1,1.0,0,0.0,0,7.0,0,0.0,0,0.0,0
2014-04-01 02:04:24,1539.0,1.0,0,203.0,1,1189.0,1,77.0,1,1.0,0,0.0,0,14.0,1,0.0,0,0.0,0
2014-04-01 02:04:32,1580.0,1.0,0,245.0,1,1158.0,1,80.0,1,1.0,0,0.0,0,0.0,0,45.0,0,0.0,0
2014-04-01 02:04:40,1601.0,1.0,0,242.0,1,1224.0,1,73.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:04:48,1622.0,1.0,0,254.0,1,1189.0,1,86.0,1,0.0,0,0.0,0,0.0,0,42.0,0,0.0,0
2014-04-01 02:04:56,1623.0,1.0,0,231.0,1,1235.0,1,84.0,1,1.0,0,0.0,0,13.0,1,0.0,0,0.0,0
2014-04-01 02:05:04,1921.0,1.0,0,368.0,1,1159.0,1,82.0,1,1.0,0,0.0,0,0.0,0,44.0,0,0.0,0
2014-04-01 02:05:12,1797.0,1.0,0,505.0,1,1149.0,1,84.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:05:20,1973.0,1.0,0,621.0,1,1219.0,1,81.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:05:28,1940.0,1.0,0,584.0,1,1211.0,1,77.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:05:36,1928.0,1.0,0,591.0,1,1202.0,1,75.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:05:44,1970.0,1.0,0,574.0,1,1209.0,1,85.0,1,1.0,0,0.0,0,0.0,0,41.0,0,0.0,0
2014-04-01 02:05:52,1979.0,1.0,0,630.0,1,1211.0,1,85.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:06:00,1927.0,1.0,0,591.0,1,1194.0,1,83.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:06:08,1960.0,1.0,0,630.0,1,1199.0,1,78.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:06:16,943.0,1.0,0,602.0,1,167.0,1,76.0,1,1.0,0,0.0,0,0.0,0,42.0,0,0.0,0
2014-04-01 02:06:24,861.0,1.0,0,560.0,1,174.0,1,73.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:06:32,822.0,1.0,0,530.0,1,147.0,1,77.0,1,1.0,0,0.0,0,15.0,1,0.0,0,0.0,0
2014-04-01 02:06:40,917.0,1.0,0,577.0,1,148.0,1,78.0,1,0.0,0,0.0,0,15.0,1,44.0,0,0.0,0
2014-04-01 02:06:48,846.0,1.0,0,583.0,1,134.0,1,78.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:06:56,902.0,1.0,0,618.0,1,137.0,1,79.0,1,0.0,0,0.0,0,15.0,1,0.0,0,0.0,0
2014-04-01 02:07:04,981.0,1.0,0,709.0,1,140.0,1,78.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:07:12,869.0,1.0,0,566.0,1,156.0,1,81.0,1,1.0,0,0.0,0,15.0,1,0.0,0,0.0,0
2014-04-01 02:07:20,931.0,0.0,0,606.0,1,135.0,1,88.0,1,0.0,0,0.0,0,0.0,0,42.0,0,0.0,0
2014-04-01 02:07:28,874.0,1.0,0,585.0,1,159.0,1,76.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:07:36,923.0,1.0,0,641.0,1,148.0,1,80.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:07:44,892.0,2.0,0,576.0,1,140.0,1,79.0,1,1.0,0,0.0,0,0.0,0,45.0,0,0.0,0
2014-04-01 02:07:52,886.0,1.0,0,584.0,1,153.0,1,86.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:08:00,881.0,1.0,0,608.0,1,142.0,1,79.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:08:08,993.0,1.0,0,671.0,1,149.0,1,79.0,1,0.0,0,0.0,0,0.0,0,46.0,0,0.0,0
2014-04-01 02:08:16,835.0,1.0,0,553.0,1,154.0,1,79.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:08:24,3107.0,1.0,0,628.0,1,142.0,1,78.0,1,1.0,0,2193.0,1,13.0,1,0.0,0,0.0,0
2014-04-01 02:08:32,3133.0,1.0,0,637.5,1,156.0,1,77.5,1,0.5,0,2193.5,1,0.0,0,22.5,0,0.0,0
2014-04-01 02:08:40,3084.0,1.0,0,643.0,1,155.0,1,81.0,1,1.0,0,2136.0,1,15.0,1,0.0,0,0.0,0
2014-04-01 02:08:48,3113.0,1.0,0,581.0,1,143.0,1,82.0,1,1.0,0,2246.0,1,0.0,0,0.0,0,10.0,0
2014-04-01 02:08:56,3104.0,1.0,0,552.0,1,143.0,1,81.0,1,1.0,0,2221.0,1,0.0,0,46.0,0,0.0,0
2014-04-01 02:09:04,2996.0,1.0,0,508.0,1,154.0,1,83.0,1,0.0,0,2199.0,1,0.0,0,0.0,0,0.0,0
2014-04-01 02:09:12,3025.0,1.0,0,530.0,1,144.0,1,74.0,1,1.0,0,2180.0,1,0.0,0,44.0,0,0.0,0
2014-04-01 02:09:20,2885.0,1.0,0,461.0,1,163.0,1,78.0,1,1.0,0,2126.0,1,0.0,0,0.0,0,0.0,0
2014-04-01 02:09:28,3221.0,1.0,0,644.0,1,163.0,1,83.0,1,1.0,0,2257.0,1,16.0,1,0.0,0,0.0,0
2014-04-01 02:09:36,3133.0,0.0,0,625.0,1,145.0,1,79.0,1,0.0,0,2208.0,1,14.0,1,0.0,0,0.0,0
2014-04-01 02:09:44,857.5,1.0,0,565.0,1,155.0,1,81.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:09:52,871.0,1.0,0,597.0,1,145.0,1,76.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:10:00,919.0,1.0,0,629.0,1,146.0,1,82.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:10:08,264.0,1.0,0,0.0,0,133.0,1,80.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:10:16,284.0,1.0,0,0.0,0,156.0,1,74.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:10:24,335.0,1.0,0,0.0,0,137.0,1,80.0,1,1.0,0,0.0,0,14.0,1,45.0,0,0.0,0
2014-04-01 02:10:32,337.0,1.0,0,0.0,0,156.0,1,85.0,1,0.0,0,0.0,0,0.0,0,43.0,0,0.0,0
2014-04-01 02:10:40,274.0,1.0,0,0.0,0,143.0,1,82.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:10:48,276.0,1.0,0,0.0,0,137.0,1,85.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:10:56,281.0,1.0,0,0.0,0,149.0,1,77.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:11:04,297.0,1.0,0,0.0,0,158.0,1,76.0,1,1.0,0,0.0,0,14.0,1,0.0,0,0.0,0
2014-04-01 02:11:12,331.0,1.0,0,0.0,0,146.0,1,81.0,1,0.0,0,0.0,0,0.0,0,43.0,0,0.0,0
2014-04-01 02:11:20,282.0,1.0,0,0.0,0,145.0,1,76.5,1,0.5,0,0.0,0,7.5,0,0.0,0,0.0,0
2014-04-01 02:11:28,230.0,1.0,0,0.0,0,140.5,1,38.25,1,0.75,0,0.0,0,3.75,0,0.0,0,0.0,0
2014-04-01 02:11:36,178.0,1.0,0,0.0,0,136.0,1,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:11:44,237.0,1.0,0,0.0,0,162.0,1,0.0,0,0.0,0,0.0,0,14.0,1,0.0,0,0.0,0
2014-04-01 02:11:52,199.0,1.0,0,0.0,0,148.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:12:00,210.0,1.0,0,0.0,0,146.0,1,0.0,0,1.0,0,0.0,0,14.0,1,0.0,0,0.0,0
2014-04-01 02:12:08,209.0,1.0,0,0.0,0,149.0,1,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:12:16,207.0,1.0,0,0.0,0,150.0,1,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:12:24,208.0,1.0,0,0.0,0,157.0,1,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:12:32,196.0,1.0,0,0.0,0,143.0,1,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:12:40,197.0,1.0,0,0.0,0,129.0,1,0.0,0,1.0,0,0.0,0,15.0,1,0.0,0,0.0,0
2014-04-01 02:12:48,211.0,1.0,0,0.0,0,150.0,1,0.0,0,1.0,0,0.0,0,7.5,0,0.0,0,0.0,0
2014-04-01 02:12:56,225.0,1.0,0,0.0,0,171.0,1,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:13:04,199.0,1.0,0,0.0,0,152.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:13:12,180.0,1.0,0,0.0,0,130.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:13:20,210.0,1.0,0,0.0,0,152.0,1,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,10.0,0
2014-04-01 02:13:28,184.0,1.0,0,0.0,0,127.0,1,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:13:36,193.0,1.0,0,0.0,0,139.0,1,0.0,0,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:13:44,223.0,1.0,0,0.0,0,136.0,1,0.0,0,0.0,0,0.0,0,14.0,1,0.0,0,9.0,0
2014-04-01 02:13:52,236.0,1.0,0,0.0,0,132.0,1,0.0,0,1.0,0,0.0,0,0.0,0,44.0,0,0.0,0
2014-04-01 02:14:00,210.0,1.0,0,0.0,0,144.0,1,0.0,0,1.0,0,0.0,0,14.0,1,0.0,0,0.0,0
2014-04-01 02:14:08,56.0,1.0,0,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:14:16,92.0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,43.0,0,0.0,0
2014-04-01 02:14:24,58.0,1.0,0,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:14:32,52.0,1.0,0,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:14:40,61.0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,14.0,1,0.0,0,0.0,0
2014-04-01 02:14:48,173.0,117.5,1,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:14:56,176.0,119.0,1,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:15:04,178.5,120.5,1,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:15:12,181.0,122.0,1,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:15:20,172.0,114.0,1,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:15:28,182.0,114.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,16.0,1,0.0,0,0.0,0
2014-04-01 02:15:36,221.0,121.0,1,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,43.0,0,10.0,0
2014-04-01 02:15:44,178.0,119.5,1,0.0,0,0.0,0,0.0,0,0.5,0,0.0,0,0.0,0,0.0,0,5.0,0
2014-04-01 02:15:52,187.0,122.75,1,0.0,0,0.0,0,0.0,0,0.25,0,0.0,0,0.0,0,0.0,0,7.5,0
2014-04-01 02:16:00,196.0,126.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,10.0,0
2014-04-01 02:16:08,167.0,114.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:16:16,182.0,129.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:16:24,198.0,118.0,1,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,15.0,1,0.0,0,0.0,0
2014-04-01 02:16:32,1979.5,120.5,1,1798.0,1,0.0,0,0.0,0,0.5,0,0.0,0,7.5,0,0.0,0,0.0,0
2014-04-01 02:16:40,1972.0,120.0,1,1743.0,1,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,45.0,0,0.0,0
2014-04-01 02:16:48,1944.0,121.0,1,1775.0,1,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:16:56,2001.0,123.0,1,1831.0,1,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:17:04,2030.0,123.0,1,1832.0,1,0.0,0,0.0,0,0.0,0,0.0,0,15.0,1,0.0,0,0.0,0
2014-04-01 02:17:12,1998.25,120.5,1,1818.0,1,0.0,0,0.0,0,0.25,0,0.0,0,7.5,0,0.0,0,0.0,0
2014-04-01 02:17:20,1966.5,118.0,1,1804.0,1,0.0,0,0.0,0,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:17:28,1930.0,118.0,1,1755.0,1,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:17:36,1988.0,115.0,1,1823.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:17:44,1952.0,122.0,1,1768.0,1,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:17:52,2050.0,128.0,1,1853.0,1,0.0,0,0.0,0,0.0,0,0.0,0,15.0,1,0.0,0,0.0,0
2014-04-01 02:18:00,2075.0,125.5,1,1874.25,1,0.0,0,0.0,0,0.5,0,0.0,0,11.0,1,11.0,0,0.0,0
2014-04-01 02:18:08,2100.0,123.0,1,1895.5,1,0.0,0,0.0,0,1.0,0,0.0,0,7.0,0,22.0,0,0.0,0
2014-04-01 02:18:16,2052.5,120.0,1,1866.25,1,0.0,0,0.0,0,1.0,0,0.0,0,3.5,0,11.0,0,2.25,0
2014-04-01 02:18:24,2005.0,117.0,1,1837.0,1,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,4.5,0
2014-04-01 02:18:32,1977.5,118.0,1,1807.0,1,0.0,0,0.0,0,0.5,0,0.0,0,0.0,0,0.0,0,2.25,0
2014-04-01 02:18:40,1950.0,119.0,1,1777.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:18:48,1898.0,110.0,1,1730.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:18:56,2050.0,124.0,1,1860.0,1,0.0,0,0.0,0,1.0,0,0.0,0,14.0,1,0.0,0,0.0,0
2014-04-01 02:19:04,2036.3333333333333,122.33333333333333,1,1848.1666666666667,1,0.0,0,0.0,0,0.8333333333333334,0,0.0,0,14.5,1,0.0,0,0.0,0
2014-04-01 02:19:12,2022.6666666666667,120.66666666666667,1,1836.3333333333333,1,0.0,0,0.0,0,0.6666666666666667,0,0.0,0,15.0,1,0.0,0,0.0,0
2014-04-01 02:19:20,2009.0,119.0,1,1824.5,1,0.0,0,0.0,0,0.5,0,0.0,0,15.5,1,0.0,0,0.0,0
2014-04-01 02:19:28,1995.3333333333333,117.33333333333333,1,1812.6666666666667,1,0.0,0,0.0,0,0.33333333333333337,0,0.0,0,16.0,1,0.0,0,0.0,0
2014-04-01 02:19:36,1981.6666666666667,115.66666666666667,1,1800.8333333333333,1,0.0,0,0.0,0,0.16666666666666674,0,0.0,0,16.5,1,0.0,0,0.0,0
2014-04-01 02:19:44,1968.0,114.0,1,1789.0,1,0.0,0,0.0,0,0.0,0,0.0,0,17.0,1,0.0,0,0.0,0
2014-04-01 02:19:52,1961.0,116.0,1,1783.0,1,0.0,0,0.0,0,0.0,0,0.0,0,15.0,1,0.0,0,0.0,0
2014-04-01 02:20:00,2019.5,122.0,1,1798.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:20:08,2078.0,121.0,1,1845.0,1,0.0,0,0.0,0,1.0,0,0.0,0,13.0,1,45.0,0,0.0,0
2014-04-01 02:20:16,1996.0,119.0,1,1737.0,1,0.0,0,76.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:20:24,2120.0,121.0,1,1876.0,1,0.0,0,77.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:20:32,2102.0,120.5,1,1856.0,1,0.0,0,77.5,1,0.8333333333333334,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:20:40,2084.0,120.0,1,1836.0,1,0.0,0,78.0,1,0.6666666666666667,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:20:48,2066.0,119.5,1,1816.0,1,0.0,0,78.5,1,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:20:56,2048.0,119.0,1,1796.0,1,0.0,0,79.0,1,0.33333333333333337,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:21:04,2030.0,118.5,1,1776.0,1,0.0,0,79.5,1,0.16666666666666674,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:21:12,2012.0,118.0,1,1756.0,1,0.0,0,80.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:21:20,2016.4,117.6,1,1760.2,1,0.0,0,80.4,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:21:28,2020.8,117.2,1,1764.4,1,0.0,0,80.8,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:21:36,2025.2,116.8,1,1768.6,1,0.0,0,81.2,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:21:44,2029.6,116.4,1,1772.8,1,0.0,0,81.6,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:21:52,2034.0,116.0,1,1777.0,1,0.0,0,82.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:22:00,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:22:08,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:22:16,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:22:24,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:22:32,2056.0,114.0,1,1798.0,1,0.0,0,84.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:22:40,1949.0,1.0,0,1817.0,1,0.0,0,76.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:22:48,1918.0,1.0,0,1775.0,1,0.0,0,77.0,1,0.0,0,0.0,0,14.0,1,0.0,0,0.0,0
2014-04-01 02:22:56,1939.0,1.0,0,1818.0,1,0.0,0,76.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:23:04,1987.0,1.0,0,1814.0,1,0.0,0,83.0,1,1.0,0,0.0,0,16.0,1,0.0,0,10.0,0
2014-04-01 02:23:12,1859.0,1.0,0,1700.0,1,0.0,0,83.0,1,0.0,0,0.0,0,15.0,1,0.0,0,0.0,0
2014-04-01 02:23:20,1926.0,1.0,0,1778.0,1,0.0,0,80.0,1,0.0,0,0.0,0,14.0,1,0.0,0,0.0,0
2014-04-01 02:23:28,1910.0,1.0,0,1765.0,1,0.0,0,83.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:23:36,2058.0,1.0,0,1934.0,1,0.0,0,78.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:23:44,2028.0,1.0,0,1883.0,1,0.0,0,76.5,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:23:52,1930.0,1.0,0,1803.0,1,0.0,0,75.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:24:00,1835.0,1.0,0,1708.0,1,0.0,0,78.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:24:08,1878.5,1.0,0,1745.5,1,0.0,0,79.5,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:24:16,1922.0,1.0,0,1783.0,1,0.0,0,81.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:24:24,1957.0,1.0,0,1821.0,1,0.0,0,80.5,1,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:24:32,1945.0,1.0,0,1812.0,1,0.0,0,77.75,1,0.25,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:24:40,1933.0,1.0,0,1803.0,1,0.0,0,75.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:24:48,398.0,1.0,0,267.0,1,0.0,0,75.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:24:56,409.0,1.0,0,261.0,1,0.0,0,84.0,1,1.0,0,0.0,0,16.0,1,0.0,0,0.0,0
2014-04-01 02:25:04,393.0,1.0,0,255.0,1,0.0,0,81.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:25:12,393.0,1.0,0,260.0,1,0.0,0,79.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:25:20,424.0,1.0,0,283.0,1,0.0,0,78.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:25:28,366.0,1.0,0,231.0,1,0.0,0,84.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:25:36,394.0,1.0,0,254.0,1,0.0,0,86.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:25:44,382.0,1.0,0,250.0,1,0.0,0,77.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:25:52,361.5,1.0,0,230.5,1,0.0,0,75.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:26:00,388.0,1.0,0,249.0,1,0.0,0,78.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:26:08,420.0,1.0,0,290.0,1,0.0,0,81.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:26:16,383.0,1.0,0,245.0,1,0.0,0,82.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:26:24,372.0,1.0,0,228.0,1,0.0,0,76.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:26:32,415.0,1.0,0,291.0,1,0.0,0,77.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:26:40,461.0,1.0,0,272.0,1,0.0,0,80.0,1,1.0,0,0.0,0,15.0,1,44.0,0,0.0,0
2014-04-01 02:26:48,381.0,1.0,0,240.0,1,0.0,0,82.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:26:56,376.0,1.0,0,249.0,1,0.0,0,82.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:27:04,401.5,1.0,0,272.0,1,0.0,0,81.5,1,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:27:12,427.0,1.0,0,295.0,1,0.0,0,81.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:27:20,425.3333333333333,1.0,0,293.0,1,0.0,0,80.16666666666667,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:27:28,423.6666666666667,1.0,0,291.0,1,0.0,0,79.33333333333333,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
