Time,Aggregate,Television_Site,Television_Site_ON,Unknown,Unknown_ON,Washing_Machine,Washing_Machine_ON,Dishwasher,Dishwasher_ON,Tumble_Dryer,Tumble_Dryer_ON,Television_Site_1,Television_Site_1_ON,Computer_Site,Computer_Site_ON,Microwave,Microwave_ON,Kettle,Kettle_ON
2014-04-01 02:01:44,2036.0,122.0,1,659.0,1,1191.0,1,0.0,0,1.0,0,0.0,0,15.0,1,0.0,0,0.0,0
2014-04-01 02:01:52,1937.0,114.0,1,557.0,1,1217.0,1,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:02:00,1977.0,108.0,1,622.0,1,1197.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:02:08,1985.0,123.0,1,627.0,1,1183.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:02:16,1927.0,113.0,1,618.0,1,1137.0,1,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:02:24,1969.5,112.5,1,632.5,1,1162.5,1,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:02:32,2012.0,112.0,1,647.0,1,1188.0,1,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:02:40,2035.0,121.0,1,605.5,1,1170.0,1,81.5,1,0.5,0,0.0,0,7.5,0,0.0,0,0.0,0
2014-04-01 02:02:48,2118.0,110.0,1,615.0,1,1266.0,1,78.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:02:56,2079.0,123.0,1,626.0,1,1196.0,1,76.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:03:04,2058.0,122.0,1,556.0,1,1243.0,1,79.0,1,1.0,0,0.0,0,0.0,0,0.0,0,9.0,0
2014-04-01 02:03:12,2022.0,122.0,1,526.0,1,1222.0,1,82.0,1,1.0,0,0.0,0,14.0,1,0.0,0,0.0,0
2014-04-01 02:03:20,2016.25,120.0,1,552.5,1,1200.25,1,79.75,1,0.75,0,0.0,0,10.75,1,0.0,0,0.0,0
2014-04-01 02:03:28,2010.5,118.0,1,579.0,1,1178.5,1,77.5,1,0.5,0,0.0,0,7.5,0,0.0,0,0.0,0
2014-04-01 02:03:36,2039.25,115.0,1,584.0,1,1199.25,1,78.25,1,0.75,0,0.0,0,10.25,1,0.0,0,0.0,0
2014-04-01 02:03:44,2068.0,112.0,1,589.0,1,1220.0,1,79.0,1,1.0,0,0.0,0,13.0,1,0.0,0,0.0,0
2014-04-01 02:03:52,943.0,116.5,1,537.0,1,160.0,1,80.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:04:00,999.0,121.0,1,602.0,1,142.0,1,78.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:04:08,1065.0,111.5,1,650.0,1,141.0,1,80.5,1,0.5,0,0.0,0,7.5,0,21.5,0,0.0,0
2014-04-01 02:04:16,1075.0,123.0,1,620.0,1,149.0,1,78.0,1,1.0,0,0.0,0,0.0,0,46.0,0,0.0,0
2014-04-01 02:04:24,999.0,125.0,1,546.0,1,144.0,1,80.0,1,1.0,0,0.0,0,17.0,1,41.0,0,0.0,0
2014-04-01 02:04:32,411.0,116.0,1,0.0,0,154.0,1,79.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:04:40,416.0,128.0,1,0.0,0,156.0,1,80.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:04:48,394.0,127.0,1,0.0,0,137.0,1,79.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:04:56,397.0,116.0,1,0.0,0,150.0,1,80.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:05:04,300.0,1.0,0,0.0,0,168.0,1,77.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:05:12,309.0,1.0,0,0.0,0,166.0,1,76.0,1,1.0,0,0.0,0,12.0,1,0.0,0,0.0,0
2014-04-01 02:05:20,271.0,1.0,0,0.0,0,140.0,1,83.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:05:28,283.0,1.0,0,0.0,0,140.0,1,83.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:05:36,288.0,1.0,0,0.0,0,141.0,1,86.0,1,1.0,0,0.0,0,0.0,0,0.0,0,10.0,0
2014-04-01 02:05:44,277.0,1.0,0,0.0,0,166.0,1,75.0,1,1.0,0,0.0,0,15.0,1,0.0,0,0.0,0
2014-04-01 02:05:52,266.0,1.0,0,0.0,0,131.0,1,78.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:06:00,302.0,1.0,0,0.0,0,145.0,1,79.0,1,0.0,0,0.0,0,15.0,1,0.0,0,0.0,0
2014-04-01 02:06:08,297.0,1.0,0,0.0,0,164.0,1,82.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:06:16,293.0,1.0,0,0.0,0,158.0,1,82.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:06:24,296.0,1.0,0,0.0,0,164.0,1,81.0,1,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:06:32,299.0,1.0,0,0.0,0,170.0,1,80.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:06:40,315.0,1.0,0,0.0,0,150.0,1,83.0,1,0.0,0,0.0,0,15.0,1,0.0,0,0.0,0
2014-04-01 02:06:48,281.0,1.0,0,0.0,0,152.0,1,76.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:06:56,287.0,1.0,0,0.0,0,153.0,1,78.0,1,0.75,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:07:04,293.0,1.0,0,0.0,0,151.0,1,81.5,1,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:07:12,286.0,1.0,0,0.0,0,141.0,1,77.0,1,1.0,0,0.0,0,15.0,1,0.0,0,0.0,0
2014-04-01 02:07:20,290.0,1.0,0,0.0,0,152.0,1,78.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:07:28,840.0,1.0,0,0.0,0,151.0,1,79.0,1,554.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:07:36,1390.0,1.0,0,0.0,0,150.0,1,80.0,1,1108.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:07:44,1383.0,1.0,0,0.0,0,135.0,1,80.0,1,1110.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:07:52,1365.0,1.0,0,0.0,0,160.0,1,80.0,1,1075.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:08:00,1358.0,1.0,0,0.0,0,139.0,1,80.0,1,1089.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:08:08,1425.0,1.0,0,0.0,0,154.0,1,79.0,1,1136.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:08:16,1429.0,1.0,0,0.0,0,146.0,1,79.0,1,1140.0,1,0.0,0,0.0,0,0.0,0,10.0,0
2014-04-01 02:08:24,1330.0,1.0,0,0.0,0,129.0,1,75.0,1,1076.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:08:32,1368.0,1.0,0,0.0,0,147.0,1,82.0,1,1099.5,1,0.0,0,7.5,0,0.0,0,0.0,0
2014-04-01 02:08:40,1409.0,1.0,0,0.0,0,159.0,1,74.0,1,1112.0,1,0.0,0,13.0,1,0.0,0,0.0,0
2014-04-01 02:08:48,1375.0,1.0,0,0.0,0,159.0,1,86.0,1,1064.0,1,0.0,0,12.0,1,0.0,0,0.0,0
2014-04-01 02:08:56,1410.0,1.0,0,0.0,0,164.0,1,83.0,1,1113.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:09:04,1362.0,1.0,0,0.0,0,149.0,1,83.0,1,1081.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:09:12,1385.0,1.0,0,0.0,0,140.0,1,79.0,1,1112.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:09:20,1401.0,1.0,0,0.0,0,151.0,1,77.0,1,1109.0,1,0.0,0,14.0,1,0.0,0,0.0,0
2014-04-01 02:09:28,339.0,1.0,0,0.0,0,149.0,1,80.0,1,0.0,0,0.0,0,0.0,0,45.0,0,10.0,0
2014-04-01 02:09:36,287.0,1.0,0,0.0,0,148.0,1,82.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:09:44,273.0,1.0,0,0.0,0,142.5,1,77.0,1,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:09:52,282.0,1.0,0,0.0,0,147.75,1,80.0,1,0.75,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:10:00,291.0,1.0,0,0.0,0,153.0,1,83.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:10:08,1238.0,1.0,0,920.0,1,153.5,1,81.0,1,0.5,0,0.0,0,7.5,0,22.0,0,0.0,0
2014-04-01 02:10:16,1363.0,1.0,0,1050.7142857142858,1,153.14285714285714,1,80.85714285714286,1,0.4285714285714286,0,0.0,0,6.428571428571429,0,18.857142857142858,0,0.0,0
2014-04-01 02:10:24,1488.0,1.0,0,1181.4285714285716,1,152.78571428571428,1,80.71428571428571,1,0.35714285714285715,0,0.0,0,5.357142857142858,0,15.714285714285715,0,0.0,0
2014-04-01 02:10:32,1613.0,1.0,0,1312.142857142857,1,152.42857142857142,1,80.57142857142857,1,0.2857142857142857,0,0.0,0,4.285714285714286,0,12.571428571428571,0,0.0,0
2014-04-01 02:10:40,1738.0,1.0,0,1442.857142857143,1,152.07142857142858,1,80.42857142857143,1,0.2142857142857143,0,0.0,0,3.2142857142857144,0,9.428571428571429,0,0.0,0
2014-04-01 02:10:48,1863.0,1.0,0,1573.5714285714287,1,151.71428571428572,1,80.28571428571429,1,0.1428571428571429,0,0.0,0,2.1428571428571432,0,6.2857142857142865,0,0.0,0
2014-04-01 02:10:56,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:11:04,2113.0,1.0,0,1835.0,1,151.0,1,80.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:11:12,2091.0,1.0,0,1792.0,1,154.0,1,74.0,1,0.0,0,0.0,0,0.0,0,0.0,0,9.0,0
2014-04-01 02:11:20,2028.0,1.0,0,1745.0,1,155.0,1,77.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:11:28,2173.0,1.0,0,1883.0,1,151.0,1,81.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:11:36,2107.0,1.0,0,1814.0,1,161.0,1,78.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:11:44,2103.0,1.0,0,1801.0,1,153.0,1,75.0,1,0.0,0,0.0,0,14.0,1,0.0,0,0.0,0
2014-04-01 02:11:52,2034.0,1.0,0,1767.0,1,133.0,1,83.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:12:00,2154.0,1.0,0,1860.0,1,144.0,1,82.0,1,1.0,0,0.0,0,13.0,1,0.0,0,0.0,0
2014-04-01 02:12:08,2079.0,1.0,0,1809.0,1,143.0,1,75.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:12:16,2214.0,1.0,0,1924.0,1,157.0,1,78.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:12:24,2067.0,1.0,0,1776.0,1,144.0,1,77.0,1,1.0,0,0.0,0,0.0,0,0.0,0,10.0,0
2014-04-01 02:12:32,2069.0,1.0,0,1782.5,1,142.0,1,82.0,1,0.0,0,0.0,0,0.0,0,0.0,0,5.0,0
2014-04-01 02:12:40,2129.0,1.0,0,1839.0,1,140.0,1,79.0,1,1.0,0,0.0,0,16.0,1,0.0,0,0.0,0
2014-04-01 02:12:48,2141.0,1.0,0,1802.0,1,153.0,1,84.0,1,0.0,0,0.0,0,0.0,0,43.0,0,0.0,0
2014-04-01 02:12:56,2087.0,1.0,0,1815.0,1,144.0,1,76.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:13:04,2118.0,1.0,0,1814.5,1,151.0,1,79.5,1,0.5,0,0.0,0,0.0,0,23.0,0,0.0,0
2014-04-01 02:13:12,2149.0,1.0,0,1814.0,1,158.0,1,83.0,1,1.0,0,0.0,0,0.0,0,46.0,0,0.0,0
2014-04-01 02:13:20,2094.0,1.0,0,1783.5,1,154.0,1,81.0,1,0.5,0,0.0,0,0.0,0,23.0,0,0.0,0
2014-04-01 02:13:28,2029.0,1.0,0,1755.0,1,133.0,1,77.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:13:36,2182.0,1.0,0,1909.0,1,142.0,1,78.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:13:44,2133.0,1.0,0,1849.0,1,136.0,1,81.0,1,0.0,0,0.0,0,13.0,1,0.0,0,0.0,0
2014-04-01 02:13:52,2074.0,1.0,0,1804.0,1,140.0,1,74.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:14:00,2183.0,1.0,0,1882.0,1,161.0,1,84.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:14:08,2158.0,1.0,0,1861.5,1,158.0,1,83.5,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:14:16,2133.0,1.0,0,1841.0,1,155.0,1,83.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:14:24,2183.0,1.0,0,1846.0,1,152.0,1,80.0,1,1.0,0,0.0,0,0.0,0,45.0,0,0.0,0
2014-04-01 02:14:32,2134.0,1.0,0,1855.0,1,145.0,1,82.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:14:40,2080.0,1.0,0,1817.0,1,127.0,1,82.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:14:48,2193.0,123.0,1,1768.0,1,153.0,1,77.0,1,0.0,0,0.0,0,16.0,1,0.0,0,0.0,0
2014-04-01 02:14:56,2255.0,119.0,1,1846.0,1,144.0,1,78.0,1,0.0,0,0.0,0,15.0,1,0.0,0,0.0,0
2014-04-01 02:15:04,2149.0,117.0,1,1747.0,1,150.0,1,82.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:15:12,2728.0,120.0,1,1771.0,1,700.5,1,80.0,1,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:15:20,3307.0,123.0,1,1795.0,1,1251.0,1,78.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:15:28,3204.0,125.0,1,1754.0,1,1184.0,1,80.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:15:36,3206.6666666666665,124.66666666666667,1,1752.7,1,1185.0,1,79.55555555555556,1,1.0,0,0.0,0,1.6666666666666667,0,0.0,0,0.0,0
2014-04-01 02:15:44,3209.3333333333335,124.33333333333333,1,1751.4,1,1186.0,1,79.11111111111111,1,1.0,0,0.0,0,3.3333333333333335,0,0.0,0,0.0,0
2014-04-01 02:15:52,3212.0,124.0,1,1750.1,1,1187.0,1,78.66666666666667,1,1.0,0,0.0,0,5.0,0,0.0,0,0.0,0
2014-04-01 02:16:00,3214.6666666666665,123.66666666666667,1,1748.8,1,1188.0,1,78.22222222222223,1,1.0,0,0.0,0,6.666666666666667,0,0.0,0,0.0,0
2014-04-01 02:16:08,3217.3333333333335,123.33333333333333,1,1747.5,1,1189.0,1,77.77777777777777,1,1.0,0,0.0,0,8.333333333333334,0,0.0,0,0.0,0
2014-04-01 02:16:16,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:16:24,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:16:32,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:16:40,3228.0,122.0,1,0.0,0,1193.0,1,76.0,1,1.0,0,0.0,0,15.0,1,0.0,0,0.0,0
2014-04-01 02:16:48,3256.0,118.0,1,1741.0,1,1188.0,1,77.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:16:56,3284.0,123.0,1,1839.0,1,1187.0,1,77.5,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:17:04,3308.0,118.0,1,1878.0,1,1186.0,1,78.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:17:12,3331.0,113.0,1,1823.0,1,1212.0,1,87.0,1,0.0,0,0.0,0,0.0,0,42.0,0,0.0,0
2014-04-01 02:17:20,3214.0,115.0,1,1790.0,1,1153.0,1,82.0,1,0.0,0,0.0,0,13.0,1,0.0,0,0.0,0
2014-04-01 02:17:28,3211.0,106.0,1,1824.0,1,1153.0,1,77.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:17:36,3351.0,121.0,1,1828.0,1,1216.0,1,78.0,1,0.0,0,0.0,0,0.0,0,44.0,0,0.0,0
2014-04-01 02:17:44,3368.0,117.0,1,1955.0,1,1170.0,1,75.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:17:52,3260.0,123.0,1,1801.0,1,1189.0,1,83.0,1,1.0,0,0.0,0,0.0,0,0.0,0,9.0,0
2014-04-01 02:18:00,3822.5,125.0,1,1766.0,1,1212.0,1,77.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:18:08,4385.0,126.0,1,1811.0,1,1212.0,1,80.0,1,1104.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:18:16,4270.0,120.0,1,1743.0,1,1183.0,1,80.0,1,1090.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:18:24,4346.0,117.0,1,1801.0,1,1208.0,1,84.0,1,1080.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:18:32,4338.0,128.0,1,1787.0,1,1208.0,1,82.0,1,1084.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:18:40,4291.0,128.0,1,1758.0,1,1199.0,1,78.0,1,1069.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:18:48,4316.0,124.0,1,1812.0,1,1206.0,1,79.0,1,1078.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:18:56,3164.0,116.0,1,1704.0,1,1213.0,1,81.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:19:04,3244.75,117.25,1,1785.0,1,1209.75,1,80.0,1,0.5,0,0.0,0,0.0,0,0.0,0,2.75,0
2014-04-01 02:19:12,3325.5,118.5,1,1866.0,1,1206.5,1,79.0,1,1.0,0,0.0,0,0.0,0,0.0,0,5.5,0
2014-04-01 02:19:20,3303.0,118.0,1,1845.0,1,1214.0,1,76.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:19:28,3304.5,117.5,1,1854.5,1,1205.0,1,78.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:19:36,3306.0,117.0,1,1864.0,1,1196.0,1,80.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:19:44,3282.0,113.0,1,1867.0,1,1169.0,1,77.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:19:52,3335.0,116.0,1,1805.0,1,1227.0,1,81.0,1,1.0,0,0.0,0,0.0,0,45.0,0,0.0,0
2014-04-01 02:20:00,3247.0,119.0,1,1807.0,1,1137.0,1,79.0,1,1.0,0,0.0,0,0.0,0,46.0,0,0.0,0
2014-04-01 02:20:08,3283.0,112.0,1,1861.0,1,1181.0,1,77.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:20:16,3276.0,115.0,1,1750.0,1,1235.0,1,82.0,1,1.0,0,0.0,0,0.0,0,47.0,0,0.0,0
2014-04-01 02:20:24,3344.0,113.0,1,1862.0,1,1239.0,1,80.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:20:32,3278.0,122.0,1,1835.0,1,1189.0,1,77.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:20:40,3251.0,125.0,1,1849.0,1,1149.0,1,77.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:20:48,3282.0,124.0,1,1798.0,1,1224.0,1,77.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:20:56,3292.6,124.0,1,1807.4,1,1227.6,1,76.8,1,0.8,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:21:04,3303.2,124.0,1,1816.8,1,1231.2,1,76.6,1,0.6,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:21:12,3313.8,124.0,1,1826.2,1,1234.8,1,76.4,1,0.3999999999999999,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:21:20,3324.4,124.0,1,1835.6,1,1238.4,1,76.2,1,0.19999999999999996,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:21:28,3335.0,124.0,1,1845.0,1,1242.0,1,76.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:21:36,3321.0,114.0,1,1849.0,1,1212.0,1,84.0,1,1.0,0,0.0,0,14.0,1,0.0,0,0.0,0
2014-04-01 02:21:44,3266.0,125.0,1,1833.0,1,1172.0,1,78.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:21:52,3174.0,124.0,1,1730.0,1,1184.0,1,81.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:22:00,3256.0,115.0,1,1832.0,1,1175.0,1,80.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:22:08,3219.0,121.0,1,1713.0,1,1263.0,1,79.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:22:16,2248.0,134.0,1,1821.0,1,148.0,1,83.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:22:24,2220.0,114.0,1,1827.0,1,154.0,1,74.5,1,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:22:32,2297.0,114.0,1,1880.0,1,166.0,1,85.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:22:40,2058.0,114.0,1,1695.0,1,123.0,1,75.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:22:48,3378.0,122.0,1,1865.0,1,157.0,1,80.0,1,1089.0,1,0.0,0,14.0,1,0.0,0,0.0,0
2014-04-01 02:22:56,3416.0,123.0,1,1885.0,1,155.0,1,83.0,1,1127.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:23:04,3368.0,121.0,1,1866.0,1,142.0,1,80.0,1,1090.0,1,0.0,0,14.0,1,0.0,0,0.0,0
2014-04-01 02:23:12,3307.0,119.0,1,1787.0,1,160.0,1,77.0,1,1108.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:23:20,3310.4444444444443,119.0,1,1795.7777777777778,1,160.0,1,77.22222222222223,1,1103.3333333333333,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:23:28,3313.8888888888887,119.0,1,1804.5555555555557,1,160.0,1,77.44444444444444,1,1098.6666666666667,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:23:36,3317.3333333333335,119.0,1,1813.3333333333333,1,160.0,1,77.66666666666667,1,1094.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:23:44,3320.777777777778,119.0,1,1822.111111111111,1,160.0,1,77.88888888888889,1,1089.3333333333333,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:23:52,3324.222222222222,119.0,1,1830.888888888889,1,160.0,1,78.11111111111111,1,1084.6666666666667,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:24:00,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:24:08,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:24:16,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:24:24,3338.0,119.0,1,1866.0,1,160.0,1,79.0,1,1066.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:24:32,3332.0,124.0,1,1828.0,1,150.0,1,81.0,1,1096.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:24:40,2239.0,118.0,1,1859.0,1,135.0,1,76.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:24:48,2262.0,119.0,1,1836.0,1,152.0,1,82.0,1,1.0,0,0.0,0,17.0,1,0.0,0,0.0,0
2014-04-01 02:24:56,655.0,121.0,1,256.0,1,147.0,1,77.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:25:04,632.0,119.0,1,242.0,1,144.0,1,80.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:25:12,629.9,119.3,1,240.3,1,143.2,1,79.9,1,0.1,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:25:20,627.8,119.6,1,238.6,1,142.4,1,79.8,1,0.2,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:25:28,625.7,119.9,1,236.9,1,141.6,1,79.7,1,0.30000000000000004,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:25:36,623.6,120.2,1,235.2,1,140.8,1,79.6,1,0.4,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:25:44,621.5,120.5,1,233.5,1,140.0,1,79.5,1,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:25:52,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:26:00,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:26:08,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:26:16,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:26:24,611.0,122.0,1,225.0,1,136.0,1,79.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
