Time,Aggregate,Fridge_Freezer,Fridge_Freezer_ON,Washer_Dryer,Washer_Dryer_ON,Washing_Machine,Washing_Machine_ON,Dishwasher,Dishwasher_ON,Television_Site,Television_Site_ON,Microwave,Microwave_ON,Kettle,Kettle_ON,Hi_Fi,Hi_Fi_ON,Electric_Heater,Electric_Heater_ON
2014-04-01 02:06:16,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:06:24,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:06:32,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:06:40,433.0,1.0,0,253.0,1,126.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:06:48,847.0,1.0,0,627.0,1,163.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:06:56,800.0,1.0,0,584.0,1,164.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:07:04,832.0,1.0,0,607.0,1,152.0,1,0.0,0,1.0,0,0.0,0,16.0,0,0.0,0,0.0,0
2014-04-01 02:07:12,888.0,1.0,0,629.0,1,151.0,1,0.0,0,0.0,0,0.0,0,0.0,0,43.0,1,0.0,0
2014-04-01 02:07:20,806.0,1.0,0,601.0,1,142.0,1,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:07:28,860.0,1.0,0,590.0,1,153.0,1,0.0,0,1.0,0,0.0,0,14.0,0,49.0,1,0.0,0
2014-04-01 02:07:36,808.0,1.0,0,603.0,1,149.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:07:44,843.0,1.0,0,601.0,1,144.0,1,0.0,0,1.0,0,0.0,0,0.0,0,42.0,1,0.0,0
2014-04-01 02:07:52,874.0,1.0,0,683.0,1,138.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:08:00,746.0,1.0,0,540.0,1,157.0,1,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:08:08,787.0,1.0,0,590.0,1,140.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:08:16,790.0,1.0,0,592.0,1,148.0,1,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:08:24,829.5,1.0,0,593.25,1,151.0,1,0.0,0,0.75,0,0.0,0,0.0,0,12.0,1,0.0,0
2014-04-01 02:08:32,869.0,1.0,0,594.5,1,154.0,1,0.0,0,0.5,0,0.0,0,0.0,0,24.0,1,0.0,0
2014-04-01 02:08:40,823.0,1.0,0,622.0,1,141.0,1,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:08:48,816.75,1.0,0,611.5,1,145.75,1,0.0,0,0.75,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:08:56,810.5,1.0,0,601.0,1,150.5,1,0.0,0,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:09:04,809.75,1.0,0,601.0,1,154.25,1,0.0,0,0.25,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:09:12,809.0,1.0,0,601.0,1,158.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:09:20,833.5,1.0,0,613.5,1,162.5,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:09:28,852.0,1.0,0,634.0,1,162.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:09:36,804.0,1.0,0,602.0,1,149.0,1,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:09:44,789.25,1.0,0,560.5,1,158.0,1,0.0,0,0.75,0,0.0,0,3.5,0,11.0,1,2.25,0
2014-04-01 02:09:52,774.5,1.0,0,519.0,1,167.0,1,0.0,0,0.5,0,0.0,0,7.0,0,22.0,1,4.5,0
2014-04-01 02:10:00,814.0,1.0,0,617.0,1,147.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:10:08,932.0,118.0,1,610.0,1,161.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:10:16,919.0,115.0,1,616.0,1,137.0,1,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:10:24,890.0,116.0,1,573.0,1,146.0,1,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:10:32,834.0,115.0,1,517.0,1,158.0,1,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:10:40,992.0,121.0,1,669.0,1,153.0,1,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:10:48,987.0,115.0,1,655.0,1,149.0,1,0.0,0,1.0,0,0.0,0,14.0,0,0.0,0,0.0,0
2014-04-01 02:10:56,909.0,123.0,1,589.0,1,152.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:11:04,1929.0,119.0,1,588.0,1,1163.0,1,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:11:12,1971.0,119.0,1,569.0,1,1223.0,1,0.0,0,1.0,0,0.0,0,12.0,0,0.0,0,0.0,0
2014-04-01 02:11:20,3083.0,120.0,1,668.0,1,1154.0,1,0.0,0,1085.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:11:28,2936.0,116.0,1,516.0,1,1179.0,1,0.0,0,1076.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:11:36,2997.5,116.0,1,594.5,1,1161.5,1,0.0,0,1076.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:11:44,3059.0,116.0,1,673.0,1,1144.0,1,0.0,0,1076.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:11:52,3152.0,124.0,1,680.0,1,1190.0,1,0.0,0,1100.0,1,0.0,0,0.0,0,0.0,0,8.0,0
2014-04-01 02:12:00,3014.0,118.0,1,598.0,1,1150.0,1,0.0,0,1099.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:12:08,3038.0,121.0,1,554.0,1,1167.0,1,0.0,0,1127.0,1,0.0,0,14.0,0,0.0,0,0.0,0
2014-04-01 02:12:16,2459.0,116.0,1,0.0,0,1187.0,1,0.0,0,1114.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:12:24,1401.0,124.0,1,0.0,0,1232.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:12:32,1348.0,109.0,1,0.0,0,1187.0,1,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:12:40,1335.0,124.0,1,0.0,0,1165.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:12:48,1322.0,116.0,1,0.0,0,1158.0,1,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:12:56,1353.0,124.0,1,0.0,0,1164.0,1,0.0,0,0.0,0,0.0,0,15.0,0,0.0,0,0.0,0
2014-04-01 02:13:04,1401.0,119.0,1,0.0,0,1219.0,1,0.0,0,0.0,0,0.0,0,16.0,0,0.0,0,0.0,0
2014-04-01 02:13:12,1406.0,117.0,1,0.0,0,1236.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:13:20,1370.0,113.0,1,0.0,0,1188.0,1,0.0,0,0.0,0,0.0,0,14.0,0,0.0,0,0.0,0
2014-04-01 02:13:28,1322.0,117.0,1,0.0,0,1142.0,1,0.0,0,1.0,0,0.0,0,12.0,0,0.0,0,0.0,0
2014-04-01 02:13:36,1357.25,118.5,1,0.0,0,1166.75,1,0.0,0,0.5,0,0.0,0,6.0,0,11.0,1,0.0,0
2014-04-01 02:13:44,1392.5,120.0,1,0.0,0,1191.5,1,0.0,0,0.0,0,0.0,0,0.0,0,22.0,1,0.0,0
2014-04-01 02:13:52,1380.0,119.0,1,0.0,0,1208.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:14:00,1365.5,120.0,1,0.0,0,1190.5,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:14:08,1351.0,121.0,1,0.0,0,1173.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:14:16,1409.0,126.0,1,0.0,0,1230.0,1,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:14:24,1377.0,115.0,1,0.0,0,1199.0,1,0.0,0,0.0,0,0.0,0,17.0,0,0.0,0,0.0,0
2014-04-01 02:14:32,1373.0,123.0,1,0.0,0,1191.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:14:40,1341.0,122.0,1,0.0,0,1162.5,1,0.0,0,1.0,0,0.0,0,7.5,0,0.0,0,0.0,0
2014-04-01 02:14:48,1349.25,120.0,1,0.0,0,1170.5,1,0.0,0,0.5,0,0.0,0,7.5,0,0.0,0,0.0,0
2014-04-01 02:14:56,1357.5,118.0,1,0.0,0,1178.5,1,0.0,0,0.0,0,0.0,0,7.5,0,0.0,0,0.0,0
2014-04-01 02:15:04,1390.0,124.0,1,0.0,0,1167.0,1,0.0,0,1.0,0,0.0,0,0.0,0,47.0,1,0.0,0
2014-04-01 02:15:12,1299.0,129.0,1,0.0,0,1120.0,1,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:15:20,1386.0,116.0,1,0.0,0,1202.0,1,0.0,0,0.0,0,0.0,0,17.0,0,0.0,0,0.0,0
2014-04-01 02:15:28,1442.0,115.0,1,0.0,0,1257.0,1,0.0,0,0.0,0,0.0,0,16.0,0,0.0,0,0.0,0
2014-04-01 02:15:36,1395.0,112.0,1,0.0,0,1226.0,1,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:15:44,1384.0,112.0,1,0.0,0,1203.0,1,0.0,0,0.0,0,0.0,0,13.0,0,0.0,0,0.0,0
2014-04-01 02:15:52,1356.0,118.0,1,0.0,0,1172.0,1,0.0,0,1.0,0,0.0,0,15.0,0,0.0,0,0.0,0
2014-04-01 02:16:00,1377.5,118.5,1,0.0,0,1198.5,1,0.0,0,1.0,0,0.0,0,7.5,0,0.0,0,0.0,0
2014-04-01 02:16:08,1399.0,119.0,1,0.0,0,1225.0,1,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:16:16,1359.0,117.0,1,0.0,0,1191.5,1,0.0,0,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:16:24,318.0,126.0,1,0.0,0,142.0,1,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:16:32,314.5,121.25,1,0.0,0,143.75,1,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:16:40,311.0,116.5,1,0.0,0,145.5,1,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:16:48,320.0,117.0,1,0.0,0,152.0,1,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:16:56,341.0,127.0,1,0.0,0,148.0,1,0.0,0,0.0,0,0.0,0,15.0,0,0.0,0,0.0,0
2014-04-01 02:17:04,330.5,122.5,1,0.0,0,148.5,1,0.0,0,0.25,0,0.0,0,7.5,0,0.0,0,0.0,0
2014-04-01 02:17:12,320.0,118.0,1,0.0,0,149.0,1,0.0,0,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:17:20,335.0,119.0,1,0.0,0,151.0,1,0.0,0,1.0,0,0.0,0,13.0,0,0.0,0,0.0,0
2014-04-01 02:17:28,343.0,130.0,1,0.0,0,151.0,1,0.0,0,1.0,0,0.0,0,13.0,0,0.0,0,0.0,0
2014-04-01 02:17:36,312.0,110.0,1,0.0,0,153.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:17:44,309.0,120.0,1,0.0,0,139.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:17:52,331.0,117.0,1,0.0,0,163.0,1,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:18:00,342.0,119.0,1,0.0,0,147.0,1,0.0,0,1.0,0,0.0,0,17.0,0,0.0,0,0.0,0
2014-04-01 02:18:08,324.0,111.0,1,0.0,0,160.0,1,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:18:16,336.0,129.0,1,0.0,0,152.0,1,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:18:24,300.0,119.0,1,0.0,0,138.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:18:32,313.0,117.0,1,0.0,0,137.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:18:40,368.0,122.0,1,0.0,0,136.0,1,0.0,0,1.0,0,0.0,0,15.0,0,45.0,1,0.0,0
2014-04-01 02:18:48,320.5,119.5,1,0.0,0,146.0,1,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,4.5,0
2014-04-01 02:18:56,315.0,114.0,1,0.0,0,147.0,1,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:19:04,335.0,118.5,1,0.0,0,157.5,1,0.0,0,0.5,0,0.0,0,6.5,0,0.0,0,0.0,0
2014-04-01 02:19:12,355.0,123.0,1,0.0,0,168.0,1,0.0,0,0.0,0,0.0,0,13.0,0,0.0,0,0.0,0
2014-04-01 02:19:20,341.0,116.0,1,0.0,0,152.5,1,0.0,0,0.0,0,0.0,0,14.0,0,0.0,0,0.0,0
2014-04-01 02:19:28,324.0,124.0,1,0.0,0,137.0,1,0.0,0,0.0,0,0.0,0,14.0,0,0.0,0,0.0,0
2014-04-01 02:19:36,346.0,123.0,1,0.0,0,165.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:19:44,325.0,118.0,1,0.0,0,150.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:19:52,346.5,120.0,1,0.0,0,139.0,1,0.0,0,0.5,0,0.0,0,7.5,0,22.5,1,4.5,0
2014-04-01 02:20:00,311.0,113.0,1,0.0,0,144.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:20:08,330.0,119.0,1,0.0,0,159.0,1,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:20:16,353.0,111.0,1,0.0,0,143.0,1,0.0,0,1.0,0,0.0,0,0.0,0,43.0,1,0.0,0
2014-04-01 02:20:24,207.0,1.0,0,0.0,0,156.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:20:32,206.22222222222223,1.0,0,0.0,0,155.44444444444446,1,0.0,0,0.1111111111111111,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:20:40,205.44444444444446,1.0,0,0.0,0,154.88888888888889,1,0.0,0,0.2222222222222222,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:20:48,204.66666666666666,1.0,0,0.0,0,154.33333333333334,1,0.0,0,0.3333333333333333,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:20:56,203.88888888888889,1.0,0,0.0,0,153.77777777777777,1,0.0,0,0.4444444444444444,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:21:04,203.11111111111111,1.0,0,0.0,0,153.22222222222223,1,0.0,0,0.5555555555555556,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:21:12,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:21:20,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:21:28,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:21:36,200.0,1.0,0,0.0,0,151.0,1,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:21:44,200.5,1.0,0,0.0,0,151.5,1,0.0,0,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:21:52,201.0,1.0,0,0.0,0,152.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:22:00,224.0,1.0,0,0.0,0,175.0,1,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:22:08,215.0,1.0,0,0.0,0,157.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:22:16,209.0,1.0,0,0.0,0,151.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:22:24,199.0,1.0,0,0.0,0,140.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,10.0,0
2014-04-01 02:22:32,213.0,1.0,0,0.0,0,148.0,1,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:22:40,207.0,1.0,0,0.0,0,156.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:22:48,201.0,1.0,0,0.0,0,150.0,1,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:22:56,216.0,1.0,0,0.0,0,145.0,1,0.0,0,0.0,0,0.0,0,14.0,0,0.0,0,0.0,0
2014-04-01 02:23:04,255.0,1.0,0,0.0,0,158.0,1,0.0,0,1.0,0,0.0,0,0.0,0,44.0,1,0.0,0
2014-04-01 02:23:12,208.0,1.0,0,0.0,0,153.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:23:20,201.0,1.0,0,0.0,0,153.0,1,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:23:28,197.5,1.0,0,0.0,0,140.0,1,0.0,0,0.5,0,0.0,0,7.0,0,0.0,0,0.0,0
2014-04-01 02:23:36,208.0,1.0,0,0.0,0,147.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:23:44,217.0,1.0,0,0.0,0,167.0,1,0.0,0,0.0,0,0.0,0,0.0,0,22.5,1,0.0,0
2014-04-01 02:23:52,255.0,1.0,0,0.0,0,154.0,1,0.0,0,1.0,0,0.0,0,0.0,0,45.0,1,9.0,0
2014-04-01 02:24:00,209.0,1.0,0,0.0,0,159.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:24:08,192.0,1.0,0,0.0,0,138.0,1,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:24:16,231.0,1.0,0,0.0,0,171.0,1,0.0,0,1.0,0,0.0,0,14.0,0,0.0,0,0.0,0
2014-04-01 02:24:24,256.0,1.0,0,0.0,0,138.0,1,0.0,0,1.0,0,0.0,0,16.0,0,43.0,1,0.0,0
2014-04-01 02:24:32,182.0,1.0,0,0.0,0,129.0,1,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:24:40,263.0,1.0,0,0.0,0,161.0,1,0.0,0,1.0,0,0.0,0,0.0,0,44.0,1,0.0,0
2014-04-01 02:24:48,202.0,1.0,0,0.0,0,154.0,1,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:24:56,191.0,1.0,0,0.0,0,136.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:25:04,213.0,1.0,0,0.0,0,158.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:25:12,51.0,1.0,0,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:25:20,73.0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,17.0,0,0.0,0,0.0,0
2014-04-01 02:25:28,89.0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,44.0,1,0.0,0
2014-04-01 02:25:36,53.0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:25:44,75.0,1.0,0,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,14.0,0,0.0,0,0.0,0
2014-04-01 02:25:52,63.0,1.0,0,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,15.0,0,0.0,0,0.0,0
2014-04-01 02:26:00,67.0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,14.0,0,0.0,0,0.0,0
2014-04-01 02:26:08,59.0,1.0,0,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:26:16,56.5,1.0,0,0.0,0,0.0,0,0.0,0,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:26:24,54.0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:26:32,51.0,1.0,0,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:26:40,54.0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:26:48,118.0,1.0,0,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,15.0,0,46.0,1,0.0,0
2014-04-01 02:26:56,48.0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:27:04,56.5,1.0,0,0.0,0,0.0,0,0.0,0,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:27:12,57.25,1.0,0,0.0,0,0.0,0,0.0,0,0.25,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:27:20,58.0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:27:28,130.0,1.0,0,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,15.0,0,47.0,1,0.0,0
2014-04-01 02:27:36,46.0,1.0,0,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:27:44,76.0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,15.0,0,0.0,0,0.0,0
2014-04-01 02:27:52,47.0,2.0,0,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:28:00,51.0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:28:08,65.0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,11.0,0
2014-04-01 02:28:16,1180.0,1.0,0,0.0,0,0.0,0,0.0,0,1079.0,1,0.0,0,0.0,0,48.0,1,0.0,0
2014-04-01 02:28:24,1181.5,1.0,0,0.0,0,0.0,0,0.0,0,1090.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:28:32,1183.0,1.0,0,0.0,0,0.0,0,0.0,0,1108.0,1,0.0,0,13.0,0,0.0,0,0.0,0
2014-04-01 02:28:40,609.5,1.0,0,0.0,0,0.0,0,0.0,0,557.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:28:48,66.0,1.0,0,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:28:56,135.0,1.0,0,0.0,0,0.0,0,79.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:29:04,132.0,1.0,0,0.0,0,0.0,0,77.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:29:12,142.0,1.0,0,0.0,0,0.0,0,85.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:29:20,130.0,1.0,0,0.0,0,0.0,0,80.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:29:28,250.0,120.0,1,0.0,0,0.0,0,81.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:29:36,240.0,121.0,1,0.0,0,0.0,0,72.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:29:44,251.5,121.5,1,0.0,0,0.0,0,76.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:29:52,263.0,122.0,1,0.0,0,0.0,0,80.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:30:00,256.0,115.0,1,0.0,0,0.0,0,82.0,1,0.0,0,0.0,0,12.0,0,0.0,0,0.0,0
2014-04-01 02:30:08,246.0,118.0,1,0.0,0,0.0,0,80.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:30:16,297.0,118.0,1,0.0,0,0.0,0,75.0,1,0.0,0,0.0,0,0.0,0,48.0,1,0.0,0
2014-04-01 02:30:24,244.0,112.0,1,0.0,0,0.0,0,82.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:30:32,258.0,116.5,1,0.0,0,0.0,0,81.5,1,0.5,0,0.0,0,7.5,0,0.0,0,0.0,0
2014-04-01 02:30:40,272.0,121.0,1,0.0,0,0.0,0,81.0,1,0.0,0,0.0,0,15.0,0,0.0,0,0.0,0
2014-04-01 02:30:48,266.0,125.0,1,0.0,0,0.0,0,80.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:30:56,274.0,121.0,1,0.0,0,0.0,0,82.0,1,1.0,0,0.0,0,14.0,0,0.0,0,0.0,0
2014-04-01 02:31:04,277.875,120.75,1,0.0,0,0.0,0,81.75,1,0.875,0,0.0,0,13.875,0,5.25,0,0.0,0
2014-04-01 02:31:12,281.75,120.5,1,0.0,0,0.0,0,81.5,1,0.75,0,0.0,0,13.75,0,10.5,1,0.0,0
2014-04-01 02:31:20,285.625,120.25,1,0.0,0,0.0,0,81.25,1,0.625,0,0.0,0,13.625,0,15.75,1,0.0,0
2014-04-01 02:31:28,289.5,120.0,1,0.0,0,0.0,0,81.0,1,0.5,0,0.0,0,13.5,0,21.0,1,0.0,0
2014-04-01 02:31:36,293.375,119.75,1,0.0,0,0.0,0,80.75,1,0.375,0,0.0,0,13.375,0,26.25,1,0.0,0
2014-04-01 02:31:44,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
