Time,Aggregate,Fridge,Fridge_ON,Chest_Freezer,Chest_Freezer_ON,Upright_Freezer,Upright_Freezer_ON,Tumble_Dryer,Tumble_Dryer_ON,Washing_Machine,Washing_Machine_ON,Dishwasher,Dishwasher_ON,Computer_Site,Computer_Site_ON,Television_Site,Television_Site_ON,Electric_Heater,Electric_Heater_ON
2014-04-01 01:24:32,1254.5,1.0,0,0.0,0,1197.0,1,0.0,0,0.5,0,0.0,0,0.0,0,0.0,0,4.5,0
2014-04-01 01:24:40,1263.0,1.0,0,0.0,0,1208.75,1,0.0,0,0.25,0,0.0,0,0.0,0,0.0,0,2.25,0
2014-04-01 01:24:48,1271.5,1.0,0,0.0,0,1220.5,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:24:56,1257.0,1.0,0,0.0,0,1147.0,1,0.0,0,0.0,0,0.0,0,15.0,1,43.0,1,0.0,0
2014-04-01 01:25:04,1277.0,1.0,0,0.0,0,1181.0,1,0.0,0,1.0,0,0.0,0,0.0,0,44.0,1,0.0,0
2014-04-01 01:25:12,1233.0,1.0,0,0.0,0,1175.0,1,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:25:20,1271.0,1.0,0,0.0,0,1200.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,9.0,0
2014-04-01 01:25:28,1264.0,1.0,0,0.0,0,1207.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:25:36,1238.0,1.0,0,0.0,0,1197.0,1,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:25:44,1266.0,1.0,0,0.0,0,1212.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:25:52,1271.0,1.0,0,0.0,0,1204.0,1,0.0,0,1.0,0,0.0,0,13.0,1,0.0,0,0.0,0
2014-04-01 01:26:00,1218.0,1.0,0,0.0,0,1162.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:26:08,1203.5,1.0,0,0.0,0,1150.5,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:26:16,1189.0,1.0,0,0.0,0,1139.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:26:24,1244.0,1.0,0,0.0,0,1191.0,1,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:26:32,1258.0,1.0,0,0.0,0,1141.0,1,0.0,0,0.0,0,0.0,0,15.0,1,47.0,1,0.0,0
2014-04-01 01:26:40,1190.0,1.0,0,0.0,0,1139.0,1,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:26:48,1249.0,1.0,0,0.0,0,1196.0,1,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:26:56,1253.5,1.0,0,0.0,0,1194.5,1,0.0,0,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:27:04,1258.0,1.0,0,0.0,0,1193.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:27:12,1238.0,1.0,0,0.0,0,1182.0,1,0.0,0,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:27:20,1204.0,1.0,0,0.0,0,1147.0,1,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:27:28,1259.0,1.0,0,0.0,0,1202.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:27:36,1233.0,1.0,0,0.0,0,1174.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:27:44,1204.0,1.0,0,0.0,0,1157.0,1,0.0,0,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:27:52,1209.0,1.0,0,0.0,0,1162.0,1,0.0,0,0.75,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:28:00,1214.0,1.0,0,0.0,0,1167.0,1,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:28:08,1245.0,1.0,0,0.0,0,1197.0,1,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:28:16,1307.5,1.0,0,0.0,0,1236.0,1,0.0,0,0.0,0,0.0,0,8.5,0,0.0,0,5.0,0
2014-04-01 01:28:24,1253.0,1.0,0,0.0,0,1204.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:28:32,1249.0,1.0,0,0.0,0,1192.0,1,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:28:40,1275.0,1.0,0,0.0,0,1208.0,1,0.0,0,0.0,0,0.0,0,14.0,1,0.0,0,0.0,0
2014-04-01 01:28:48,1263.0,1.0,0,0.0,0,1185.0,1,0.0,0,0.0,0,0.0,0,14.0,1,0.0,0,0.0,0
2014-04-01 01:28:56,1236.0,1.0,0,0.0,0,1169.5,1,0.0,0,0.25,0,0.0,0,7.0,0,0.0,0,0.0,0
2014-04-01 01:29:04,1209.0,1.0,0,0.0,0,1154.0,1,0.0,0,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:29:12,1221.5,1.0,0,0.0,0,1159.5,1,0.0,0,0.25,0,0.0,0,0.0,0,0.0,0,4.5,0
2014-04-01 01:29:20,1234.0,1.0,0,0.0,0,1165.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,9.0,0
2014-04-01 01:29:28,1801.0,1.0,0,0.0,0,1168.5,1,0.0,0,573.5,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:29:36,2122.25,30.25,1,0.0,0,1194.75,1,0.0,0,839.75,1,0.0,0,0.0,0,0.0,0,2.5,0
2014-04-01 01:29:44,2443.5,59.5,1,0.0,0,1221.0,1,0.0,0,1106.0,1,0.0,0,0.0,0,0.0,0,5.0,0
2014-04-01 01:29:52,2464.0,128.0,1,0.0,0,1200.0,1,0.0,0,1081.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:30:00,2413.0,121.0,1,0.0,0,1184.0,1,0.0,0,1055.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:30:08,2488.0,123.0,1,0.0,0,1210.0,1,0.0,0,1086.0,1,0.0,0,14.0,1,0.0,0,0.0,0
2014-04-01 01:30:16,2384.0,120.0,1,0.0,0,1124.0,1,0.0,0,1091.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:30:24,2484.0,119.0,1,0.0,0,1222.0,1,0.0,0,1090.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:30:32,2519.0,120.0,1,0.0,0,1226.0,1,0.0,0,1116.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:30:40,2509.0,126.0,1,0.0,0,1193.0,1,0.0,0,1141.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:30:48,2477.0,120.0,1,0.0,0,1160.0,1,0.0,0,1135.0,1,0.0,0,15.0,1,0.0,0,0.0,0
2014-04-01 01:30:56,2538.0,123.0,1,0.0,0,1206.0,1,0.0,0,1149.0,1,0.0,0,0.0,0,0.0,0,9.0,0
2014-04-01 01:31:04,2425.0,113.0,1,0.0,0,1151.0,1,0.0,0,1106.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:31:12,2492.0,122.0,1,0.0,0,1237.0,1,0.0,0,1081.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:31:20,1681.0,121.25,1,0.0,0,691.25,1,0.0,0,817.5,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:31:28,870.0,120.5,1,0.0,0,145.5,1,0.0,0,554.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:31:36,335.0,126.0,1,0.0,0,159.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:31:44,329.0,126.5,1,0.0,0,148.0,1,0.0,0,0.5,0,0.0,0,0.0,0,0.0,0,5.0,0
2014-04-01 01:31:52,323.0,127.0,1,0.0,0,137.0,1,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,10.0,0
2014-04-01 01:32:00,334.0,125.0,1,0.0,0,148.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:32:08,335.0,120.0,1,0.0,0,160.0,1,0.0,0,1.0,0,0.0,0,14.0,1,0.0,0,0.0,0
2014-04-01 01:32:16,319.0,121.0,1,0.0,0,145.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:32:24,325.0,121.0,1,0.0,0,154.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:32:32,331.0,124.0,1,0.0,0,144.0,1,0.0,0,1.0,0,0.0,0,14.0,1,0.0,0,0.0,0
2014-04-01 01:32:40,329.0,115.0,1,0.0,0,163.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:32:48,342.0,111.0,1,0.0,0,158.0,1,0.0,0,0.0,0,0.0,0,16.0,1,0.0,0,0.0,0
2014-04-01 01:32:56,346.0,118.0,1,0.0,0,157.5,1,0.0,0,0.5,0,0.0,0,16.5,1,0.0,0,0.0,0
2014-04-01 01:33:04,350.0,125.0,1,0.0,0,157.0,1,0.0,0,1.0,0,0.0,0,17.0,1,0.0,0,0.0,0
2014-04-01 01:33:12,337.5,110.5,1,0.0,0,149.5,1,0.0,0,0.5,0,0.0,0,0.0,0,23.5,1,0.0,0
2014-04-01 01:33:20,335.25,118.75,1,0.0,0,150.25,1,0.0,0,0.75,0,0.0,0,0.0,0,11.75,1,0.0,0
2014-04-01 01:33:28,333.0,127.0,1,0.0,0,151.0,1,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:33:36,311.0,113.5,1,0.0,0,148.0,1,0.0,0,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:33:44,322.0,125.0,1,0.0,0,146.0,1,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:33:52,334.0,119.0,1,0.0,0,159.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:34:00,326.5,118.75,1,0.0,0,151.0,1,0.0,0,0.25,0,0.0,0,3.75,0,0.0,0,0.0,0
2014-04-01 01:34:08,319.0,118.5,1,0.0,0,143.0,1,0.0,0,0.5,0,0.0,0,7.5,0,0.0,0,0.0,0
2014-04-01 01:34:16,323.5,118.75,1,0.0,0,147.5,1,0.0,0,0.75,0,0.0,0,3.75,0,0.0,0,0.0,0
2014-04-01 01:34:24,328.0,119.0,1,0.0,0,152.0,1,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:34:32,323.0,121.0,1,0.0,0,152.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:34:40,324.0,117.0,1,0.0,0,145.0,1,0.0,0,1.0,0,0.0,0,13.0,1,0.0,0,0.0,0
2014-04-01 01:34:48,325.0,121.0,1,0.0,0,154.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:34:56,318.0,113.0,1,0.0,0,147.5,1,0.0,0,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:35:04,322.0,112.0,1,0.0,0,151.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:35:12,323.0,114.0,1,0.0,0,155.0,1,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:35:20,326.0,118.0,1,0.0,0,164.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:35:28,379.0,122.0,1,0.0,0,157.0,1,0.0,0,0.0,0,0.0,0,0.0,0,45.0,1,0.0,0
2014-04-01 01:35:36,323.0,129.0,1,0.0,0,140.0,1,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:35:44,313.0,113.0,1,0.0,0,141.0,1,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:35:52,345.5,121.0,1,0.0,0,170.0,1,0.0,0,0.0,0,0.0,0,14.0,1,0.0,0,0.0,0
2014-04-01 01:36:00,378.0,122.0,1,0.0,0,156.0,1,0.0,0,1.0,0,0.0,0,0.0,0,47.0,1,0.0,0
2014-04-01 01:36:08,306.0,125.0,1,0.0,0,133.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:36:16,312.0,118.0,1,0.0,0,146.0,1,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:36:24,322.0,121.0,1,0.0,0,143.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:36:32,352.0,121.0,1,0.0,0,161.0,1,0.0,0,0.0,0,0.0,0,15.0,1,0.0,0,0.0,0
2014-04-01 01:36:40,316.0,123.0,1,0.0,0,148.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:36:48,351.0,122.0,1,0.0,0,161.0,1,0.0,0,1.0,0,0.0,0,15.0,1,0.0,0,0.0,0
2014-04-01 01:36:56,309.0,105.0,1,0.0,0,152.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:37:04,349.0,118.0,1,0.0,0,164.0,1,0.0,0,1.0,0,0.0,0,14.0,1,0.0,0,0.0,0
2014-04-01 01:37:12,330.5,117.0,1,0.0,0,154.25,1,0.0,0,1.0,0,0.0,0,7.0,0,0.0,0,0.0,0
2014-04-01 01:37:20,312.0,116.0,1,0.0,0,144.5,1,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:37:28,341.0,127.0,1,0.0,0,159.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:37:36,311.0,117.0,1,0.0,0,138.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:37:44,317.5,125.0,1,0.0,0,147.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:37:52,324.0,114.0,1,0.0,0,155.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:38:00,335.0,119.0,1,0.0,0,146.0,1,0.0,0,0.0,0,0.0,0,13.0,1,0.0,0,0.0,0
2014-04-01 01:38:08,316.0,120.0,1,0.0,0,154.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:38:16,320.0,117.0,1,0.0,0,148.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:38:24,345.0,115.0,1,0.0,0,166.0,1,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,10.0,0
2014-04-01 01:38:32,305.0,122.0,1,0.0,0,139.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:38:40,327.0,121.0,1,0.0,0,148.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:38:48,326.0,118.0,1,0.0,0,145.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:38:56,326.0,125.0,1,0.0,0,149.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:39:04,328.0,122.0,1,0.0,0,162.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:39:12,336.0,118.0,1,0.0,0,164.0,1,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:39:20,319.0,112.0,1,0.0,0,154.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:39:28,210.0,1.0,0,0.0,0,156.0,1,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:39:36,214.0,1.0,0,0.0,0,155.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:39:44,199.0,1.0,0,0.0,0,154.0,1,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:39:52,219.0,1.0,0,0.0,0,154.0,1,0.0,0,0.0,0,0.0,0,15.0,1,0.0,0,0.0,0
2014-04-01 01:40:00,202.0,1.0,0,0.0,0,155.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:40:08,199.0,1.0,0,0.0,0,150.0,1,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:40:16,202.0,1.0,0,0.0,0,152.0,1,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:40:24,194.5,1.0,0,0.0,0,136.0,1,0.0,0,1.0,0,0.0,0,6.5,0,0.0,0,0.0,0
2014-04-01 01:40:32,187.0,1.0,0,0.0,0,120.0,1,0.0,0,1.0,0,0.0,0,13.0,1,0.0,0,0.0,0
2014-04-01 01:40:40,202.0,1.0,0,0.0,0,152.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:40:48,198.0,1.0,0,0.0,0,140.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:40:56,246.0,1.0,0,0.0,0,137.0,1,0.0,0,1.0,0,0.0,0,0.0,0,43.0,1,9.0,0
2014-04-01 01:41:04,204.0,1.0,0,0.0,0,152.0,1,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:41:12,224.0,1.0,0,0.0,0,150.0,1,0.0,0,1.0,0,0.0,0,15.0,1,0.0,0,0.0,0
2014-04-01 01:41:20,198.0,1.0,0,0.0,0,148.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:41:28,211.75,1.0,0,0.0,0,145.25,1,0.0,0,0.25,0,0.0,0,4.0,0,11.25,1,0.0,0
2014-04-01 01:41:36,225.5,1.0,0,0.0,0,142.5,1,0.0,0,0.5,0,0.0,0,8.0,0,22.5,1,0.0,0
2014-04-01 01:41:44,216.25,1.0,0,0.0,0,150.75,1,0.0,0,0.75,0,0.0,0,4.0,0,11.25,1,0.0,0
2014-04-01 01:41:52,207.0,1.0,0,0.0,0,159.0,1,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:42:00,210.0,1.0,0,0.0,0,137.0,1,0.0,0,0.0,0,0.0,0,14.0,1,0.0,0,0.0,0
2014-04-01 01:42:08,196.0,1.0,0,0.0,0,135.0,1,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:42:16,192.0,1.0,0,0.0,0,146.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:42:24,199.0,1.0,0,0.0,0,146.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:42:32,1284.0,1.0,0,0.0,0,1185.0,1,0.0,0,1.0,0,0.0,0,0.0,0,44.0,1,0.0,0
2014-04-01 01:42:40,1323.0,1.0,0,0.0,0,1224.0,1,0.0,0,0.0,0,0.0,0,0.0,0,40.0,1,0.0,0
2014-04-01 01:42:48,1281.0,1.0,0,0.0,0,1232.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:42:56,1371.0,1.0,0,0.0,0,1267.0,1,0.0,0,0.0,0,0.0,0,0.0,0,42.0,1,10.0,0
2014-04-01 01:43:04,1232.0,1.0,0,0.0,0,1182.0,1,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:43:12,1213.0,1.0,0,0.0,0,1150.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:43:20,1243.0,1.0,0,0.0,0,1191.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:43:28,1199.0,1.0,0,0.0,0,1149.0,1,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:43:36,1252.0,1.0,0,0.0,0,1200.0,1,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:43:44,1332.0,1.0,0,0.0,0,1209.0,1,0.0,0,1.0,0,0.0,0,17.0,1,48.0,1,0.0,0
2014-04-01 01:43:52,1262.0,1.0,0,0.0,0,1207.0,1,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:44:00,1295.0,1.0,0,0.0,0,1212.0,1,0.0,0,0.5,0,0.0,0,0.0,0,25.0,1,0.0,0
2014-04-01 01:44:08,1273.0,1.0,0,0.0,0,1221.0,1,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:44:16,1263.0,1.0,0,0.0,0,1210.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:44:24,1222.0,1.0,0,0.0,0,1175.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:44:32,1313.0,1.0,0,0.0,0,1185.0,1,81.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:44:40,1332.0,1.0,0,0.0,0,1162.0,1,78.0,1,0.0,0,0.0,0,0.0,0,42.0,1,0.0,0
2014-04-01 01:44:48,1330.0,1.0,0,0.0,0,1187.0,1,85.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:44:56,1268.0,1.0,0,0.0,0,1133.0,1,84.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:45:04,1319.0,1.0,0,0.0,0,1199.0,1,76.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:45:12,1340.0,1.0,0,0.0,0,1207.0,1,76.0,1,0.5,0,0.0,0,7.5,0,0.0,0,0.0,0
2014-04-01 01:45:20,1361.0,1.0,0,0.0,0,1215.0,1,76.0,1,0.0,0,0.0,0,15.0,1,0.0,0,0.0,0
2014-04-01 01:45:28,1371.0,1.0,0,0.0,0,1235.0,1,83.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:45:36,1325.0,1.0,0,0.0,0,1191.0,1,80.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:45:44,1263.0,1.0,0,0.0,0,1133.0,1,80.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:45:52,1318.0,1.0,0,0.0,0,1180.0,1,78.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:46:00,1299.0,1.0,0,0.0,0,1159.0,1,79.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:46:08,1321.0,1.0,0,0.0,0,1175.0,1,81.0,1,0.0,0,0.0,0,16.0,1,0.0,0,0.0,0
2014-04-01 01:46:16,1350.5,1.0,0,0.0,0,1188.0,1,80.5,1,0.5,0,0.0,0,8.0,0,21.5,1,0.0,0
2014-04-01 01:46:24,1380.0,1.0,0,0.0,0,1201.0,1,80.0,1,1.0,0,0.0,0,0.0,0,43.0,1,0.0,0
2014-04-01 01:46:32,1365.0,1.0,0,0.0,0,1229.0,1,73.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:46:40,3173.0,1.0,0,1854.0,1,1182.0,1,80.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:46:48,3252.0,1.0,0,1909.0,1,1195.0,1,80.0,1,0.0,0,0.0,0,15.0,1,0.0,0,0.0,0
2014-04-01 01:46:56,3182.0,1.0,0,1864.0,1,1169.0,1,78.0,1,1.0,0,0.0,0,14.0,1,0.0,0,0.0,0
2014-04-01 01:47:04,3137.0,1.0,0,1839.0,1,1172.0,1,79.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:47:12,3084.0,1.0,0,1740.0,1,1194.0,1,82.0,1,0.0,0,0.0,0,13.0,1,0.0,0,0.0,0
2014-04-01 01:47:20,3240.0,1.0,0,1802.0,1,1240.0,1,84.0,1,1.0,0,0.0,0,16.0,1,43.0,1,0.0,0
2014-04-01 01:47:28,3229.5,1.0,0,1792.0,1,1202.0,1,83.0,1,0.0,0,0.0,0,0.0,0,47.0,1,0.0,0
2014-04-01 01:47:36,3219.0,1.0,0,1827.0,1,1236.0,1,80.0,1,1.0,0,0.0,0,15.0,1,0.0,0,0.0,0
2014-04-01 01:47:44,3151.0,1.0,0,1804.0,1,1212.0,1,81.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:47:52,2078.0,1.0,0,1802.0,1,138.0,1,80.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:48:00,2128.0,1.0,0,1823.0,1,165.0,1,81.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:48:08,2079.0,1.0,0,1798.0,1,140.0,1,82.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:48:16,2057.0,1.0,0,1785.0,1,142.0,1,75.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:48:24,2127.0,1.0,0,1836.0,1,160.0,1,79.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:48:32,2077.0,1.0,0,1784.0,1,151.0,1,82.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:48:40,2017.0,1.0,0,1750.0,1,146.0,1,80.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:48:48,2151.0,114.0,1,1743.0,1,156.0,1,73.0,1,0.0,0,0.0,0,15.0,1,0.0,0,0.0,0
2014-04-01 01:48:56,2188.0,118.0,1,1778.5,1,158.5,1,75.0,1,0.5,0,0.0,0,7.5,0,0.0,0,0.0,0
2014-04-01 01:49:04,2225.0,122.0,1,1814.0,1,161.0,1,77.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:49:12,2302.0,128.0,1,1891.0,1,146.0,1,83.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:49:20,2265.0,124.75,1,1863.0,1,151.0,1,83.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:49:28,2217.5,121.5,1,1795.0,1,147.5,1,79.0,1,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:49:36,2153.0,118.0,1,1749.0,1,152.0,1,82.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:49:44,2276.0,120.0,1,1871.0,1,141.0,1,84.0,1,1.0,0,0.0,0,0.0,0,0.0,0,9.0,0
2014-04-01 01:49:52,2150.0,109.0,1,1759.0,1,149.0,1,80.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
