Time,Aggregate,Fridge,Fridge_ON,Fridge_Freezer,Fridge_Freezer_ON,Washing_Machine,Washing_Machine_ON,Dishwasher,Dishwasher_ON,Computer_Site,Computer_Site_ON,Microwave,Microwave_ON,Kettle,Kettle_ON,Router,Router_ON,Hi_Fi,Hi_Fi_ON
2014-04-01 01:25:04,1946.0,1.0,0,1893.0,1,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:25:12,1852.0,1.0,0,1799.0,1,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:25:20,1868.0,1.0,0,1781.3333333333333,1,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:25:28,1839.5,1.0,0,1763.6666666666667,1,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:25:36,1811.0,1.0,0,1746.0,1,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:25:44,1898.0,1.0,0,1840.5,1,0.0,0,0.0,0,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:25:52,1851.0,1.0,0,1759.0,1,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,43.0,1,0.0,0
2014-04-01 01:26:00,1924.0,1.0,0,1868.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:26:08,1868.0,1.0,0,1824.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:26:16,1934.0,129.0,1,1755.0,1,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:26:24,2045.0,114.0,1,1881.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:26:32,3165.0,114.0,1,1900.0,1,0.0,0,0.0,0,1075.0,1,0.0,0,17.0,0,0.0,0,0.0,0
2014-04-01 01:26:40,3098.0,123.0,1,1810.0,1,0.0,0,0.0,0,1113.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:26:48,3073.0,112.0,1,1823.0,1,0.0,0,0.0,0,1081.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:26:56,2974.0,121.0,1,1737.0,1,0.0,0,0.0,0,1074.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:27:04,3124.0,126.0,1,1834.0,1,0.0,0,0.0,0,1113.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:27:12,3095.0,124.0,1,1819.0,1,0.0,0,0.0,0,1098.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:27:20,3017.0,118.0,1,1734.0,1,0.0,0,0.0,0,1060.0,1,0.0,0,0.0,0,45.0,1,0.0,0
2014-04-01 01:27:28,3168.0,119.0,1,1920.0,1,0.0,0,38.0,1,1069.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:27:36,3165.0,118.0,1,1791.0,1,0.0,0,76.0,1,1084.0,1,0.0,0,0.0,0,48.0,1,0.0,0
2014-04-01 01:27:44,3174.0,124.0,1,1817.0,1,0.0,0,79.0,1,1099.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:27:52,3136.0,126.0,1,1770.0,1,0.0,0,80.0,1,1109.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:28:00,1994.0,119.0,1,1747.0,1,0.0,0,79.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:28:08,2002.0,115.0,1,1746.0,1,0.0,0,83.0,1,0.0,0,0.0,0,0.0,0,0.0,0,9.0,0
2014-04-01 01:28:16,2107.0,123.0,1,1836.0,1,0.0,0,80.0,1,1.0,0,0.0,0,15.0,0,0.0,0,0.0,0
2014-04-01 01:28:24,2034.0,122.0,1,1774.0,1,0.0,0,82.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:28:32,2049.0,127.0,1,1781.0,1,0.0,0,80.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:28:40,2036.0,119.0,1,1785.0,1,0.0,0,78.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:28:48,2045.0,111.0,1,1799.0,1,0.0,0,83.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:28:56,2019.0,107.0,1,1784.0,1,0.0,0,80.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:29:04,2101.0,125.0,1,1844.0,1,0.0,0,77.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:29:12,2095.0,122.0,1,1836.0,1,0.0,0,80.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:29:20,503.0,116.0,1,261.0,1,0.0,0,80.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:29:28,516.0,120.0,1,267.0,1,0.0,0,79.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:29:36,522.5,118.5,1,262.5,1,0.0,0,79.0,1,1.0,0,0.0,0,7.5,0,0.0,0,0.0,0
2014-04-01 01:29:44,529.0,117.0,1,258.0,1,0.0,0,79.0,1,1.0,0,0.0,0,15.0,0,0.0,0,0.0,0
2014-04-01 01:29:52,518.0,118.0,1,252.0,1,0.0,0,83.0,1,0.0,0,0.0,0,0.0,0,0.0,0,9.0,0
2014-04-01 01:30:00,521.0,116.0,1,276.0,1,0.0,0,76.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:30:08,478.0,115.0,1,227.0,1,0.0,0,79.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:30:16,515.0,115.0,1,250.0,1,0.0,0,85.0,1,0.0,0,0.0,0,14.0,0,0.0,0,0.0,0
2014-04-01 01:30:24,512.0,120.0,1,268.0,1,0.0,0,77.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:30:32,506.0,119.0,1,257.0,1,0.0,0,76.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:30:40,508.0,119.0,1,231.0,1,0.0,0,84.0,1,1.0,0,0.0,0,0.0,0,0.0,0,9.0,0
2014-04-01 01:30:48,497.5,115.0,1,237.5,1,0.0,0,81.5,1,1.0,0,0.0,0,0.0,0,0.0,0,4.5,0
2014-04-01 01:30:56,487.0,111.0,1,244.0,1,0.0,0,79.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:31:04,500.5,116.5,1,251.0,1,0.0,0,77.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:31:12,490.0,119.0,1,249.0,1,0.0,0,80.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:31:20,576.0,121.0,1,259.0,1,0.0,0,80.0,1,1.0,0,0.0,0,16.0,0,46.0,1,0.0,0
2014-04-01 01:31:28,547.0,122.5,1,262.5,1,0.0,0,79.5,1,0.5,0,0.0,0,8.0,0,23.0,1,0.0,0
2014-04-01 01:31:36,518.0,124.0,1,266.0,1,0.0,0,79.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:31:44,498.0,109.0,1,263.0,1,0.0,0,76.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:31:52,497.22222222222223,109.44444444444444,1,261.3333333333333,1,0.0,0,76.77777777777777,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:32:00,496.44444444444446,109.88888888888889,1,259.6666666666667,1,0.0,0,77.55555555555556,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:32:08,495.6666666666667,110.33333333333333,1,258.0,1,0.0,0,78.33333333333333,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:32:16,494.8888888888889,110.77777777777777,1,256.3333333333333,1,0.0,0,79.11111111111111,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:32:24,494.1111111111111,111.22222222222223,1,254.66666666666666,1,0.0,0,79.88888888888889,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:32:32,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:32:40,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:32:48,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:32:56,491.0,113.0,1,248.0,1,0.0,0,83.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:33:04,493.0,118.0,1,237.0,1,0.0,0,81.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:33:12,490.0,125.0,1,230.0,1,0.0,0,80.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:33:20,487.0,119.0,1,235.0,1,0.0,0,77.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:33:28,527.0,119.0,1,281.0,1,0.0,0,81.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:33:36,523.0,122.0,1,276.0,1,0.0,0,81.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:33:44,498.0,119.0,1,245.0,1,0.0,0,73.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:33:52,507.0,114.0,1,263.0,1,0.0,0,81.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:34:00,540.0,117.0,1,278.0,1,0.0,0,79.0,1,0.0,0,0.0,0,14.0,0,0.0,0,0.0,0
2014-04-01 01:34:08,390.0,1.0,0,244.0,1,0.0,0,80.0,1,1.0,0,0.0,0,15.0,0,0.0,0,0.0,0
2014-04-01 01:34:16,382.0,1.0,0,242.0,1,0.0,0,81.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:34:24,374.0,1.0,0,248.0,1,0.0,0,78.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:34:32,393.5,1.0,0,224.5,1,0.0,0,82.0,1,1.0,0,0.0,0,14.5,0,22.0,1,0.0,0
2014-04-01 01:34:40,370.0,1.0,0,238.0,1,0.0,0,78.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:34:48,412.0,1.0,0,257.0,1,0.0,0,85.0,1,0.0,0,0.0,0,15.0,0,0.0,0,0.0,0
2014-04-01 01:34:56,345.0,1.0,0,218.0,1,0.0,0,78.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:35:04,387.0,1.0,0,255.0,1,0.0,0,78.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:35:12,333.0,1.0,0,195.0,1,0.0,0,81.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:35:20,412.0,1.0,0,266.0,1,0.0,0,81.0,1,1.0,0,0.0,0,16.0,0,0.0,0,0.0,0
2014-04-01 01:35:28,421.0,1.0,0,270.0,1,0.0,0,78.0,1,0.0,0,0.0,0,0.0,0,0.0,0,10.0,1
2014-04-01 01:35:36,377.0,1.0,0,244.0,1,0.0,0,79.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:35:44,408.0,1.0,0,248.0,1,0.0,0,82.0,1,0.0,0,0.0,0,17.0,0,0.0,0,0.0,0
2014-04-01 01:35:52,356.0,1.0,0,217.0,1,0.0,0,79.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:36:00,396.0,1.0,0,256.0,1,0.0,0,85.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:36:08,352.0,1.0,0,224.0,1,0.0,0,76.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:36:16,390.0,1.0,0,259.0,1,0.0,0,80.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:36:24,407.0,1.0,0,276.0,1,0.0,0,77.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:36:32,442.0,1.0,0,264.0,1,0.0,0,80.0,1,0.0,0,0.0,0,0.0,0,44.0,1,0.0,0
2014-04-01 01:36:40,379.0,1.0,0,234.0,1,0.0,0,78.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:36:48,413.0,1.0,0,237.0,1,0.0,0,82.0,1,0.0,0,0.0,0,0.0,0,46.0,1,0.0,0
2014-04-01 01:36:56,399.0,1.0,0,261.0,1,0.0,0,84.0,1,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:37:04,381.0,1.0,0,235.0,1,0.0,0,74.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:37:12,383.5,1.0,0,241.0,1,0.0,0,75.5,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:37:20,386.0,1.0,0,247.0,1,0.0,0,77.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:37:28,346.0,1.0,0,210.0,1,0.0,0,82.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:37:36,354.8888888888889,1.0,0,219.22222222222223,1,0.0,0,81.22222222222223,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:37:44,363.77777777777777,1.0,0,228.44444444444446,1,0.0,0,80.44444444444444,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:37:52,372.6666666666667,1.0,0,237.66666666666666,1,0.0,0,79.66666666666667,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:38:00,381.55555555555554,1.0,0,246.88888888888889,1,0.0,0,78.88888888888889,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:38:08,390.44444444444446,1.0,0,256.1111111111111,1,0.0,0,78.11111111111111,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:38:16,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:38:24,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:38:32,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:38:40,426.0,1.0,0,293.0,1,0.0,0,75.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:38:48,392.0,1.0,0,249.0,1,0.0,0,78.0,1,1.0,0,0.0,0,15.0,0,0.0,0,0.0,0
2014-04-01 01:38:56,364.0,1.0,0,230.0,1,0.0,0,83.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:39:04,363.0,1.0,0,228.0,1,0.0,0,79.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:39:12,375.5,1.0,0,235.0,1,0.0,0,79.0,1,0.0,0,0.0,0,7.5,0,0.0,0,0.0,0
2014-04-01 01:39:20,462.0,1.0,0,286.0,1,0.0,0,78.0,1,1.0,0,0.0,0,0.0,0,43.0,1,0.0,0
2014-04-01 01:39:28,401.0,1.0,0,277.0,1,0.0,0,81.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:39:36,426.0,1.0,0,282.0,1,0.0,0,83.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:39:44,391.5,1.0,0,250.5,1,0.0,0,83.0,1,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:39:52,357.0,1.0,0,219.0,1,0.0,0,83.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:40:00,399.0,1.0,0,274.0,1,0.0,0,77.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:40:08,390.0,1.0,0,259.0,1,0.0,0,78.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:40:16,393.0,1.0,0,275.0,1,0.0,0,81.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:40:24,396.0,1.0,0,268.0,1,0.0,0,79.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:40:32,442.0,1.0,0,252.0,1,0.0,0,80.0,1,1.0,0,0.0,0,14.0,0,43.0,1,0.0,0
2014-04-01 01:40:40,435.875,1.0,0,252.5,1,0.0,0,79.75,1,0.875,0,0.0,0,12.25,0,37.625,1,0.0,0
2014-04-01 01:40:48,429.75,1.0,0,253.0,1,0.0,0,79.5,1,0.75,0,0.0,0,10.5,0,32.25,1,0.0,0
2014-04-01 01:40:56,423.625,1.0,0,253.5,1,0.0,0,79.25,1,0.625,0,0.0,0,8.75,0,26.875,1,0.0,0
2014-04-01 01:41:04,417.5,1.0,0,254.0,1,0.0,0,79.0,1,0.5,0,0.0,0,7.0,0,21.5,1,0.0,0
2014-04-01 01:41:12,411.375,1.0,0,254.5,1,0.0,0,78.75,1,0.375,0,0.0,0,5.25,0,16.125,1,0.0,0
2014-04-01 01:41:20,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:41:28,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:41:36,393.0,1.0,0,256.0,1,0.0,0,78.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:41:44,2570.0,1.0,0,250.0,1,0.0,0,89.0,1,0.0,0,2179.0,1,0.0,0,0.0,0,0.0,0
2014-04-01 01:41:52,2575.0,1.0,0,283.0,1,0.0,0,83.0,1,0.0,0,2155.0,1,0.0,0,0.0,0,0.0,0
2014-04-01 01:42:00,2580.0,1.0,0,242.0,1,0.0,0,78.0,1,1.0,0,2193.0,1,15.0,0,0.0,0,0.0,0
2014-04-01 01:42:08,2596.0,1.0,0,275.0,1,0.0,0,80.0,1,1.0,0,2188.0,1,0.0,0,0.0,0,0.0,0
2014-04-01 01:42:16,2627.0,1.0,0,240.0,1,0.0,0,78.0,1,0.0,0,2259.0,1,0.0,0,0.0,0,0.0,0
2014-04-01 01:42:24,2412.0,1.0,0,205.0,1,0.0,0,79.0,1,0.0,0,2071.0,1,0.0,0,0.0,0,0.0,0
2014-04-01 01:42:32,2558.0,1.0,0,236.0,1,0.0,0,81.0,1,0.0,0,2184.0,1,0.0,0,0.0,0,0.0,0
2014-04-01 01:42:40,396.0,1.0,0,258.0,1,0.0,0,79.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:42:48,390.0,1.0,0,251.0,1,0.0,0,80.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:42:56,370.0,1.0,0,217.0,1,0.0,0,80.0,1,0.0,0,0.0,0,13.0,0,0.0,0,0.0,0
2014-04-01 01:43:04,388.0,1.0,0,235.0,1,0.0,0,80.0,1,549.25,1,0.0,0,13.0,0,0.0,0,0.0,0
2014-04-01 01:43:12,1827.0,1.0,0,604.0,1,0.0,0,75.5,1,1098.5,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:43:20,3001.0,1.0,0,577.0,1,1153.0,1,76.0,1,1149.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:43:28,3060.0,1.0,0,625.0,1,1174.0,1,80.0,1,1134.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:43:36,3138.0,1.0,0,630.0,1,1218.0,1,83.0,1,1110.0,1,0.0,0,0.0,0,42.0,1,0.0,0
2014-04-01 01:43:44,3007.0,1.0,0,570.5,1,1188.5,1,81.0,1,1093.0,1,0.0,0,0.0,0,21.0,1,0.0,0
2014-04-01 01:43:52,2876.0,1.0,0,511.0,1,1159.0,1,79.0,1,1076.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:44:00,3056.5,1.0,0,537.5,1,1230.5,1,79.5,1,1124.5,1,0.0,0,6.5,0,22.5,1,0.0,0
2014-04-01 01:44:08,3060.0,1.0,0,591.0,1,1248.0,1,79.0,1,1101.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:44:16,3012.0,1.0,0,596.0,1,1189.0,1,80.0,1,1091.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:44:24,2989.0,1.0,0,601.0,1,1197.0,1,81.0,1,1054.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:44:32,2993.0,1.0,0,569.5,1,1199.0,1,80.5,1,1092.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:44:40,2997.0,1.0,0,538.0,1,1201.0,1,80.0,1,1130.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:44:48,3065.0,1.0,0,592.0,1,1224.0,1,79.0,1,1115.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:44:56,2568.5,1.0,0,704.0,1,1246.0,1,83.0,1,1107.0,1,0.0,0,15.0,0,0.0,0,0.0,0
2014-04-01 01:45:04,2072.0,116.0,1,632.0,1,1187.0,1,78.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:45:12,2114.0,117.0,1,619.0,1,1232.0,1,75.0,1,1.0,0,0.0,0,14.0,0,0.0,0,0.0,0
2014-04-01 01:45:20,2080.0,128.0,1,624.0,1,1196.0,1,74.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:45:28,2011.0,120.0,1,556.0,1,1195.0,1,77.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:45:36,2017.0,117.0,1,574.0,1,1187.0,1,74.0,1,1.0,0,0.0,0,0.0,0,0.0,0,9.0,0
2014-04-01 01:45:44,1993.0,120.0,1,545.0,1,1192.0,1,78.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:45:52,2037.0,118.5,1,609.0,1,1188.0,1,78.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:46:00,2055.0,117.0,1,617.5,1,1188.0,1,75.0,1,1.0,0,0.0,0,15.0,0,0.0,0,10.0,1
2014-04-01 01:46:08,2105.0,116.0,1,626.0,1,1238.0,1,75.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:46:16,2049.0,112.0,1,575.0,1,1191.0,1,75.0,1,1.0,0,0.0,0,0.0,0,42.0,1,0.0,0
2014-04-01 01:46:24,2094.0,114.0,1,637.0,1,1194.0,1,84.0,1,0.0,0,0.0,0,14.0,0,21.0,1,0.0,0
2014-04-01 01:46:32,2018.0,130.0,1,564.0,1,1190.0,1,80.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:46:40,2030.0,120.0,1,574.0,1,1191.0,1,82.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:46:48,2072.0,106.0,1,605.0,1,1237.0,1,78.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:46:56,2095.0,117.0,1,638.0,1,1208.0,1,79.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:47:04,2076.0,115.0,1,578.0,1,1230.0,1,81.0,1,1.0,0,0.0,0,13.0,0,0.0,0,0.0,0
2014-04-01 01:47:12,1945.0,122.0,1,555.0,1,1124.0,1,82.0,1,1.0,0,0.0,0,13.0,0,0.0,0,0.0,0
2014-04-01 01:47:20,2057.0,117.0,1,573.0,1,1186.0,1,84.0,1,0.0,0,0.0,0,0.0,0,42.0,1,0.0,0
2014-04-01 01:47:28,2047.0,115.0,1,584.0,1,1212.0,1,82.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:47:36,2117.0,137.0,1,656.0,1,1194.0,1,82.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:47:44,2060.0,124.5,1,576.0,1,1189.5,1,77.0,1,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:47:52,2026.25,121.0,1,572.25,1,1180.25,1,78.5,1,0.75,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:48:00,1992.5,117.5,1,568.5,1,1171.0,1,80.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:48:08,2172.0,119.0,1,669.0,1,1238.0,1,84.0,1,0.0,0,0.0,0,13.0,0,0.0,0,0.0,0
2014-04-01 01:48:16,2069.0,129.0,1,599.0,1,1207.0,1,82.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:48:24,1432.0,124.0,1,0.0,0,1174.0,1,78.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:48:32,1475.0,118.0,1,0.0,0,1182.0,1,80.0,1,1.0,0,0.0,0,0.0,0,43.0,1,0.0,0
2014-04-01 01:48:40,1468.0,116.0,1,0.0,0,1207.0,1,78.0,1,0.0,0,0.0,0,14.0,0,0.0,0,0.0,0
2014-04-01 01:48:48,1418.0,116.0,1,0.0,0,1167.0,1,82.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:48:56,1459.0,114.0,1,0.0,0,1175.0,1,84.0,1,0.0,0,0.0,0,0.0,0,43.0,1,0.0,0
2014-04-01 01:49:04,1418.0,117.0,1,0.0,0,1170.0,1,80.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:49:12,1438.0,124.0,1,0.0,0,1180.0,1,79.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:49:20,1492.0,120.0,1,0.0,0,1194.0,1,78.0,1,1.0,0,0.0,0,0.0,0,46.0,1,0.0,0
2014-04-01 01:49:28,1428.0,122.0,1,0.0,0,1181.0,1,82.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:49:36,1464.0,116.0,1,0.0,0,1217.0,1,81.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:49:44,1470.0,121.0,1,0.0,0,1217.0,1,79.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:49:52,1447.0,119.0,1,0.0,0,1185.0,1,83.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:50:00,382.0,115.0,1,0.0,0,144.0,1,82.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:50:08,413.0,130.0,1,0.0,0,164.0,1,78.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:50:16,420.0,122.0,1,0.0,0,160.0,1,82.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
