Time,Aggregate,Appliance1,Appliance1_ON,Appliance2,Appliance2_ON,Appliance3,Appliance3_ON,Appliance4,Appliance4_ON,Appliance5,Appliance5_ON,Appliance6,Appliance6_ON,Appliance7,Appliance7_ON,Appliance8,Appliance8_ON,Appliance9,Appliance9_ON
2014-04-01 01:17:28,209.0,1.0,0,0.0,0,154.0,1,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:17:36,192.0,1.0,0,0.0,0,148.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:17:44,244.0,1.0,0,0.0,0,150.0,1,0.0,0,1.0,0,0.0,0,0.0,0,46.0,1,0.0,0
2014-04-01 01:17:52,201.0,1.0,0,0.0,0,149.0,1,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:18:00,196.0,1.0,0,0.0,0,145.5,1,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:18:08,191.0,1.0,0,0.0,0,142.0,1,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:18:16,225.0,1.0,0,0.0,0,152.0,1,0.0,0,0.0,0,0.0,0,15.0,1,0.0,0,0.0,0
2014-04-01 01:18:24,257.0,1.0,0,0.0,0,158.0,1,0.0,0,1.0,0,0.0,0,0.0,0,46.0,1,0.0,0
2014-04-01 01:18:32,252.75,1.0,0,0.0,0,158.75,1,0.0,0,1.0,0,0.0,0,0.0,0,40.25,1,0.0,0
2014-04-01 01:18:40,248.5,1.0,0,0.0,0,159.5,1,0.0,0,1.0,0,0.0,0,0.0,0,34.5,1,0.0,0
2014-04-01 01:18:48,244.25,1.0,0,0.0,0,160.25,1,0.0,0,1.0,0,0.0,0,0.0,0,28.75,1,0.0,0
2014-04-01 01:18:56,240.0,1.0,0,0.0,0,161.0,1,0.0,0,1.0,0,0.0,0,0.0,0,23.0,1,0.0,0
2014-04-01 01:19:04,235.75,1.0,0,0.0,0,161.75,1,0.0,0,1.0,0,0.0,0,0.0,0,17.25,1,0.0,0
2014-04-01 01:19:12,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:19:20,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:19:28,223.0,1.0,0,0.0,0,164.0,1,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:19:36,237.0,1.0,0,0.0,0,182.0,1,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:19:44,210.0,1.0,0,0.0,0,156.5,1,0.0,0,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:19:52,183.0,1.0,0,0.0,0,131.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:20:00,223.5,1.0,0,0.0,0,149.5,1,0.0,0,1.0,0,0.0,0,0.0,0,21.5,1,0.0,0
2014-04-01 01:20:08,213.25,1.0,0,0.0,0,148.25,1,0.0,0,0.5,0,0.0,0,0.0,0,10.75,1,0.0,0
2014-04-01 01:20:16,203.0,1.0,0,0.0,0,147.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:20:24,225.0,1.0,0,0.0,0,149.0,1,0.0,0,0.0,0,0.0,0,13.0,1,0.0,0,0.0,0
2014-04-01 01:20:32,206.0,1.0,0,0.0,0,142.0,1,0.0,0,0.0,0,0.0,0,13.0,1,0.0,0,0.0,0
2014-04-01 01:20:40,198.5,1.0,0,0.0,0,151.0,1,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:20:48,219.0,1.0,0,0.0,0,151.5,1,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:20:56,214.0,1.0,0,0.0,0,152.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,9.0,0
2014-04-01 01:21:04,212.0,1.0,0,0.0,0,164.0,1,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:21:12,208.0,1.0,0,0.0,0,148.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:21:20,190.0,1.0,0,0.0,0,147.0,1,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:21:28,303.0,1.0,0,0.0,0,147.0,1,83.0,1,1.0,0,0.0,0,0.0,0,0.0,0,9.0,0
2014-04-01 01:21:36,287.0,1.0,0,0.0,0,151.0,1,79.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:21:44,287.625,1.0,0,0.0,0,151.875,1,78.375,1,0.125,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:21:52,288.25,1.0,0,0.0,0,152.75,1,77.75,1,0.25,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:22:00,288.875,1.0,0,0.0,0,153.625,1,77.125,1,0.375,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:22:08,289.5,1.0,0,0.0,0,154.5,1,76.5,1,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:22:16,290.125,1.0,0,0.0,0,155.375,1,75.875,1,0.625,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:22:24,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:22:32,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:22:40,292.0,1.0,0,0.0,0,158.0,1,74.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:22:48,281.0,1.0,0,0.0,0,147.0,1,80.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:22:56,291.0,1.0,0,0.0,0,155.0,1,81.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:23:04,292.0,1.0,0,0.0,0,153.0,1,82.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:23:12,297.0,1.0,0,0.0,0,166.0,1,78.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:23:20,306.0,1.0,0,0.0,0,167.0,1,82.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:23:28,290.0,1.0,0,0.0,0,148.0,1,85.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:23:36,277.0,1.0,0,0.0,0,152.0,1,75.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:23:44,268.0,1.0,0,0.0,0,131.0,1,81.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:23:52,1425.0,1.0,0,0.0,0,1242.0,1,79.0,1,1.0,0,0.0,0,0.0,0,48.0,1,0.0,0
2014-04-01 01:24:00,1313.0,1.0,0,0.0,0,1162.0,1,86.0,1,0.0,0,0.0,0,16.0,1,0.0,0,0.0,0
2014-04-01 01:24:08,1306.5,1.0,0,0.0,0,1169.5,1,80.5,1,0.0,0,0.0,0,7.0,0,0.0,0,0.0,0
2014-04-01 01:24:16,1322.25,1.0,0,0.0,0,1181.75,1,79.25,1,0.0,0,0.0,0,11.0,1,0.0,0,0.0,0
2014-04-01 01:24:24,1338.0,1.0,0,0.0,0,1194.0,1,78.0,1,0.0,0,0.0,0,15.0,1,0.0,0,0.0,0
2014-04-01 01:24:32,1455.0,114.0,1,0.0,0,1189.0,1,81.0,1,0.0,0,0.0,0,16.0,1,0.0,0,0.0,0
2014-04-01 01:24:40,1464.0,118.0,1,0.0,0,1170.0,1,79.0,1,1.0,0,0.0,0,0.0,0,44.0,1,0.0,0
2014-04-01 01:24:48,1478.5,117.0,1,0.0,0,1227.5,1,77.0,1,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:24:56,1486.0,116.75,1,0.0,0,1234.25,1,78.25,1,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:25:04,1493.5,116.5,1,0.0,0,1241.0,1,79.5,1,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:25:12,1448.0,114.0,1,0.0,0,1179.0,1,79.0,1,1.0,0,0.0,0,16.0,1,0.0,0,0.0,0
2014-04-01 01:25:20,1433.0,119.0,1,0.0,0,1183.0,1,76.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:25:28,1397.0,124.0,1,0.0,0,1136.0,1,77.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:25:36,1495.0,122.0,1,0.0,0,1248.0,1,70.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:25:44,1454.0,118.0,1,0.0,0,1209.5,1,74.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:25:52,1413.0,114.0,1,0.0,0,1171.0,1,78.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:26:00,1461.0,113.0,1,0.0,0,1209.5,1,80.5,1,0.5,0,0.0,0,7.5,0,0.0,0,0.0,0
2014-04-01 01:26:08,3614.0,122.0,1,0.0,0,1170.0,1,77.0,1,1.0,0,2188.0,1,0.0,0,0.0,0,0.0,0
2014-04-01 01:26:16,3633.4545454545455,122.0,1,0.0,0,1175.1818181818182,1,77.81818181818181,1,1.0,0,2197.2727272727275,1,0.0,0,3.909090909090909,0,0.0,0
2014-04-01 01:26:24,3652.909090909091,122.0,1,0.0,0,1180.3636363636363,1,78.63636363636364,1,1.0,0,2206.5454545454545,1,0.0,0,7.818181818181818,0,0.0,0
2014-04-01 01:26:32,3672.3636363636365,122.0,1,0.0,0,1185.5454545454545,1,79.45454545454545,1,1.0,0,2215.818181818182,1,0.0,0,11.727272727272727,1,0.0,0
2014-04-01 01:26:40,3691.818181818182,122.0,1,0.0,0,1190.7272727272727,1,80.27272727272727,1,1.0,0,2225.090909090909,1,0.0,0,15.636363636363637,1,0.0,0
2014-04-01 01:26:48,3711.2727272727275,122.0,1,0.0,0,1195.909090909091,1,81.0909090909091,1,1.0,0,2234.3636363636365,1,0.0,0,19.545454545454547,1,0.0,0
2014-04-01 01:26:56,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:27:04,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:27:12,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:27:20,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:27:28,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:27:36,3828.0,122.0,1,0.0,0,1227.0,1,86.0,1,1.0,0,2290.0,1,0.0,0,43.0,1,0.0,0
2014-04-01 01:27:44,3633.0,127.0,1,0.0,0,1159.0,1,85.66666666666667,1,1.0,0,2211.0,1,0.0,0,0.0,0,0.0,0
2014-04-01 01:27:52,3671.5,118.5,1,0.0,0,1171.5,1,85.33333333333333,1,0.5,0,2241.0,1,0.0,0,0.0,0,0.0,0
2014-04-01 01:28:00,3710.0,110.0,1,0.0,0,1184.0,1,85.0,1,0.0,0,2271.0,1,0.0,0,0.0,0,0.0,0
2014-04-01 01:28:08,3539.0,105.0,1,0.0,0,1202.0,1,84.0,1,0.0,0,2095.0,1,0.0,0,0.0,0,0.0,0
2014-04-01 01:28:16,3624.5,122.0,1,0.0,0,1164.0,1,80.0,1,0.5,0,2207.5,1,0.0,0,0.0,0,0.0,0
2014-04-01 01:28:24,3605.0,123.0,1,0.0,0,1145.0,1,81.0,1,1.0,0,2203.0,1,0.0,0,0.0,0,0.0,0
2014-04-01 01:28:32,3601.0,123.0,1,0.0,0,1214.0,1,79.0,1,0.0,0,2125.0,1,0.0,0,0.0,0,0.0,0
2014-04-01 01:28:40,3769.0,128.0,1,0.0,0,1201.0,1,78.0,1,1.0,0,2263.0,1,0.0,0,46.0,1,0.0,0
2014-04-01 01:28:48,3696.0,118.5,1,0.0,0,1186.0,1,79.5,1,1.0,0,2257.6666666666665,1,7.5,0,23.0,1,5.0,0
2014-04-01 01:28:56,3623.0,109.0,1,0.0,0,1171.0,1,81.0,1,1.0,0,2252.3333333333335,1,15.0,1,0.0,0,10.0,1
2014-04-01 01:29:04,3705.0,122.0,1,0.0,0,1193.0,1,75.0,1,0.0,0,2247.0,1,15.0,1,0.0,0,0.0,0
2014-04-01 01:29:12,3697.0,127.0,1,0.0,0,1217.0,1,81.0,1,0.0,0,2223.0,1,0.0,0,0.0,0,0.0,0
2014-04-01 01:29:20,1457.0,121.0,1,0.0,0,1219.0,1,77.0,1,0.0,0,0.0,0,0.0,0,20.5,1,0.0,0
2014-04-01 01:29:28,1445.0,115.0,1,0.0,0,1161.0,1,82.0,1,0.0,0,0.0,0,0.0,0,41.0,1,0.0,0
2014-04-01 01:29:36,1463.5,116.5,1,0.0,0,1190.5,1,80.25,1,0.25,0,0.0,0,3.5,0,20.5,1,0.0,0
2014-04-01 01:29:44,1482.0,118.0,1,0.0,0,1220.0,1,78.5,1,0.5,0,0.0,0,7.0,0,0.0,0,0.0,0
2014-04-01 01:29:52,1470.0,114.0,1,0.0,0,1222.5,1,78.75,1,0.25,0,0.0,0,3.5,0,0.0,0,0.0,0
2014-04-01 01:30:00,1458.0,110.0,1,0.0,0,1225.0,1,79.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:30:08,1480.0,122.0,1,0.0,0,1229.0,1,76.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:30:16,1497.0,123.0,1,0.0,0,1250.0,1,79.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:30:24,1441.0,120.0,1,0.0,0,1186.0,1,79.0,1,1.0,0,0.0,0,0.0,0,0.0,0,10.0,1
2014-04-01 01:30:32,461.0,115.0,1,0.0,0,154.0,1,78.0,1,1.0,0,0.0,0,16.0,1,39.0,1,0.0,0
2014-04-01 01:30:40,378.0,105.0,1,0.0,0,141.0,1,84.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:30:48,388.0,117.0,1,0.0,0,138.0,1,80.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:30:56,433.0,112.0,1,0.0,0,148.0,1,78.0,1,0.0,0,0.0,0,0.0,0,45.0,1,0.0,0
2014-04-01 01:31:04,455.0,123.0,1,0.0,0,154.0,1,78.0,1,1.0,0,0.0,0,0.0,0,45.0,1,0.0,0
2014-04-01 01:31:12,382.0,121.0,1,0.0,0,131.0,1,81.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:31:20,400.0,115.0,1,0.0,0,158.0,1,75.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:31:28,414.0,118.0,1,0.0,0,160.0,1,82.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:31:36,408.0,119.0,1,0.0,0,159.0,1,80.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:31:44,438.0,125.0,1,0.0,0,170.0,1,78.0,1,1.0,0,0.0,0,15.0,1,0.0,0,0.0,0
2014-04-01 01:31:52,388.0,118.0,1,0.0,0,148.0,1,80.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:32:00,408.0,114.0,1,0.0,0,147.0,1,82.0,1,1.0,0,0.0,0,14.0,1,0.0,0,0.0,0
2014-04-01 01:32:08,406.0,121.0,1,0.0,0,156.0,1,81.0,1,0.0,0,0.0,0,7.0,0,0.0,0,0.0,0
2014-04-01 01:32:16,452.0,120.0,1,0.0,0,157.0,1,79.0,1,1.0,0,0.0,0,0.0,0,43.0,1,0.0,0
2014-04-01 01:32:24,396.0,120.0,1,0.0,0,144.0,1,77.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:32:32,450.0,121.0,1,0.0,0,147.0,1,83.0,1,1.0,0,0.0,0,0.0,0,46.0,1,0.0,0
2014-04-01 01:32:40,412.0,118.0,1,0.0,0,158.0,1,77.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:32:48,408.0,118.0,1,0.0,0,143.0,1,77.0,1,0.0,0,0.0,0,15.0,1,0.0,0,0.0,0
2014-04-01 01:32:56,429.0,117.0,1,0.0,0,158.0,1,82.0,1,1.0,0,0.0,0,12.0,1,0.0,0,0.0,0
2014-04-01 01:33:04,420.0,121.5,1,0.0,0,163.5,1,80.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:33:12,376.0,119.0,1,0.0,0,138.0,1,76.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:33:20,415.0,116.0,1,0.0,0,143.0,1,83.0,1,0.0,0,0.0,0,13.0,1,0.0,0,9.0,0
2014-04-01 01:33:28,458.0,121.0,1,0.0,0,156.0,1,86.0,1,0.0,0,0.0,0,0.0,0,43.0,1,0.0,0
2014-04-01 01:33:36,415.0,121.0,1,0.0,0,161.0,1,82.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:33:44,400.0,115.0,1,0.0,0,158.0,1,76.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:33:52,428.0,117.0,1,0.0,0,166.0,1,83.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:34:00,414.0,118.0,1,0.0,0,162.0,1,80.0,1,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:34:08,425.0,115.0,1,0.0,0,160.0,1,81.0,1,1.0,0,0.0,0,15.0,1,0.0,0,9.0,0
2014-04-01 01:34:16,408.0,116.0,1,0.0,0,151.0,1,80.5,1,0.5,0,0.0,0,7.5,0,0.0,0,4.5,0
2014-04-01 01:34:24,391.0,117.0,1,0.0,0,142.0,1,80.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:34:32,404.0,106.0,1,0.0,0,166.0,1,78.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:34:40,417.0,128.0,1,0.0,0,151.0,1,80.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:34:48,401.0,125.0,1,0.0,0,142.0,1,82.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:34:56,456.0,121.0,1,0.0,0,158.0,1,78.0,1,0.0,0,0.0,0,0.0,0,46.0,1,0.0,0
2014-04-01 01:35:04,415.0,123.0,1,0.0,0,152.0,1,84.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:35:12,406.0,118.0,1,0.0,0,165.0,1,80.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:35:20,394.0,124.0,1,0.0,0,139.0,1,79.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:35:28,387.0,112.0,1,0.0,0,148.0,1,79.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:35:36,395.0,122.0,1,0.0,0,139.0,1,84.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:35:44,402.0,117.0,1,0.0,0,144.0,1,79.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:35:52,378.0,111.0,1,0.0,0,139.0,1,80.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:36:00,405.0,119.0,1,0.0,0,144.0,1,83.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:36:08,403.0,118.875,1,0.0,0,144.5,1,82.375,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:36:16,401.0,118.75,1,0.0,0,145.0,1,81.75,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:36:24,399.0,118.625,1,0.0,0,145.5,1,81.125,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:36:32,397.0,118.5,1,0.0,0,146.0,1,80.5,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:36:40,395.0,118.375,1,0.0,0,146.5,1,79.875,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:36:48,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:36:56,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:37:04,389.0,118.0,1,0.0,0,148.0,1,78.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:37:12,417.0,130.0,1,0.0,0,150.0,1,80.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:37:20,396.0,120.0,1,0.0,0,141.0,1,84.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:37:28,415.0,120.0,1,0.0,0,151.0,1,82.0,1,0.0,0,0.0,0,0.0,0,0.0,0,10.0,1
2014-04-01 01:37:36,293.0,1.0,0,0.0,0,159.0,1,85.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:37:44,327.0,1.0,0,0.0,0,149.0,1,81.0,1,1.0,0,0.0,0,0.0,0,43.0,1,0.0,0
2014-04-01 01:37:52,306.75,1.0,0,0.0,0,152.0,1,78.75,1,0.5,0,0.0,0,0.0,0,21.5,1,0.0,0
2014-04-01 01:38:00,286.5,1.0,0,0.0,0,155.0,1,76.5,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:38:08,288.0,1.0,0,0.0,0,155.0,1,80.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:38:16,280.5,1.0,0,0.0,0,151.0,1,78.75,1,0.75,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:38:24,273.0,1.0,0,0.0,0,147.0,1,77.5,1,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:38:32,284.0,1.0,0,0.0,0,146.0,1,78.75,1,0.75,0,0.0,0,7.0,0,0.0,0,0.0,0
2014-04-01 01:38:40,295.0,1.0,0,0.0,0,145.0,1,80.0,1,1.0,0,0.0,0,14.0,1,0.0,0,0.0,0
2014-04-01 01:38:48,335.0,1.0,0,0.0,0,154.0,1,82.0,1,1.0,0,0.0,0,0.0,0,44.0,1,0.0,0
2014-04-01 01:38:56,287.5,1.0,0,0.0,0,158.5,1,78.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:39:04,272.0,1.0,0,0.0,0,151.0,1,78.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:39:12,282.0,1.0,0,0.0,0,144.0,1,75.0,1,0.0,0,0.0,0,14.0,1,0.0,0,0.0,0
2014-04-01 01:39:20,286.0,1.0,0,0.0,0,155.0,1,77.5,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:39:28,427.66666666666663,1.0,0,0.0,0,103.33333333333334,1,80.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:39:36,569.3333333333333,1.0,0,0.0,0,51.66666666666667,1,78.5,1,286.5,1,0.0,0,3.5,0,0.0,0,2.5,0
2014-04-01 01:39:44,711.0,1.0,0,0.0,0,0.0,0,77.0,1,572.0,1,0.0,0,7.0,0,0.0,0,5.0,0
2014-04-01 01:39:52,983.5,1.0,0,0.0,0,0.0,0,74.5,1,849.0,1,0.0,0,3.5,0,0.0,0,2.5,0
2014-04-01 01:40:00,1256.0,1.0,0,0.0,0,0.0,0,72.0,1,1126.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:40:08,1228.0,1.0,0,0.0,0,0.0,0,85.0,1,1093.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:40:16,1223.0,1.0,0,0.0,0,0.0,0,81.0,1,1085.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:40:24,1217.0,1.0,0,0.0,0,0.0,0,77.0,1,1090.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:40:32,1222.0,2.0,0,0.0,0,0.0,0,84.0,1,1080.0,1,0.0,0,0.0,0,0.0,0,11.0,1
2014-04-01 01:40:40,1225.0,1.0,0,0.0,0,0.0,0,81.0,1,1096.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:40:48,1249.0,1.0,0,0.0,0,0.0,0,83.0,1,1117.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:40:56,1273.0,1.0,0,0.0,0,0.0,0,77.0,1,1138.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:41:04,1227.0,1.0,0,0.0,0,0.0,0,81.0,1,1088.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:41:12,1257.0,1.0,0,0.0,0,0.0,0,83.0,1,1078.0,1,0.0,0,0.0,0,47.0,1,0.0,0
2014-04-01 01:41:20,1255.0,1.0,0,0.0,0,0.0,0,79.0,1,1125.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:41:28,1223.0,1.0,0,0.0,0,0.0,0,81.0,1,1090.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:41:36,1229.5,1.0,0,0.0,0,0.0,0,81.0,1,1092.0,1,0.0,0,7.5,0,0.0,0,0.0,0
2014-04-01 01:41:44,1238.0,1.0,0,0.0,0,0.0,0,78.0,1,1109.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:41:52,1229.0,1.0,0,0.0,0,0.0,0,80.0,1,1097.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:42:00,1216.0,1.0,0,0.0,0,0.0,0,73.0,1,1092.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:42:08,1197.0,1.0,0,0.0,0,0.0,0,81.0,1,1061.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:42:16,141.0,1.0,0,0.0,0,0.0,0,83.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:42:24,138.0,1.0,0,0.0,0,0.0,0,80.0,1,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:42:32,135.0,1.0,0,0.0,0,0.0,0,77.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:42:40,189.0,1.0,0,0.0,0,0.0,0,81.0,1,0.0,0,0.0,0,0.0,0,46.0,1,0.0,0
2014-04-01 01:42:48,155.0,1.0,0,0.0,0,0.0,0,80.0,1,1.0,0,0.0,0,0.0,0,22.5,1,0.0,0
