Time,Aggregate,Fridge_Freezer,Fridge_Freezer_ON,Tumble_Dryer,Tumble_Dryer_ON,Washing_Machine,Washing_Machine_ON,Dishwasher,Dishwasher_ON,Computer_Site,Computer_Site_ON,Television_Site,Television_Site_ON,Combination_Microwave,Combination_Microwave_ON,Kettle,Kettle_ON,Toaster,Toaster_ON
2014-04-01 01:38:32,4291.0,1.0,0,1750.0,1,153.0,1,85.0,1,1.0,0,2245.0,1,0.0,0,0.0,0,0.0,0
2014-04-01 01:38:40,4333.0,1.0,0,1838.0,1,140.0,1,81.0,1,1.0,0,2220.0,1,0.0,0,0.0,0,0.0,0
2014-04-01 01:38:48,4377.0,1.0,0,1901.0,1,156.0,1,79.0,1,0.0,0,2172.0,1,0.0,0,0.0,0,0.0,0
2014-04-01 01:38:56,5303.0,1.0,0,1816.0,1,1112.0,1,81.0,1,0.0,0,2241.0,1,0.0,0,0.0,0,0.0,0
2014-04-01 01:39:04,5393.5,1.0,0,1840.5,1,1176.0,1,80.5,1,0.5,0,2231.5,1,8.0,0,0.0,0,0.0,0
2014-04-01 01:39:12,5458.0,1.0,0,1886.0,1,1206.0,1,77.0,1,0.0,0,2211.0,1,15.0,0,0.0,0,9.0,0
2014-04-01 01:39:20,4316.75,1.0,0,1850.0,1,1211.0,1,79.75,1,0.25,0,1105.5,1,11.25,0,0.0,0,4.5,0
2014-04-01 01:39:28,3175.5,1.0,0,1814.0,1,1216.0,1,82.5,1,0.5,0,0.0,0,7.5,0,0.0,0,0.0,0
2014-04-01 01:39:36,3184.0,1.0,0,1832.0,1,1198.0,1,80.0,1,1.0,0,0.0,0,16.0,0,0.0,0,0.0,0
2014-04-01 01:39:44,3152.0,1.0,0,1796.5,1,1208.5,1,80.75,1,0.75,0,0.0,0,8.0,0,0.0,0,0.0,0
2014-04-01 01:39:52,3120.0,1.0,0,1761.0,1,1219.0,1,81.5,1,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:40:00,3128.0,1.0,0,1779.0,1,1210.0,1,81.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:40:08,3087.0,1.0,0,1754.0,1,1194.0,1,78.0,1,1.0,0,0.0,0,6.5,0,0.0,0,0.0,0
2014-04-01 01:40:16,3103.0,1.0,0,1780.0,1,1180.0,1,78.0,1,1.0,0,0.0,0,13.0,0,0.0,0,0.0,0
2014-04-01 01:40:24,3100.0,1.0,0,1807.0,1,1164.0,1,76.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:40:32,3099.0,1.0,0,1765.0,1,1205.0,1,76.5,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:40:40,3167.0,1.0,0,1845.0,1,1193.0,1,77.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:40:48,3137.0,1.0,0,1819.5,1,1186.5,1,78.5,1,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:40:56,3107.0,1.0,0,1794.0,1,1180.0,1,80.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:41:04,3091.5,1.0,0,1777.5,1,1185.0,1,77.0,1,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:41:12,2332.25,1.0,0,1015.75,1,1183.0,1,82.0,1,0.25,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:41:20,1573.0,1.0,0,254.0,1,1181.0,1,87.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:41:28,1575.0,1.0,0,200.0,1,1243.0,1,78.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:41:36,1642.0,1.0,0,289.0,1,1217.0,1,75.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:41:44,1664.0,121.0,1,246.0,1,1170.0,1,76.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:41:52,1654.0,118.0,1,233.0,1,1169.0,1,81.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:42:00,1670.0,120.0,1,282.0,1,1195.0,1,82.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:42:08,1686.0,122.0,1,216.0,1,1195.0,1,87.0,1,1.0,0,0.0,0,14.0,0,0.0,0,0.0,0
2014-04-01 01:42:16,1723.0,119.0,1,261.0,1,1200.0,1,84.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:42:24,1683.0,111.0,1,244.0,1,1187.0,1,83.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:42:32,1690.0,117.0,1,228.0,1,1193.0,1,76.0,1,1.0,0,0.0,0,15.0,0,0.0,0,0.0,0
2014-04-01 01:42:40,1743.0,128.0,1,257.0,1,1218.0,1,78.0,1,0.0,0,0.0,0,0.0,0,0.0,0,10.0,0
2014-04-01 01:42:48,1701.0,113.0,1,231.0,1,1236.0,1,77.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:42:56,1712.0,121.0,1,246.0,1,1197.0,1,75.0,1,1.0,0,0.0,0,17.0,0,0.0,0,0.0,0
2014-04-01 01:43:04,1624.0,116.0,1,211.0,1,1157.0,1,84.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:43:12,1694.0,117.0,1,283.0,1,1161.0,1,78.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:43:20,1792.0,124.0,1,249.0,1,1256.0,1,84.0,1,0.0,0,0.0,0,14.0,0,0.0,0,0.0,0
2014-04-01 01:43:28,1741.0,125.0,1,258.0,1,1184.0,1,78.0,1,0.0,0,0.0,0,0.0,0,47.0,0,0.0,0
2014-04-01 01:43:36,1625.0,124.0,1,225.0,1,1152.0,1,77.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:43:44,1706.0,121.0,1,207.0,1,1222.0,1,78.0,1,1.0,0,0.0,0,15.0,0,0.0,0,0.0,0
2014-04-01 01:43:52,1675.5,118.0,1,244.0,1,1177.0,1,80.5,1,0.0,0,0.0,0,6.5,0,0.0,0,0.0,0
2014-04-01 01:44:00,657.0,118.0,1,249.0,1,148.0,1,83.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:44:08,627.0,117.0,1,229.0,1,152.0,1,77.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:44:16,639.0,120.0,1,246.0,1,150.0,1,79.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:44:24,670.0,122.0,1,265.0,1,147.0,1,82.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:44:32,684.0,114.0,1,293.0,1,149.0,1,77.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:44:40,630.0,116.0,1,226.0,1,152.0,1,80.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:44:48,671.0,125.0,1,265.0,1,152.0,1,81.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:44:56,658.5,125.0,1,252.25,1,150.75,1,79.0,1,0.75,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:45:04,646.0,125.0,1,239.5,1,149.5,1,77.0,1,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:45:12,631.5,122.0,1,239.25,1,137.25,1,80.0,1,0.75,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:45:20,617.0,119.0,1,239.0,1,125.0,1,83.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:45:28,653.0,125.0,1,247.0,1,158.0,1,80.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:45:36,659.0,127.0,1,254.0,1,138.0,1,89.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:45:44,663.0,115.0,1,257.0,1,161.5,1,81.5,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:45:52,697.0,127.0,1,271.0,1,160.0,1,78.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:46:00,629.0,122.0,1,220.0,1,147.0,1,83.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:46:08,654.0,126.0,1,258.0,1,140.0,1,75.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:46:16,656.0,123.0,1,249.0,1,150.0,1,81.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:46:24,703.0,113.0,1,273.0,1,165.0,1,84.0,1,1.0,0,0.0,0,14.0,0,0.0,0,0.0,0
2014-04-01 01:46:32,646.0,115.0,1,232.0,1,169.0,1,81.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:46:40,658.0,120.0,1,246.0,1,160.0,1,80.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:46:48,666.0,116.0,1,250.0,1,159.0,1,83.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:46:56,639.0,121.0,1,226.0,1,167.0,1,76.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:47:04,640.1818181818181,120.9090909090909,1,228.0,1,164.8181818181818,1,76.27272727272727,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:47:12,641.3636363636364,120.81818181818181,1,230.0,1,162.63636363636363,1,76.54545454545455,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:47:20,642.5454545454545,120.72727272727273,1,232.0,1,160.45454545454547,1,76.81818181818181,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:47:28,643.7272727272727,120.63636363636364,1,234.0,1,158.27272727272728,1,77.0909090909091,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:47:36,644.9090909090909,120.54545454545455,1,236.0,1,156.0909090909091,1,77.36363636363636,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:47:44,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:47:52,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:48:00,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:48:08,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:48:16,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:48:24,652.0,120.0,1,248.0,1,143.0,1,79.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:48:32,638.0,114.0,1,229.0,1,147.0,1,81.0,1,1.0,0,0.0,0,0.0,0,0.0,0,9.0,0
2014-04-01 01:48:40,612.0,121.0,1,219.0,1,140.0,1,82.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:48:48,706.0,120.0,1,274.0,1,168.0,1,80.0,1,1.0,0,0.0,0,0.0,0,0.0,0,9.0,0
2014-04-01 01:48:56,647.0,124.0,1,247.0,1,139.0,1,83.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:49:04,659.0,120.5,1,265.0,1,147.0,1,77.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:49:12,653.0,117.0,1,245.0,1,151.0,1,77.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:49:20,664.0,117.0,1,251.0,1,155.0,1,82.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:49:28,685.0,113.0,1,270.0,1,167.0,1,81.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:49:36,670.0,116.0,1,259.5,1,150.0,1,83.0,1,0.0,0,0.0,0,7.5,0,0.0,0,0.0,0
2014-04-01 01:49:44,655.0,119.0,1,249.0,1,133.0,1,85.0,1,0.0,0,0.0,0,15.0,0,0.0,0,0.0,0
2014-04-01 01:49:52,558.0,1.0,0,265.0,1,154.0,1,81.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:50:00,627.0,1.0,0,280.0,1,166.0,1,79.0,1,1.0,0,0.0,0,0.0,0,48.0,0,0.0,0
2014-04-01 01:50:08,557.0,1.0,0,271.0,1,151.0,1,88.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:50:16,557.0,1.0,0,254.0,1,152.0,1,80.0,1,1.0,0,0.0,0,14.0,0,0.0,0,0.0,0
2014-04-01 01:50:24,520.0,1.0,0,222.0,1,145.0,1,83.0,1,1.0,0,0.0,0,13.0,0,0.0,0,0.0,0
2014-04-01 01:50:32,531.5,1.0,0,246.0,1,149.0,1,79.5,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:50:40,548.0,1.0,0,257.0,1,156.0,1,76.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:50:48,523.0,1.0,0,240.0,1,142.0,1,83.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:50:56,544.0,1.0,0,234.0,1,157.0,1,85.0,1,0.0,0,0.0,0,16.0,0,0.0,0,0.0,0
2014-04-01 01:51:04,586.0,1.0,0,270.0,1,160.0,1,82.0,1,0.0,0,0.0,0,15.0,0,0.0,0,0.0,0
2014-04-01 01:51:12,574.0,1.0,0,283.0,1,158.0,1,83.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:51:20,553.0,1.0,0,256.0,1,155.0,1,84.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:51:28,525.0,1.0,0,254.0,1,130.0,1,78.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:51:36,523.0,1.0,0,241.0,1,138.0,1,79.0,1,1.0,0,0.0,0,0.0,0,0.0,0,10.0,0
2014-04-01 01:51:44,1084.0,1.0,0,253.5,1,153.0,1,80.0,1,538.0,1,0.0,0,7.0,0,0.0,0,0.0,0
2014-04-01 01:51:52,1369.0,1.0,0,250.25,1,150.0,1,81.0,1,810.0,1,0.0,0,3.5,0,21.5,0,0.0,0
2014-04-01 01:52:00,1654.0,1.0,0,247.0,1,147.0,1,82.0,1,1082.0,1,0.0,0,0.0,0,43.0,0,0.0,0
2014-04-01 01:52:08,1585.0,1.0,0,190.0,1,142.0,1,80.0,1,1096.0,1,0.0,0,14.0,0,0.0,0,0.0,0
2014-04-01 01:52:16,1630.0,1.0,0,278.0,1,126.0,1,80.0,1,548.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:52:24,538.0,1.0,0,251.0,1,156.0,1,83.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:52:32,534.0,1.0,0,252.0,1,147.0,1,80.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:52:40,538.0,1.0,0,240.0,1,153.0,1,86.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:52:48,575.0,1.0,0,286.0,1,150.0,1,85.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:52:56,530.0,1.0,0,232.0,1,165.0,1,84.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:53:04,522.0,1.0,0,234.5,1,154.5,1,79.0,1,1.0,0,0.0,0,7.0,0,0.0,0,0.0,0
2014-04-01 01:53:12,514.0,1.0,0,237.0,1,144.0,1,74.0,1,1.0,0,0.0,0,14.0,0,0.0,0,0.0,0
2014-04-01 01:53:20,754.5,1.0,0,550.0,1,76.0,1,79.5,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:53:28,764.0,1.0,0,624.0,1,0.0,0,81.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:53:36,728.75,1.0,0,592.75,1,0.0,0,81.0,1,0.75,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:53:44,693.5,1.0,0,561.5,1,0.0,0,81.0,1,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:53:52,706.75,1.0,0,568.75,1,0.0,0,78.0,1,0.25,0,0.0,0,7.5,0,0.0,0,0.0,0
2014-04-01 01:54:00,720.0,1.0,0,576.0,1,0.0,0,75.0,1,0.0,0,0.0,0,15.0,0,0.0,0,0.0,0
2014-04-01 01:54:08,810.0,1.0,0,633.0,1,0.0,0,80.0,1,1.0,0,0.0,0,0.0,0,46.0,0,0.0,0
2014-04-01 01:54:16,757.0,1.0,0,623.0,1,0.0,0,77.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:54:24,724.0,1.0,0,594.0,1,0.0,0,80.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:54:32,742.0,1.0,0,603.0,1,0.0,0,82.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:54:40,745.0,1.0,0,606.0,1,0.0,0,81.88888888888889,1,1.0,0,0.0,0,0.0,0,0.0,0,1.1111111111111112,0
2014-04-01 01:54:48,748.0,1.0,0,609.0,1,0.0,0,81.77777777777777,1,1.0,0,0.0,0,0.0,0,0.0,0,2.2222222222222223,0
2014-04-01 01:54:56,751.0,1.0,0,612.0,1,0.0,0,81.66666666666667,1,1.0,0,0.0,0,0.0,0,0.0,0,3.3333333333333335,0
2014-04-01 01:55:04,754.0,1.0,0,615.0,1,0.0,0,81.55555555555556,1,1.0,0,0.0,0,0.0,0,0.0,0,4.444444444444445,0
2014-04-01 01:55:12,757.0,1.0,0,618.0,1,0.0,0,81.44444444444444,1,1.0,0,0.0,0,0.0,0,0.0,0,5.555555555555555,0
2014-04-01 01:55:20,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:55:28,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:55:36,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:55:44,769.0,1.0,0,630.0,1,0.0,0,81.0,1,1.0,0,0.0,0,0.0,0,0.0,0,10.0,0
2014-04-01 01:55:52,710.0,1.0,0,580.0,1,0.0,0,82.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:56:00,769.5,1.0,0,615.0,1,0.0,0,82.0,1,0.5,0,0.0,0,0.0,0,22.0,0,0.0,0
2014-04-01 01:56:08,829.0,1.0,0,650.0,1,0.0,0,82.0,1,0.0,0,0.0,0,0.0,0,44.0,0,0.0,0
2014-04-01 01:56:16,735.0,1.0,0,601.0,1,0.0,0,87.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:56:24,771.5,1.0,0,615.5,1,0.0,0,81.5,1,1.0,0,0.0,0,0.0,0,22.0,0,0.0,0
2014-04-01 01:56:32,809.0,1.0,0,636.0,1,0.0,0,76.0,1,1.0,0,0.0,0,0.0,0,45.0,0,0.0,0
2014-04-01 01:56:40,816.0,1.0,0,689.0,1,0.0,0,72.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:56:48,816.0,1.0,0,680.0,1,0.0,0,77.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:56:56,708.0,1.0,0,580.0,1,0.0,0,80.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:57:04,750.0,1.0,0,621.0,1,0.0,0,81.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:57:12,693.0,1.0,0,560.0,1,0.0,0,78.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:57:20,756.0,1.0,0,636.0,1,0.0,0,77.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:57:28,1923.0,1.0,0,666.0,1,0.0,0,80.0,1,1120.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:57:36,1993.0,122.0,1,608.0,1,0.0,0,77.0,1,1096.0,1,0.0,0,0.0,0,47.0,0,0.0,0
2014-04-01 01:57:44,2025.0,119.0,1,667.0,1,0.0,0,78.0,1,1109.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:57:52,1978.75,116.25,1,630.0,1,0.0,0,78.25,1,1100.0,1,0.0,0,0.0,0,0.0,0,2.5,0
2014-04-01 01:58:00,1932.5,113.5,1,593.0,1,0.0,0,78.5,1,1091.0,1,0.0,0,0.0,0,0.0,0,5.0,0
2014-04-01 01:58:08,1923.25,113.75,1,596.0,1,0.0,0,77.75,1,1084.0,1,0.0,0,0.0,0,0.0,0,2.5,0
2014-04-01 01:58:16,1914.0,114.0,1,599.0,1,0.0,0,77.0,1,1077.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:58:24,2011.5,125.5,1,646.5,1,0.0,0,78.5,1,1099.5,1,0.0,0,6.5,0,0.0,0,0.0,0
2014-04-01 01:58:32,1934.0,120.0,1,548.0,1,0.0,0,78.0,1,1134.0,1,0.0,0,4.333333333333334,0,0.0,0,0.0,0
2014-04-01 01:58:40,1976.0,120.5,1,595.5,1,0.0,0,79.5,1,1129.0,1,0.0,0,2.166666666666667,0,0.0,0,0.0,0
2014-04-01 01:58:48,2018.0,121.0,1,643.0,1,0.0,0,81.0,1,1124.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:58:56,1970.0,119.0,1,595.0,1,0.0,0,79.0,1,1118.0,1,0.0,0,15.0,0,0.0,0,0.0,0
2014-04-01 01:59:04,2025.0,121.0,1,637.0,1,0.0,0,80.0,1,1072.0,1,0.0,0,15.0,0,44.0,0,0.0,0
2014-04-01 01:59:12,1908.0,116.0,1,576.0,1,0.0,0,81.0,1,1078.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:59:20,1951.0,116.0,1,612.0,1,0.0,0,78.0,1,1084.0,1,0.0,0,0.0,0,0.0,0,10.0,0
2014-04-01 01:59:28,2006.0,123.0,1,634.0,1,0.0,0,78.0,1,1104.0,1,0.0,0,0.0,0,0.0,0,9.0,0
2014-04-01 01:59:36,2015.0,116.0,1,622.0,1,0.0,0,78.0,1,1101.0,1,0.0,0,0.0,0,45.0,0,0.0,0
2014-04-01 01:59:44,2008.5,116.0,1,624.0,1,0.0,0,79.0,1,1106.5,1,0.0,0,7.0,0,22.5,0,0.0,0
2014-04-01 01:59:52,2002.0,116.0,1,626.0,1,0.0,0,80.0,1,1112.0,1,0.0,0,14.0,0,0.0,0,0.0,0
2014-04-01 02:00:00,259.0,117.0,1,0.0,0,0.0,0,78.0,1,0.0,0,0.0,0,13.0,0,0.0,0,0.0,0
2014-04-01 02:00:08,234.0,109.0,1,0.0,0,0.0,0,81.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:00:16,269.0,116.0,1,0.0,0,0.0,0,81.0,1,1.0,0,0.0,0,15.0,0,0.0,0,9.0,0
2014-04-01 02:00:24,244.0,118.0,1,0.0,0,0.0,0,77.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:00:32,1361.0,119.0,1,0.0,0,0.0,0,74.0,1,1114.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:00:40,1372.0,115.0,1,0.0,0,0.0,0,79.0,1,1132.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:00:48,1361.0,117.0,1,0.0,0,0.0,0,80.0,1,1100.0,1,0.0,0,13.0,0,0.0,0,0.0,0
2014-04-01 02:00:56,1370.0,119.0,1,0.0,0,0.0,0,79.0,1,1123.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:01:04,1354.0,116.0,1,0.0,0,0.0,0,79.0,1,1103.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:01:12,1365.0,113.0,1,0.0,0,0.0,0,71.0,1,1125.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:01:20,1369.0,124.0,1,0.0,0,0.0,0,79.0,1,1108.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:01:28,1373.0,122.0,1,0.0,0,0.0,0,82.0,1,1118.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:01:36,1363.0,119.0,1,0.0,0,0.0,0,79.0,1,1118.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:01:44,277.5,118.0,1,0.0,0,0.0,0,78.5,1,0.5,0,0.0,0,7.0,0,21.0,0,0.0,0
2014-04-01 02:01:52,328.0,130.0,1,0.0,0,0.0,0,83.0,1,0.0,0,0.0,0,12.0,0,45.0,0,0.0,0
2014-04-01 02:02:00,257.0,121.0,1,0.0,0,0.0,0,77.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:02:08,254.5,117.75,1,0.0,0,0.0,0,78.25,1,1.0,0,0.0,0,0.0,0,0.0,0,2.25,0
2014-04-01 02:02:16,252.0,114.5,1,0.0,0,0.0,0,79.5,1,1.0,0,0.0,0,0.0,0,0.0,0,4.5,0
2014-04-01 02:02:24,305.0,124.0,1,0.0,0,0.0,0,84.0,1,1.0,0,0.0,0,0.0,0,43.0,0,0.0,0
2014-04-01 02:02:32,252.0,123.0,1,0.0,0,0.0,0,78.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:02:40,272.0,124.0,1,0.0,0,0.0,0,75.0,1,1.0,0,0.0,0,14.0,0,0.0,0,0.0,0
2014-04-01 02:02:48,242.0,115.0,1,0.0,0,0.0,0,77.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:02:56,257.0,116.33333333333333,1,0.0,0,0.0,0,76.0,1,0.5,0,0.0,0,7.0,0,0.0,0,4.5,0
2014-04-01 02:03:04,272.0,117.66666666666667,1,0.0,0,0.0,0,75.0,1,1.0,0,0.0,0,14.0,0,0.0,0,9.0,0
2014-04-01 02:03:12,260.0,119.0,1,0.0,0,0.0,0,82.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:03:20,264.0,126.0,1,0.0,0,0.0,0,82.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:03:28,249.0,120.0,1,0.0,0,0.0,0,83.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:03:36,253.0,119.0,1,0.0,0,0.0,0,74.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:03:44,296.0,122.0,1,0.0,0,0.0,0,81.0,1,1.0,0,0.0,0,0.0,0,45.0,0,0.0,0
