Time,Aggregate,Freezer_Garage,Freezer_Garage_ON,Fridge_Freezer,Fridge_Freezer_ON,Tumble_Dryer_Garage,Tumble_Dryer_Garage_ON,Washing_Machine,Washing_Machine_ON,Computer_Site,Computer_Site_ON,Television_Site,Television_Site_ON,Microwave,Microwave_ON,Kettle,Kettle_ON,Plug_Site_Bedroom,Plug_Site_Bedroom_ON
2014-04-01 01:24:40,2280.0,124.0,1,1892.0,1,138.0,1,79.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:24:48,2210.0,119.0,1,1802.0,1,161.0,1,77.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:24:56,2214.5714285714284,120.14285714285714,1,1806.4285714285713,1,158.0,1,76.85714285714286,1,1.0,0,0.0,0,2.0,0,0.0,0,0.0,0
2014-04-01 01:25:04,2219.1428571428573,121.28571428571429,1,1810.857142857143,1,155.0,1,76.71428571428571,1,1.0,0,0.0,0,4.0,0,0.0,0,0.0,0
2014-04-01 01:25:12,2223.714285714286,122.42857142857143,1,1815.2857142857142,1,152.0,1,76.57142857142857,1,1.0,0,0.0,0,6.0,0,0.0,0,0.0,0
2014-04-01 01:25:20,2228.285714285714,123.57142857142857,1,1819.7142857142858,1,149.0,1,76.42857142857143,1,1.0,0,0.0,0,8.0,0,0.0,0,0.0,0
2014-04-01 01:25:28,2232.8571428571427,124.71428571428571,1,1824.142857142857,1,146.0,1,76.28571428571429,1,1.0,0,0.0,0,10.0,0,0.0,0,0.0,0
2014-04-01 01:25:36,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:25:44,2242.0,127.0,1,1833.0,1,140.0,1,76.0,1,1.0,0,0.0,0,14.0,0,0.0,0,0.0,0
2014-04-01 01:25:52,2223.0,129.0,1,1818.0,1,144.0,1,82.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:26:00,2197.0,109.0,1,1820.0,1,147.0,1,73.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:26:08,2206.5,118.5,1,1805.5,1,148.0,1,79.5,1,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:26:16,3240.0,119.0,1,1754.0,1,1234.0,1,79.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:26:24,3277.0,124.0,1,1824.0,1,1193.0,1,81.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:26:32,3414.0,130.0,1,1929.0,1,1178.0,1,77.0,1,0.0,0,0.0,0,0.0,0,47.0,0,0.0,0
2014-04-01 01:26:40,3376.0,114.0,1,1889.0,1,1226.0,1,84.0,1,0.0,0,0.0,0,12.0,0,0.0,0,0.0,0
2014-04-01 01:26:48,3238.0,122.0,1,1786.0,1,1188.0,1,79.0,1,0.0,0,0.0,0,15.0,0,0.0,0,0.0,0
2014-04-01 01:26:56,3263.0,118.0,1,1816.0,1,1193.0,1,82.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:27:04,3324.0,126.0,1,1850.0,1,1206.0,1,80.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:27:12,3286.0,120.0,1,1815.0,1,1218.0,1,81.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:27:20,3177.0,125.0,1,1724.0,1,1187.0,1,82.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:27:28,3297.0,120.0,1,1806.0,1,1196.0,1,74.0,1,0.0,0,0.0,0,0.0,0,46.0,0,10.0,1
2014-04-01 01:27:36,3274.0,112.0,1,1789.0,1,1235.0,1,79.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:27:44,3228.0,112.0,1,1767.0,1,1174.0,1,81.0,1,0.0,0,0.0,0,0.0,0,47.0,0,0.0,0
2014-04-01 01:27:52,3225.0,117.0,1,1739.0,1,1212.0,1,80.0,1,1.0,0,0.0,0,15.0,0,0.0,0,0.0,0
2014-04-01 01:28:00,3284.0,123.0,1,1829.0,1,1166.0,1,80.0,1,0.5,0,0.0,0,16.0,0,0.0,0,10.0,1
2014-04-01 01:28:08,3281.0,116.0,1,1893.0,1,1140.0,1,85.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:28:16,3295.0,120.0,1,1771.0,1,1271.0,1,79.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:28:24,3276.0,123.0,1,1811.0,1,1202.0,1,81.0,1,1.0,0,0.0,0,7.0,0,0.0,0,0.0,0
2014-04-01 01:28:32,3387.0,115.0,1,1900.0,1,1222.0,1,76.0,1,1.0,0,0.0,0,14.0,0,0.0,0,0.0,0
2014-04-01 01:28:40,3257.0,118.0,1,1820.0,1,1183.0,1,79.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:28:48,3298.0,124.0,1,1765.0,1,1226.0,1,82.0,1,1.0,0,0.0,0,0.0,0,45.0,0,0.0,0
2014-04-01 01:28:56,3282.0,128.0,1,1817.0,1,1194.0,1,81.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:29:04,3247.0,118.0,1,1744.0,1,1214.0,1,81.0,1,0.0,0,0.0,0,0.0,0,43.0,0,0.0,0
2014-04-01 01:29:12,3171.0,117.0,1,1712.0,1,1203.0,1,78.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:29:20,3338.0,121.0,1,1842.0,1,1245.0,1,79.5,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:29:28,3276.0,125.0,1,1822.0,1,1197.0,1,81.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:29:36,3385.0,121.0,1,1914.0,1,1214.0,1,83.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:29:44,3256.0,116.0,1,1815.0,1,1191.0,1,80.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:29:52,3195.0,122.0,1,1769.0,1,1168.0,1,82.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:30:00,3301.0,134.0,1,1799.0,1,1215.0,1,81.0,1,0.0,0,0.0,0,14.0,0,0.0,0,0.0,0
2014-04-01 01:30:08,3382.0,119.0,1,1889.0,1,1237.0,1,83.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:30:16,3319.5,79.66666666666666,1,1827.5,1,1237.5,1,83.5,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:30:24,3257.0,40.33333333333333,1,1766.0,1,1238.0,1,84.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:30:32,3246.0,1.0,0,1848.0,1,1201.0,1,76.0,1,1.0,0,0.0,0,15.0,0,44.0,0,9.0,0
2014-04-01 01:30:40,3184.0,1.0,0,1819.0,1,1226.0,1,78.0,1,0.0,0,0.0,0,0.0,0,0.0,0,9.0,0
2014-04-01 01:30:48,3244.0,1.0,0,1864.0,1,1227.0,1,77.0,1,1.0,0,0.0,0,15.0,0,0.0,0,0.0,0
2014-04-01 01:30:56,3184.5,1.0,0,1840.0,1,1196.0,1,79.0,1,0.5,0,0.0,0,7.5,0,0.0,0,5.0,0
2014-04-01 01:31:04,3164.0,1.0,0,1785.0,1,1250.0,1,75.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:31:12,3143.0,1.0,0,1804.0,1,1205.0,1,82.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:31:20,3180.0,1.0,0,1821.0,1,1229.0,1,85.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:31:28,1976.0,1.0,0,1721.0,1,136.0,1,73.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:31:36,2025.0,1.0,0,1746.0,1,137.0,1,79.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:31:44,2109.0,1.0,0,1835.0,1,140.0,1,77.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:31:52,2111.5,1.0,0,1828.5,1,158.0,1,73.0,1,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:32:00,2029.0,1.0,0,1755.0,1,136.0,1,80.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:32:08,2200.0,1.0,0,1911.0,1,153.0,1,83.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:32:16,2131.0,1.0,0,1846.5,1,152.0,1,80.0,1,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:32:24,2062.0,1.0,0,1782.0,1,151.0,1,77.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:32:32,2095.0,1.0,0,1806.0,1,154.5,1,77.5,1,1.0,0,0.0,0,0.0,0,0.0,0,5.5,0
2014-04-01 01:32:40,2043.0,1.0,0,1760.0,1,145.0,1,78.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:32:48,1283.0,1.0,0,1011.5,1,139.5,1,77.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:32:56,523.0,1.0,0,263.0,1,134.0,1,76.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:33:04,526.0,1.0,0,253.0,1,131.0,1,83.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:33:12,556.0,1.0,0,258.0,1,160.0,1,82.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:33:20,557.0,1.0,0,246.0,1,160.0,1,82.0,1,0.0,0,0.0,0,7.5,0,0.0,0,0.0,0
2014-04-01 01:33:28,550.0,1.0,0,243.0,1,150.0,1,83.0,1,0.0,0,0.0,0,15.0,0,0.0,0,0.0,0
2014-04-01 01:33:36,523.0,1.0,0,226.0,1,144.0,1,74.0,1,1.0,0,0.0,0,15.0,0,0.0,0,0.0,0
2014-04-01 01:33:44,512.0,1.0,0,229.0,1,154.0,1,82.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:33:52,548.0,1.0,0,265.0,1,160.0,1,75.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:34:00,553.0,1.0,0,275.0,1,152.0,1,78.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:34:08,511.0,1.0,0,237.0,1,142.0,1,84.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:34:16,1640.0,1.0,0,240.0,1,158.0,1,77.0,1,1098.0,1,0.0,0,14.0,0,0.0,0,0.0,0
2014-04-01 01:34:24,1561.0,1.0,0,252.0,1,150.0,1,0.0,0,1104.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:34:32,1591.0,1.0,0,257.0,1,163.0,1,0.0,0,1091.0,1,0.0,0,16.0,0,0.0,0,0.0,0
2014-04-01 01:34:40,1597.0,1.0,0,268.0,1,144.0,1,0.0,0,1125.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:34:48,1549.0,1.0,0,216.0,1,170.0,1,0.0,0,1094.0,1,0.0,0,0.0,0,0.0,0,10.0,1
2014-04-01 01:34:56,475.0,1.0,0,263.0,1,151.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:35:04,481.0,1.0,0,279.0,1,149.0,1,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:35:12,456.0,1.0,0,241.0,1,164.0,1,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:35:20,454.0,1.0,0,255.0,1,148.0,1,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:35:28,455.0,1.0,0,256.125,1,147.625,1,0.0,0,0.875,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:35:36,456.0,1.0,0,257.25,1,147.25,1,0.0,0,0.75,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:35:44,457.0,1.0,0,258.375,1,146.875,1,0.0,0,0.625,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:35:52,458.0,1.0,0,259.5,1,146.5,1,0.0,0,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:36:00,459.0,1.0,0,260.625,1,146.125,1,0.0,0,0.375,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:36:08,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:36:16,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:36:24,462.0,1.0,0,264.0,1,145.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:36:32,512.0,1.0,0,244.0,1,157.0,1,0.0,0,0.0,0,0.0,0,0.0,0,46.0,0,0.0,0
2014-04-01 01:36:40,511.2,1.0,0,246.6,1,154.4,1,0.0,0,0.0,0,0.0,0,0.0,0,46.2,0,0.0,0
2014-04-01 01:36:48,510.4,1.0,0,249.2,1,151.8,1,0.0,0,0.0,0,0.0,0,0.0,0,46.4,0,0.0,0
2014-04-01 01:36:56,509.6,1.0,0,251.8,1,149.2,1,0.0,0,0.0,0,0.0,0,0.0,0,46.6,0,0.0,0
2014-04-01 01:37:04,508.8,1.0,0,254.4,1,146.6,1,0.0,0,0.0,0,0.0,0,0.0,0,46.8,0,0.0,0
2014-04-01 01:37:12,508.0,1.0,0,257.0,1,144.0,1,0.0,0,0.0,0,0.0,0,0.0,0,47.0,0,0.0,0
2014-04-01 01:37:20,490.0,1.0,0,273.0,1,167.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:37:28,430.0,1.0,0,242.0,1,140.0,1,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:37:36,469.0,1.0,0,256.0,1,162.0,1,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:37:44,494.0,1.0,0,261.0,1,158.0,1,0.0,0,1.0,0,0.0,0,14.0,0,0.0,0,0.0,0
2014-04-01 01:37:52,504.0,1.0,0,287.0,1,157.0,1,0.0,0,1.0,0,0.0,0,15.0,0,0.0,0,0.0,0
2014-04-01 01:38:00,446.0,1.0,0,238.0,1,156.0,1,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:38:08,493.0,1.0,0,288.0,1,144.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:38:16,442.0,1.0,0,245.0,1,149.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:38:24,453.0,1.0,0,245.0,1,149.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:38:32,442.0,1.0,0,237.0,1,141.0,1,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:38:40,479.0,1.0,0,254.0,1,138.5,1,0.0,0,0.5,0,0.0,0,6.5,0,22.5,0,0.0,0
2014-04-01 01:38:48,479.5,1.0,0,256.5,1,144.75,1,0.0,0,0.25,0,0.0,0,11.25,0,11.25,0,0.0,0
2014-04-01 01:38:56,480.0,1.0,0,259.0,1,151.0,1,0.0,0,0.0,0,0.0,0,16.0,0,0.0,0,0.0,0
2014-04-01 01:39:04,489.5,1.0,0,252.0,1,152.5,1,0.0,0,0.0,0,0.0,0,8.0,0,23.0,0,0.0,0
2014-04-01 01:39:12,478.0,1.0,0,272.0,1,157.0,1,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:39:20,461.5,1.0,0,255.25,1,155.75,1,0.0,0,0.75,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:39:28,445.0,1.0,0,238.5,1,154.5,1,0.0,0,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:39:36,445.0,1.0,0,239.0,1,149.0,1,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:39:44,439.6,1.0,0,232.0,1,151.8,1,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:39:52,434.2,1.0,0,225.0,1,154.6,1,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:40:00,428.8,1.0,0,218.0,1,157.4,1,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:40:08,423.4,1.0,0,211.0,1,160.2,1,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:40:16,418.0,1.0,0,204.0,1,163.0,1,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:40:24,455.0,1.0,0,268.0,1,129.0,1,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:40:32,443.0,1.0,0,234.5,1,146.0,1,0.0,0,1.0,0,0.0,0,8.0,0,0.0,0,0.0,0
2014-04-01 01:40:40,473.0,1.0,0,251.0,1,166.0,1,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:40:48,429.0,1.0,0,222.0,1,162.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:40:56,494.0,1.0,0,269.0,1,152.0,1,0.0,0,1.0,0,0.0,0,15.0,0,0.0,0,0.0,0
2014-04-01 01:41:04,469.0,1.0,0,260.0,1,159.0,1,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:41:12,412.0,1.0,0,243.0,1,0.0,0,78.0,1,1.0,0,0.0,0,0.0,0,46.0,0,0.0,0
2014-04-01 01:41:20,375.0,1.0,0,259.0,1,0.0,0,77.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:41:28,524.0,124.0,1,256.0,1,0.0,0,74.0,1,1.0,0,0.0,0,14.0,0,0.0,0,0.0,0
2014-04-01 01:41:36,512.0,114.0,1,260.0,1,0.0,0,82.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:41:44,495.0,122.0,1,239.0,1,0.0,0,78.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:41:52,501.5,122.5,1,245.5,1,0.0,0,78.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:42:00,508.0,123.0,1,252.0,1,0.0,0,78.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:42:08,519.0,113.0,1,259.5,1,0.0,0,80.0,1,0.5,0,0.0,0,7.5,0,0.0,0,5.0,0
2014-04-01 01:42:16,495.0,115.0,1,234.0,1,0.0,0,85.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:42:24,500.0,117.0,1,246.0,1,0.0,0,79.0,1,0.0,0,0.0,0,0.0,0,0.0,0,9.0,0
2014-04-01 01:42:32,525.0,128.0,1,235.0,1,0.0,0,87.0,1,0.0,0,0.0,0,14.0,0,0.0,0,10.0,1
2014-04-01 01:42:40,515.0,117.0,1,221.0,1,0.0,0,82.0,1,1.0,0,0.0,0,0.0,0,47.0,0,0.0,0
2014-04-01 01:42:48,569.0,121.0,1,260.0,1,0.0,0,81.5,1,0.0,0,0.0,0,0.0,0,46.0,0,9.0,0
2014-04-01 01:42:56,525.0,119.0,1,269.0,1,0.0,0,81.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:43:04,507.0,121.0,1,259.0,1,0.0,0,77.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:43:12,529.0,124.0,1,251.0,1,0.0,0,78.0,1,0.0,0,0.0,0,14.0,0,0.0,0,0.0,0
2014-04-01 01:43:20,495.0,118.0,1,240.0,1,0.0,0,80.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:43:28,546.0,125.0,1,273.0,1,0.0,0,78.0,1,0.0,0,0.0,0,0.0,0,0.0,0,10.0,1
2014-04-01 01:43:36,482.0,116.0,1,234.0,1,0.0,0,80.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:43:44,535.0,116.0,1,271.0,1,0.0,0,82.0,1,0.0,0,0.0,0,0.0,0,0.0,0,10.0,1
2014-04-01 01:43:52,539.0,117.0,1,280.0,1,0.0,0,88.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:44:00,545.0,124.0,1,268.5,1,0.0,0,79.0,1,1.0,0,0.0,0,0.0,0,40.0,0,0.0,0
2014-04-01 01:44:08,554.0,121.0,1,257.0,1,0.0,0,80.0,1,0.0,0,0.0,0,0.0,0,42.0,0,0.0,0
2014-04-01 01:44:16,505.0,122.0,1,246.0,1,0.0,0,80.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:44:24,529.0,118.0,1,259.0,1,0.0,0,79.0,1,0.0,0,0.0,0,15.0,0,0.0,0,0.0,0
2014-04-01 01:44:32,538.0,121.0,1,276.0,1,0.0,0,80.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:44:40,460.0,116.0,1,215.0,1,0.0,0,85.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:44:48,511.0,122.0,1,255.0,1,0.0,0,78.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:44:56,509.125,121.625,1,252.375,1,0.0,0,77.75,1,0.125,0,0.0,0,1.75,0,0.0,0,0.0,0
2014-04-01 01:45:04,507.25,121.25,1,249.75,1,0.0,0,77.5,1,0.25,0,0.0,0,3.5,0,0.0,0,0.0,0
2014-04-01 01:45:12,505.375,120.875,1,247.125,1,0.0,0,77.25,1,0.375,0,0.0,0,5.25,0,0.0,0,0.0,0
2014-04-01 01:45:20,503.5,120.5,1,244.5,1,0.0,0,77.0,1,0.5,0,0.0,0,7.0,0,0.0,0,0.0,0
2014-04-01 01:45:28,501.625,120.125,1,241.875,1,0.0,0,76.75,1,0.625,0,0.0,0,8.75,0,0.0,0,0.0,0
2014-04-01 01:45:36,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:45:44,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:45:52,496.0,119.0,1,234.0,1,0.0,0,76.0,1,1.0,0,0.0,0,14.0,0,0.0,0,0.0,0
2014-04-01 01:46:00,527.0,119.0,1,237.0,1,0.0,0,79.0,1,0.0,0,0.0,0,0.0,0,45.0,0,0.0,0
2014-04-01 01:46:08,516.0,122.0,1,242.0,1,0.0,0,82.0,1,0.0,0,0.0,0,15.0,0,22.5,0,0.0,0
2014-04-01 01:46:16,828.0,115.0,1,584.0,1,0.0,0,77.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:46:24,858.0,130.0,1,597.0,1,0.0,0,77.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:46:32,905.0,125.0,1,635.0,1,0.0,0,85.0,1,1.0,0,0.0,0,0.0,0,0.0,0,10.0,1
2014-04-01 01:46:40,772.0,122.0,1,521.0,1,0.0,0,79.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:46:48,839.0,119.0,1,576.0,1,0.0,0,79.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:46:56,862.0,120.0,1,570.0,1,0.0,0,79.0,1,1.0,0,0.0,0,0.0,0,44.0,0,0.0,0
2014-04-01 01:47:04,895.0,127.0,1,637.0,1,0.0,0,78.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:47:12,1906.0,112.0,1,576.0,1,0.0,0,77.0,1,1084.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:47:20,1965.0,116.0,1,582.0,1,0.0,0,77.0,1,1129.0,1,0.0,0,13.0,0,0.0,0,0.0,0
2014-04-01 01:47:28,1958.0,117.0,1,643.0,1,0.0,0,79.0,1,1064.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:47:36,2055.0,115.0,1,692.0,1,0.0,0,76.5,1,1117.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:47:44,1939.0,115.0,1,585.0,1,0.0,0,74.0,1,1092.0,1,0.0,0,14.0,0,0.0,0,0.0,0
2014-04-01 01:47:52,1898.0,115.0,1,557.0,1,0.0,0,75.0,1,1104.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:48:00,1971.0,128.0,1,629.0,1,0.0,0,80.0,1,1076.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:48:08,1838.0,1.0,0,613.0,1,0.0,0,82.0,1,1089.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:48:16,1892.5,1.0,0,596.5,1,0.0,0,78.5,1,1124.0,1,0.0,0,14.0,0,23.0,0,0.0,0
2014-04-01 01:48:24,1854.75,1.0,0,603.25,1,0.0,0,76.75,1,1103.0,1,0.0,0,7.0,0,11.5,0,0.0,0
2014-04-01 01:48:32,1817.0,1.0,0,610.0,1,0.0,0,75.0,1,1082.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:48:40,711.0,1.0,0,576.0,1,0.0,0,79.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:48:48,720.0,1.0,0,584.0,1,0.0,0,81.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:48:56,627.0,1.0,0,506.0,1,0.0,0,77.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:49:04,698.0,1.0,0,565.0,1,0.0,0,79.5,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:49:12,721.25,1.0,0,575.5,1,0.0,0,80.75,1,0.75,0,0.0,0,3.5,0,10.25,0,0.0,0
2014-04-01 01:49:20,744.5,1.0,0,586.0,1,0.0,0,82.0,1,0.5,0,0.0,0,7.0,0,20.5,0,0.0,0
2014-04-01 01:49:28,793.25,1.0,0,644.0,1,0.0,0,82.5,1,0.75,0,0.0,0,3.5,0,10.25,0,0.0,0
2014-04-01 01:49:36,842.0,1.0,0,702.0,1,0.0,0,83.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:49:44,716.5,1.0,0,580.0,1,0.0,0,80.0,1,0.0,0,0.0,0,6.5,0,0.0,0,0.0,0
2014-04-01 01:49:52,747.0,1.0,0,611.0,1,0.0,0,79.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
