Time,Aggregate,Fridge_garage,Fridge_garage_ON,Freezer_garage,Freezer_garage_ON,Fridge_Freezer,Fridge_Freezer_ON,Washer_Dryer_garage,Washer_Dryer_garage_ON,Washing_Machine,Washing_Machine_ON,Dishwasher,Dishwasher_ON,Desktop_Computer,Desktop_Computer_ON,Television_Site,Television_Site_ON,Microwave,Microwave_ON
2014-04-01 01:22:32,235.0,111.0,1,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,15.0,1,40.0,1,10.0,0
2014-04-01 01:22:40,48.0,1.0,0,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:22:48,55.0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:22:56,54.0,1.0,0,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:23:04,106.0,1.0,0,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,44.0,1,0.0,0
2014-04-01 01:23:12,51.0,1.0,0,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:23:20,54.0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:23:28,49.0,1.0,0,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:23:36,82.0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,16.0,1,0.0,0,10.0,0
2014-04-01 01:23:44,47.0,1.0,0,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:23:52,63.0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,16.0,1,0.0,0,0.0,0
2014-04-01 01:24:00,54.0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:24:08,56.0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:24:16,59.0,1.0,0,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:24:24,55.0,1.0,0,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:24:32,105.0,1.0,0,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,46.0,1,0.0,0
2014-04-01 01:24:40,66.0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:24:48,59.0,1.0,0,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,14.0,1,0.0,0,0.0,0
2014-04-01 01:24:56,68.0,1.0,0,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,14.0,1,0.0,0,0.0,0
2014-04-01 01:25:04,46.5,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:25:12,96.0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,45.0,1,0.0,0
2014-04-01 01:25:20,48.0,1.0,0,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:25:28,44.0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:25:36,109.0,1.0,0,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,16.0,1,44.0,1,0.0,0
2014-04-01 01:25:44,46.0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,8.0,0,0.0,0,0.0,0
2014-04-01 01:25:52,45.0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:26:00,96.0,1.0,0,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,45.0,1,0.0,0
2014-04-01 01:26:08,74.5,1.0,0,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,22.5,1,0.0,0
2014-04-01 01:26:16,53.0,1.0,0,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:26:24,58.0,1.0,0,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:26:32,104.0,1.0,0,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,46.0,1,0.0,0
2014-04-01 01:26:40,53.0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:26:48,53.2,1.0,0,0.0,0,0.0,0,0.0,0,0.1,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:26:56,53.4,1.0,0,0.0,0,0.0,0,0.0,0,0.2,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:27:04,53.6,1.0,0,0.0,0,0.0,0,0.0,0,0.30000000000000004,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:27:12,53.8,1.0,0,0.0,0,0.0,0,0.0,0,0.4,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:27:20,54.0,1.0,0,0.0,0,0.0,0,0.0,0,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:27:28,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:27:36,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:27:44,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:27:52,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:28:00,55.0,1.0,0,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:28:08,68.0,1.0,0,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,14.0,1,0.0,0,0.0,0
2014-04-01 01:28:16,60.0,1.0,0,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:28:24,134.0,1.0,0,0.0,0,0.0,0,81.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:28:32,1347.0,1.0,0,0.0,0,1208.0,1,83.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:28:40,1339.5,1.0,0,0.0,0,1202.0,1,83.0,1,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:28:48,1332.0,1.0,0,0.0,0,1196.0,1,83.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:28:56,1310.0,1.0,0,0.0,0,1165.0,1,85.0,1,1.0,0,0.0,0,16.0,1,0.0,0,0.0,0
2014-04-01 01:29:04,1317.0,1.0,0,0.0,0,1159.0,1,79.0,1,1.0,0,0.0,0,14.0,1,0.0,0,9.0,0
2014-04-01 01:29:12,1360.0,1.0,0,0.0,0,1193.0,1,82.0,1,0.0,0,0.0,0,14.0,1,0.0,0,10.0,0
2014-04-01 01:29:20,1370.0,1.0,0,0.0,0,1242.0,1,78.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:29:28,1410.0,1.0,0,0.0,0,1213.0,1,83.0,1,0.0,0,0.0,0,16.0,1,45.0,1,0.0,0
2014-04-01 01:29:36,2385.0,1.0,0,0.0,0,1172.0,1,81.0,1,1085.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:29:44,2482.0,1.0,0,0.0,0,1261.0,1,74.0,1,1097.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:29:52,2495.0,1.0,0,0.0,0,1214.0,1,80.0,1,1125.0,1,0.0,0,14.0,1,0.0,0,0.0,0
2014-04-01 01:30:00,2363.0,1.0,0,0.0,0,1171.0,1,81.0,1,1058.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:30:08,2420.0,1.0,0,0.0,0,1170.0,1,76.0,1,1106.0,1,0.0,0,16.0,1,0.0,0,0.0,0
2014-04-01 01:30:16,2411.0,1.0,0,0.0,0,1207.0,1,80.0,1,1068.0,1,0.0,0,0.0,0,0.0,0,10.0,0
2014-04-01 01:30:24,2395.0,1.0,0,0.0,0,1155.0,1,80.0,1,1104.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:30:32,2423.0,1.0,0,0.0,0,1184.0,1,80.0,1,1083.0,1,0.0,0,14.0,1,0.0,0,0.0,0
2014-04-01 01:30:40,2412.0,1.0,0,0.0,0,1186.0,1,79.0,1,1095.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:30:48,2450.0,1.0,0,0.0,0,1204.0,1,76.0,1,1115.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:30:56,2370.0,1.0,0,0.0,0,1161.0,1,78.0,1,1082.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:31:04,2475.0,1.0,0,0.0,0,1202.0,1,83.0,1,1117.0,1,0.0,0,13.0,1,0.0,0,0.0,0
2014-04-01 01:31:12,2504.0,1.0,0,0.0,0,1218.0,1,82.0,1,1135.0,1,0.0,0,14.0,1,0.0,0,0.0,0
2014-04-01 01:31:20,2407.0,1.0,0,0.0,0,1191.0,1,79.0,1,1079.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:31:28,2427.0,1.0,0,0.0,0,1194.5,1,79.0,1,1099.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:31:36,2447.0,1.0,0,0.0,0,1198.0,1,79.0,1,1119.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:31:44,2485.0,1.0,0,0.0,0,1199.0,1,83.0,1,1088.0,1,0.0,0,0.0,0,47.0,1,10.0,0
2014-04-01 01:31:52,1339.0,1.0,0,0.0,0,1190.0,1,81.0,1,0.0,0,0.0,0,15.0,1,0.0,0,0.0,0
2014-04-01 01:32:00,2427.0,1.0,0,0.0,0,1204.0,1,76.0,1,1.0,0,2232.0,1,15.0,1,0.0,0,0.0,0
2014-04-01 01:32:08,3515.0,1.0,0,0.0,0,1234.0,1,79.0,1,0.0,0,2137.0,1,15.0,1,0.0,0,0.0,0
2014-04-01 01:32:16,3514.0,1.0,0,0.0,0,1209.0,1,81.0,1,0.0,0,2162.0,1,0.0,0,0.0,0,0.0,0
2014-04-01 01:32:24,3493.0,1.0,0,0.0,0,1149.0,1,76.0,1,0.5,0,2205.5,1,0.0,0,0.0,0,0.0,0
2014-04-01 01:32:32,3590.0,1.0,0,0.0,0,1186.0,1,76.0,1,1.0,0,2249.0,1,13.0,1,0.0,0,0.0,0
2014-04-01 01:32:40,3347.0,1.0,0,0.0,0,1086.0,1,79.0,1,1.0,0,2132.0,1,0.0,0,0.0,0,0.0,0
2014-04-01 01:32:48,3511.0,1.0,0,0.0,0,1229.0,1,77.0,1,0.0,0,2153.0,1,0.0,0,0.0,0,0.0,0
2014-04-01 01:32:56,4669.0,121.0,1,0.0,0,1200.0,1,77.0,1,1103.0,1,2115.0,1,0.0,0,0.0,0,0.0,0
2014-04-01 01:33:04,4791.0,115.0,1,0.0,0,1177.0,1,81.0,1,1134.0,1,2230.0,1,0.0,0,0.0,0,0.0,0
2014-04-01 01:33:12,2553.0,119.0,1,0.0,0,1169.0,1,81.0,1,1104.0,1,0.0,0,16.0,1,0.0,0,0.0,0
2014-04-01 01:33:20,2605.0,119.0,1,0.0,0,1218.0,1,83.0,1,1116.0,1,0.0,0,13.0,1,0.0,0,0.0,0
2014-04-01 01:33:28,2520.0,120.0,1,0.0,0,1176.0,1,74.0,1,1097.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:33:36,2576.0,124.0,1,0.0,0,1206.0,1,76.0,1,1105.0,1,0.0,0,15.0,1,0.0,0,0.0,0
2014-04-01 01:33:44,2515.0,114.5,1,0.0,0,1179.5,1,73.0,1,1087.0,1,0.0,0,7.0,0,0.0,0,0.0,0
2014-04-01 01:33:52,1971.0,111.0,1,0.0,0,1222.0,1,78.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:34:00,1427.0,119.0,1,0.0,0,1175.0,1,82.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:34:08,1508.0,114.0,1,0.0,0,1207.0,1,80.0,1,1.0,0,0.0,0,0.0,0,46.0,1,0.0,0
2014-04-01 01:34:16,1525.0,121.0,1,0.0,0,1222.0,1,75.0,1,1.0,0,0.0,0,0.0,0,40.0,1,0.0,0
2014-04-01 01:34:24,1498.5,123.0,1,0.0,0,1185.0,1,80.0,1,0.5,0,0.0,0,0.0,0,44.5,1,0.0,0
2014-04-01 01:34:32,1472.0,125.0,1,0.0,0,1148.0,1,85.0,1,0.0,0,0.0,0,0.0,0,49.0,1,0.0,0
2014-04-01 01:34:40,1444.0,123.5,1,0.0,0,1189.0,1,76.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:34:48,1457.0,122.0,1,0.0,0,1215.0,1,78.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:34:56,1434.0,117.0,1,0.0,0,1191.0,1,81.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:35:04,1442.75,119.5,1,0.0,0,1196.75,1,79.25,1,0.75,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:35:12,1451.5,122.0,1,0.0,0,1202.5,1,77.5,1,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:35:20,1460.25,124.5,1,0.0,0,1208.25,1,75.75,1,0.25,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:35:28,1469.0,127.0,1,0.0,0,1214.0,1,74.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:35:36,1461.0,124.0,1,0.0,0,1162.0,1,81.0,1,1.0,0,0.0,0,0.0,0,42.0,1,0.0,0
2014-04-01 01:35:44,1433.0,122.0,1,0.0,0,1179.0,1,81.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:35:52,1492.0,125.0,1,0.0,0,1234.0,1,75.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:36:00,1497.0,120.0,1,0.0,0,1199.0,1,79.0,1,0.0,0,0.0,0,0.0,0,48.0,1,0.0,0
2014-04-01 01:36:08,1410.0,117.0,1,0.0,0,1153.0,1,83.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:36:16,1435.0,116.0,1,0.0,0,1186.0,1,77.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:36:24,1479.0,126.0,1,0.0,0,1216.0,1,81.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:36:32,1461.0,124.0,1,0.0,0,1209.0,1,80.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:36:40,1431.0,121.0,1,0.0,0,1183.0,1,82.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:36:48,1438.0,118.0,1,0.0,0,1197.0,1,79.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:36:56,1500.0,118.0,1,0.0,0,1237.0,1,83.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:37:04,1512.0,122.0,1,0.0,0,1218.0,1,81.0,1,0.0,0,0.0,0,0.0,0,45.0,1,0.0,0
2014-04-01 01:37:12,1477.0,112.0,1,0.0,0,1236.0,1,76.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:37:20,1487.0,128.0,1,0.0,0,1230.0,1,81.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:37:28,1465.0,124.0,1,0.0,0,1201.0,1,83.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:37:36,1449.0,117.5,1,0.0,0,1197.0,1,79.5,1,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:37:44,1433.0,111.0,1,0.0,0,1193.0,1,76.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:37:52,1453.0,128.0,1,0.0,0,1197.0,1,76.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:38:00,412.5,118.0,1,0.0,0,131.0,1,80.5,1,0.5,0,0.0,0,14.0,1,22.0,1,0.0,0
2014-04-01 01:38:08,407.75,118.5,1,0.0,0,141.0,1,79.75,1,0.25,0,0.0,0,7.0,0,11.0,1,0.0,0
2014-04-01 01:38:16,403.0,119.0,1,0.0,0,151.0,1,79.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:38:24,416.5,117.5,1,0.0,0,165.0,1,79.0,1,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:38:32,1499.25,116.25,1,0.0,0,164.0,1,77.0,1,0.75,0,1080.0,1,7.0,0,0.0,0,0.0,0
2014-04-01 01:38:40,2582.0,115.0,1,0.0,0,163.0,1,75.0,1,1.0,0,2160.0,1,14.0,1,0.0,0,0.0,0
2014-04-01 01:38:48,2622.0,108.0,1,0.0,0,148.0,1,72.0,1,1.0,0,2244.0,1,0.0,0,0.0,0,0.0,0
2014-04-01 01:38:56,2594.0,116.0,1,0.0,0,148.0,1,80.0,1,0.0,0,2193.0,1,0.0,0,0.0,0,0.0,0
2014-04-01 01:39:04,2611.0,125.0,1,0.0,0,151.0,1,80.0,1,0.25,0,2202.0,1,0.0,0,0.0,0,0.0,0
2014-04-01 01:39:12,2560.0,123.0,1,0.0,0,141.5,1,78.5,1,0.5,0,2167.0,1,0.0,0,0.0,0,0.0,0
2014-04-01 01:39:20,2591.0,120.0,1,0.0,0,137.0,1,81.0,1,1.0,0,2190.0,1,0.0,0,0.0,0,10.0,0
2014-04-01 01:39:28,2668.0,122.0,1,0.0,0,175.0,1,80.0,1,1.0,0,2223.0,1,15.0,1,0.0,0,0.0,0
2014-04-01 01:39:36,2685.0,116.0,1,0.0,0,160.0,1,76.0,1,1.0,0,2270.0,1,14.0,1,0.0,0,0.0,0
2014-04-01 01:39:44,2626.0,115.0,1,0.0,0,158.0,1,77.0,1,1.0,0,2218.0,1,0.0,0,0.0,0,0.0,0
2014-04-01 01:39:52,2592.0,119.5,1,0.0,0,146.0,1,77.5,1,0.5,0,2189.0,1,0.0,0,0.0,0,0.0,0
2014-04-01 01:40:00,2558.0,124.0,1,0.0,0,134.0,1,78.0,1,0.0,0,2160.0,1,0.0,0,0.0,0,0.0,0
2014-04-01 01:40:08,1466.5,120.5,1,0.0,0,144.5,1,78.0,1,0.0,0,1065.5,1,8.0,0,0.0,0,0.0,0
2014-04-01 01:40:16,930.25,121.25,1,0.0,0,140.75,1,80.0,1,0.5,0,532.75,1,4.0,0,0.0,0,0.0,0
2014-04-01 01:40:24,394.0,122.0,1,0.0,0,137.0,1,82.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:40:32,397.0,112.0,1,0.0,0,149.0,1,83.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:40:40,386.0,117.0,1,0.0,0,135.0,1,76.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:40:48,403.0,123.0,1,0.0,0,130.0,1,78.0,1,0.0,0,0.0,0,15.0,1,0.0,0,0.0,0
2014-04-01 01:40:56,398.0,115.0,1,0.0,0,136.0,1,78.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:41:04,283.0,1.0,0,0.0,0,142.0,1,81.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:41:12,281.0,1.0,0,0.0,0,148.0,1,79.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:41:20,282.0,1.0,0,0.0,0,152.0,1,77.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:41:28,2415.0,1.0,0,0.0,0,142.0,1,81.0,1,0.0,0,2131.0,1,0.0,0,0.0,0,0.0,0
2014-04-01 01:41:36,2461.0,1.0,0,0.0,0,149.0,1,79.0,1,1.0,0,2174.0,1,0.0,0,0.0,0,0.0,0
2014-04-01 01:41:44,2477.0,1.0,0,0.0,0,137.0,1,77.5,1,0.5,0,2217.0,1,0.0,0,0.0,0,0.0,0
2014-04-01 01:41:52,2490.0,1.0,0,0.0,0,150.5,1,77.75,1,0.75,0,2211.5,1,0.0,0,0.0,0,0.0,0
2014-04-01 01:42:00,2503.0,1.0,0,0.0,0,164.0,1,78.0,1,1.0,0,2206.0,1,0.0,0,0.0,0,0.0,0
2014-04-01 01:42:08,2486.0,1.0,0,0.0,0,146.0,1,75.0,1,0.0,0,2195.0,1,16.0,1,0.0,0,0.0,0
2014-04-01 01:42:16,2459.0,1.0,0,0.0,0,162.0,1,82.0,1,0.0,0,2173.0,1,0.0,0,0.0,0,0.0,0
2014-04-01 01:42:24,2540.0,1.0,0,0.0,0,160.0,1,78.0,1,1.0,0,2252.0,1,0.0,0,0.0,0,0.0,0
2014-04-01 01:42:32,286.0,1.0,0,0.0,0,155.0,1,75.0,1,0.0,0,0.0,0,0.0,0,21.0,1,0.0,0
2014-04-01 01:42:40,326.0,1.0,0,0.0,0,144.0,1,81.0,1,0.0,0,0.0,0,0.0,0,42.0,1,0.0,0
2014-04-01 01:42:48,272.0,1.0,0,0.0,0,149.0,1,82.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:42:56,284.0,1.0,0,0.0,0,150.0,1,79.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:43:04,309.0,1.0,0,0.0,0,161.0,1,76.0,1,0.0,0,0.0,0,14.0,1,0.0,0,0.0,0
2014-04-01 01:43:12,292.0,1.0,0,0.0,0,163.0,1,83.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:43:20,279.0,1.0,0,0.0,0,142.0,1,85.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:43:28,277.0,1.0,0,0.0,0,141.0,1,84.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:43:36,298.5,1.0,0,0.0,0,151.0,1,82.25,1,0.25,0,0.0,0,0.0,0,10.75,1,0.0,0
2014-04-01 01:43:44,320.0,1.0,0,0.0,0,161.0,1,80.5,1,0.5,0,0.0,0,0.0,0,21.5,1,0.0,0
2014-04-01 01:43:52,319.75,1.0,0,0.0,0,161.0,1,78.0,1,0.5,0,0.0,0,0.0,0,22.25,1,0.0,0
2014-04-01 01:44:00,319.5,1.0,0,0.0,0,161.0,1,75.5,1,0.5,0,0.0,0,0.0,0,23.0,1,0.0,0
2014-04-01 01:44:08,276.0,1.0,0,0.0,0,140.0,1,82.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:44:16,287.0,1.0,0,0.0,0,151.0,1,83.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:44:24,285.0,1.0,0,0.0,0,142.0,1,83.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:44:32,282.0,1.0,0,0.0,0,149.0,1,79.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:44:40,283.25,1.0,0,0.0,0,157.0,1,79.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:44:48,284.5,1.0,0,0.0,0,153.0,1,80.5,1,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:44:56,291.0,1.0,0,0.0,0,151.0,1,83.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:45:04,269.0,1.0,0,0.0,0,131.0,1,79.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:45:12,270.0,1.0,0,0.0,0,139.5,1,79.5,1,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:45:20,271.0,1.0,0,0.0,0,148.0,1,80.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:45:28,293.0,1.0,0,0.0,0,150.0,1,82.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:45:36,315.0,1.0,0,0.0,0,146.0,1,78.0,1,1.0,0,0.0,0,0.0,0,45.0,1,0.0,0
2014-04-01 01:45:44,262.0,1.0,0,0.0,0,135.0,1,75.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:45:52,284.0,1.0,0,0.0,0,148.0,1,82.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:46:00,286.0,1.0,0,0.0,0,140.0,1,82.0,1,0.0,0,0.0,0,0.0,0,0.0,0,10.0,0
2014-04-01 01:46:08,319.0,1.0,0,0.0,0,185.0,1,80.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:46:16,287.0,1.0,0,0.0,0,152.0,1,83.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:46:24,188.0,1.0,0,0.0,0,129.0,1,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:46:32,243.0,1.0,0,0.0,0,134.0,1,0.0,0,1.0,0,0.0,0,14.0,1,43.0,1,0.0,0
2014-04-01 01:46:40,226.0,1.0,0,0.0,0,169.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:46:48,188.0,1.0,0,0.0,0,134.0,1,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:46:56,198.0,1.0,0,0.0,0,150.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:47:04,220.0,1.0,0,0.0,0,157.0,1,0.0,0,1.0,0,0.0,0,16.0,1,0.0,0,0.0,0
2014-04-01 01:47:12,212.0,1.0,0,0.0,0,149.0,1,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:47:20,208.0,1.0,0,0.0,0,158.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:47:28,232.0,1.0,0,0.0,0,157.0,1,0.0,0,1.0,0,0.0,0,14.0,1,0.0,0,0.0,0
2014-04-01 01:47:36,217.0,1.0,0,0.0,0,166.0,1,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:47:44,218.0,1.0,0,0.0,0,166.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:47:52,208.5,1.0,0,0.0,0,157.5,1,0.0,0,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0
