Time,Aggregate,Toaster,Toaster_ON,Fridge_Freezer,Fridge_Freezer_ON,Freezer,Freezer_ON,Tumble_Dryer,Tumble_Dryer_ON,Dishwasher,Dishwasher_ON,Washing_Machine,Washing_Machine_ON,Television,Television_ON,Microwave,Microwave_ON,Kettle,Kettle_ON
2014-04-01 01:41:12,4482.0,117.5,1,1847.5,1,145.5,1,76.5,1,1.0,0,2227.0,1,15.0,1,0.0,0,0.0,0
2014-04-01 01:41:20,4486.5,117.375,1,1851.125,1,144.375,1,76.375,1,1.0,0,2229.0,1,15.0,1,0.0,0,0.0,0
2014-04-01 01:41:28,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:41:36,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:41:44,4500.0,117.0,1,1862.0,1,141.0,1,76.0,1,1.0,0,2235.0,1,15.0,1,0.0,0,0.0,0
2014-04-01 01:41:52,2165.0,121.0,1,1757.0,1,152.0,1,79.0,1,1.0,0,1117.5,1,0.0,0,0.0,0,0.0,0
2014-04-01 01:42:00,2191.0,1.0,0,1902.0,1,156.0,1,79.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:42:08,2105.0,1.0,0,1803.0,1,157.0,1,84.0,1,0.0,0,0.0,0,0.0,0,0.0,0,9.0,0
2014-04-01 01:42:16,2129.0,1.0,0,1823.0,1,158.0,1,80.0,1,1.0,0,0.0,0,16.0,1,0.0,0,0.0,0
2014-04-01 01:42:24,2083.0,1.0,0,1754.0,1,145.0,1,83.0,1,1.0,0,0.0,0,0.0,0,45.0,0,0.0,0
2014-04-01 01:42:32,2063.0,1.0,0,1782.0,1,143.0,1,82.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:42:40,2174.0,1.0,0,1893.0,1,146.0,1,76.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:42:48,392.0,1.0,0,274.0,1,0.0,0,79.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:42:56,388.0,1.0,0,245.0,1,0.0,0,84.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:43:04,404.0,1.0,0,273.0,1,0.0,0,77.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:43:12,442.0,0.0,0,261.0,1,0.0,0,81.0,1,0.0,0,0.0,0,0.0,0,44.0,0,0.0,0
2014-04-01 01:43:20,402.0,1.0,0,278.0,1,0.0,0,75.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:43:28,400.0,1.0,0,252.0,1,0.0,0,78.0,1,1.0,0,0.0,0,13.0,1,0.0,0,0.0,0
2014-04-01 01:43:36,356.0,1.0,0,223.0,1,0.0,0,81.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:43:44,421.0,1.0,0,286.0,1,0.0,0,85.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:43:52,375.0,1.0,0,248.0,1,0.0,0,80.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:44:00,399.0,1.0,0,262.0,1,0.0,0,75.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:44:08,388.0,1.0,0,248.0,1,0.0,0,82.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:44:16,428.0,1.0,0,286.0,1,0.0,0,75.0,1,1.0,0,0.0,0,16.0,1,0.0,0,0.0,0
2014-04-01 01:44:24,374.0,1.0,0,246.0,1,0.0,0,78.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:44:32,379.0,1.0,0,242.0,1,0.0,0,79.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:44:40,395.0,1.0,0,259.0,1,0.0,0,78.5,1,1.0,0,0.0,0,6.5,0,0.0,0,0.0,0
2014-04-01 01:44:48,410.0,1.0,0,233.0,1,0.0,0,83.0,1,1.0,0,0.0,0,0.0,0,43.0,0,0.0,0
2014-04-01 01:44:56,395.0,1.0,0,235.0,1,0.0,0,84.0,1,1.0,0,0.0,0,15.0,1,0.0,0,0.0,0
2014-04-01 01:45:04,446.0,1.0,0,270.0,1,0.0,0,82.0,1,0.0,0,0.0,0,0.0,0,45.0,0,0.0,0
2014-04-01 01:45:12,398.0,1.0,0,265.0,1,0.0,0,82.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:45:20,396.0,1.0,0,252.0,1,0.0,0,78.0,1,1.0,0,0.0,0,13.0,1,0.0,0,0.0,0
2014-04-01 01:45:28,379.0,1.0,0,249.0,1,0.0,0,78.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:45:36,374.0,1.0,0,228.0,1,0.0,0,84.0,1,0.0,0,0.0,0,0.0,0,0.0,0,11.0,0
2014-04-01 01:45:44,377.0,1.0,0,233.0,1,0.0,0,77.0,1,0.0,0,0.0,0,12.0,1,0.0,0,0.0,0
2014-04-01 01:45:52,424.0,1.0,0,279.0,1,0.0,0,83.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:46:00,396.0,1.0,0,251.0,1,0.0,0,81.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:46:08,369.0,1.0,0,224.0,1,0.0,0,77.0,1,1.0,0,0.0,0,14.0,1,0.0,0,0.0,0
2014-04-01 01:46:16,413.0,1.0,0,249.0,1,0.0,0,82.0,1,1.0,0,0.0,0,17.0,1,0.0,0,10.0,0
2014-04-01 01:46:24,448.0,1.0,0,263.0,1,0.0,0,82.0,1,0.0,0,0.0,0,0.0,0,44.0,0,0.0,0
2014-04-01 01:46:32,388.0,1.0,0,259.0,1,0.0,0,78.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:46:40,417.0,1.0,0,268.0,1,0.0,0,82.0,1,1.0,0,0.0,0,15.0,1,0.0,0,0.0,0
2014-04-01 01:46:48,383.0,1.0,0,247.0,1,0.0,0,82.0,1,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:46:56,407.0,1.0,0,210.0,1,0.0,0,80.0,1,0.0,0,0.0,0,0.0,0,42.0,0,0.0,0
2014-04-01 01:47:04,365.0,1.0,0,224.0,1,0.0,0,87.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:47:12,385.0,1.0,0,255.0,1,0.0,0,76.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:47:20,490.0,119.0,1,245.0,1,0.0,0,76.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:47:28,493.0,118.0,1,245.0,1,0.0,0,80.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:47:36,492.0,115.0,1,231.0,1,0.0,0,76.0,1,0.0,0,0.0,0,15.0,1,0.0,0,0.0,0
2014-04-01 01:47:44,516.0,111.0,1,273.0,1,0.0,0,82.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:47:52,468.0,125.0,1,219.0,1,0.0,0,77.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:48:00,537.0,127.0,1,268.0,1,0.0,0,78.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:48:08,523.0,121.0,1,255.0,1,0.0,0,76.0,1,0.0,0,0.0,0,0.0,0,44.0,0,0.0,0
2014-04-01 01:48:16,509.0,121.0,1,247.0,1,0.0,0,85.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:48:24,523.0,112.0,1,279.0,1,0.0,0,83.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:48:32,516.0,118.0,1,259.0,1,0.0,0,84.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:48:40,507.5,119.0,1,247.0,1,0.0,0,80.5,1,0.5,0,0.0,0,0.0,0,0.0,0,5.0,0
2014-04-01 01:48:48,499.0,120.0,1,235.0,1,0.0,0,77.0,1,0.0,0,0.0,0,0.0,0,0.0,0,10.0,0
2014-04-01 01:48:56,518.0,124.0,1,242.0,1,0.0,0,75.0,1,0.0,0,0.0,0,15.0,1,0.0,0,0.0,0
2014-04-01 01:49:04,491.0,123.0,1,236.0,1,0.0,0,83.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:49:12,518.0,118.5,1,250.0,1,0.0,0,80.0,1,0.0,0,0.0,0,15.5,1,0.0,0,0.0,0
2014-04-01 01:49:20,487.0,117.0,1,235.0,1,0.0,0,79.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:49:28,488.0,126.0,1,230.0,1,0.0,0,79.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:49:36,528.0,117.0,1,280.0,1,0.0,0,76.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:49:44,540.0,125.0,1,280.0,1,0.0,0,81.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:49:52,502.0,121.0,1,257.0,1,0.0,0,81.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:50:00,523.0,119.0,1,279.0,1,0.0,0,78.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:50:08,517.0,109.0,1,272.0,1,0.0,0,79.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:50:16,531.0,118.0,1,276.0,1,0.0,0,72.0,1,1.0,0,0.0,0,14.0,1,0.0,0,0.0,0
2014-04-01 01:50:24,527.0,111.0,1,287.0,1,0.0,0,72.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:50:32,524.6666666666666,112.16666666666667,1,281.8333333333333,1,0.0,0,73.16666666666667,1,0.8333333333333334,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:50:40,522.3333333333334,113.33333333333333,1,276.6666666666667,1,0.0,0,74.33333333333333,1,0.6666666666666667,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:50:48,520.0,114.5,1,271.5,1,0.0,0,75.5,1,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:50:56,517.6666666666666,115.66666666666667,1,266.3333333333333,1,0.0,0,76.66666666666667,1,0.33333333333333337,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:51:04,515.3333333333334,116.83333333333333,1,261.1666666666667,1,0.0,0,77.83333333333333,1,0.16666666666666674,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:51:12,513.0,118.0,1,256.0,1,0.0,0,79.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:51:20,520.0,118.0,1,260.0,1,0.0,0,82.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:51:28,472.0,109.0,1,230.0,1,0.0,0,81.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:51:36,481.0,126.0,1,228.0,1,0.0,0,74.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:51:44,534.0,123.0,1,261.0,1,0.0,0,84.0,1,0.0,0,0.0,0,0.0,0,0.0,0,9.0,0
2014-04-01 01:51:52,499.0,110.0,1,255.0,1,0.0,0,81.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:52:00,510.0,121.0,1,257.0,1,0.0,0,80.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:52:08,517.0,114.0,1,251.0,1,0.0,0,81.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:52:16,536.0,122.0,1,264.0,1,0.0,0,87.0,1,0.0,0,0.0,0,0.0,0,0.0,0,9.0,0
2014-04-01 01:52:24,489.0,117.0,1,237.0,1,0.0,0,78.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:52:32,552.0,123.0,1,250.0,1,0.0,0,80.0,1,1.0,0,0.0,0,0.0,0,44.0,0,0.0,0
2014-04-01 01:52:40,511.0,122.0,1,258.0,1,0.0,0,75.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:52:48,503.0,121.0,1,253.0,1,0.0,0,77.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:52:56,542.0,118.0,1,249.0,1,0.0,0,78.0,1,0.0,0,0.0,0,0.0,0,41.0,0,0.0,0
2014-04-01 01:53:04,489.0,119.0,1,242.0,1,0.0,0,77.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:53:12,534.0,116.0,1,264.0,1,0.0,0,81.0,1,1.0,0,0.0,0,14.0,1,0.0,0,0.0,0
2014-04-01 01:53:20,361.0,1.0,0,243.0,1,0.0,0,75.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:53:28,380.5,1.0,0,250.0,1,0.0,0,79.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:53:36,400.0,1.0,0,257.0,1,0.0,0,83.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:53:44,399.0,1.0,0,248.0,1,0.0,0,82.0,1,0.5,0,0.0,0,14.5,1,0.0,0,0.0,0
2014-04-01 01:53:52,395.625,1.0,0,245.75,1,0.0,0,81.875,1,0.4375,0,0.0,0,12.6875,1,0.0,0,0.0,0
2014-04-01 01:54:00,392.25,1.0,0,243.5,1,0.0,0,81.75,1,0.375,0,0.0,0,10.875,1,0.0,0,0.0,0
2014-04-01 01:54:08,388.875,1.0,0,241.25,1,0.0,0,81.625,1,0.3125,0,0.0,0,9.0625,0,0.0,0,0.0,0
2014-04-01 01:54:16,385.5,1.0,0,239.0,1,0.0,0,81.5,1,0.25,0,0.0,0,7.25,0,0.0,0,0.0,0
2014-04-01 01:54:24,382.125,1.0,0,236.75,1,0.0,0,81.375,1,0.1875,0,0.0,0,5.4375,0,0.0,0,0.0,0
2014-04-01 01:54:32,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:54:40,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:54:48,372.0,1.0,0,230.0,1,0.0,0,81.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:54:56,794.0,1.0,0,627.0,1,0.0,0,80.0,1,0.0,0,0.0,0,0.0,0,40.0,0,0.0,0
2014-04-01 01:55:04,726.5,0.5,0,586.0,1,0.0,0,79.0,1,1.0,0,0.0,0,0.0,0,0.0,0,5.0,0
2014-04-01 01:55:12,774.0,1.0,0,645.0,1,0.0,0,80.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:55:20,753.75,1.0,0,623.75,1,0.0,0,78.75,1,0.75,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:55:28,733.5,1.0,0,602.5,1,0.0,0,77.5,1,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:55:36,1883.25,1.0,0,611.25,1,0.0,0,80.25,1,0.25,0,1116.5,1,0.0,0,23.0,0,0.0,0
2014-04-01 01:55:44,3033.0,1.0,0,620.0,1,0.0,0,83.0,1,0.0,0,2233.0,1,0.0,0,46.0,0,0.0,0
2014-04-01 01:55:52,3006.0,1.0,0,681.0,1,0.0,0,82.0,1,1.0,0,2133.0,1,0.0,0,45.0,0,10.0,0
2014-04-01 01:56:00,2944.0,1.0,0,650.0,1,0.0,0,79.0,1,0.0,0,2160.0,1,0.0,0,0.0,0,0.0,0
2014-04-01 01:56:08,2934.0,1.0,0,605.0,1,0.0,0,78.0,1,1.0,0,2189.0,1,0.0,0,0.0,0,10.0,0
2014-04-01 01:56:16,2978.0,1.0,0,579.0,1,0.0,0,80.0,1,1.0,0,2208.0,1,0.0,0,45.0,0,0.0,0
2014-04-01 01:56:24,2970.0,1.0,0,567.0,1,0.0,0,81.0,1,1.0,0,2272.0,1,0.0,0,0.0,0,0.0,0
2014-04-01 01:56:32,2872.0,1.0,0,556.0,1,0.0,0,80.0,1,1.0,0,2178.0,1,0.0,0,0.0,0,0.0,0
2014-04-01 01:56:40,2878.0,1.0,0,583.0,1,0.0,0,77.0,1,1.0,0,2170.0,1,0.0,0,0.0,0,0.0,0
2014-04-01 01:56:48,2892.3636363636365,1.0,0,590.6363636363636,1,0.0,0,77.0,1,0.9090909090909091,0,2172.2727272727275,1,0.0,0,4.181818181818182,0,0.0,0
2014-04-01 01:56:56,2906.7272727272725,1.0,0,598.2727272727273,1,0.0,0,77.0,1,0.8181818181818181,0,2174.5454545454545,1,0.0,0,8.363636363636363,0,0.0,0
2014-04-01 01:57:04,2921.090909090909,1.0,0,605.9090909090909,1,0.0,0,77.0,1,0.7272727272727273,0,2176.818181818182,1,0.0,0,12.545454545454545,0,0.0,0
2014-04-01 01:57:12,2935.4545454545455,1.0,0,613.5454545454545,1,0.0,0,77.0,1,0.6363636363636364,0,2179.090909090909,1,0.0,0,16.727272727272727,0,0.0,0
2014-04-01 01:57:20,2949.818181818182,1.0,0,621.1818181818182,1,0.0,0,77.0,1,0.5454545454545454,0,2181.3636363636365,1,0.0,0,20.909090909090907,0,0.0,0
2014-04-01 01:57:28,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:57:36,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:57:44,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:57:52,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:58:00,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:58:08,3036.0,1.0,0,667.0,1,0.0,0,77.0,1,0.0,0,2195.0,1,0.0,0,46.0,0,0.0,0
2014-04-01 01:58:16,2982.0,1.0,0,592.0,1,0.0,0,80.0,1,1.0,0,2232.0,1,14.0,1,0.0,0,0.0,0
2014-04-01 01:58:24,2856.0,1.0,0,598.0,1,0.0,0,79.0,1,0.0,0,2127.0,1,0.0,0,0.0,0,0.0,0
2014-04-01 01:58:32,1790.25,1.0,0,592.25,1,0.0,0,78.5,1,0.5,0,1063.5,1,0.0,0,0.0,0,0.0,0
2014-04-01 01:58:40,724.5,1.0,0,586.5,1,0.0,0,78.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:58:48,724.3333333333334,1.0,0,604.25,1,0.0,0,78.5,1,0.5,0,0.0,0,0.0,0,0.0,0,4.5,0
2014-04-01 01:58:56,724.1666666666666,1.0,0,622.0,1,0.0,0,79.0,1,0.0,0,0.0,0,0.0,0,0.0,0,9.0,0
2014-04-01 01:59:04,724.0,1.0,0,586.0,1,0.0,0,82.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:59:12,751.0,1.0,0,619.0,1,0.0,0,74.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:59:20,699.5,1.0,0,563.5,1,0.0,0,80.0,1,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:59:28,743.25,1.0,0,608.25,1,0.0,0,79.0,1,0.75,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:59:36,787.0,1.0,0,653.0,1,0.0,0,78.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:59:44,763.5,1.0,0,624.0,1,0.0,0,79.5,1,0.5,0,0.0,0,7.5,0,0.0,0,0.0,0
2014-04-01 01:59:52,659.0,1.0,0,526.0,1,0.0,0,82.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:00:00,723.0,1.0,0,586.0,1,0.0,0,82.5,1,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:00:08,787.0,1.0,0,646.0,1,0.0,0,83.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:00:16,685.0,1.0,0,540.0,1,0.0,0,77.0,1,1.0,0,0.0,0,14.0,1,0.0,0,0.0,0
2014-04-01 02:00:24,753.0,1.0,0,609.0,1,0.0,0,81.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:00:32,766.0,1.0,0,625.5,1,0.0,0,79.0,1,0.5,0,0.0,0,6.5,0,0.0,0,0.0,0
2014-04-01 02:00:40,793.0,1.0,0,655.25,1,0.0,0,78.5,1,0.33333333333333337,0,0.0,0,3.25,0,0.0,0,0.0,0
2014-04-01 02:00:48,820.0,1.0,0,685.0,1,0.0,0,78.0,1,0.16666666666666669,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:00:56,715.0,1.0,0,549.5,1,0.0,0,81.0,1,0.0,0,0.0,0,7.0,0,22.0,0,0.0,0
2014-04-01 02:01:04,785.0,1.0,0,654.0,1,0.0,0,79.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:01:12,830.0,120.0,1,564.0,1,0.0,0,82.0,1,1.0,0,0.0,0,0.0,0,0.0,0,10.0,0
2014-04-01 02:01:20,922.0,122.0,1,671.0,1,0.0,0,82.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:01:28,902.5,119.5,1,644.0,1,0.0,0,80.0,1,0.0,0,0.0,0,7.5,0,0.0,0,0.0,0
2014-04-01 02:01:36,883.0,117.0,1,617.0,1,0.0,0,78.0,1,0.0,0,0.0,0,15.0,1,0.0,0,0.0,0
2014-04-01 02:01:44,319.0,123.0,1,0.0,0,0.0,0,77.0,1,0.0,0,0.0,0,15.0,1,45.0,0,0.0,0
2014-04-01 02:01:52,267.0,116.0,1,0.0,0,0.0,0,77.0,1,1.0,0,0.0,0,14.0,1,0.0,0,0.0,0
2014-04-01 02:02:00,257.0,113.0,1,0.0,0,0.0,0,82.0,1,0.0,0,0.0,0,0.0,0,0.0,0,9.0,0
2014-04-01 02:02:08,265.0,121.0,1,0.0,0,0.0,0,78.0,1,0.0,0,0.0,0,14.0,1,0.0,0,0.0,0
2014-04-01 02:02:16,253.0,125.0,1,0.0,0,0.0,0,80.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:02:24,259.0,126.0,1,0.0,0,0.0,0,82.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:02:32,249.0,118.0,1,0.0,0,0.0,0,81.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:02:40,238.0,114.0,1,0.0,0,0.0,0,76.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:02:48,255.0,123.0,1,0.0,0,0.0,0,78.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:02:56,261.0,122.0,1,0.0,0,0.0,0,83.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:03:04,246.0,119.0,1,0.0,0,0.0,0,75.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:03:12,259.0,114.0,1,0.0,0,0.0,0,81.0,1,0.0,0,0.0,0,16.0,1,0.0,0,0.0,0
2014-04-01 02:03:20,242.0,109.0,1,0.0,0,0.0,0,76.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:03:28,256.0,119.0,1,0.0,0,0.0,0,83.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:03:36,268.0,120.0,1,0.0,0,0.0,0,76.0,1,1.0,0,0.0,0,14.0,1,0.0,0,0.0,0
2014-04-01 02:03:44,256.0,121.0,1,0.0,0,0.0,0,81.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:03:52,2495.0,124.0,1,0.0,0,0.0,0,76.0,1,1.0,0,2242.0,1,0.0,0,0.0,0,0.0,0
2014-04-01 02:04:00,4180.0,123.0,1,1758.0,1,0.0,0,79.0,1,0.0,0,2160.0,1,0.0,0,0.0,0,0.0,0
2014-04-01 02:04:08,4285.0,116.0,1,1870.0,1,0.0,0,79.0,1,1.0,0,2171.0,1,0.0,0,0.0,0,0.0,0
2014-04-01 02:04:16,4202.0,120.0,1,1761.0,1,0.0,0,80.0,1,1.0,0,2179.0,1,0.0,0,0.0,0,0.0,0
2014-04-01 02:04:24,4238.0,116.0,1,1833.0,1,0.0,0,78.0,1,1.0,0,2158.0,1,0.0,0,0.0,0,0.0,0
2014-04-01 02:04:32,4164.0,129.0,1,1666.0,1,0.0,0,79.0,1,1.0,0,2227.0,1,14.0,1,0.0,0,0.0,0
2014-04-01 02:04:40,4384.0,120.0,1,1835.0,1,0.0,0,82.0,1,1.0,0,2276.0,1,15.0,1,0.0,0,0.0,0
2014-04-01 02:04:48,4290.0,120.0,1,1790.0,1,0.0,0,75.0,1,0.0,0,2244.0,1,0.0,0,0.0,0,0.0,0
2014-04-01 02:04:56,4230.0,113.0,1,1756.0,1,0.0,0,78.0,1,0.0,0,2232.0,1,0.0,0,0.0,0,0.0,0
2014-04-01 02:05:04,2065.0,122.0,1,1800.5,1,0.0,0,82.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:05:12,2153.0,111.0,1,1845.0,1,0.0,0,79.0,1,1.0,0,0.0,0,16.0,1,44.0,0,0.0,0
2014-04-01 02:05:20,2045.0,119.0,1,1767.0,1,0.0,0,84.0,1,0.0,0,0.0,0,15.0,1,0.0,0,0.0,0
2014-04-01 02:05:28,2094.0,123.0,1,1836.0,1,0.0,0,76.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:05:36,2105.5,108.0,1,1777.0,1,0.0,0,75.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:05:44,2117.0,121.0,1,1869.0,1,0.0,0,74.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:05:52,2116.5,121.25,1,1843.5,1,0.0,0,77.0,1,0.25,0,0.0,0,0.0,0,21.75,0,0.0,0
2014-04-01 02:06:00,2116.0,121.5,1,1818.0,1,0.0,0,80.0,1,0.5,0,0.0,0,0.0,0,43.5,0,0.0,0
2014-04-01 02:06:08,2086.5,116.0,1,1846.0,1,0.0,0,81.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:06:16,2057.0,113.0,1,1812.0,1,0.0,0,82.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:06:24,1969.0,121.0,1,1715.0,1,0.0,0,83.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
