Time,Aggregate,Freezer_Utility_Room,Freezer_Utility_Room_ON,Washing_Machine,Washing_Machine_ON,Dishwasher,Dishwasher_ON,MJY_Computer,MJY_Computer_ON,Television_Site,Television_Site_ON,Microwave,Microwave_ON,Kettle,Kettle_ON,Toaster,Toaster_ON,PGM_Computer,PGM_Computer_ON
2014-04-01 01:40:40,2042.0,116.0,1,1798.0,1,0.0,0,79.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:40:48,2081.5,119.5,1,1829.0,1,0.0,0,78.0,1,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:40:56,2074.75,123.25,1,1818.5,1,0.0,0,80.5,1,0.25,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:41:04,2068.0,127.0,1,1808.0,1,0.0,0,83.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:41:12,2042.0,127.0,1,1787.0,1,0.0,0,79.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:41:20,2091.0,122.0,1,1838.0,1,0.0,0,81.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:41:28,2089.1428571428573,122.57142857142857,1,1836.0,1,0.0,0,80.42857142857143,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:41:36,2087.285714285714,123.14285714285714,1,1834.0,1,0.0,0,79.85714285714286,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:41:44,2085.4285714285716,123.71428571428571,1,1832.0,1,0.0,0,79.28571428571429,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:41:52,2083.5714285714284,124.28571428571429,1,1830.0,1,0.0,0,78.71428571428571,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:42:00,2081.714285714286,124.85714285714286,1,1828.0,1,0.0,0,78.14285714285714,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:42:08,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:42:16,2078.0,126.0,1,1824.0,1,0.0,0,77.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:42:24,1965.5,0.5,0,1830.0,1,0.0,0,77.0,1,0.5,0,0.0,0,14.0,0,0.0,0,0.0,0
2014-04-01 01:42:32,1947.8,0.6,0,1813.4,1,0.0,0,77.8,1,0.4,0,0.0,0,14.166666666666666,0,0.0,0,0.0,0
2014-04-01 01:42:40,1930.1,0.7,0,1796.8,1,0.0,0,78.6,1,0.3,0,0.0,0,14.333333333333334,0,0.0,0,0.0,0
2014-04-01 01:42:48,1912.4,0.8,0,1780.2,1,0.0,0,79.4,1,0.19999999999999996,0,0.0,0,14.5,0,0.0,0,0.0,0
2014-04-01 01:42:56,1894.7,0.9,0,1763.6,1,0.0,0,80.2,1,0.09999999999999998,0,0.0,0,14.666666666666666,0,0.0,0,0.0,0
2014-04-01 01:43:04,1877.0,1.0,0,1747.0,1,0.0,0,81.0,1,0.0,0,0.0,0,14.833333333333334,0,0.0,0,0.0,0
2014-04-01 01:43:12,2043.0,1.0,0,1895.0,1,0.0,0,78.0,1,1.0,0,0.0,0,15.0,0,0.0,0,0.0,0
2014-04-01 01:43:20,1936.0,1.0,0,1806.0,1,0.0,0,75.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:43:28,1944.0,1.0,0,1809.0,1,0.0,0,76.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:43:36,1918.0,1.0,0,1783.0,1,0.0,0,83.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:43:44,1990.0,1.0,0,1858.0,1,0.0,0,83.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:43:52,1839.0,1.0,0,1707.0,1,0.0,0,87.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:44:00,1913.0,1.0,0,1775.0,1,0.0,0,82.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:44:08,3017.0,1.0,0,1781.0,1,0.0,0,77.0,1,1097.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:44:16,3049.0,1.0,0,1830.0,1,0.0,0,76.0,1,1094.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:44:24,2921.0,1.0,0,1707.0,1,0.0,0,78.0,1,1082.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:44:32,3176.0,1.0,0,1882.0,1,0.0,0,82.0,1,1113.0,1,0.0,0,0.0,0,45.0,0,0.0,0
2014-04-01 01:44:40,1947.0,1.0,0,1814.0,1,0.0,0,74.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:44:48,1892.0,1.0,0,1765.0,1,0.0,0,77.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:44:56,1929.0,1.0,0,1786.0,1,0.0,0,78.0,1,1.0,0,0.0,0,13.0,0,0.0,0,0.0,0
2014-04-01 01:45:04,1867.0,1.0,0,1729.0,1,0.0,0,81.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:45:12,1894.0,1.0,0,1750.0,1,0.0,0,82.0,1,0.0,0,0.0,0,12.0,0,0.0,0,0.0,0
2014-04-01 01:45:20,1874.0,1.0,0,1745.0,1,0.0,0,83.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:45:28,1912.25,1.0,0,1782.75,1,0.0,0,78.75,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:45:36,1950.5,1.0,0,1820.5,1,0.0,0,74.5,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:45:44,1915.0,1.0,0,1770.0,1,0.0,0,81.0,1,1.0,0,0.0,0,0.0,0,0.0,0,9.0,0
2014-04-01 01:45:52,1963.0,1.0,0,1827.0,1,0.0,0,85.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:46:00,1843.0,1.0,0,1708.0,1,0.0,0,74.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:46:08,350.0,1.0,0,214.0,1,0.0,0,85.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:46:16,371.0,1.0,0,217.0,1,0.0,0,82.0,1,1.0,0,0.0,0,0.0,0,0.0,0,9.0,0
2014-04-01 01:46:24,393.0,1.0,0,268.0,1,0.0,0,74.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:46:32,405.0,1.0,0,260.0,1,0.0,0,78.0,1,0.0,0,0.0,0,17.0,0,0.0,0,0.0,0
2014-04-01 01:46:40,417.0,1.0,0,240.0,1,0.0,0,77.0,1,0.0,0,0.0,0,0.0,0,42.0,0,0.0,0
2014-04-01 01:46:48,376.0,1.0,0,238.0,1,0.0,0,79.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:46:56,388.0,1.0,0,242.0,1,0.0,0,78.0,1,1.0,0,0.0,0,13.0,0,0.0,0,0.0,0
2014-04-01 01:47:04,387.0,1.0,0,236.0,1,0.0,0,79.0,1,1.0,0,0.0,0,15.0,0,0.0,0,0.0,0
2014-04-01 01:47:12,393.0,1.0,0,259.0,1,0.0,0,78.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:47:20,380.5,1.0,0,241.5,1,0.0,0,76.0,1,0.5,0,0.0,0,8.0,0,0.0,0,0.0,0
2014-04-01 01:47:28,393.75,1.0,0,239.25,1,0.0,0,77.5,1,0.25,0,0.0,0,4.0,0,22.5,0,0.0,0
2014-04-01 01:47:36,407.0,1.0,0,237.0,1,0.0,0,79.0,1,0.0,0,0.0,0,0.0,0,45.0,0,0.0,0
2014-04-01 01:47:44,394.0,1.0,0,262.0,1,0.0,0,83.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:47:52,373.0,1.0,0,219.0,1,0.0,0,85.0,1,1.0,0,0.0,0,15.0,0,0.0,0,0.0,0
2014-04-01 01:48:00,378.0,1.0,0,236.0,1,0.0,0,76.0,1,1.0,0,0.0,0,14.0,0,0.0,0,0.0,0
2014-04-01 01:48:08,399.0,1.0,0,232.0,1,0.0,0,79.0,1,1.0,0,0.0,0,7.5,0,22.0,0,0.0,0
2014-04-01 01:48:16,387.0,1.0,0,262.0,1,0.0,0,78.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:48:24,376.0,1.0,0,246.0,1,0.0,0,81.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:48:32,375.0,1.0,0,238.0,1,0.0,0,80.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:48:40,403.0,1.0,0,254.0,1,0.0,0,72.0,1,0.0,0,0.0,0,15.0,0,0.0,0,0.0,0
2014-04-01 01:48:48,414.5,1.0,0,250.0,1,0.0,0,76.0,1,0.5,0,0.0,0,7.5,0,22.5,0,0.0,0
2014-04-01 01:48:56,426.0,1.0,0,246.0,1,0.0,0,80.0,1,1.0,0,0.0,0,0.0,0,45.0,0,0.0,0
2014-04-01 01:49:04,366.0,1.0,0,223.0,1,0.0,0,80.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:49:12,387.0,1.0,0,234.0,1,0.0,0,82.0,1,0.0,0,0.0,0,15.0,0,0.0,0,0.0,0
2014-04-01 01:49:20,430.0,1.0,0,279.0,1,0.0,0,82.0,1,1.0,0,0.0,0,14.0,0,0.0,0,0.0,0
2014-04-01 01:49:28,426.0,1.0,0,279.25,1,0.0,0,81.75,1,1.0,0,0.0,0,10.5,0,0.0,0,0.0,0
2014-04-01 01:49:36,422.0,1.0,0,279.5,1,0.0,0,81.5,1,1.0,0,0.0,0,7.0,0,0.0,0,0.0,0
2014-04-01 01:49:44,418.0,1.0,0,279.75,1,0.0,0,81.25,1,1.0,0,0.0,0,3.5,0,0.0,0,0.0,0
2014-04-01 01:49:52,414.0,1.0,0,280.0,1,0.0,0,81.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:50:00,493.0,124.0,1,235.0,1,0.0,0,81.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:50:08,499.0,114.0,1,251.0,1,0.0,0,74.0,1,1.0,0,0.0,0,13.0,0,0.0,0,0.0,0
2014-04-01 01:50:16,502.0,116.0,1,257.0,1,0.0,0,78.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:50:24,503.0,117.0,1,252.0,1,0.0,0,81.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:50:32,524.0,121.0,1,274.0,1,0.0,0,78.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:50:40,544.0,130.0,1,290.0,1,0.0,0,77.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:50:48,526.0,119.0,1,276.0,1,0.0,0,76.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:50:56,538.0,121.0,1,271.0,1,0.0,0,82.0,1,1.0,0,0.0,0,7.5,0,0.0,0,0.0,0
2014-04-01 01:51:04,506.0,122.0,1,256.0,1,0.0,0,76.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:51:12,479.0,114.0,1,243.0,1,0.0,0,76.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:51:20,563.0,138.0,1,253.0,1,0.0,0,78.0,1,0.0,0,0.0,0,0.0,0,46.0,0,0.0,0
2014-04-01 01:51:28,553.75,129.0,1,254.0,1,0.0,0,80.0,1,0.0,0,0.0,0,3.5,0,35.0,0,0.0,0
2014-04-01 01:51:36,544.5,120.0,1,255.0,1,0.0,0,82.0,1,0.0,0,0.0,0,7.0,0,24.0,0,0.0,0
2014-04-01 01:51:44,480.0,115.0,1,219.0,1,0.0,0,83.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:51:52,497.0,112.0,1,250.0,1,0.0,0,76.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:52:00,497.5,114.5,1,248.0,1,0.0,0,78.5,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:52:08,498.0,117.0,1,246.0,1,0.0,0,81.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:52:16,495.0,121.0,1,248.0,1,0.0,0,74.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:52:24,480.0,113.0,1,236.0,1,0.0,0,79.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:52:32,483.0,108.0,1,237.0,1,0.0,0,82.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:52:40,486.0,124.0,1,227.0,1,0.0,0,81.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:52:48,515.0,118.0,1,260.0,1,0.0,0,81.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:52:56,521.0,117.0,1,265.0,1,0.0,0,79.0,1,1.0,0,0.0,0,15.0,0,0.0,0,0.0,0
2014-04-01 01:53:04,533.0,125.0,1,276.0,1,0.0,0,76.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:53:12,528.0,115.0,1,230.0,1,0.0,0,80.0,1,1.0,0,0.0,0,0.0,0,45.0,0,0.0,0
2014-04-01 01:53:20,583.0,126.0,1,270.0,1,0.0,0,74.0,1,0.0,0,0.0,0,14.0,0,46.0,0,0.0,0
2014-04-01 01:53:28,509.0,118.0,1,252.0,1,0.0,0,76.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:53:36,471.0,117.0,1,225.0,1,0.0,0,82.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:53:44,485.0,107.0,1,243.0,1,0.0,0,85.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:53:52,505.0,116.0,1,253.0,1,0.0,0,84.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:54:00,535.0,124.0,1,270.0,1,0.0,0,80.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:54:08,507.0,117.0,1,262.0,1,0.0,0,76.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:54:16,491.75,118.5,1,243.5,1,0.0,0,77.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:54:24,476.5,120.0,1,225.0,1,0.0,0,78.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:54:32,523.75,120.0,1,268.5,1,0.0,0,79.5,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:54:40,571.0,120.0,1,312.0,1,0.0,0,81.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:54:48,487.0,115.0,1,249.0,1,0.0,0,76.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:54:56,565.0,115.0,1,267.0,1,0.0,0,78.0,1,0.0,0,0.0,0,15.0,0,0.0,0,0.0,0
2014-04-01 01:55:04,516.0,112.0,1,261.0,1,0.0,0,78.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:55:12,496.0,113.0,1,252.0,1,0.0,0,78.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:55:20,472.0,115.0,1,225.0,1,0.0,0,78.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:55:28,530.0,124.0,1,272.0,1,0.0,0,80.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:55:36,500.0,117.0,1,247.0,1,0.0,0,79.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:55:44,501.0,122.0,1,228.0,1,0.0,0,79.0,1,1.0,0,0.0,0,15.0,0,0.0,0,0.0,0
2014-04-01 01:55:52,507.0,121.0,1,249.0,1,0.0,0,83.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:56:00,504.0,124.0,1,238.0,1,0.0,0,80.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:56:08,501.0,114.0,1,260.0,1,0.0,0,76.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:56:16,538.0,122.0,1,273.0,1,0.0,0,82.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:56:24,532.5,121.8,1,272.4166666666667,1,0.0,0,82.0,1,0.9,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:56:32,527.0,121.6,1,271.8333333333333,1,0.0,0,82.0,1,0.8,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:56:40,521.5,121.4,1,271.25,1,0.0,0,82.0,1,0.7,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:56:48,516.0,121.2,1,270.6666666666667,1,0.0,0,82.0,1,0.6,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:56:56,510.5,121.0,1,270.0833333333333,1,0.0,0,82.0,1,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:57:04,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:57:12,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:57:20,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:57:28,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:57:36,483.0,120.0,1,0.0,0,0.0,0,82.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:57:44,501.5,123.0,1,0.0,0,0.0,0,80.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:57:52,520.0,126.0,1,266.0,1,0.0,0,78.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:58:00,516.0,115.0,1,266.0,1,0.0,0,80.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:58:08,513.0,117.0,1,270.0,1,0.0,0,77.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:58:16,615.0,117.25,1,359.75,1,0.0,0,76.0,1,0.0,0,0.0,0,0.0,0,11.25,0,0.0,0
2014-04-01 01:58:24,717.0,117.5,1,449.5,1,0.0,0,75.0,1,0.0,0,0.0,0,0.0,0,22.5,0,0.0,0
2014-04-01 01:58:32,769.0,122.0,1,512.0,1,0.0,0,83.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:58:40,658.0,1.0,0,517.0,1,0.0,0,79.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:58:48,786.0,1.0,0,652.0,1,0.0,0,72.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:58:56,728.0,1.0,0,595.0,1,0.0,0,83.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:59:04,753.0,1.0,0,626.0,1,0.0,0,78.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:59:12,775.0,1.0,0,627.0,1,0.0,0,83.0,1,0.0,0,0.0,0,0.0,0,0.0,0,9.0,0
2014-04-01 01:59:20,752.0,1.0,0,622.0,1,0.0,0,77.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:59:28,730.0,1.0,0,600.0,1,0.0,0,80.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:59:36,648.0,1.0,0,505.0,1,0.0,0,74.0,1,1.0,0,0.0,0,14.0,0,0.0,0,0.0,0
2014-04-01 01:59:44,816.0,1.0,0,681.0,1,0.0,0,80.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:59:52,755.0,1.0,0,619.0,1,0.0,0,77.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:00:00,762.0,1.0,0,627.0,1,0.0,0,79.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:00:08,756.0,1.0,0,606.0,1,0.0,0,82.0,1,1.0,0,0.0,0,15.0,0,0.0,0,0.0,0
2014-04-01 02:00:16,1306.0,1.0,0,633.5,1,0.0,0,75.5,1,542.5,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:00:24,1823.0,1.0,0,593.0,1,0.0,0,80.0,1,1080.0,1,0.0,0,13.0,0,0.0,0,0.0,0
2014-04-01 02:00:32,1862.0,1.0,0,585.0,1,0.0,0,81.5,1,1106.5,1,0.0,0,6.5,0,23.0,0,0.0,0
2014-04-01 02:00:40,1901.0,1.0,0,577.0,1,0.0,0,83.0,1,1133.0,1,0.0,0,0.0,0,46.0,0,0.0,0
2014-04-01 02:00:48,1842.0,1.0,0,581.0,1,0.0,0,76.0,1,1074.0,1,0.0,0,15.0,0,44.0,0,0.0,0
2014-04-01 02:00:56,1859.5,1.0,0,604.0,1,0.0,0,76.0,1,1122.0,1,0.0,0,6.5,0,0.0,0,0.0,0
2014-04-01 02:01:04,1755.0,1.0,0,538.0,1,0.0,0,82.0,1,1083.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:01:12,1789.25,1.0,0,562.5,1,0.0,0,81.0,1,1095.5,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:01:20,1823.5,1.0,0,587.0,1,0.0,0,80.0,1,1108.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:01:28,1827.65,1.0,0,592.3,1,0.0,0,79.9,1,1106.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:01:36,1831.8,1.0,0,597.6,1,0.0,0,79.8,1,1104.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:01:44,1835.95,1.0,0,602.9,1,0.0,0,79.7,1,1102.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:01:52,1840.1,1.0,0,608.2,1,0.0,0,79.6,1,1100.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:02:00,1844.25,1.0,0,613.5,1,0.0,0,79.5,1,1098.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:02:08,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:02:16,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:02:24,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:02:32,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:02:40,1865.0,1.0,0,640.0,1,0.0,0,79.0,1,1088.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:02:48,1833.0,1.0,0,609.0,1,0.0,0,84.0,1,1086.0,1,0.0,0,0.0,0,0.0,0,9.0,0
2014-04-01 02:02:56,1799.0,1.0,0,604.0,1,0.0,0,84.0,1,1062.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:03:04,1920.0,1.0,0,659.0,1,0.0,0,78.0,1,1087.0,1,0.0,0,0.0,0,43.0,0,0.0,0
2014-04-01 02:03:12,1894.5,1.0,0,643.0,1,0.0,0,74.0,1,1105.0,1,0.0,0,7.0,0,0.0,0,4.5,0
2014-04-01 02:03:20,1874.25,1.0,0,622.0,1,0.0,0,75.5,1,1108.5,1,0.0,0,3.5,0,0.0,0,2.25,0
2014-04-01 02:03:28,1854.0,1.0,0,601.0,1,0.0,0,77.0,1,1112.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:03:36,1870.0,1.0,0,655.0,1,0.0,0,75.0,1,1091.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:03:44,1960.0,1.0,0,716.0,1,0.0,0,82.0,1,1109.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:03:52,777.0,1.0,0,622.0,1,0.0,0,80.0,1,0.0,0,0.0,0,16.0,0,0.0,0,0.0,0
2014-04-01 02:04:00,1240.5,1.0,0,560.5,1,0.0,0,84.5,1,546.5,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:04:08,1879.0,1.0,0,645.0,1,0.0,0,81.0,1,1099.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:04:16,1840.0,1.0,0,578.0,1,0.0,0,77.0,1,1096.5,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:04:24,1787.0,1.0,0,564.0,1,0.0,0,77.0,1,1094.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:04:32,1766.0,1.0,0,542.0,1,0.0,0,80.0,1,1090.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:04:40,1231.0,1.0,0,0.0,0,0.0,0,80.0,1,1096.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:04:48,1234.0,1.0,0,0.0,0,0.0,0,78.0,1,1100.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:04:56,1237.0,1.0,0,0.0,0,0.0,0,76.0,1,1104.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:05:04,1226.0,1.0,0,0.0,0,0.0,0,73.0,1,1096.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:05:12,1229.0,1.0,0,0.0,0,0.0,0,78.0,1,1094.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:05:20,1226.0,1.0,0,0.0,0,0.0,0,80.0,1,1090.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:05:28,1235.0,1.0,0,0.0,0,0.0,0,78.0,1,1104.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:05:36,1266.0,1.0,0,0.0,0,0.0,0,81.0,1,1130.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:05:44,135.0,1.0,0,0.0,0,0.0,0,84.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:05:52,138.0,1.0,0,0.0,0,0.0,0,83.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 02:06:00,134.0,2.0,0,0.0,0,0.0,0,81.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
