Time,Aggregate,Fridge_Freezer_1,Fridge_Freezer_1_ON,Fridge_Freezer_2,Fridge_Freezer_2_ON,Electric_Heater_1,Electric_Heater_1_ON,Electric_Heater_2,Electric_Heater_2_ON,Washing_Machine,Washing_Machine_ON,Dishwasher,Dishwasher_ON,Computer_Site,Computer_Site_ON,Television_Site,Television_Site_ON,Dehumidifier_Heater,Dehumidifier_Heater_ON
2014-04-01 01:14:56,682.0,122.0,1,279.0,1,154.0,1,79.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:15:04,670.0,119.0,1,254.0,1,164.0,1,81.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:15:12,603.0,116.0,1,222.0,1,133.0,1,77.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:15:20,694.0,131.0,1,251.0,1,158.0,1,86.0,0,0.0,0,0.0,0,13.0,1,0.0,0,0.0,0
2014-04-01 01:15:28,515.0,1.0,0,224.0,1,154.0,1,81.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:15:36,521.5,1.0,0,241.0,1,145.0,1,79.5,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:15:44,528.0,1.0,0,258.0,1,136.0,1,78.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:15:52,520.0,1.0,0,241.0,1,137.0,1,78.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:16:00,578.0,1.0,0,265.0,1,155.0,1,79.0,0,1.0,0,0.0,0,15.0,1,0.0,0,0.0,0
2014-04-01 01:16:08,519.0,1.0,0,230.0,1,159.0,1,78.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:16:16,555.0,1.0,0,253.0,1,164.0,1,81.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:16:24,585.0,2.0,0,277.0,1,155.0,1,81.0,0,0.0,0,0.0,0,14.0,1,0.0,0,0.0,0
2014-04-01 01:16:32,512.0,1.0,0,226.0,1,160.0,1,76.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:16:40,517.0,1.0,0,230.0,1,151.0,1,80.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:16:48,895.0,1.0,0,609.0,1,151.0,1,86.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:16:56,1432.0,1.0,0,605.0,1,666.5,1,80.0,0,0.0,0,0.0,0,7.5,0,23.0,1,0.0,0
2014-04-01 01:17:04,1688.0,1.0,0,602.0,1,927.25,1,80.0,0,0.0,0,0.0,0,11.25,1,11.5,1,0.0,0
2014-04-01 01:17:12,1944.0,1.0,0,599.0,1,1188.0,1,80.0,0,0.0,0,0.0,0,15.0,1,0.0,0,0.0,0
2014-04-01 01:17:20,1998.0,1.0,0,629.0,1,1236.0,1,80.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:17:28,1847.0,1.0,0,459.0,1,1264.0,1,74.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:17:36,1967.0,1.0,0,603.0,1,1230.0,1,78.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:17:44,1978.0,1.0,0,621.0,1,1209.0,1,79.0,0,1.0,0,0.0,0,14.0,1,0.0,0,0.0,0
2014-04-01 01:17:52,1939.0,1.0,0,619.0,1,1190.0,1,79.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:18:00,2014.0,1.0,0,627.0,1,1208.0,1,79.0,0,0.0,0,0.0,0,0.0,0,45.0,1,0.0,0
2014-04-01 01:18:08,1913.5,1.0,0,572.0,1,1204.5,1,80.0,0,0.5,0,0.0,0,8.0,0,0.0,0,0.0,0
2014-04-01 01:18:16,1949.0,1.0,0,621.0,1,1193.0,1,82.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:18:24,1960.0,1.0,0,577.0,1,1204.0,1,75.0,0,0.0,0,0.0,0,0.0,0,51.0,1,0.0,0
2014-04-01 01:18:32,1897.0,1.0,0,592.0,1,1179.0,1,77.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:18:40,1858.0,1.0,0,588.0,1,1139.0,1,84.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:18:48,1896.5,1.0,0,597.5,1,1163.5,1,82.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:18:56,1935.0,1.0,0,607.0,1,1188.0,1,80.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:19:04,1969.5,1.0,0,612.0,1,1214.0,1,79.0,0,1.0,0,0.0,0,7.5,0,0.0,0,0.0,0
2014-04-01 01:19:12,1972.0,1.0,0,623.0,1,1208.0,1,83.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:19:20,1948.0,1.0,0,626.0,1,1168.0,1,84.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:19:28,1913.0,1.0,0,536.0,1,1226.0,1,82.0,0,0.0,0,0.0,0,0.0,0,0.0,0,10.0,0
2014-04-01 01:19:36,1968.0,1.0,0,631.0,1,1203.0,1,78.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:19:44,1870.0,1.0,0,602.0,1,1132.0,1,79.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:19:52,1922.0,1.0,0,643.0,1,1131.0,1,77.0,0,1.0,0,0.0,0,15.0,1,0.0,0,0.0,0
2014-04-01 01:20:00,1928.5,1.0,0,613.5,1,1169.5,1,76.0,0,1.0,0,0.0,0,15.0,1,0.0,0,0.0,0
2014-04-01 01:20:08,1935.0,1.0,0,584.0,1,1208.0,1,75.0,0,1.0,0,0.0,0,15.0,1,0.0,0,0.0,0
2014-04-01 01:20:16,1941.0,1.0,0,586.0,1,1218.0,1,80.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:20:24,1906.0,1.0,0,554.0,1,1215.0,1,84.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:20:32,1909.0,1.0,0,549.0,1,1227.0,1,79.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:20:40,1906.0,1.0,0,522.0,1,1250.0,1,82.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:20:48,1871.0,1.0,0,570.0,1,1178.0,1,76.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:20:56,1920.0,1.0,0,579.0,1,1194.0,1,77.0,0,0.0,0,0.0,0,16.0,1,0.0,0,0.0,0
2014-04-01 01:21:04,1942.5,1.0,0,588.0,1,1198.0,1,81.5,0,0.5,0,0.0,0,0.0,0,20.5,1,0.0,0
2014-04-01 01:21:12,1979.0,1.0,0,613.0,1,1234.0,1,78.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:21:20,1963.0,1.0,0,623.0,1,1178.0,1,79.0,0,0.0,0,0.0,0,14.0,1,0.0,0,9.0,0
2014-04-01 01:21:28,1914.0,1.0,0,586.0,1,1192.0,1,82.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:21:36,1919.0,1.0,0,568.0,1,1226.0,1,73.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:21:44,1936.0,1.0,0,640.0,1,1211.0,1,73.0,0,1.0,0,0.0,0,0.0,0,43.0,1,0.0,0
2014-04-01 01:21:52,1953.0,1.0,0,615.0,1,1196.0,1,76.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:22:00,1297.0,1.0,0,0.0,0,1167.0,1,79.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:22:08,283.0,1.0,0,0.0,0,150.0,1,76.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:22:16,276.0,1.0,0,0.0,0,143.0,1,79.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:22:24,280.0,1.0,0,0.0,0,144.0,1,79.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:22:32,271.0,1.0,0,0.0,0,143.0,1,80.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:22:40,285.0,1.0,0,0.0,0,157.0,1,78.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:22:48,269.0,1.0,0,0.0,0,128.0,1,83.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:22:56,285.0,1.0,0,0.0,0,148.0,1,81.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:23:04,2099.0,1.0,0,1823.0,1,143.0,1,84.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:23:12,2109.0,1.0,0,1814.0,1,148.0,1,79.0,0,1.0,0,0.0,0,16.0,1,0.0,0,0.0,0
2014-04-01 01:23:20,2128.0,1.0,0,1801.0,1,139.0,1,79.0,0,1.0,0,0.0,0,0.0,0,44.0,1,0.0,0
2014-04-01 01:23:28,2100.0,1.0,0,1812.0,1,150.0,1,84.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:23:36,2180.0,1.0,0,1849.0,1,142.0,1,84.0,0,0.0,0,0.0,0,0.0,0,45.0,1,0.0,0
2014-04-01 01:23:44,2151.5,1.0,0,1849.5,1,139.0,1,83.5,0,0.5,0,0.0,0,0.0,0,22.5,1,0.0,0
2014-04-01 01:23:52,2123.0,1.0,0,1850.0,1,136.0,1,83.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:24:00,2121.0,1.0,0,1836.5,1,144.0,1,80.0,0,0.0,0,0.0,0,7.0,0,0.0,0,0.0,0
2014-04-01 01:24:08,2083.0,1.0,0,1800.0,1,149.0,1,81.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:24:16,2063.0,1.0,0,1783.0,1,147.0,1,79.0,0,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:24:24,2043.0,1.0,0,1766.0,1,145.0,1,77.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:24:32,2154.0,118.0,1,1771.0,1,144.0,1,73.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:24:40,3374.0,114.0,1,1832.0,1,170.0,1,76.0,0,1110.0,1,0.0,0,15.0,1,0.0,0,0.0,0
2014-04-01 01:24:48,3335.0,118.0,1,1845.0,1,153.0,1,80.0,0,1088.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:24:56,3283.0,123.0,1,1745.0,1,156.0,1,81.0,0,1122.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:25:04,3381.0,117.0,1,1847.0,1,156.0,1,80.0,0,1128.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:25:12,3367.0,129.0,1,1838.0,1,137.0,1,76.0,0,1133.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:25:20,3285.0,115.0,1,1784.0,1,152.0,1,82.0,0,1095.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:25:28,3371.0,128.0,1,1859.0,1,167.0,1,81.0,0,1094.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:25:36,3355.0,111.0,1,1852.0,1,129.0,1,78.0,0,1131.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:25:44,3384.0,124.0,1,1866.0,1,119.0,1,77.0,0,1101.0,1,0.0,0,0.0,0,41.0,1,0.0,0
2014-04-01 01:25:52,3305.0,119.0,1,1774.0,1,161.0,1,76.0,0,1113.0,1,0.0,0,15.0,1,0.0,0,0.0,0
2014-04-01 01:26:00,3265.0,114.0,1,1738.0,1,142.0,1,79.0,0,1107.0,1,0.0,0,14.0,1,0.0,0,0.0,0
2014-04-01 01:26:08,3225.0,109.0,1,1726.0,1,152.0,1,79.0,0,1105.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:26:16,3299.0,115.0,1,1839.0,1,143.0,1,79.0,0,1060.0,1,0.0,0,15.0,1,0.0,0,0.0,0
2014-04-01 01:26:24,3243.0,117.0,1,1769.0,1,158.0,1,76.0,0,1066.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:26:32,3226.0,115.0,1,1750.0,1,146.0,1,83.0,0,1084.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:26:40,3343.0,121.0,1,1791.0,1,175.0,1,76.0,0,1126.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:26:48,3383.0,117.0,1,1882.0,1,138.0,1,80.0,0,1112.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:26:56,3437.0,120.0,1,1899.0,1,147.0,1,80.0,0,1120.0,1,0.0,0,15.0,1,0.0,0,0.0,0
2014-04-01 01:27:04,3285.0,122.0,1,1821.0,1,149.0,1,85.0,0,1064.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:27:12,2280.0,131.0,1,1857.0,1,159.0,1,79.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:27:20,2279.6666666666665,129.55555555555554,1,1859.6666666666667,1,157.0,1,78.77777777777777,0,0.1111111111111111,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:27:28,2279.3333333333335,128.11111111111111,1,1862.3333333333333,1,155.0,1,78.55555555555556,0,0.2222222222222222,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:27:36,2279.0,126.66666666666667,1,1865.0,1,153.0,1,78.33333333333333,0,0.3333333333333333,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:27:44,2278.6666666666665,125.22222222222223,1,1867.6666666666667,1,151.0,1,78.11111111111111,0,0.4444444444444444,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:27:52,2278.3333333333335,123.77777777777777,1,1870.3333333333333,1,149.0,1,77.88888888888889,0,0.5555555555555556,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:28:00,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:28:08,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:28:16,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:28:24,2277.0,118.0,1,1881.0,1,141.0,1,77.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:28:32,2231.0,124.0,1,1811.0,1,162.0,1,81.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:28:40,2212.0,125.0,1,1815.0,1,140.0,1,81.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:28:48,2322.0,118.0,1,1923.0,1,147.0,1,76.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:28:56,2115.0,122.0,1,1728.0,1,138.0,1,79.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:29:04,2242.0,125.0,1,1835.0,1,148.0,1,81.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:29:12,2197.0,136.0,1,1775.0,1,154.0,1,83.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:29:20,2266.0,119.0,1,1794.0,1,166.0,1,77.0,0,1.0,0,0.0,0,0.0,0,44.0,1,0.0,0
2014-04-01 01:29:28,2284.0,120.0,1,1833.0,1,155.0,1,79.0,0,0.0,0,0.0,0,0.0,0,49.0,1,0.0,0
2014-04-01 01:29:36,2264.0,123.0,1,1814.0,1,149.0,1,79.0,0,0.0,0,0.0,0,0.0,0,45.0,1,0.0,0
2014-04-01 01:29:44,2193.0,119.0,1,1777.0,1,164.0,1,84.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:29:52,2210.0,121.0,1,1804.0,1,158.0,1,81.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:30:00,2255.0,128.0,1,1840.0,1,149.0,1,77.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:30:08,2109.0,116.0,1,1731.0,1,142.0,1,78.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:30:16,2200.0,133.0,1,1794.0,1,140.0,1,79.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:30:24,2147.0,119.0,1,1757.0,1,142.0,1,81.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:30:32,2203.0,117.0,1,1802.0,1,141.0,1,76.0,0,1.0,0,0.0,0,15.0,1,0.0,0,0.0,0
2014-04-01 01:30:40,2198.5,117.5,1,1795.0,1,156.5,1,77.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:30:48,2204.875,118.625,1,1799.25,1,155.625,1,77.125,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:30:56,2211.25,119.75,1,1803.5,1,154.75,1,76.75,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:31:04,2217.625,120.875,1,1807.75,1,153.875,1,76.375,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:31:12,2224.0,122.0,1,1812.0,1,153.0,1,76.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:31:20,2226.0,123.0,1,1815.0,1,165.0,1,74.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:31:28,2183.25,120.5,1,1819.25,1,119.0,1,75.5,0,0.25,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:31:36,2140.5,118.0,1,1823.5,1,73.0,0,77.0,0,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:31:44,2114.5,116.0,1,1828.75,1,36.5,0,78.25,0,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:31:52,2088.5,114.0,1,1834.0,1,0.0,0,79.5,0,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:32:00,2113.0,111.0,1,1869.0,1,0.0,0,77.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:32:08,2124.0,115.5,1,1855.0,1,0.0,0,76.5,0,0.5,0,0.0,0,0.0,0,23.5,1,0.0,0
2014-04-01 01:32:16,2135.0,120.0,1,1841.0,1,0.0,0,76.0,0,1.0,0,0.0,0,0.0,0,47.0,1,0.0,0
2014-04-01 01:32:24,1978.0,118.0,1,1722.0,1,0.0,0,79.0,0,0.0,0,0.0,0,0.0,0,0.0,0,9.0,0
2014-04-01 01:32:32,2141.0,115.0,1,1877.0,1,0.0,0,82.0,0,0.0,0,0.0,0,15.0,1,0.0,0,0.0,0
2014-04-01 01:32:40,1949.0,116.0,1,1700.0,1,0.0,0,79.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:32:48,2011.5,123.0,1,1759.0,1,0.0,0,78.5,0,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:32:56,2069.25,118.0,1,1816.25,1,0.0,0,78.5,0,0.25,0,0.0,0,0.0,0,0.0,0,2.5,0
2014-04-01 01:33:04,2127.0,113.0,1,1873.5,1,0.0,0,78.5,0,0.0,0,0.0,0,0.0,0,0.0,0,5.0,0
2014-04-01 01:33:12,2134.0,123.0,1,1892.0,1,0.0,0,70.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:33:20,2015.0,129.0,1,1749.0,1,0.0,0,82.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:33:28,2079.0,119.0,1,1812.0,1,0.0,0,81.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:33:36,2101.0,115.0,1,1853.0,1,0.0,0,79.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:33:44,2198.0,128.0,1,1881.0,1,0.0,0,78.0,0,0.0,0,0.0,0,13.0,1,44.0,1,9.0,0
2014-04-01 01:33:52,1998.0,116.0,1,1732.0,1,0.0,0,78.0,0,0.0,0,0.0,0,14.0,1,0.0,0,0.0,0
2014-04-01 01:34:00,2108.0,114.0,1,1860.0,1,0.0,0,80.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:34:08,2056.0,122.0,1,1806.0,1,0.0,0,74.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:34:16,2082.0,122.0,1,1838.0,1,0.0,0,73.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:34:24,2117.0,114.0,1,1873.0,1,0.0,0,81.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:34:32,2080.0,111.0,1,1814.0,1,0.0,0,83.0,0,1.0,0,0.0,0,15.0,1,0.0,0,0.0,0
2014-04-01 01:34:40,539.0,128.0,1,270.0,1,0.0,0,81.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:34:48,524.0,113.0,1,278.0,1,0.0,0,80.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:34:56,533.0,123.0,1,230.0,1,0.0,0,78.0,0,0.0,0,0.0,0,0.0,0,47.0,1,0.0,0
2014-04-01 01:35:04,534.0,108.0,1,282.0,1,0.0,0,75.0,0,1.0,0,0.0,0,15.0,1,23.5,1,0.0,0
2014-04-01 01:35:12,537.0,124.5,1,272.5,1,0.0,0,80.5,0,0.5,0,0.0,0,0.0,0,0.0,0,5.5,0
2014-04-01 01:35:20,537.0,123.0,1,276.0,1,0.0,0,81.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:35:28,527.5,122.5,1,262.0,1,0.0,0,80.5,0,0.5,0,0.0,0,7.5,0,0.0,0,0.0,0
2014-04-01 01:35:36,518.0,122.0,1,248.0,1,0.0,0,80.0,0,0.0,0,0.0,0,15.0,1,0.0,0,0.0,0
2014-04-01 01:35:44,491.0,121.0,1,241.0,1,0.0,0,76.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:35:52,448.0,113.0,1,196.0,1,0.0,0,85.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:36:00,502.0,116.0,1,257.0,1,0.0,0,80.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:36:08,493.0,126.0,1,243.0,1,0.0,0,80.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:36:16,493.6666666666667,124.33333333333333,1,244.11111111111111,1,0.0,0,80.33333333333333,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:36:24,494.3333333333333,122.66666666666667,1,245.22222222222223,1,0.0,0,80.66666666666667,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:36:32,495.0,121.0,1,246.33333333333334,1,0.0,0,81.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:36:40,495.6666666666667,119.33333333333333,1,247.44444444444446,1,0.0,0,81.33333333333333,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:36:48,496.3333333333333,117.66666666666667,1,248.55555555555554,1,0.0,0,81.66666666666667,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:36:56,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:37:04,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:37:12,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:37:20,499.0,111.0,1,253.0,1,0.0,0,83.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:37:28,454.0,1.0,0,264.0,1,0.0,0,84.0,0,1.0,0,0.0,0,0.0,0,47.0,1,0.0,0
2014-04-01 01:37:36,410.0,1.0,0,270.0,1,0.0,0,78.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:37:44,448.0,1.0,0,290.0,1,0.0,0,83.0,0,1.0,0,0.0,0,14.0,1,0.0,0,0.0,0
2014-04-01 01:37:52,317.0,1.0,0,253.0,1,0.0,0,0.0,0,1.0,0,0.0,0,15.0,1,0.0,0,0.0,0
2014-04-01 01:38:00,314.0,1.0,0,234.0,1,0.0,0,0.0,0,0.0,0,0.0,0,15.0,1,0.0,0,0.0,0
2014-04-01 01:38:08,304.0,1.0,0,249.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:38:16,316.0,1.0,0,253.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:38:24,307.5,1.0,0,285.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:38:32,299.0,1.0,0,226.0,1,0.0,0,0.0,0,0.0,0,0.0,0,15.0,1,0.0,0,0.0,0
2014-04-01 01:38:40,303.0,1.0,0,242.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:38:48,344.0,1.0,0,263.0,1,0.0,0,0.0,0,1.0,0,0.0,0,13.0,1,0.0,0,0.0,0
2014-04-01 01:38:56,310.0,1.0,0,258.0,1,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:39:04,303.0,1.0,0,232.0,1,0.0,0,0.0,0,0.0,0,0.0,0,14.0,1,0.0,0,0.0,0
2014-04-01 01:39:12,352.0,1.0,0,286.0,1,0.0,0,0.0,0,0.0,0,0.0,0,15.0,1,0.0,0,0.0,0
2014-04-01 01:39:20,322.0,1.0,0,274.0,1,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:39:28,348.0,1.0,0,228.0,1,0.0,0,0.0,0,0.0,0,0.0,0,14.0,1,44.0,1,0.0,0
2014-04-01 01:39:36,299.0,1.0,0,253.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:39:44,340.0,1.0,0,289.0,1,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 01:39:52,340.0,1.0,0,233.0,1,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,47.0,1,0.0,0
